,protected,name,verified,location,id,public_metrics,url,profile_image_url,username,description,entities,pinned_tweet_id
303495933,False,alberto platense,False,,,"{'followers_count': 10, 'following_count': 65, 'tweet_count': 275, 'listed_count': 0}",,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,albertoplatense,,,
257134485,False,g-money,False,,,"{'followers_count': 61, 'following_count': 213, 'tweet_count': 14545, 'listed_count': 3}",,https://pbs.twimg.com/profile_images/1085964801916977155/1VazyVdw_normal.jpg,rsportgod,"Living in sports purgatory--AKA northeast OH--still waiting for a 'ship......OH WAIT...NO I'M NOT!!!!! WTG CAVS! Oh,and people: Let people love whom they wish",,
1267184596808077312,False,Nurse Hildegard,False,,,"{'followers_count': 24, 'following_count': 163, 'tweet_count': 1043, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1496493813132578821/uXbwEXDz_normal.jpg,LRGF35,"ED RN, former English Teacher & volunteer CASA, fluent in ASL",,
3268568136,False,AA,False,,,"{'followers_count': 79, 'following_count': 100, 'tweet_count': 67691, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1480732059786166274/gen_rPCV_normal.jpg,_Scyphozoa,"You worked hard. 
🐙🦑🐡🦈🐋
((She/her))",,1501715560584949760
1449845014457040898,False,BC🍊🧡🎏,False,,,"{'followers_count': 97, 'following_count': 109, 'tweet_count': 37934, 'listed_count': 0}",https://t.co/ytZk3FW5qy,https://pbs.twimg.com/profile_images/1521913374497730565/xukv8Fnf_normal.jpg,BC16070911,@ensemble_stars @mr_nyang_dundun,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/ytZk3FW5qy', 'expanded_url': 'https://youtu.be/IkByPGNDLZU', 'display_url': 'youtu.be/IkByPGNDLZU'}]}, 'description': {'mentions': [{'start': 0, 'end': 15, 'username': 'ensemble_stars'}, {'start': 16, 'end': 32, 'username': 'mr_nyang_dundun'}]}}",1506276367947939840
327429956,False,Erick Rodas,False,"Guayaquil, Ecuador",,"{'followers_count': 122, 'following_count': 252, 'tweet_count': 1505, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1019347229272920064/v119EkxO_normal.jpg,Er_Rodas,,,
809231414080262145,False,Fernanda,False,Peru,,"{'followers_count': 585, 'following_count': 231, 'tweet_count': 20856, 'listed_count': 2}",,https://pbs.twimg.com/profile_images/1508904915896311812/i_aoSagN_normal.jpg,1metrosesenta,"Tragicomedia andante. Sarcasmo, poesía.",,
96307773,False,安田祐輔　発達障害・うつ病・引きこもりを支援する経営者,False,新宿,,"{'followers_count': 12685, 'following_count': 682, 'tweet_count': 39058, 'listed_count': 338}",https://t.co/BbetwaqLgd,https://pbs.twimg.com/profile_images/990501547183259648/NJQwcU5U_normal.jpg,yasuda_yusuke,事業を通じた社会的包摂を目指す「キズキ」代表。11年に中退不登校向けの学習塾「キズキ共育塾」を創業し全国9教室を展開。全国13の自治体、2つの省庁から委託を受け貧困家庭の支援等も行う。うつや発達障害による離職からの復帰を支援する「キズキビジネスカレッジ」を開校し東京横浜大阪に現在4校。著書に『暗闇でも走る』講談社など。,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/BbetwaqLgd', 'expanded_url': 'https://note.mu/yusuke_yasuda', 'display_url': 'note.mu/yusuke_yasuda'}]}}",1224901696112906245
299605296,False,Russell 🍍💚,False,Baton Rouge ( sector 2814 ),,"{'followers_count': 297, 'following_count': 1085, 'tweet_count': 8937, 'listed_count': 4}",,https://pbs.twimg.com/profile_images/1510104244212453378/x5FoU9IT_normal.jpg,rclark68,"Father, Whovian, Galavanter, Psych-O 4ever, Geaux LSU! , DC fan since '81, member of the Niners ( DS 9 )&bearer of too much useless information ;)",,1107477722232733696
36861587,False,Andrew Lowry,False,"Niagara Falls, ON",,"{'followers_count': 431, 'following_count': 398, 'tweet_count': 21491, 'listed_count': 31}",,https://pbs.twimg.com/profile_images/1360654320216203267/T5eEkkk-_normal.jpg,AndrewJLowry,An engineer who listens to This Week in Virology. He/Him.,,
70834746,False,❌ Irene Tinoco ︽✵︽ ❌,False,Punta Umbría,,"{'followers_count': 455, 'following_count': 1171, 'tweet_count': 7668, 'listed_count': 3}",,https://pbs.twimg.com/profile_images/1506590282791505923/YIxRaaVw_normal.jpg,IreneTinoco,perfectamente imperfecta,,620038027461705729
460773073,False,JILL D LEWIS,False,,,"{'followers_count': 82, 'following_count': 557, 'tweet_count': 1753, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1162843455116255232/g1nwJX3K_normal.jpg,DJilllnv,"HJ's mama, beach chick, and country music lover!",,
355174018,False,Sue Dyer 💙,False,Essex,,"{'followers_count': 197, 'following_count': 707, 'tweet_count': 5317, 'listed_count': 4}",,https://pbs.twimg.com/profile_images/1049903435867406336/opAeOlSO_normal.jpg,DrSue64,Happy exiled Scot in north Essex! love life - it's too short not to do so!,,
114532495,False,Ankit Jain,False,"New Delhi, India",,"{'followers_count': 126, 'following_count': 282, 'tweet_count': 202, 'listed_count': 1}",,https://pbs.twimg.com/profile_images/1383697054036152329/AAAu3kVk_normal.jpg,anksmania,I am myself..,,
3359281822,False,Dr Ethie Kong,False,Brent and Westminster ,,"{'followers_count': 368, 'following_count': 77, 'tweet_count': 2380, 'listed_count': 7}",,https://pbs.twimg.com/profile_images/1518004449402408961/30ihnd2n_normal.jpg,ethie_kong,London GP. Trustee @ashford_place. Chair/trustee #brentchineseassociation @BrentChinese. Passionate about #primarycare #HealthInequalities. Views are my own,"{'description': {'hashtags': [{'start': 49, 'end': 73, 'tag': 'brentchineseassociation'}, {'start': 106, 'end': 118, 'tag': 'primarycare'}, {'start': 119, 'end': 138, 'tag': 'HealthInequalities'}], 'mentions': [{'start': 19, 'end': 33, 'username': 'ashford_place'}, {'start': 74, 'end': 87, 'username': 'BrentChinese'}]}}",
1363375530280505351,False,Blues Bempty,False,,,"{'followers_count': 15, 'following_count': 132, 'tweet_count': 82, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1401778375438393347/xv2KuEsP_normal.jpg,Blues_Bempty,supper time. time,,
529825725,False,Breeana Mulligan,False,New York City,,"{'followers_count': 2373, 'following_count': 1622, 'tweet_count': 3799, 'listed_count': 23}",https://t.co/f69CO0MZSk,https://pbs.twimg.com/profile_images/1231780781749657600/CYGlqlGQ_normal.jpg,BreeanaMulligan,"Press Secretary, @NYCCouncil @NYCSpeakerAdams. District Leader AD 36A, @Queens_Dems. Music Nerd. Queens forever. Views are mine & RTs/likes = nothing. She/her","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/f69CO0MZSk', 'expanded_url': 'https://linktr.ee/breeanaforqueens', 'display_url': 'linktr.ee/breeanaforquee…'}]}, 'description': {'mentions': [{'start': 17, 'end': 28, 'username': 'NYCCouncil'}, {'start': 29, 'end': 45, 'username': 'NYCSpeakerAdams'}, {'start': 71, 'end': 83, 'username': 'Queens_Dems'}]}}",1486328733975912457
2679903918,False,Aaron loves democracy and CHOICE,False,"Utah, USA",,"{'followers_count': 2057, 'following_count': 3218, 'tweet_count': 39800, 'listed_count': 4}",,https://pbs.twimg.com/profile_images/1473378099307835392/7LvWLY3g_normal.jpg,flyfishcedarci1,"If you want me to block you all you have to do is put me on a list

Unless we have interacted I do not respond to DMs

Since ppl are doing tips $fish4fun69",,1476754302739750913
20304779,False,Martina BWC,False,,,"{'followers_count': 318, 'following_count': 1011, 'tweet_count': 17592, 'listed_count': 30}",http://t.co/iAirIRwD1i,https://pbs.twimg.com/profile_images/1192902710162599936/_W2hJP8f_normal.jpg,Martina_BWC,"I take pictures - I read books -   Daily photos - Daily quotes. The rest is cattle, hydrants and beer, rugby, tech, wine and sec.","{'url': {'urls': [{'start': 0, 'end': 22, 'url': 'http://t.co/iAirIRwD1i', 'expanded_url': 'http://about.me/martina_bwc', 'display_url': 'about.me/martina_bwc'}]}}",1428071160642777091
162794430,False,victor p.f.,False,"Barcelona, España",,"{'followers_count': 89, 'following_count': 391, 'tweet_count': 8074, 'listed_count': 1}",,https://pbs.twimg.com/profile_images/917694987004973056/2jIXwzxH_normal.jpg,Shephard_14,IT Advisory Solution Architect,,1007566768964096001
1070441024,False,Abishek Suresh,False,"Dubai, United Arab Emirates",,"{'followers_count': 84, 'following_count': 510, 'tweet_count': 742, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/972180164913213440/yaXAy4Ix_normal.jpg,shakeys88,MUFC Fanatic. Cricket lover. Video gamer. Food lover.,,
19492334,False,Michael Shackleton,False,"Oswaldtwistle, England",,"{'followers_count': 515, 'following_count': 431, 'tweet_count': 11078, 'listed_count': 2}",,https://pbs.twimg.com/profile_images/1482685683588386816/RE4GKvMU_normal.jpg,MShacks,"Married dad of 2, running 2 jobs in these bad times. I follow Accrington Stanley. Proud ex-British Soldier",,
194739621,False,sara ☼,False,the cosmos,,"{'followers_count': 1225, 'following_count': 298, 'tweet_count': 59022, 'listed_count': 10}",https://t.co/WKlPkn0EA9,https://pbs.twimg.com/profile_images/1346507749287464964/5RdtA4Vu_normal.jpg,sarastone_,más hot que los flaming cheetos esos,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/WKlPkn0EA9', 'expanded_url': 'https://instagram.com/sarastone_/', 'display_url': 'instagram.com/sarastone_/'}]}}",1481763477056282626
28380349,False,Insane in da Ukraine!,False,"Greensburg, PA",,"{'followers_count': 1911, 'following_count': 2426, 'tweet_count': 24195, 'listed_count': 7}",https://t.co/V5lPE20nk9,https://pbs.twimg.com/profile_images/1514994346487169027/k0kqzWtt_normal.jpg,NatePebbs,"I've been told I'm a likeable asshole. 

100% Steelers fan!! Here we go! We gonna Renegade!

Not Left, Not Right, Forward","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/V5lPE20nk9', 'expanded_url': 'http://nathanpebbles.wordpress.com', 'display_url': 'nathanpebbles.wordpress.com'}]}}",1416120741431549954
188320574,False,Peter Yatich,False,Nairobi,,"{'followers_count': 305, 'following_count': 354, 'tweet_count': 704, 'listed_count': 1}",,https://pbs.twimg.com/profile_images/1666087053/IMG000002_normal.jpg,YatsP,Jack & Master of all trades necessary.,,
45759072,False,Jaime Philips,False,Awakairangi,,"{'followers_count': 18, 'following_count': 15, 'tweet_count': 6016, 'listed_count': 10}",,https://pbs.twimg.com/profile_images/655295860750745600/LsaMEOoh_normal.jpg,b34rgirl,"~ Geek
~ Hapkido (1st Gup)
~ Mum  
~ Organiser
~ Unfuddler @ https://t.co/Min0FwpCz5
~ Wife to @mr_timp.","{'description': {'urls': [{'start': 61, 'end': 84, 'url': 'https://t.co/Min0FwpCz5', 'expanded_url': 'http://unfuddle.nz', 'display_url': 'unfuddle.nz'}], 'mentions': [{'start': 95, 'end': 103, 'username': 'mr_timp'}]}}",
2481745418,False,しら,False,日本酒会だけど7％くらいのレモンサワーが好き,,"{'followers_count': 174, 'following_count': 184, 'tweet_count': 4331, 'listed_count': 3}",https://t.co/mertW5ltQx,https://pbs.twimg.com/profile_images/1348462734141124608/vrTCsou6_normal.png,RomancingSira,ゲーム音楽吹奏楽団「しかしMPがたりない」に2014年5月に入団しB♭クラリネットを担当。2022年4月より総務に異動。HP係の一員。サガシリーズ、プリパラ、最近はグラブル（十天統極み、9賢者）空リプは気付かない可能性大なのでリプください。お気軽にフォロー&ミュートしてください 団内垢→@sira_mp,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/mertW5ltQx', 'expanded_url': 'https://lackofmp.com/', 'display_url': 'lackofmp.com'}]}, 'description': {'mentions': [{'start': 144, 'end': 152, 'username': 'sira_mp'}]}}",1509910448199860228
2258075477,False,Gilipollas,False,"Barcelona, Cataluña",,"{'followers_count': 122, 'following_count': 585, 'tweet_count': 10446, 'listed_count': 1}",https://t.co/1DSbLUMjSG,https://pbs.twimg.com/profile_images/1424512652840165380/laZWkHhn_normal.jpg,Mystoo0,The Seven Deadly Sins: Grand Cross🦁 and Dragon Ball Z Dokkan Battle🐉 ▪️▪️▪️▪️▪️▪️ Si queréis ver mis mierdas @Aiiden__ 📩 ▪️▪️▪️Puedes seguirme en Twitch🔴,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/1DSbLUMjSG', 'expanded_url': 'https://www.twitch.tv/th3mysto', 'display_url': 'twitch.tv/th3mysto'}]}, 'description': {'mentions': [{'start': 109, 'end': 118, 'username': 'Aiiden__'}]}}",803622013520592897
294039426,False,Chinmay Rane,False,"Mumbai, India",,"{'followers_count': 311, 'following_count': 275, 'tweet_count': 48811, 'listed_count': 1}",https://t.co/aLS0jeJBRi,https://pbs.twimg.com/profile_images/1509432546924195844/3G8C5vjB_normal.jpg,cvrane,"Serious is Injurious to Health.🤡
| Cricket Fanatic🏏 | Mumbai Indians | Solar Enthusiast |
My replies to your tweets are 'AWESOME'","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/aLS0jeJBRi', 'expanded_url': 'http://instagram.com/cvrane', 'display_url': 'instagram.com/cvrane'}]}}",1265186340380925952
982031527843262465,False,Jenn,False,,,"{'followers_count': 128, 'following_count': 261, 'tweet_count': 6508, 'listed_count': 1}",,https://pbs.twimg.com/profile_images/1519252994231275523/dZm71FMS_normal.jpg,nellienutkins,🏴󠁧󠁢󠁳󠁣󠁴󠁿 🇳🇿 Triple vaxxed 💉💉💉 Support 🇺🇦 Ukraine. Use your noggin. Drink Irn Bru. Live honestly. Die young because you’re exhausted prob. 🤷🏻‍♀️,,1458497962351292417
412089300,False,VIJAY,False,"Chennai, India",,"{'followers_count': 335, 'following_count': 921, 'tweet_count': 10684, 'listed_count': 1}",,https://pbs.twimg.com/profile_images/1498526023838998528/4VdpUiQB_normal.jpg,drippingashes,"A Believer of Secularism, Humanity.Reading,Short Stories,Occasional Writing,Offbeat movies,Quizzes, A Half Marathoner earlier,Rafa,Sherlock Holmes,Tea https://t.co/erNtljDh0Q.","{'description': {'urls': [{'start': 151, 'end': 174, 'url': 'https://t.co/erNtljDh0Q', 'expanded_url': 'http://Lover.CA', 'display_url': 'Lover.CA'}]}}",1442876419697098752
16110946,False,Gyan,False,"San Jose, CA",,"{'followers_count': 163, 'following_count': 502, 'tweet_count': 871, 'listed_count': 10}",https://t.co/hVWJvvvy8y,https://pbs.twimg.com/profile_images/344513261570454785/09bdd930709a60a1649830a6381c9165_normal.png,gyandroid,"computer scientist, researcher, data engineer, semantic web and linked data enthusiast, android dev","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/hVWJvvvy8y', 'expanded_url': 'http://gyansr.com', 'display_url': 'gyansr.com'}]}}",
3027326679,False,WolfmanPedro,False,Colorado,,"{'followers_count': 98, 'following_count': 772, 'tweet_count': 3210, 'listed_count': 7}",https://t.co/vNTeXTpcnB,https://pbs.twimg.com/profile_images/1277822760958345217/82A6VCGk_normal.jpg,WolfmanPedro92,"He/Him Husband, gamer, cook, fuckface! All I want is to hopefully make you chuckle and bring a smile to your day! Instagram - WolfmanPedro Twitch - WolfmanPedro","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/vNTeXTpcnB', 'expanded_url': 'https://www.youtube.com/channel/UCYaimRvl7wd9eCjGGPXruiw', 'display_url': 'youtube.com/channel/UCYaim…'}]}}",
59464695,False,Mendokusai,False,,,"{'followers_count': 154, 'following_count': 4941, 'tweet_count': 24898, 'listed_count': 3}",,https://pbs.twimg.com/profile_images/378800000031910388/dbfa27a16620daea7062c7cf59785806_normal.png,adrian20591,"forget injuries, never forget kindness",,1196990489507090432
148769482,False,Shilpi Kiran,False,Chennai,,"{'followers_count': 146, 'following_count': 116, 'tweet_count': 263, 'listed_count': 2}",,https://pbs.twimg.com/profile_images/1574241883/Photo_on_2011-06-12_at_03.45__4_normal.jpg,shilpikiran,Daydreamer,,
834802451857362946,False,𝓘𝓶𝓪𝓷𝓲 ੯‧̀͡u\,False,ประเทศไทย,,"{'followers_count': 21, 'following_count': 93, 'tweet_count': 39684, 'listed_count': 1}",,https://pbs.twimg.com/profile_images/1435325272643944448/_i2CsdDs_normal.jpg,pp_doggi,ที่จามไม่ได้แพ้ฝุ่น แพ้คุณมากกว่า _(:3ノ∠)_  1️⃣8️⃣🆙 #DoTen #AllTen #SukuFushi #GoFushi #JujutsuKaisen #ใส่นัวแฟมิลี่,"{'description': {'hashtags': [{'start': 52, 'end': 58, 'tag': 'DoTen'}, {'start': 59, 'end': 66, 'tag': 'AllTen'}, {'start': 67, 'end': 77, 'tag': 'SukuFushi'}, {'start': 78, 'end': 86, 'tag': 'GoFushi'}, {'start': 87, 'end': 101, 'tag': 'JujutsuKaisen'}, {'start': 102, 'end': 116, 'tag': 'ใส่นัวแฟมิลี่'}]}}",1508512295693225985
837736385943592960,False,June Butler,False,Louisiana,,"{'followers_count': 788, 'following_count': 1171, 'tweet_count': 14176, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1499192883211026438/B_Q4tQR8_normal.jpg,Junebug082,"New Orleans born, retired librarian, south Louisiana. Loyola NO, LSU BR. Love my cat Scarlett. Love Biden/Harris. Former guy was the worst president ever.",,
534944080,False,Geoff ShouldKnowBetter,False,Auckland NZ,,"{'followers_count': 155, 'following_count': 761, 'tweet_count': 1654, 'listed_count': 1}",,https://pbs.twimg.com/profile_images/1520519234673348608/vua3zog6_normal.jpg,GeoffShearer1,"Father, husband, QPR fan, part time DJ and golfer. Professional all round top geezer ;-). All thoughts my own.",,
50637073,False,Eric the Frazzld One 💙,False,"Tampa, FL ",,"{'followers_count': 1178, 'following_count': 2102, 'tweet_count': 22681, 'listed_count': 41}",,https://pbs.twimg.com/profile_images/1502415298288365571/pv2dNOLD_normal.jpg,TheFrazzldOne,"Proud Dad, Gamer, WoW, FFXIV, RPG's, Strategy, Simulations. BT: Frazzld#1872, Steam/XBox/EA: Frazzld",,
2196441876,False,Pravin Poojary,False,India,,"{'followers_count': 90, 'following_count': 227, 'tweet_count': 4889, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1472357915423952897/hKmd-aWQ_normal.jpg,PravinVaani,Foodie | Traveller | Reader | Movie fanatic | Dad | Husband | Student (sometimes teacher) of data viz and data transformation,,
1229061255735980033,False,⚢︎! catt 🥇,False,noe y sai tkm mis pibes,,"{'followers_count': 266, 'following_count': 508, 'tweet_count': 8168, 'listed_count': 4}",,https://pbs.twimg.com/profile_images/1482872169596133377/iwyXYfxE_normal.jpg,iSakuGf,⠀⠀⠀tsu. ka. sa⠀𓂃𓏸   私の赤ちゃん 🚩,,1492515787650867205
788101957,False,nae |streamer| JUNI 🍓 DAY,False,26 | she/her | demi-ace |,,"{'followers_count': 577, 'following_count': 514, 'tweet_count': 17254, 'listed_count': 22}",https://t.co/2lI212h8Aa,https://pbs.twimg.com/profile_images/1520109176080371713/zz5WPWQq_normal.jpg,naepc__,Twitch affiliate https://t.co/ARRp2g9Q66 | team @callherluna 🌙 | @junipeep simp 🤍 | @HUNNIXBUNNI stan 💅🏾,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/2lI212h8Aa', 'expanded_url': 'https://youtube.com/channel/UCIbpzJnPXSv2v6gZU3WVX4w', 'display_url': 'youtube.com/channel/UCIbpz…'}]}, 'description': {'urls': [{'start': 17, 'end': 40, 'url': 'https://t.co/ARRp2g9Q66', 'expanded_url': 'http://Twitch.tv/naepc', 'display_url': 'Twitch.tv/naepc'}], 'mentions': [{'start': 48, 'end': 60, 'username': 'callherluna'}, {'start': 65, 'end': 74, 'username': 'junipeep'}, {'start': 84, 'end': 96, 'username': 'HUNNIXBUNNI'}]}}",1521653946921590785
