,entities,verified,description,profile_image_url,public_metrics,url,username,id,name,protected,pinned_tweet_id,location
66,,False,FBにてリア充インスタレーション開催中。,https://pbs.twimg.com/profile_images/1494858217/P1010273_normal.jpg,"{'followers_count': 26, 'following_count': 71, 'tweet_count': 1685, 'listed_count': 0}",,yukinotoki,311410575,yukinotoki,False,,ここではないどこか
67,,False,Melbourne based pre-sales solutions architect. Current project: returning a Datsun 180B SSS race car to life. Lots of weird tweets of car parts ensue.,https://pbs.twimg.com/profile_images/1375781464/Herman_Munster_normal.JPG,"{'followers_count': 178, 'following_count': 1201, 'tweet_count': 2562, 'listed_count': 5}",,duncan16v,253924558,Duncan Meyers,False,,Wurundjeri land
68,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/T1jD7ke1Ys', 'expanded_url': 'http://usicmimarlik.com', 'display_url': 'usicmimarlik.com'}]}, 'description': {'urls': [{'start': 24, 'end': 47, 'url': 'https://t.co/3Oj6mTAjvL', 'expanded_url': 'http://bilirkisi-etua.blogspot.com', 'display_url': 'bilirkisi-etua.blogspot.com'}]}}",False,ETUA İÇMİMARLIK&TASARIM https://t.co/3Oj6mTAjvL,https://pbs.twimg.com/profile_images/1499492254767099909/LCyql87r_normal.jpg,"{'followers_count': 2611, 'following_count': 2073, 'tweet_count': 118732, 'listed_count': 13}",https://t.co/T1jD7ke1Ys,etua_34,67919578,etua(FB)⚓️🇹🇷,False,655344075525197824,"Bodrum,İstanbul, Türkiye"
69,,False,,https://pbs.twimg.com/profile_images/1423350498783019012/JtI7njkl_normal.png,"{'followers_count': 2, 'following_count': 15, 'tweet_count': 42, 'listed_count': 0}",,mishie411,1423350285179752454,Marsha Callender,False,,
70,,False,,https://pbs.twimg.com/profile_images/1473998232799911946/tn7_zE7k_normal.jpg,"{'followers_count': 164, 'following_count': 270, 'tweet_count': 18811, 'listed_count': 0}",,_daviiid_10,1121485116180660225,_daviiid_,False,1317084243382706177,"Móstoles, España"
71,,False,"Boomer who wants to stay alive, even while I'm wrecking the economy.",https://pbs.twimg.com/profile_images/1521419929295024129/Nv9iutSH_normal.jpg,"{'followers_count': 605, 'following_count': 857, 'tweet_count': 21018, 'listed_count': 4}",,LBFizz,899510647,Lois Coastal-Grandma,False,,"Gold Coast, Queensland"
72,,False,MLB、プロ野球、NFL、Xリーグ、アメフトなどなど,https://pbs.twimg.com/profile_images/1494827778591817732/lYLvErvS_normal.jpg,"{'followers_count': 20, 'following_count': 29, 'tweet_count': 1055, 'listed_count': 0}",,ns071869,1469913842268667905,スプラッパ,False,,
73,"{'description': {'hashtags': [{'start': 15, 'end': 28, 'tag': 'イクノディクタスをすこれ'}]}}",False,ቺቻቺቻハイラックスቺቻቺቻ #イクノディクタスをすこれ,https://pbs.twimg.com/profile_images/1515152246375579648/35t7Ci1L_normal.jpg,"{'followers_count': 1224, 'following_count': 1004, 'tweet_count': 50754, 'listed_count': 9}",,mc33vtr250y,1187588059061051393,ﾎﾟｺﾃｨﾆｱﾇｽ３世,False,1206340278333800450,
74,,False,🏁🏁🏁🏁,https://pbs.twimg.com/profile_images/1503942864601960451/mIvFGdTc_normal.jpg,"{'followers_count': 907, 'following_count': 606, 'tweet_count': 134004, 'listed_count': 6}",,GWGC_,423282990,Milly,False,,"Pinole, CA"
75,,False,"Atatürkçü, çağdaş, laik, inatçı, sabırlı, kararlı, mantıklı. 64 model, GS'lı genç aslan babası oğlak adamı. Takibe gt/unf unf.❤️❤️❤️❤️💛💛💛💛",https://pbs.twimg.com/profile_images/1462699878681919491/FMIz0OEH_normal.jpg,"{'followers_count': 3869, 'following_count': 4510, 'tweet_count': 33870, 'listed_count': 2}",,he_chap,299926483,He_Chap,False,946062691025776640,Somewhere over the rainbow.
76,,False,"Home handyman/painter. 
Grow things from cuttings

Not normally controversial. 
I have my own opinions.",https://pbs.twimg.com/profile_images/1488056577755992066/izIB267h_normal.jpg,"{'followers_count': 397, 'following_count': 664, 'tweet_count': 14251, 'listed_count': 1}",,Chrisjstony,1208290819590897664,Chris,False,,"Adelaide, South Australia"
77,"{'description': {'mentions': [{'start': 7, 'end': 20, 'username': 'NerdECrafter'}, {'start': 98, 'end': 112, 'username': 'bobettedaises'}]}}",False,Fan of @NerdECrafter Welcome to my weird side of the internet! also please go check out my friend @bobettedaises,https://pbs.twimg.com/profile_images/1312468820922036227/a5lzIsi1_normal.jpg,"{'followers_count': 24, 'following_count': 301, 'tweet_count': 432, 'listed_count': 0}",,BennyDreamly,1302432929998540800,Benny Dreamly,False,,not very significant at all
78,,False,"Freiheitsliebend und emotionalisierend - reicht doch, oder?",https://pbs.twimg.com/profile_images/1441775355879100418/M5yA1s3D_normal.jpg,"{'followers_count': 28, 'following_count': 81, 'tweet_count': 132, 'listed_count': 0}",,frey_for_all,1441774482239016963,Frank und Frei,False,1463448874312474628,
79,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/Tk5jSQYDr8', 'expanded_url': 'https://github.com/rexogamer', 'display_url': 'github.com/rexogamer'}]}, 'description': {'mentions': [{'start': 109, 'end': 120, 'username': 'revoltchat'}]}}",False,"she/they | androsexual, mtf, panrom 🏳️‍🌈 | furry 🐻 | ND (autistic) | love TV pres, gaming & code (client dev @revoltchat) | priv ⬇️ | be kind, stay safe :3",https://pbs.twimg.com/profile_images/1400091955514724364/JRSlOjVk_normal.jpg,"{'followers_count': 446, 'following_count': 2044, 'tweet_count': 15758, 'listed_count': 5}",https://t.co/Tk5jSQYDr8,RexogamerS,964429731612340224,"The Gay Bus (aka Rexogamer, call me Rexo) 🏳️‍🌈🚌",False,1490044306647928834,"the ""u""k (help) | @rexotwomer"
80,,False,セミさんは人気者です。どうすればセミさんみたいになれるのかな… 銀土。青若。冴真。推右固定。腐。成人済。◎iconはせもちゃんから,https://pbs.twimg.com/profile_images/1429720741293871105/wlitYzGB_normal.png,"{'followers_count': 681, 'following_count': 250, 'tweet_count': 182241, 'listed_count': 54}",,nyai228,378377623,ない,False,,長野県
81,,False,I make logos bigger,https://pbs.twimg.com/profile_images/1515340149621727237/erJTYReC_normal.jpg,"{'followers_count': 204, 'following_count': 465, 'tweet_count': 5710, 'listed_count': 0}",,mitchelle_tichi,1094904056965984256,Scott's tots,False,1395401401719795716,
82,"{'description': {'hashtags': [{'start': 99, 'end': 113, 'tag': 'becomenothing'}, {'start': 114, 'end': 119, 'tag': 'evli'}, {'start': 120, 'end': 125, 'tag': 'baba'}]}}",False,"Anadan Çerkes, Babadan Türk! Dinim, Vatanım, Kübra'm, Eymen Giray'ım, Karan Alp'im ve GALATASARAY! #becomenothing #evli #baba 👨‍👩‍👦‍👦",https://pbs.twimg.com/profile_images/1520974904501354496/0xDJio6q_normal.jpg,"{'followers_count': 235, 'following_count': 329, 'tweet_count': 5059, 'listed_count': 0}",,muradaydogan,169856086,𝓜𝓾𝓻𝓪𝓽 𝓐𝔂𝓭𝓸𝓰̆𝓪𝓷,False,1287467664609284098,İstanbul / Türkiye
83,,False,"Crazy busy mom of 2 boys, 2 dogs and a cat!",https://pbs.twimg.com/profile_images/995286954500501512/Rb2Tzi_R_normal.jpg,"{'followers_count': 7, 'following_count': 68, 'tweet_count': 226, 'listed_count': 0}",,AmyFLeighton,1157523697,Amy Leighton,False,,"Ontario, Canada"
84,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/QYiexttOuj', 'expanded_url': 'https://www.twitch.tv/gili_kimchi', 'display_url': 'twitch.tv/gili_kimchi'}]}}",False,"Singer | Sound Explorer | Sensitive Human |
Twitch Affiliate",https://pbs.twimg.com/profile_images/1432738170576191488/8IC2ERL3_normal.jpg,"{'followers_count': 204, 'following_count': 218, 'tweet_count': 722, 'listed_count': 2}",https://t.co/QYiexttOuj,GiliKimchi,1204917968385249280,GiLi_Kimchi,False,,Tel-Aviv
85,,False,Un pesimista es un optimista con experiencia,https://pbs.twimg.com/profile_images/1091081471211782144/SsNDaQFG_normal.jpg,"{'followers_count': 186, 'following_count': 437, 'tweet_count': 2767, 'listed_count': 3}",,euskoconde,542146902,Alvaro Conde,False,,
86,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/ev6omeIkq2', 'expanded_url': 'https://m-a-r-i-n-a.hatenablog.jp/', 'display_url': 'm-a-r-i-n-a.hatenablog.jp'}]}}",False,フリーター。ゆる観る将🪵と相撲少し。,https://pbs.twimg.com/profile_images/1510171351218200579/5f7-1YuF_normal.jpg,"{'followers_count': 3, 'following_count': 89, 'tweet_count': 5065, 'listed_count': 0}",https://t.co/ev6omeIkq2,__m_a_r_i_n_a,11592362,まりな,False,,ｵﾌﾄｩﾝ
87,"{'description': {'hashtags': [{'start': 57, 'end': 74, 'tag': 'LaughsAtOwnJokes'}]}}",False,"Sup. 👍🏻 I dunno about you, but I think I'm pretty funny. #LaughsAtOwnJokes 🇨🇦",https://pbs.twimg.com/profile_images/1314726536747118599/Of3P3UAZ_normal.jpg,"{'followers_count': 144, 'following_count': 446, 'tweet_count': 6500, 'listed_count': 0}",,Riskenator,17022250,Megz is Fkk'n Freezing🧊❄,False,1469658700700921857,Canada
88,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/fnh3ex07UR', 'expanded_url': 'http://twilog.org/souma_keita/', 'display_url': 'twilog.org/souma_keita/'}]}}",False,"好きな言葉：それはそれ
嫌いな言葉：一期一会",https://pbs.twimg.com/profile_images/722560182778073088/5yWCCvQk_normal.jpg,"{'followers_count': 480, 'following_count': 249, 'tweet_count': 19448, 'listed_count': 19}",https://t.co/fnh3ex07UR,souma_keita,365518831,相馬契太,False,,北海道
89,,False,ブログ制作、時事問題、英語学習をつぶやきます。ときどき身の回りの出来事やライフワークにしたい水族館も。wordleのコミュニティに入っています。,https://pbs.twimg.com/profile_images/1390497756767162374/GaLqU14H_normal.jpg,"{'followers_count': 77, 'following_count': 201, 'tweet_count': 270, 'listed_count': 1}",,sora_penguin,149361336,そらいろのペンギン＠ブログ＆英語学習,False,,日本
90,,False,"日記帳
wordle
steamゲーとか
pogo→legendになった～",https://pbs.twimg.com/profile_images/1504102771674415105/uAe8_wwi_normal.jpg,"{'followers_count': 5, 'following_count': 29, 'tweet_count': 89, 'listed_count': 0}",,hisekiii,1504101142006882308,hiseki,False,,
91,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/1HG0l5TMkk', 'expanded_url': 'http://curiouscat.qa/oscarscinematic', 'display_url': 'curiouscat.qa/oscarscinematic'}]}}",False,"46, he/him. filmmaker, fiancé and dad.",https://pbs.twimg.com/profile_images/1515339920818192386/IUb3lfqM_normal.jpg,"{'followers_count': 107, 'following_count': 89, 'tweet_count': 7927, 'listed_count': 4}",https://t.co/1HG0l5TMkk,oscarscinematic,1347160656659800064,oscar.,False,1432435064709783563,"futaleufú, chile."
92,"{'description': {'urls': [{'start': 93, 'end': 116, 'url': 'https://t.co/KDsR6bg2hz', 'expanded_url': 'http://pixiv.net/users/4323710', 'display_url': 'pixiv.net/users/4323710'}]}}",False,"ゲームしたりお絵かきしたり画像RTしたりしてます。　同人サークル「抜足刺し」で低速活動中。 IMD24。 萃夢想 
pixivアカウント(委託情報もpixivのプロフに記載しています) https://t.co/KDsR6bg2hz",https://pbs.twimg.com/profile_images/1276096094921879552/AtSRrpcS_normal.jpg,"{'followers_count': 381, 'following_count': 318, 'tweet_count': 109360, 'listed_count': 21}",,Kaina_,547652832,腕@例大祭E-11b(原稿中),False,1476123895748988930,福岡県
93,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/eAOY1udZeL', 'expanded_url': 'http://www.amazon.co.jp/dp/B00HBNNIAS/ref=cm_sw_r_tw_awdl_WYi4wb0SJPGY5', 'display_url': 'amazon.co.jp/dp/B00HBNNIAS/…'}]}}",False,下町在住の2児と保護犬2匹の母。息子が４月から船員目指して短大で勉強中です。,https://pbs.twimg.com/profile_images/1323258164305784832/VzB_xC61_normal.jpg,"{'followers_count': 679, 'following_count': 241, 'tweet_count': 1480, 'listed_count': 20}",https://t.co/eAOY1udZeL,m1ya31yuuu,196726415,雅優,False,,東東京
94,,False,Journalism defines me.,https://pbs.twimg.com/profile_images/1483967931973349379/9dTXRM-L_normal.jpg,"{'followers_count': 144, 'following_count': 1081, 'tweet_count': 27513, 'listed_count': 1}",,OlgaCLBardawil,296854805,Olga C L Bardawil🇧🇷🇪🇸🇱🇧🇺🇾,False,1507329302634844160,
95,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/1AhFMIVBdJ', 'expanded_url': 'https://050199.carrd.co/', 'display_url': '050199.carrd.co'}]}}",False,"lost° 

she/her

20+

-do not repost my work anywhere-",https://pbs.twimg.com/profile_images/1505577524914704384/_e9x6qM7_normal.jpg,"{'followers_count': 3075, 'following_count': 436, 'tweet_count': 13340, 'listed_count': 78}",https://t.co/1AhFMIVBdJ,pixelattae,2568988202,•••⁷,False,1333491759603544064,
96,,False,"“‘That’s what she said.’ - Title of your sex tape.” New band name, I call it. 𝐸𝑤, 𝐷𝑎𝑣𝑖𝑑! Stop acting like a disgruntled pelican! Bravo, bravo, bravo.",https://pbs.twimg.com/profile_images/496820686162513920/sQzkvLUY_normal.jpeg,"{'followers_count': 165, 'following_count': 1087, 'tweet_count': 4063, 'listed_count': 2}",,Ash_MarieK,842762947,Ashley Marie,False,,"Charlottesville, VA"
97,"{'url': {'urls': [{'start': 0, 'end': 22, 'url': 'http://t.co/ncL1vhLcbh', 'expanded_url': 'http://lizarrandando.blogspot.com.es/', 'display_url': 'lizarrandando.blogspot.com.es'}]}, 'description': {'urls': [{'start': 116, 'end': 139, 'url': 'https://t.co/cYdo2ADkYE', 'expanded_url': 'https://www.facebook.com/huellasdigital', 'display_url': 'facebook.com/huellasdigital'}]}}",False,"Comunicador de inquieta conciencia, suficientemente descreído y gañán. Social Media, Community Manager, Marketing .
https://t.co/cYdo2ADkYE",https://pbs.twimg.com/profile_images/965812550435852288/U7CRW1v8_normal.jpg,"{'followers_count': 530, 'following_count': 573, 'tweet_count': 4891, 'listed_count': 26}",http://t.co/ncL1vhLcbh,jandrespastor,80866736,juan andrés pastor,False,1485933746348040196,Estella-Lizarra.
98,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/AWFDxavVOT', 'expanded_url': 'https://goo.gl/YzFFai', 'display_url': 'goo.gl/YzFFai'}]}}",False,Chick-fil-a One Signature Member 2022,https://pbs.twimg.com/profile_images/1520465723629387776/73Eun8bg_normal.jpg,"{'followers_count': 485, 'following_count': 1090, 'tweet_count': 27440, 'listed_count': 12}",https://t.co/AWFDxavVOT,AaronW_016,334222273,A A R O N ✈️,False,,"South Carolina, USA"
99,,False,,https://pbs.twimg.com/profile_images/1492876351879196676/YyYoA4m7_normal.jpg,"{'followers_count': 303, 'following_count': 693, 'tweet_count': 8841, 'listed_count': 0}",,J1mmyv,311318077,Jimmy Choo on that.,False,,"London, England"
2377228879,,False,idk.,https://pbs.twimg.com/profile_images/1124901513556574208/DM9EaII__normal.jpg,"{'followers_count': 357, 'following_count': 223, 'tweet_count': 23503, 'listed_count': 7}",,loszar_,,Kiran,False,,
1375813783466172421,,False,🍿and 🍺 for my audience for tolerating the fraction of my thoughts i spit here.,https://pbs.twimg.com/profile_images/1382473681411129344/2sxk7dII_normal.jpg,"{'followers_count': 172, 'following_count': 151, 'tweet_count': 2547, 'listed_count': 0}",,DamnYouMahi,,Mahnoor.,False,1467621047226806278,
1237766797715075073,,False,めんどくさいので長期投資家 人妻でママで会社員です。💙💛,https://pbs.twimg.com/profile_images/1416234287699881993/YDnHpoVs_normal.jpg,"{'followers_count': 61, 'following_count': 326, 'tweet_count': 681, 'listed_count': 1}",,InvSae,,含み益さん,False,1503364218938339330,
113561146,,False,Engineer,https://pbs.twimg.com/profile_images/1470740189551075335/DZxwkUFT_normal.jpg,"{'followers_count': 36, 'following_count': 34, 'tweet_count': 106, 'listed_count': 2}",,tednish,,Tetsu,False,,Nippon
984391777351282688,,False,"Do not go where the path may lead, go instead where there is no path and leave a trail.",https://pbs.twimg.com/profile_images/1145022131786473478/6AXvc1m3_normal.jpg,"{'followers_count': 75, 'following_count': 99, 'tweet_count': 391, 'listed_count': 0}",,ZakHalab1,,Zak,False,,
1284236963118284801,,False,,https://pbs.twimg.com/profile_images/1284405050429890560/aGEvqr78_normal.jpg,"{'followers_count': 24, 'following_count': 129, 'tweet_count': 1110, 'listed_count': 0}",,Reckone01393390,,Reckoner,False,,
23729635,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/BrTj6zfbfe', 'expanded_url': 'http://www.funsizejaney.com', 'display_url': 'funsizejaney.com'}]}}",False,"I'm not short, I'm fun size.",https://pbs.twimg.com/profile_images/1317953287253970944/GVTPEHwy_normal.jpg,"{'followers_count': 1094, 'following_count': 1019, 'tweet_count': 34637, 'listed_count': 38}",https://t.co/BrTj6zfbfe,FunSizeJaney,,FunSizeJaney,False,,
110620462,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/4akXeM5SZQ', 'expanded_url': 'http://wefollow.com/Carolynn22', 'display_url': 'wefollow.com/Carolynn22'}]}}",False,"Specialist Tourism & Hospitality Broker in the Auckland Super City, the Coromandel and Northland region. Advice when buying or selling motels, lodges or cafes.",https://pbs.twimg.com/profile_images/1098811276/Bayleys_070__2__normal.JPG,"{'followers_count': 180, 'following_count': 348, 'tweet_count': 465, 'listed_count': 1}",https://t.co/4akXeM5SZQ,Carolynn22,,Carolynn Crawford,False,,"Greater Auckland,New Zealand "
