,location,name,protected,url,verified,public_metrics,description,profile_image_url,username,id,entities,pinned_tweet_id
61,Alabama,Marietta Lunceford,False,,False,"{'followers_count': 146, 'following_count': 372, 'tweet_count': 3781, 'listed_count': 2}",,https://pbs.twimg.com/profile_images/1015060045/28619_1285355086565_1010760932_31453383_2430092_n_normal.jpg,mariettalunce,135641855,,
62,"Anchorage, Alaska",Nate,False,https://t.co/dMvP3GfQqk,False,"{'followers_count': 67, 'following_count': 109, 'tweet_count': 308, 'listed_count': 0}","Occupational Therapist
Retro gaming streamer / Beginner speedrunner.",https://pbs.twimg.com/profile_images/1480263880353804288/mXa1zvpz_normal.jpg,nateorious907,1480260419008696320,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/dMvP3GfQqk', 'expanded_url': 'http://www.twitch.tv/nateorious907', 'display_url': 'twitch.tv/nateorious907'}]}}",1518134151794155521
63,,Grace the G.O.A.T✨,False,,False,"{'followers_count': 1581, 'following_count': 1347, 'tweet_count': 21992, 'listed_count': 0}","Res ipsa loquitor
🎶, 📝,🎬 ❤️",https://pbs.twimg.com/profile_images/1521608289288695808/su4JP8vV_normal.jpg,graceyyy_o,1141035678417006592,,1347192608834117632
64,Australia,Dr K McKenzie,False,https://t.co/GlrhObKLMk,False,"{'followers_count': 218, 'following_count': 247, 'tweet_count': 2257, 'listed_count': 1}",Living temporarily on Yugambeh land,https://pbs.twimg.com/profile_images/1519471645588860929/jwE3W72w_normal.jpg,DrKMcKenzie,1391266581242540033,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/GlrhObKLMk', 'expanded_url': 'http://flyingdoctor.org.au/donate', 'display_url': 'flyingdoctor.org.au/donate'}]}}",
65,,ThatBoilerinFrance,False,,False,"{'followers_count': 81, 'following_count': 490, 'tweet_count': 5520, 'listed_count': 4}",,https://pbs.twimg.com/profile_images/437585635713753088/H10O8Vco_normal.jpeg,fnsman81,183457899,,
66,"New Jersey, USA",Jeff Lisciandrello,False,https://t.co/7gjz9zk9Z1,False,"{'followers_count': 3138, 'following_count': 4873, 'tweet_count': 3027, 'listed_count': 116}","Educator, Author, Designer of Custom Curriculum | Founder @RoomtoDiscover | Three-Bridges is the Future of #Education | #MTBoS #iTeachMath",https://pbs.twimg.com/profile_images/1256219198273052673/Jxn6YO4m_normal.jpg,EdTechJeff,2600180815,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/7gjz9zk9Z1', 'expanded_url': 'https://roomtodiscover.com/blog', 'display_url': 'roomtodiscover.com/blog'}]}, 'description': {'hashtags': [{'start': 107, 'end': 117, 'tag': 'Education'}, {'start': 120, 'end': 126, 'tag': 'MTBoS'}, {'start': 127, 'end': 138, 'tag': 'iTeachMath'}], 'mentions': [{'start': 58, 'end': 73, 'username': 'RoomtoDiscover'}]}}",
67,,清佑,False,,False,"{'followers_count': 0, 'following_count': 23, 'tweet_count': 1006, 'listed_count': 0}",雑多垢/刀剣乱舞/洋画/古今東西のシャーロック・ホームズ,https://pbs.twimg.com/profile_images/1181209247457009664/dBX-TXKU_normal.jpg,kgkknySH,1163453765657088000,,
68,,maureen_g,False,,False,"{'followers_count': 388, 'following_count': 498, 'tweet_count': 8182, 'listed_count': 1}","Mom, Wife, Daughter, and occasionally, I get to be me. Reader, Writer, Fan of Nature and holding onto hope for the human race.",https://pbs.twimg.com/profile_images/1289396813842259973/7fD3ZbaE_normal.jpg,maureen_g1,1441431468,,
69,"warminster, pa",Dawson Pierson,False,https://t.co/APIiSVwy8f,False,"{'followers_count': 209, 'following_count': 271, 'tweet_count': 248, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1358601782281256963/7Z7jSJAa_normal.jpg,gunnysboy,2329187937,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/APIiSVwy8f', 'expanded_url': 'http://Instagram.com/dawsonpierson15', 'display_url': 'Instagram.com/dawsonpierson15'}]}}",
70,,Shelly Thurnau,False,,False,"{'followers_count': 16, 'following_count': 51, 'tweet_count': 221, 'listed_count': 1}",,https://pbs.twimg.com/profile_images/888097007709163521/OMcUNH50_normal.jpg,ShellyThurnau,59683008,,
71,,😺,False,,False,"{'followers_count': 72, 'following_count': 1601, 'tweet_count': 2871, 'listed_count': 0}",NFT destroyer,https://pbs.twimg.com/profile_images/1485685148850999296/B5vcEish_normal.jpg,JoeyChestnu_t,977031369070178304,,
72,Uruguay,Mary Chan,False,,False,"{'followers_count': 21, 'following_count': 167, 'tweet_count': 598, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/939088349633110016/XjU6UuAU_normal.jpg,mary_vcs,164942547,,
73,,hadoublem,False,https://t.co/OZy1DIRBuW,False,"{'followers_count': 222, 'following_count': 274, 'tweet_count': 5375, 'listed_count': 3}",Father. Son. Brother. Husband. Gamer. Twitch Affiliate.,https://pbs.twimg.com/profile_images/1306825206816669696/gENYgJz__normal.jpg,hadoublem,142479483,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/OZy1DIRBuW', 'expanded_url': 'https://www.twitch.tv/hadoublem', 'display_url': 'twitch.tv/hadoublem'}]}}",921242072090157056
74,本田家の米櫃,おこめ,False,,False,"{'followers_count': 43, 'following_count': 45, 'tweet_count': 3905, 'listed_count': 0}",あろす(@arrozreis)です。描きかけの絵とか歴史雑談とか日々の食べ物とか中心に好き勝手してます。基本鍵垢なので裏などとらずに適当なツイートをする可能性が高いです。TLは見たり見なかったり。,https://pbs.twimg.com/profile_images/1510516056611196930/Bnc2jrUu_normal.jpg,okome_lecker,1251406004870189057,"{'description': {'mentions': [{'start': 4, 'end': 14, 'username': 'arrozreis'}]}}",1255145821290389513
75,she/her,ken₊✜⁷,False,,False,"{'followers_count': 1859, 'following_count': 2034, 'tweet_count': 17275, 'listed_count': 11}",𓏔 방탄 ✦ eternal ⚡ 𓐍 OT7 _ 나만의 작은 요정 🧚‍♂️ TXT,https://pbs.twimg.com/profile_images/1512850143800082434/HWSv33XN_normal.jpg,peachybangtxt,1249918457157529601,,1395801266341564419
76,"Murcia, Spain",Luci ۞,False,,False,"{'followers_count': 35, 'following_count': 67, 'tweet_count': 779, 'listed_count': 0}",Observa tu mente y no te castigues,https://pbs.twimg.com/profile_images/1466323837298130954/OftdznyE_normal.jpg,luciiaaexx_,810139234036314114,,
77,"Arizona, USA",Meiscollinj | Twitch Affiliate,False,https://t.co/23alYFnVbb,False,"{'followers_count': 617, 'following_count': 2447, 'tweet_count': 6690, 'listed_count': 2}","Twitch Streamer \\ Stream on Thurs & Fri @ 7pm MST, Sat @ 1:30pm MST // @DubbyEnergy Partner \\ @secretlabchairs Affiliate //",https://pbs.twimg.com/profile_images/1490886489336471554/hiVIVVNA_normal.jpg,atypicaltechie,742148377,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/23alYFnVbb', 'expanded_url': 'https://linktr.ee/meiscollinj', 'display_url': 'linktr.ee/meiscollinj'}]}, 'description': {'mentions': [{'start': 72, 'end': 84, 'username': 'DubbyEnergy'}, {'start': 96, 'end': 112, 'username': 'secretlabchairs'}]}}",1497237229437009920
78,大阪,yigi,False,,False,"{'followers_count': 365, 'following_count': 599, 'tweet_count': 34908, 'listed_count': 16}",はんだづけ 大阪 鳥取,https://pbs.twimg.com/profile_images/296463195/gazou_normal.jpg,igiy,53031429,,
79,神奈川県川崎市高津区,κ𝙚𝙞 | STOP INVASION 🇺🇦,False,,False,"{'followers_count': 242, 'following_count': 199, 'tweet_count': 8843, 'listed_count': 11}",1976年製。スキーはSAJ1級、テニスはぼちぼち、クルマはS15シルビア➡︎BH5BレガシィTW➡︎プジョー207 GT➡︎ベンツA180➡︎AMG A45➡︎マツダCX-5⇒またA45 ➡︎A35。タモリ倶楽部と水曜どうでしょう。みんカラ➡︎Kei-1976🚗 A45で本庄47.083。ずっとAMGの入口な人😇,https://pbs.twimg.com/profile_images/1520363263950999552/Sf-dmw2a_normal.jpg,yebisu_kuro,84339875,,1425670202352570369
80,,Linda MacGregor,False,,False,"{'followers_count': 14, 'following_count': 131, 'tweet_count': 109, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/378800000034726401/ad44e9a0ad78ae076df2f86680826e99_normal.jpeg,Alythchick,60623126,,
81,FLORIDA,Zippydogs,False,,False,"{'followers_count': 1368, 'following_count': 2544, 'tweet_count': 6410, 'listed_count': 5}","Democrat, Political Junkie. Democracy will not be just a memory. Climate Change Is Real!! #RESIST #BidenKamala",https://pbs.twimg.com/profile_images/1107463000208957441/u8-u2vHY_normal.png,zippydogs,58998446,"{'description': {'hashtags': [{'start': 90, 'end': 97, 'tag': 'RESIST'}, {'start': 98, 'end': 110, 'tag': 'BidenKamala'}]}}",
82,"Las Vegas, NV",Juana,False,,False,"{'followers_count': 94, 'following_count': 187, 'tweet_count': 2468, 'listed_count': 3}",Life enthusiast.  Thankful to God every day for His many blessings.  Appreciate the beauty of nature and a good sporting contest!  Life is Good!,https://pbs.twimg.com/profile_images/1004769437533102080/ZHQRZ3g4_normal.jpg,juanahanderson,765135944,,
83,Mumbai,Swapnil Mhatre,False,,False,"{'followers_count': 6, 'following_count': 81, 'tweet_count': 79, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/378800000530233611/db38681d82f91b507b5c23bb4a756b0a_normal.jpeg,nil2310,96938107,,
84,"Colorado, USA",FMV Grateful ⚡️💀🌹,False,https://t.co/ffXZy5QsJv,False,"{'followers_count': 929, 'following_count': 550, 'tweet_count': 2222, 'listed_count': 1}",Co-Developer of @FarmersMktVerse — Tap in & vibe with our official Discord here: https://t.co/GRTYo39fPe,https://pbs.twimg.com/profile_images/1506044946771427328/2ypn4ra5_normal.jpg,GratefulDegen,1385090325123792900,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/ffXZy5QsJv', 'expanded_url': 'https://opensea.io/collection/farmers-marketverse-patrons', 'display_url': 'opensea.io/collection/far…'}]}, 'description': {'urls': [{'start': 81, 'end': 104, 'url': 'https://t.co/GRTYo39fPe', 'expanded_url': 'https://discord.gg/CJ26QdRHkf', 'display_url': 'discord.gg/CJ26QdRHkf'}], 'mentions': [{'start': 16, 'end': 32, 'username': 'FarmersMktVerse'}]}}",1478787994932838406
85,,Epic Gamer,False,,False,"{'followers_count': 0, 'following_count': 0, 'tweet_count': 18, 'listed_count': 0}",wewerwer,https://pbs.twimg.com/profile_images/1480555612643762182/iB5Y6p_S_normal.jpg,EpicGam79041405,1480555565302620161,,
86, Payandé ,Tío Ferchi 💋🌈,False,https://t.co/UM0NCA1ZkT,False,"{'followers_count': 15518, 'following_count': 880, 'tweet_count': 182897, 'listed_count': 26}",Tengo una huerta en donde tomo cerveza y ahora hago pan.  Eclesiastés 3:13 es pura sabiduría,https://pbs.twimg.com/profile_images/1475838107954126857/QcOjARBZ_normal.jpg,iWasEasy,938931768513761280,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/UM0NCA1ZkT', 'expanded_url': 'https://youtu.be/ntC03xg-U2w', 'display_url': 'youtu.be/ntC03xg-U2w'}]}}",1290466796772958211
87,"Los Angeles, CA",Keri,False,,False,"{'followers_count': 231, 'following_count': 2605, 'tweet_count': 33111, 'listed_count': 4}",will follow for foods👩🏾‍💻,https://pbs.twimg.com/profile_images/914997093013512192/uL7YmAFp_normal.jpg,mzkeribb,23236307,,1428503073870123013
88,,Braxton Gately,False,https://t.co/KQW5CABx1s,False,"{'followers_count': 6, 'following_count': 24, 'tweet_count': 15, 'listed_count': 0}","Behavioral & Experimental Economist | Moral Wiggle Room, Social Preferences, Group Identity, and Group Formation. Postdoc at @baylor. Microferroequinologist.",https://pbs.twimg.com/profile_images/1462174730102915079/ux76EzRn_normal.jpg,jbgatelyecon,1462174387822596098,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/KQW5CABx1s', 'expanded_url': 'https://jbgatelyecon.wixsite.com/website', 'display_url': 'jbgatelyecon.wixsite.com/website'}]}, 'description': {'mentions': [{'start': 125, 'end': 132, 'username': 'baylor'}]}}",
89,,Pete NFT (7352.eth),False,,False,"{'followers_count': 337, 'following_count': 384, 'tweet_count': 1041, 'listed_count': 3}",A nice NFT is like a fine wine. connoisseur of living the good life. on a mission to find and out all the scammers and bad actors in the space!,https://pbs.twimg.com/profile_images/1520128522345496584/M6jP1G9S_normal.jpg,petelovesnfts,1483492181440618496,,
90,Extra Cheese is 2 Dollars,Beloved,False,https://t.co/vlp6zNfW4t,False,"{'followers_count': 1286, 'following_count': 806, 'tweet_count': 87150, 'listed_count': 21}",Taking over for the 99 and the 2000  ig: @davesodope,https://pbs.twimg.com/profile_images/1518099389041979393/REcWkdDW_normal.jpg,DaveSoDopE,33933397,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/vlp6zNfW4t', 'expanded_url': 'http://asianmingle.com', 'display_url': 'asianmingle.com'}]}, 'description': {'mentions': [{'start': 41, 'end': 52, 'username': 'davesodope'}]}}",1025205922090704896
91,,jkecheverri,False,,False,"{'followers_count': 3, 'following_count': 39, 'tweet_count': 120, 'listed_count': 0}","Tolkien, Batman, Anime",https://pbs.twimg.com/profile_images/1446512445049147393/cH3EvCIN_normal.png,jkecheverri1,1446511189241049088,,
92,"Oregon, USA",Edward DeChenne,False,,False,"{'followers_count': 88, 'following_count': 288, 'tweet_count': 3921, 'listed_count': 2}",OSU,https://pbs.twimg.com/profile_images/2925552220/384d9fa3be8042e2776222e196fa7bc4_normal.jpeg,EddieDeChenne,369253683,,
93,,Neil,False,,False,"{'followers_count': 26, 'following_count': 59, 'tweet_count': 1502, 'listed_count': 3}",I use this to chat about games and share my graphics projects - currently working on realtime animation with Direct3D11!,https://pbs.twimg.com/profile_images/1069285541437411328/FLp89X-C_normal.jpg,NeilOneself,704310416613236737,,
94,,crazymom191,False,,False,"{'followers_count': 46, 'following_count': 295, 'tweet_count': 4255, 'listed_count': 4}","Facebook, Twitter and Instagram Addict. 80 music  above all else! Lives on sarcasm and bad ideas.",https://pbs.twimg.com/profile_images/1417583401356333057/lQHREHEP_normal.jpg,crazymom191,733046657667862528,,
95,"Winston-Salem, NC",Julie 🌻🌻🌻🇺🇦🇺🇦🇺🇦,False,,False,"{'followers_count': 669, 'following_count': 1188, 'tweet_count': 6983, 'listed_count': 1}","Retired community college coordinator, ex-bar owner, born and raised in the South, hard left lean. Educated to the point that I could reject my upbringing.",https://pbs.twimg.com/profile_images/598948229124849664/BGUacy7M_normal.jpg,Federerfan01,242365096,,
96,"San Francisco, CA",Alexander Thompson,False,,False,"{'followers_count': 51, 'following_count': 313, 'tweet_count': 653, 'listed_count': 3}",,https://pbs.twimg.com/profile_images/1393339689055100929/r2CXKb2w_normal.jpg,alexwtda,52822527,,
97,"Texas, USA",🇺🇦The Roy Kent of Fighting Disinformation💛🐝,False,,False,"{'followers_count': 1577, 'following_count': 2900, 'tweet_count': 18974, 'listed_count': 4}",🇺🇦Stand with Ukraine🇺🇦 DEMOCRACY+EQUALITY+VOTING RIGHTS 💙 Democrat. #BidenHarris #KHive®️ 🐝💛 #IamWithHer IG: tamd_activist,https://pbs.twimg.com/profile_images/1518661686638661633/p37rd05V_normal.jpg,TamDActivist,3044832512,"{'description': {'hashtags': [{'start': 68, 'end': 80, 'tag': 'BidenHarris'}, {'start': 81, 'end': 87, 'tag': 'KHive'}, {'start': 93, 'end': 104, 'tag': 'IamWithHer'}]}}",1521846487977766914
98,the streets,Taargus202,False,,False,"{'followers_count': 22, 'following_count': 115, 'tweet_count': 1443, 'listed_count': 0}",on the internet noone knows you're a cat,https://pbs.twimg.com/profile_images/1321113775303512064/BK3fyY8K_normal.jpg,The_Big_GB,85377866,,
1319826061295816705,She/Her,katie,False,,False,"{'followers_count': 7, 'following_count': 52, 'tweet_count': 437, 'listed_count': 0}",⚠️I cant spell⚠️,https://pbs.twimg.com/profile_images/1448107944218972161/sykhJuOs_normal.jpg,katielsewhere,,,
865816788616986624,,あいじ,False,https://t.co/tn6e2EReiJ,False,"{'followers_count': 558, 'following_count': 557, 'tweet_count': 5788, 'listed_count': 4}",某国立大学生 元某国立高専電子制御工学科 高専ロボコン機械班2019年「飛鳥」(2016年〜2019年ピットメンバー)最近の趣味は原付で遠く行ったりキャンプをすること。 ディズニーと東京に行きたい。Suicaのペンギンが大好き。東京オリンピックの聖火ランナーした。,https://pbs.twimg.com/profile_images/1005519247332634624/AIjzVffp_normal.jpg,AI_6_June_2017,,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/tn6e2EReiJ', 'expanded_url': 'https://www.instagram.com/aiji_6_2018', 'display_url': 'instagram.com/aiji_6_2018'}]}}",1428186218194296834
36551176,,Brittani Roltgen,False,https://t.co/pLzzNg6SIE,False,"{'followers_count': 192, 'following_count': 238, 'tweet_count': 10808, 'listed_count': 4}","Exercise gives you endorphins, endorphins make you happy.",https://pbs.twimg.com/profile_images/1183233675158114304/dsVX3ceo_normal.jpg,brittaniroltgen,,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/pLzzNg6SIE', 'expanded_url': 'http://www.brittani.com', 'display_url': 'brittani.com'}]}}",1340524047369609218
59539705,"Pits, Hell",noah,False,https://t.co/z9vWoBSWnH,False,"{'followers_count': 1040, 'following_count': 369, 'tweet_count': 22955, 'listed_count': 18}",life’s a bitch and then you die. being alive IS my existential crisis! i am incurably depressed and fine with it. i love @skyferreira @wet @rynweaver. nihilist.,https://pbs.twimg.com/profile_images/1509675243727732736/ucprT4hS_normal.jpg,noahjk_,,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/z9vWoBSWnH', 'expanded_url': 'https://linktr.ee/noahjk_', 'display_url': 'linktr.ee/noahjk_'}]}, 'description': {'mentions': [{'start': 121, 'end': 133, 'username': 'skyferreira'}, {'start': 134, 'end': 138, 'username': 'wet'}, {'start': 139, 'end': 149, 'username': 'rynweaver'}]}}",1443998361552568324
452974426,Valencia - España,Alicia M.,False,,False,"{'followers_count': 22, 'following_count': 69, 'tweet_count': 301, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1128969128776220672/XXqZFkA8_normal.jpg,AManzanaro,,,
877487686205845505,"Bhubaneshwar, India",🇮🇳 AMITABH THAKUR 🇮🇳,False,https://t.co/6AX0K0VwKj,True,"{'followers_count': 40392, 'following_count': 649, 'tweet_count': 16850, 'listed_count': 21}","I belong to the Indian Police Service and am posted as IG, Operations @odisha_police, SRCCian, Love to cook anything and everything",https://pbs.twimg.com/profile_images/1484541413656494088/NINPfyYQ_normal.jpg,AMITABHTHAKUR21,,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/6AX0K0VwKj', 'expanded_url': 'https://www.odishapolice.gov.in/?q=node/3577', 'display_url': 'odishapolice.gov.in/?q=node/3577'}]}, 'description': {'mentions': [{'start': 70, 'end': 84, 'username': 'odisha_police'}]}}",1423667911336501253
