,location,verified,description,username,url,protected,name,id,public_metrics,profile_image_url,pinned_tweet_id,entities
56,barcelona,False,"FORMADOR/CONDUCTOR DE TMB, PADRE DE UNA GRAN FAMILIA,ENAMORADO DE MI ESPOSA, FAN DEL MOTORISTA FANTASMA Y ASIDUO A @sitgesfestival",enrique12418,https://t.co/EtFpnUXrXy,False,Enrique Cepeda,615364398,"{'followers_count': 462, 'following_count': 577, 'tweet_count': 35502, 'listed_count': 9}",https://pbs.twimg.com/profile_images/1435698059372113921/1339YTXX_normal.jpg,1354534649846968328,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/EtFpnUXrXy', 'expanded_url': 'http://www.miniautobusero.com', 'display_url': 'miniautobusero.com'}]}, 'description': {'mentions': [{'start': 115, 'end': 130, 'username': 'sitgesfestival'}]}}"
57,"Los Angeles, CA",True,Director/Co-writer of #VideoPalacePod. Director of @20STL & #AlienRaiders. #BlairWitchProject Production Designer. Co-host of @shortendz. Vaccinated & boosted.,Neptunesalad,https://t.co/DNL4OUXwE4,False,Ben Rock,19733486,"{'followers_count': 12188, 'following_count': 4857, 'tweet_count': 32978, 'listed_count': 191}",https://pbs.twimg.com/profile_images/609804247178162176/qSSfdKz0_normal.jpg,1422580922453401601,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/DNL4OUXwE4', 'expanded_url': 'http://www.benrock.com', 'display_url': 'benrock.com'}]}, 'description': {'hashtags': [{'start': 22, 'end': 37, 'tag': 'VideoPalacePod'}, {'start': 60, 'end': 73, 'tag': 'AlienRaiders'}, {'start': 75, 'end': 93, 'tag': 'BlairWitchProject'}], 'mentions': [{'start': 51, 'end': 57, 'username': '20STL'}, {'start': 126, 'end': 136, 'username': 'shortendz'}]}}"
58,,False,,KorgiePlay,,False,Korgie D,1441043237272268800,"{'followers_count': 28, 'following_count': 92, 'tweet_count': 126, 'listed_count': 0}",https://pbs.twimg.com/profile_images/1490139499434758146/J6ZPjAJi_normal.jpg,,
59,マリンから徒歩一時間圏内,False,"ひっそりマリーンズファンやってるただのオタクです。
面白そうなことはとりあえずつまみぐい。
千葉ロッテマリーンズ/ロマサガRS/グルミク低レベ/旧音ゲー厨/サクラナイツ/",dusibehacoka,,False,MMF,1276514719830953989,"{'followers_count': 29, 'following_count': 87, 'tweet_count': 4670, 'listed_count': 0}",https://pbs.twimg.com/profile_images/1502299396951711751/0JDzuxrH_normal.jpg,1518457397693452288,
60,Golden Coast ,False,New England Girl in a West Coast World.....,Redwinenbooks,,False,Isabel W,157013999,"{'followers_count': 618, 'following_count': 797, 'tweet_count': 15542, 'listed_count': 0}",https://pbs.twimg.com/profile_images/1179159117853683712/s3oDW0sd_normal.jpg,,
61,,False,,mean_carrot,,False,당근🥕,1140886174757605376,"{'followers_count': 1, 'following_count': 89, 'tweet_count': 9771, 'listed_count': 0}",https://pbs.twimg.com/profile_images/1516770595857309697/DdomeQhj_normal.png,1516000043496460288,
62,Dhaka,False,Never too serious for a laugh,SadatOmar,,False,Sadat Omar,33208438,"{'followers_count': 148, 'following_count': 103, 'tweet_count': 227, 'listed_count': 2}",https://pbs.twimg.com/profile_images/146512884/DSCN1807_normal.JPG,,
63,実家,False,AtCoder 青⇄黄。@gojira_kuの競プロ垢。本業はC++でシミュレーションソフト開発。,gojira_kyopro,https://t.co/cwMK13Kzjp,False,ゴジラ＠競プロ,128463470,"{'followers_count': 1010, 'following_count': 329, 'tweet_count': 59150, 'listed_count': 37}",https://pbs.twimg.com/profile_images/1128572961089179648/uhNEjUOZ_normal.png,1396467158389952518,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/cwMK13Kzjp', 'expanded_url': 'https://atcoder.jp/users/gojira_ku', 'display_url': 'atcoder.jp/users/gojira_ku'}]}, 'description': {'mentions': [{'start': 12, 'end': 22, 'username': 'gojira_ku'}]}}"
64,Extremaña,False,"📍Extremaña. | She/Her |

La mejor respuesta a una pregunta es ➡️ Chi

💍 Señora Drama Queen 👑",akinecuza_al,,False,Azucena 😷,1322106896,"{'followers_count': 364, 'following_count': 490, 'tweet_count': 12221, 'listed_count': 7}",https://pbs.twimg.com/profile_images/1372299331265515520/1fvgnpn2_normal.jpg,1348200663843483648,
65,ウサミン星あたり,False,ドラムや踊ったりする人😺🥁秋姫すももは嫁💓2022.1.10二郎全店制覇🍜音ゲー/二次ドル色々/サンリオ男子/他いろいろ。 https://t.co/zDOSsLIBTX 何かリプでフォロバ。サンリオ垢▷@a_n3_lts,noel0619,https://t.co/UbgbHWsDRH,False,秋宮のえる(のえにゃん)▶️6/12あん/スタバンド,104340653,"{'followers_count': 1184, 'following_count': 997, 'tweet_count': 69091, 'listed_count': 43}",https://pbs.twimg.com/profile_images/1499371480974753792/_M0XIO5w_normal.jpg,1518241507622670337,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/UbgbHWsDRH', 'expanded_url': 'http://twpf.jp/noel0619', 'display_url': 'twpf.jp/noel0619'}]}, 'description': {'urls': [{'start': 62, 'end': 85, 'url': 'https://t.co/zDOSsLIBTX', 'expanded_url': 'http://youtube.com/user/Noe2Mania', 'display_url': 'youtube.com/user/Noe2Mania'}], 'mentions': [{'start': 102, 'end': 111, 'username': 'a_n3_lts'}]}}"
66,"Davenport, FL",False,"Husband, Former Disney World cast member, Major Mark, Funko Pop Collector, gamer, proud parent of 2 adorable puppies and proud dad to two angel pups!",Denbrewrew,https://t.co/ctd7BLx9Hm,False,Denbrewrewrewrewrew,16523308,"{'followers_count': 297, 'following_count': 905, 'tweet_count': 8889, 'listed_count': 19}",https://pbs.twimg.com/profile_images/1438088680263008260/sjLkgQUZ_normal.jpg,,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/ctd7BLx9Hm', 'expanded_url': 'http://www.twitch.tv/denbrew', 'display_url': 'twitch.tv/denbrew'}]}}"
67,agochuagochu@gmail.com,False,お絵描きしたり曲作ったりゲームしたり #DanceRailRefresh 「Quatre-Épices」 #Halo_Beats タイトルロゴ提供 IIDX ID: 2964-8171 CastHour&INF皆伝！,erukays_oga,https://t.co/I8QjfXF4e9,False,AGO厨,3144483738,"{'followers_count': 407, 'following_count': 411, 'tweet_count': 21791, 'listed_count': 0}",https://pbs.twimg.com/profile_images/1509910061199822852/Iya2o3tP_normal.jpg,1508733095008108545,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/I8QjfXF4e9', 'expanded_url': 'https://soundcloud.com/erukays_oga', 'display_url': 'soundcloud.com/erukays_oga'}]}, 'description': {'hashtags': [{'start': 19, 'end': 36, 'tag': 'DanceRailRefresh'}, {'start': 53, 'end': 64, 'tag': 'Halo_Beats'}]}}"
68,"Corvallis, OR",False,DCA graduate from OSU•Painter•I love content creation and videography,ash_n_peterson,,False,Ashley,3314098117,"{'followers_count': 169, 'following_count': 561, 'tweet_count': 4585, 'listed_count': 1}",https://pbs.twimg.com/profile_images/1397724225469706242/1VHmNjQz_normal.jpg,1145136969862635520,
69,Mar del Plata,False,CABJ ♡ • amo a mis perros 🐾 •,antocoluccio_,,False,↠ ❂ αηtσ ❂ ↞,80096779,"{'followers_count': 143, 'following_count': 125, 'tweet_count': 15507, 'listed_count': 0}",https://pbs.twimg.com/profile_images/1518784094166867968/8pwT_6mD_normal.jpg,1339900059178184706,
70,,False,,csicilia24,,False,Courtney S,2764858750,"{'followers_count': 13, 'following_count': 40, 'tweet_count': 116, 'listed_count': 0}",https://pbs.twimg.com/profile_images/1241754275237236741/rqWnPeF9_normal.jpg,,
71,Q.アルファベット4文字でUSSR/,False,文芸班・クイズ班所属 / 世界史が好き / 数学がむり / 社不 /,R_Quiz_Lite,,False,Я(あーる),1385179423473770508,"{'followers_count': 109, 'following_count': 121, 'tweet_count': 6372, 'listed_count': 0}",https://pbs.twimg.com/profile_images/1413818738940342274/Z3U0Ya4v_normal.jpg,1520983451242958848,
72,,False,"がぜるトムソニーの減量垢です！
目指せ28kg減！！！
身長178cm体重XXkg→-3.3kg(1w)→−1.3kg(2w)→−2.4kg(3w)→-2.2kg(4w)→-0.9kg(5w)→-1.1kg(6w)

🎨本垢 @Gazella0527",Gazella_days,,False,とみむらがぜる,1494461720106274823,"{'followers_count': 18, 'following_count': 21, 'tweet_count': 256, 'listed_count': 0}",https://pbs.twimg.com/profile_images/1496503641842536451/81MKjzIR_normal.jpg,,"{'description': {'mentions': [{'start': 113, 'end': 125, 'username': 'Gazella0527'}]}}"
73,,False,"Dad, engineer, ex-husband, love life and freedom.
""When fascism comes to America, it will be wrapped in the flag and carrying a cross"" - James Waterman Wise",ftuccio,,False,Frank T,56379955,"{'followers_count': 72, 'following_count': 187, 'tweet_count': 2236, 'listed_count': 0}",https://pbs.twimg.com/profile_images/1355282866620522497/HFptR6qI_normal.jpg,,
74,she/her,False,escuchando a tiago y lit killah con auron,lvstini,,False,mª ángeles,1423406325271236609,"{'followers_count': 943, 'following_count': 489, 'tweet_count': 13416, 'listed_count': 8}",https://pbs.twimg.com/profile_images/1521511688352194560/__KWzsrW_normal.jpg,1508154232121217025,
75,東京,False,色々と見るのが仕事,mio_SAKUMA,,False,サクマミオ,161652089,"{'followers_count': 321, 'following_count': 352, 'tweet_count': 37692, 'listed_count': 9}",https://pbs.twimg.com/profile_images/1467328284333469696/qXWB6Vaf_normal.jpg,,
76,,False,,aceituba,,False,Kevin A.,399128978,"{'followers_count': 168, 'following_count': 511, 'tweet_count': 964, 'listed_count': 0}",https://pbs.twimg.com/profile_images/1493100726985367559/a2puljc9_normal.jpg,,
77,They/she,False,I’m just here for the relatable content. | 23. | Michigan. | Pop punk loser. ✌🏻| Pan🏳️‍🌈 | Non-Binary | BLM | @griffy__boi 💕,its_courtneym_,,False,Kevin 🤠,3005593377,"{'followers_count': 743, 'following_count': 1320, 'tweet_count': 16840, 'listed_count': 1}",https://pbs.twimg.com/profile_images/1520608814319521796/Tv6SB7fx_normal.jpg,1449544655742423040,"{'description': {'mentions': [{'start': 110, 'end': 122, 'username': 'griffy__boi'}]}}"
78,"Toronto, Ontario",False,#RHAP Class of 2020 Actor. Hypnotherapist 💫 Astrologer ♒️ & Tarot Reading Life Coach. Reality TV Junkie (YouTube Reality Realnesss) I am pretty darn funny too!,Chan___Fran,https://t.co/W63rPuddYE,False,Chantele Francis CHt,28615340,"{'followers_count': 3124, 'following_count': 2255, 'tweet_count': 1471, 'listed_count': 39}",https://pbs.twimg.com/profile_images/542044770760011776/FCOcbWFU_normal.jpeg,1491148427970977798,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/W63rPuddYE', 'expanded_url': 'http://bit.ly/YoutubeRealityRealnesss', 'display_url': 'bit.ly/YoutubeReality…'}]}, 'description': {'hashtags': [{'start': 0, 'end': 5, 'tag': 'RHAP'}]}}"
79,神奈 小田原市,False,"よくいいねしがち。浅い人かも。エペ,Valo,FGO,スマ,バンドリ,ポケモン,ガンダム,原神,プリコネ,遊戯王。ゲームはほぼほぼまったり勢。ゲームのプレイヤー名も基本的にshionです。イベントの時はツイートが増えたり増えなかったり。 Discord:shion#0483 気軽にどうぞ～",shion_21_spr,,False,shion,864492889,"{'followers_count': 90, 'following_count': 445, 'tweet_count': 7492, 'listed_count': 1}",https://pbs.twimg.com/profile_images/914510963830693888/7LrTpxU3_normal.jpg,,
80,埼玉・川口,False,株にはまって司法試験を落第した人／ 2001年ITバブル崩壊で無一文／ 2006年ライブドアショックで無一文／ 2009年リーマンショックで無一文／ 2018年末～2019年UUUM・ジェイテック株の信用取引、仮想通貨で無一文になる／ 2020年からアメリカ株を始め再起をかける。積立NISA応援団。うつ病2回目。父親。,kazoochat,https://t.co/m37oOqVATm,False,かず太郎,47985136,"{'followers_count': 150, 'following_count': 155, 'tweet_count': 37777, 'listed_count': 8}",https://pbs.twimg.com/profile_images/1109474254993555456/VhvDg3fH_normal.png,1344584806428917760,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/m37oOqVATm', 'expanded_url': 'http://kazutarou.net', 'display_url': 'kazutarou.net'}]}}"
81,"인장 벽돌님 커미션, 헤더 추룽님",False,"하루쿠토 = Harukuto = ハルクト / 20⬆ / 장르 - 프문겜, 앙스타 / 🦁🐱 / 터프 X, 지방혐오 X / 미러블락 사용 중",gkfntkd,,False,하루쿠토 ଳ,1715239256,"{'followers_count': 276, 'following_count': 376, 'tweet_count': 199547, 'listed_count': 7}",https://pbs.twimg.com/profile_images/1442378445422411779/Fqv311fZ_normal.jpg,1389629696640389126,
82,,False,"“Aprender es descubrir que algo es posible” (Fritz Perls).
Maestra de Educación Primaria con especialidad en Pedagogía Terapéutica (PT).",Claudia_Merino_,,False,Claudia,1111866786,"{'followers_count': 842, 'following_count': 317, 'tweet_count': 27651, 'listed_count': 8}",https://pbs.twimg.com/profile_images/1477065356732780547/t6aCZg_R_normal.jpg,1454755536331755521,
83,"Torrance, CA",False,"(He/Him) Father of 3. Sex+ Bi Polyam Kinky. Occasional hiker, try hard gamer. Food truck fan. IT desk jockey. Rather take dirty pictures. #NSFW #VSG #onepeloton",fredhiker,https://t.co/8IhdqVKvbF,False,Fred Hiker,77016703,"{'followers_count': 176, 'following_count': 490, 'tweet_count': 5705, 'listed_count': 10}",https://pbs.twimg.com/profile_images/1521316085290610688/hdaCPqRK_normal.jpg,,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/8IhdqVKvbF', 'expanded_url': 'http://about.me/fredbrown', 'display_url': 'about.me/fredbrown'}]}, 'description': {'hashtags': [{'start': 138, 'end': 143, 'tag': 'NSFW'}, {'start': 144, 'end': 148, 'tag': 'VSG'}, {'start': 149, 'end': 160, 'tag': 'onepeloton'}]}}"
84,日本,False,CoCをやるペンギン。自由飲酒党党員。,d0om0,,False,どーも,830624358548664320,"{'followers_count': 684, 'following_count': 1176, 'tweet_count': 11442, 'listed_count': 4}",https://pbs.twimg.com/profile_images/1072023699937611778/dIkg4a6q_normal.jpg,1204003835368226817,
85,ワジャ族ノ里,False,"オレタチガサイキョウ マグマWJ
ストンピング、ドン！ ラリート、ドンさらにドン！ １２３カンカンカン！！！ ワジャ1号GレEATマグマ 
  https://t.co/p0eMzx5MPG…",spurt,https://t.co/8gIkll2Krh,False,ワジャ1号GレEATマグマ,12360252,"{'followers_count': 245, 'following_count': 204, 'tweet_count': 77940, 'listed_count': 4}",https://pbs.twimg.com/profile_images/944256749422264320/81NM5MTJ_normal.jpg,1132533005614866432,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/8gIkll2Krh', 'expanded_url': 'https://start.me/p/ZdpNpn/ppp-wj?em', 'display_url': 'start.me/p/ZdpNpn/ppp-w…'}]}, 'description': {'urls': [{'start': 72, 'end': 95, 'url': 'https://t.co/p0eMzx5MPG', 'expanded_url': 'http://start.me/p/ZdpNpn/wj?em', 'display_url': 'start.me/p/ZdpNpn/wj?em'}]}}"
86,日本 大阪,False,"システムエンジニア 4年目;
大阪府立大学 知能情報工学 2019年卒;
Go, Python, Kubernetes;
原神: 812126390;
@X1319Reed, @X1319Libre;
@AI_ZEROONE;
やさしいインターネットを目指す;",X1319RAY,https://t.co/PVomr8zKKj,False,Reed,2347048051,"{'followers_count': 918, 'following_count': 1054, 'tweet_count': 225883, 'listed_count': 20}",https://pbs.twimg.com/profile_images/1342469008864333826/4Pbw-GkR_normal.jpg,1273016521665785857,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/PVomr8zKKj', 'expanded_url': 'https://youtube.com/channel/UCfggxMSvZe3GCXr9-BZvNWA', 'display_url': 'youtube.com/channel/UCfggx…'}]}, 'description': {'mentions': [{'start': 76, 'end': 86, 'username': 'X1319Reed'}, {'start': 88, 'end': 99, 'username': 'X1319Libre'}, {'start': 101, 'end': 112, 'username': 'AI_ZEROONE'}]}}"
87,minor | she/her | tpwk :),False,"i’m addicted to caffeine, and will use it as a personality trait.",tbslxsunflower,https://t.co/5pdAtgLrED,False,kayla is depressed and wont be at ono,1322740967422730241,"{'followers_count': 374, 'following_count': 383, 'tweet_count': 6245, 'listed_count': 3}",https://pbs.twimg.com/profile_images/1513308552173129733/Z0ANVy58_normal.png,1520635866687098880,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/5pdAtgLrED', 'expanded_url': 'https://tbslxsunflower.carrd.co/', 'display_url': 'tbslxsunflower.carrd.co'}]}}"
88,El Lay,False,Hope is scrappy like that. @JillJensen on https://t.co/fSEqk9o64C. #overeducated #persistent,JillJensen,,False,Jill Jensen,16976620,"{'followers_count': 572, 'following_count': 1351, 'tweet_count': 5341, 'listed_count': 32}",https://pbs.twimg.com/profile_images/1483589400374091781/5CP0RmFg_normal.jpg,,"{'description': {'urls': [{'start': 42, 'end': 65, 'url': 'https://t.co/fSEqk9o64C', 'expanded_url': 'http://counter.social', 'display_url': 'counter.social'}], 'hashtags': [{'start': 67, 'end': 80, 'tag': 'overeducated'}, {'start': 81, 'end': 92, 'tag': 'persistent'}], 'mentions': [{'start': 27, 'end': 38, 'username': 'JillJensen'}]}}"
89,,False,,wordle_me,,False,worlde.me,1488484217436712962,"{'followers_count': 0, 'following_count': 20, 'tweet_count': 84, 'listed_count': 1}",https://pbs.twimg.com/profile_images/1488485246597226496/-T3QRvEd_normal.jpg,,
90,Windy City,False,「猫」と「B'z」と「ビール」をこよなく愛しておりますっ！フォローもブロックもご自由に。こちらも自由にさせていただきます～ 2019.12 完全帰国しました！日本最高🙌,mikaroh,https://t.co/2cQRpaoW2t,False,みかろう,134972580,"{'followers_count': 1088, 'following_count': 655, 'tweet_count': 124216, 'listed_count': 30}",https://pbs.twimg.com/profile_images/646335965796167681/-gDhHqXf_normal.jpg,,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/2cQRpaoW2t', 'expanded_url': 'http://mikaroh1783104.blog.fc2.com/', 'display_url': 'mikaroh1783104.blog.fc2.com'}]}}"
