,description,url,verified,profile_image_url,location,id,pinned_tweet_id,username,entities,name,protected,public_metrics
64,ことのはたんごやりたくて鍵開けました 単語当てゲーム結果をツイートするためのアカウントになりつつあります,,False,https://pbs.twimg.com/profile_images/1513556682949140482/XQptB6qz_normal.jpg,,404840213,566946854164656129,_chuchuchuxxx,,A,False,"{'followers_count': 40, 'following_count': 90, 'tweet_count': 4192, 'listed_count': 0}"
65,chocolate lover🍫 TV & 映画の感想書きなぐりブログの更新情報もつぶやきます。きのこの山派🍄 ＊ときどき🔑,https://t.co/OE233906ZG,False,https://pbs.twimg.com/profile_images/1510272206172946440/KmR3B32G_normal.jpg,,2445052153,,chocoalatv,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/OE233906ZG', 'expanded_url': 'https://chocoalatv.blogspot.com/', 'display_url': 'chocoalatv.blogspot.com'}]}}",Choco チョコ boosted & still masked,False,"{'followers_count': 232, 'following_count': 616, 'tweet_count': 19235, 'listed_count': 0}"
66,"RN MSN (put on the damn mask & shutup),vaxxed x 3,will work for blue in ‘22 #savedemocracy #votingrights",,False,https://pbs.twimg.com/profile_images/1356770952382566402/8K9A3_CO_normal.jpg,"Sun City, Arizona",230362904,,bcamj53,"{'description': {'hashtags': [{'start': 76, 'end': 90, 'tag': 'savedemocracy'}, {'start': 91, 'end': 104, 'tag': 'votingrights'}]}}",🇺🇸Janet🇺🇸☮️🇺🇦🌴🌵🐾,False,"{'followers_count': 1370, 'following_count': 1070, 'tweet_count': 5111, 'listed_count': 3}"
67,pkg勢 詳しくはプロフカード参照 出現率はまちまちです,https://t.co/Sf50CutmhV,False,https://pbs.twimg.com/profile_images/1521133700448423938/V1MgUiz2_normal.jpg,いつでも小学生,400879767,1406524345267068929,heart_pekoe,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/Sf50CutmhV', 'expanded_url': 'https://profcard.info/u/l8Yg87dygmWGy2plrpOb3RDVUsN2', 'display_url': 'profcard.info/u/l8Yg87dygmWG…'}]}}",はと🐥低浮上,False,"{'followers_count': 302, 'following_count': 334, 'tweet_count': 96346, 'listed_count': 16}"
68,"she/her ✦ occasional cosplayer ✦ full time shitposter 

This is my personal Twitter. Opinions are my own

FFXIV: @prismxiv
PFP:amphypop",,False,https://pbs.twimg.com/profile_images/1401441422776041473/7qhHwel5_normal.jpg,CA,2357255634,,PeachHipped,"{'description': {'mentions': [{'start': 113, 'end': 122, 'username': 'prismxiv'}]}}",Iris @Binge watching One Piece- (start579)735/1014,False,"{'followers_count': 706, 'following_count': 527, 'tweet_count': 23281, 'listed_count': 5}"
69,"“What else is annoying in the world, besides everything?”― Jerry Seinfeld",,False,https://pbs.twimg.com/profile_images/1024240227815026688/tqlkmZJd_normal.jpg,"Brisbane, Queensland",382514945,,Ashour_Tweets,,Ashour!,False,"{'followers_count': 116, 'following_count': 726, 'tweet_count': 3233, 'listed_count': 2}"
70,旅客機と鉄道が大好き。オンキヨーとSTAXの音が好み。主な被写体は旅客機とねこ。「はてしない物語」が人生のバイブル。初代機長・城達也氏のジェットストリームを愛聴。ソフトウェア技術者。ディジタル回路設計・製作はたしなむ程度。全日空マリンジャンボをこよなく愛した。,https://t.co/TnChIRPiV5,False,https://pbs.twimg.com/profile_images/462881377/51092F_normal.jpg,埼玉県,80835905,,marinejumbo,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/TnChIRPiV5', 'expanded_url': 'http://twilog.org/marinejumbo', 'display_url': 'twilog.org/marinejumbo'}]}}",Y.ITOH,False,"{'followers_count': 131, 'following_count': 116, 'tweet_count': 15310, 'listed_count': 7}"
71,Self employed florist…Like a laugh…Love animals…daft dogs and cute kittens…photography! RT other peoples beautiful tweets and pictures…cause mine are rubbish :),,False,https://pbs.twimg.com/profile_images/1516738933379551236/JTfXKrKb_normal.jpg,Here or there 🌏..,1243103063243620354,1253403264852221952,LindaGi03833432,,Linda Gibson,False,"{'followers_count': 1012, 'following_count': 1015, 'tweet_count': 31081, 'listed_count': 1}"
72,Reader..Teacher..,,False,https://pbs.twimg.com/profile_images/2448100479/26tc08bkm2hyriniccwx_normal.jpeg,"Dharni, Haryana, India",83564240,,inderdeepneyol,,Inder Deep,False,"{'followers_count': 82, 'following_count': 1008, 'tweet_count': 514, 'listed_count': 0}"
73,flow 2000,https://t.co/SuQRbGUDON,False,https://pbs.twimg.com/profile_images/1513826686302928903/oUkhUuyP_normal.jpg,Carlos Pedrero 💖 69 veces 17,1234873016,1509232642956402688,naiara_103,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/SuQRbGUDON', 'expanded_url': 'http://Instagram.com/naiara103', 'display_url': 'Instagram.com/naiara103'}]}}",nevermind,False,"{'followers_count': 542, 'following_count': 459, 'tweet_count': 61702, 'listed_count': 9}"
74,"ENG | ESP | 汉语 | Ingeniería de Software | Videojuegos, mangas y anime

De vez en cuando streameo en https://t.co/ap3tdXMlia",,False,https://pbs.twimg.com/profile_images/1476627706708168705/vG8KCrvp_normal.jpg,Madrid/Sevilla,1019008834726236161,,_YeFan,"{'description': {'urls': [{'start': 100, 'end': 123, 'url': 'https://t.co/ap3tdXMlia', 'expanded_url': 'https://www.twitch.tv/yefan__', 'display_url': 'twitch.tv/yefan__'}]}}",YeFan🍃⛵,False,"{'followers_count': 94, 'following_count': 326, 'tweet_count': 7562, 'listed_count': 2}"
75,GM in the wonderful world of hospitality ... trust me it's special .....,,False,https://pbs.twimg.com/profile_images/1378083523949645833/iYBLmH4E_normal.jpg,Llanelli,256099704,,HotelGM_,,paul newman 💙🏴󠁧󠁢󠁷󠁬󠁳󠁿🇬🇧🏴󠁧󠁢󠁳󠁣󠁴󠁿,False,"{'followers_count': 544, 'following_count': 3439, 'tweet_count': 1508, 'listed_count': 5}"
76,♋️,,False,https://pbs.twimg.com/profile_images/1521426075594674178/dEUasGcT_normal.jpg,scotland,470243162,1342270139652308993,samgrayx_,,sam gray 🖤,False,"{'followers_count': 793, 'following_count': 593, 'tweet_count': 28451, 'listed_count': 0}"
77,MBNA & LMSW. Addiction Therapist. Getting my Juris Doctorate @UNLV. private practice self-care provider,,False,https://pbs.twimg.com/profile_images/1520789854144978946/InUY-Izi_normal.jpg,NM & NV ,868955156070637568,,roi_4life,"{'description': {'mentions': [{'start': 61, 'end': 66, 'username': 'UNLV'}]}}",Larry™️,False,"{'followers_count': 847, 'following_count': 1117, 'tweet_count': 30705, 'listed_count': 2}"
78,,,False,https://pbs.twimg.com/profile_images/1343042101756350464/VrKLxu6i_normal.jpg,"San Diego CA via MN,ND,TX,CO",2587793014,,gutterud_wane,,Wane Gutterud,False,"{'followers_count': 360, 'following_count': 298, 'tweet_count': 7871, 'listed_count': 0}"
79,🐑,,False,https://pbs.twimg.com/profile_images/1485181556624969737/PZnLM0N8_normal.jpg,"Vienna, Austria",1052646812874625024,,KaafiFluffy,,Komal,False,"{'followers_count': 92, 'following_count': 232, 'tweet_count': 20155, 'listed_count': 2}"
80,映画。ネコ。ツイステ。レオナ。obeyme。スタマイ。ポケモン。映画が安く観られる位の成人💦中村悠一さんのイケボ好き💕,,False,https://pbs.twimg.com/profile_images/1169581621713850368/dcQZLAm0_normal.jpg,,975693786,,nyan_atsuko,,にゃおん,False,"{'followers_count': 63, 'following_count': 276, 'tweet_count': 1488, 'listed_count': 3}"
81,"Half 🇺🇸, half 🇫🇷, all-around opinionated. Hitchcocko-Hawksienne. National parkologist. Opera aficionada. Always editing. #ACenturyPlus #NoirDoubleFeatures",https://t.co/oOAs2irPkI,False,https://pbs.twimg.com/profile_images/1455067751551156226/CPh7yjxJ_normal.jpg,"San Francisco, CA",355174658,1489306823328821249,sly_wit,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/oOAs2irPkI', 'expanded_url': 'http://slywit.wordpress.com/', 'display_url': 'slywit.wordpress.com'}]}, 'description': {'hashtags': [{'start': 121, 'end': 134, 'tag': 'ACenturyPlus'}, {'start': 135, 'end': 154, 'tag': 'NoirDoubleFeatures'}]}}",Sylvie 🇺🇸 🇫🇷,False,"{'followers_count': 427, 'following_count': 191, 'tweet_count': 32048, 'listed_count': 31}"
82,Death Metal Musician. Atheist. Hate Religion. Frontman of @demonictweets and Chef at @hktweets666 and food blogger at @headbangereats,https://t.co/663fUQA2HC,True,https://pbs.twimg.com/profile_images/1446686309628530690/vRajGPD4_normal.jpg,Mumbai,24706035,1446467855612989447,TheDemonstealer,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/663fUQA2HC', 'expanded_url': 'http://demonstealer.bandcamp.com', 'display_url': 'demonstealer.bandcamp.com'}]}, 'description': {'mentions': [{'start': 58, 'end': 72, 'username': 'demonictweets'}, {'start': 85, 'end': 97, 'username': 'hktweets666'}, {'start': 118, 'end': 133, 'username': 'headbangereats'}]}}",Demonstealer,False,"{'followers_count': 5918, 'following_count': 473, 'tweet_count': 50203, 'listed_count': 91}"
83,Helping campaigns & causes look good & do good on digital & on the ground. Strategist @ https://t.co/SycxVAg5uf. Co-founder @oceanmodotcom,https://t.co/t7j97AiJQT,False,https://pbs.twimg.com/profile_images/1246241585240649728/nNLmh1fv_normal.jpg,"Los Angeles, CA",361417698,797629940950777856,newlinla,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/t7j97AiJQT', 'expanded_url': 'https://vsbly.org', 'display_url': 'vsbly.org'}]}, 'description': {'urls': [{'start': 88, 'end': 111, 'url': 'https://t.co/SycxVAg5uf', 'expanded_url': 'http://vsbly.org', 'display_url': 'vsbly.org'}], 'mentions': [{'start': 124, 'end': 138, 'username': 'oceanmodotcom'}]}}",Joe Newlin,False,"{'followers_count': 9599, 'following_count': 6898, 'tweet_count': 14974, 'listed_count': 0}"
84,"I am a locomotive engineer, pilot, rabid aviation enthusiast, SAR volunteer, and I know my way around a kitchen.",,False,https://pbs.twimg.com/profile_images/1443426112801890304/0Eo2VwWe_normal.jpg,,592937531,767898176971956224,BCPilotguy,,Brodie,False,"{'followers_count': 365, 'following_count': 1132, 'tweet_count': 4502, 'listed_count': 15}"
85,"✢ Cαtólicα, ciuɖαɖαnα dєl munɖσ ყ curiσѕα ͏incαnѕαɓlє. ✢ #Cu͏i͏d͏a͏r͏m͏e͏Es͏Cu͏i͏d͏a͏r͏t͏e #Us͏a͏Cu͏b͏r͏e͏b͏o͏c͏a͏s #Sa͏l͏v͏aVi͏d͏a͏s",,False,https://pbs.twimg.com/profile_images/1495662140971233282/9TmfoHgX_normal.jpg,El mundo,372668892,,AnaMaSnyder,"{'description': {'hashtags': [{'start': 57, 'end': 90, 'tag': 'Cu͏i͏d͏a͏r͏m͏e͏Es͏Cu͏i͏d͏a͏r͏t͏e'}, {'start': 91, 'end': 115, 'tag': 'Us͏a͏Cu͏b͏r͏e͏b͏o͏c͏a͏s'}, {'start': 116, 'end': 133, 'tag': 'Sa͏l͏v͏aVi͏d͏a͏s'}]}}",αnα ɱαríα ѕnчdєr,False,"{'followers_count': 70, 'following_count': 98, 'tweet_count': 13412, 'listed_count': 0}"
86,"@OrangeTadders on Instagram.

Don't really use Twitter anymore, but great collection of my @untappd badges.",https://t.co/eDKTH0b6J3,False,https://pbs.twimg.com/profile_images/1471791857445347328/gSQnL68v_normal.jpg,"London, England",19679321,1030796541949370369,Tadders,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/eDKTH0b6J3', 'expanded_url': 'http://1001thingsinlondon.com', 'display_url': '1001thingsinlondon.com'}]}, 'description': {'mentions': [{'start': 0, 'end': 14, 'username': 'OrangeTadders'}, {'start': 91, 'end': 99, 'username': 'untappd'}]}}",Tadders,False,"{'followers_count': 343, 'following_count': 101, 'tweet_count': 26092, 'listed_count': 28}"
87,,,False,https://pbs.twimg.com/profile_images/680115229334831104/_qkAfvk__normal.jpg,Ireland,32865124,,croppyboy,,Moi,False,"{'followers_count': 190, 'following_count': 1658, 'tweet_count': 3308, 'listed_count': 1}"
88,"mujer de izquierda, resiliente,... madre, abuela, jubilada (de profesión Química Farmacéutica)  tratando de deconstruir el super yo",,False,https://pbs.twimg.com/profile_images/1476322940924809217/Hw7CVJR5_normal.jpg,Montevideo y La Coronilla - Uy,2822815249,1454511751915999234,LuciaCarpiuc,,Lucia Carpiuc,False,"{'followers_count': 930, 'following_count': 1319, 'tweet_count': 8840, 'listed_count': 3}"
89,,,False,https://pbs.twimg.com/profile_images/1075668266708652033/DxAOvlQb_normal.jpg,,1124227664,828116845727141888,ShirleySiksik,,Shirley Siksik,False,"{'followers_count': 50, 'following_count': 110, 'tweet_count': 1800, 'listed_count': 1}"
90,ミラティブで気楽にやってまーす。ゲーム中心に,,False,https://pbs.twimg.com/profile_images/1315695136748171265/6FHW-O1e_normal.jpg,,1315694084653117440,1521095293487677440,k1rakun1ha1s1n,,髑髏＠策士,False,"{'followers_count': 44, 'following_count': 63, 'tweet_count': 569, 'listed_count': 1}"
91,"BSN, RN. 👩🏽‍⚕️ Love God, Love People, Love Life, Love TENNESSEE!!!!! Pride of the Southland Colorguard. ΓΣΣ. Fangirl. Also, Pizza and Ellen. GO VOLS. 🧡",https://t.co/YZIdIpURYe,False,https://pbs.twimg.com/profile_images/894407675198361601/yMek8n-k_normal.jpg,"Knoxville, TN",44983921,1512290956166500355,SierraMonetPeak,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/YZIdIpURYe', 'expanded_url': 'http://Instagram.com/sierramonetpeak', 'display_url': 'Instagram.com/sierramonetpeak'}]}}",Sierra Peak,False,"{'followers_count': 300, 'following_count': 570, 'tweet_count': 26126, 'listed_count': 10}"
92,La verdad no público mucho haha salu2🌙,,False,https://pbs.twimg.com/profile_images/1498581010610626560/kCTF-vd6_normal.jpg,,3382228474,,iiruunee03,,Irune🦋🜲,False,"{'followers_count': 118, 'following_count': 248, 'tweet_count': 979, 'listed_count': 0}"
93,"Bisexual, Asian male looking for fun with women and men or both at the same time. Hit me up.",,False,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,1515464639911366659,,jhla811,,jhla81,False,"{'followers_count': 3, 'following_count': 12, 'tweet_count': 42, 'listed_count': 0}"
94,Dreamer. Reader. Writer. Feminist. Fighter.   LIVE & LET LIVE.,,False,https://pbs.twimg.com/profile_images/1478562035445075971/mJXan3gh_normal.jpg,,121713207,1389818165887078401,swapnalt,,SwapnalT,False,"{'followers_count': 327, 'following_count': 688, 'tweet_count': 5207, 'listed_count': 20}"
95,Rhubarb gin maker. Cat lover. ❤️🏴󠁧󠁢󠁷󠁬󠁳󠁿❤️Horse mad mum. Plays piano sporadically. Knits rude stuff. Loves growing 🌼 for 🐝 🦋 Probably digging.,,False,https://pbs.twimg.com/profile_images/1244224467829743616/Z9s6v5gV_normal.jpg,,590126297,,mrsajdubs,,amanda ward,False,"{'followers_count': 159, 'following_count': 670, 'tweet_count': 3706, 'listed_count': 3}"
96,"South of Manila, born and raised. Lives in Hong Kong.",https://t.co/UI2w1P5Vvf,False,https://pbs.twimg.com/profile_images/1319548042765193216/k9VvFsDO_normal.jpg,,140508789,,mikepehipol,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/UI2w1P5Vvf', 'expanded_url': 'http://www.mikepehipol.com', 'display_url': 'mikepehipol.com'}]}}",Mike Pehipol,False,"{'followers_count': 180, 'following_count': 154, 'tweet_count': 4551, 'listed_count': 7}"
97,A common man who desires to change the face of the planet or at least see it changed for the better !,,False,https://pbs.twimg.com/profile_images/1483797041692422145/cKYOFuOI_normal.jpg,Planet Earth,410907528,713373974311215107,mohdfahadshikoh,,Vishwa Guru...🇮🇳,False,"{'followers_count': 172, 'following_count': 556, 'tweet_count': 5535, 'listed_count': 4}"
98,He/Him Singer | Actor | Presenter 🌈 Rep by @unitedagents 🎬 Music in my Insta link.,https://t.co/Ndwx48Vp8y,False,https://pbs.twimg.com/profile_images/1425444422351785984/nrUvvZPF_normal.jpg,"London, England",160656787,1354829975426371591,Kushting,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/Ndwx48Vp8y', 'expanded_url': 'https://www.instagram.com/kushting/?hl=en', 'display_url': 'instagram.com/kushting/?hl=en'}]}, 'description': {'mentions': [{'start': 43, 'end': 56, 'username': 'unitedagents'}]}}",Kush Khanna,False,"{'followers_count': 5637, 'following_count': 1135, 'tweet_count': 39565, 'listed_count': 36}"
3298724964,,,False,https://pbs.twimg.com/profile_images/1350717479199375361/o2yZvTGb_normal.jpg,"İzmir, Türkiye",,,KaanAsla94,,Kaan Asla,False,"{'followers_count': 19, 'following_count': 158, 'tweet_count': 161, 'listed_count': 1}"
1214719515025645568,"Stream:
https://t.co/i4Ho9Iz7yj

Merch:
https://t.co/CZdErHYUJf…

Graphic Designer:
https://t.co/0TePARmagv

DESIGNER for @FlashPointGG

LGBTQIA+ Friendly",https://t.co/PyQIy8DYcO,False,https://pbs.twimg.com/profile_images/1411925926586294279/WprsmXZT_normal.jpg,"Chicago, IL",,,MU5ikM1X3R,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/PyQIy8DYcO', 'expanded_url': 'http://www.youtube.com/mu5ikm1x3r', 'display_url': 'youtube.com/mu5ikm1x3r'}]}, 'description': {'urls': [{'start': 8, 'end': 31, 'url': 'https://t.co/i4Ho9Iz7yj', 'expanded_url': 'http://twitch.tv/mu5ikm1x3r', 'display_url': 'twitch.tv/mu5ikm1x3r'}, {'start': 40, 'end': 63, 'url': 'https://t.co/CZdErHYUJf', 'expanded_url': 'http://aporiacustoms.com/collections/mu', 'display_url': 'aporiacustoms.com/collections/mu'}, {'start': 84, 'end': 107, 'url': 'https://t.co/0TePARmagv', 'expanded_url': 'http://fiverr.com/mu5ikm1x3r', 'display_url': 'fiverr.com/mu5ikm1x3r'}], 'mentions': [{'start': 122, 'end': 135, 'username': 'FlashPointGG'}]}}",MU5ik M1X3R - Commissions Open,False,"{'followers_count': 199, 'following_count': 1210, 'tweet_count': 2682, 'listed_count': 2}"
330548723,"~You may be right, I might be crazy. But I just may be a lunatic you are looking for...~ 26. Madrid. He/Him",https://t.co/UtW4yty89V,False,https://pbs.twimg.com/profile_images/1314311804076597250/L39b0SBy_normal.jpg,"Calle Wallaby, 42, Sydney",,988785666359250944,EternoLimitado,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/UtW4yty89V', 'expanded_url': 'http://comingsoon.org', 'display_url': 'comingsoon.org'}]}}",Guerin.,False,"{'followers_count': 552, 'following_count': 2421, 'tweet_count': 91549, 'listed_count': 15}"
