id,in_reply_to_user_id,entities,lang,text,referenced_tweets,created_at,conversation_id,possibly_sensitive,context_annotations,public_metrics,source,author_id,reply_settings,geo,attachments
1521634719833542658,,,en,"Wordle 319 4/6

⬛🟨⬛⬛⬛
🟨⬛🟩⬛⬛
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩",,2022-05-03T23:36:02.000Z,1521634719833542658,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,787975848401993728,everyone,,
1521634711931863040,,,en,"Wordle 319 4/6

⬜🟨🟨⬜⬜
⬜🟨⬜🟨⬜
⬜🟩⬜🟨🟨
🟩🟩🟩🟩🟩",,2022-05-03T23:36:00.000Z,1521634711931863040,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",YoruFukurou,1081625354,everyone,,
1521634709972865026,,,en,"Wordle 318 4/6

🟩⬛🟨🟩⬛
⬛⬛🟨⬛🟨
🟩🟩⬛⬛🟩
🟩🟩🟩🟩🟩",,2022-05-03T23:36:00.000Z,1521634709972865026,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,26844822,everyone,,
1521634707850543105,838390465,,en,"Wordle 319 6/6

⬛⬛🟨🟨⬛
🟨🟨🟨⬛⬛
🟨🟨⬛⬛🟨
🟩⬛🟨🟩⬛
🟩🟨⬛🟩🟩
🟩🟩🟩🟩🟩","[{'type': 'replied_to', 'id': '1521276366519427074'}]",2022-05-03T23:35:59.000Z,1479724411947302912,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,838390465,everyone,,
1521634704365166593,,,en,"Wordle 318 5/6

🟨⬜⬜⬜⬜
⬜🟩🟨⬜🟩
⬜🟩🟩🟩🟩
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩",,2022-05-03T23:35:58.000Z,1521634704365166593,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPad,28377857,everyone,,
1521634702729248769,,"{'urls': [{'start': 48, 'end': 71, 'url': 'https://t.co/fnO95I30vC', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}, {'start': 72, 'end': 95, 'url': 'https://t.co/cVCDDQuCU3', 'expanded_url': 'https://twitter.com/vpaneirosz/status/1521634702729248769/photo/1', 'display_url': 'pic.twitter.com/cVCDDQuCU3', 'media_key': '16_1521634692713398272'}]}",en,"Wordle (ES)  #117 4/6

⬜⬜⬜🟨🟩
🟨🟩⬜⬜🟩
⬜🟩⬜⬜🟩
🟩🟩🟩🟩🟩
 https://t.co/fnO95I30vC https://t.co/cVCDDQuCU3",,2022-05-03T23:35:58.000Z,1521634702729248769,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,783026218815873025,everyone,,{'media_keys': ['16_1521634692713398272']}
1521634686870507520,,"{'urls': [{'start': 30, 'end': 53, 'url': 'https://t.co/uitB5pngtj', 'expanded_url': 'https://wordle.mega-yadoran.jp/', 'display_url': 'wordle.mega-yadoran.jp'}], 'hashtags': [{'start': 55, 'end': 66, 'tag': 'ポケモンWordle'}]}",ja,"ポケモンWordle 2/10

🟩⬛⬛⬛⬛
🟩🟩🟩🟩🟩

https://t.co/uitB5pngtj
 #ポケモンWordle",,2022-05-03T23:35:54.000Z,1521634686870507520,False,"[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597218340864', 'name': 'Video Games'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}, {'domain': {'id': '130', 'name': 'Multimedia Franchise', 'description': ""Franchises which span multiple forms of media like 'Harry Potter'""}, 'entity': {'id': '10045599546', 'name': 'Pokémon', 'description': 'This entity includes all conversation about the franchise, as well as any individual installments in the series, if applicable. **NOTE: Annotations redirected to domain 130 ONLY on 8/7/18.'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,1868004865,everyone,,
1521634685469687808,,"{'urls': [{'start': 54, 'end': 77, 'url': 'https://t.co/L0VCJa6yiK', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",en,"Wordle (ES)  #117 5/6

⬜⬜🟨⬜⬜
⬜⬜⬜⬜🟩
⬜⬜⬜⬜🟩
⬜⬜⬜🟨🟩
🟩🟩🟩🟩🟩
 https://t.co/L0VCJa6yiK",,2022-05-03T23:35:54.000Z,1521634685469687808,True,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPad,1391062554,everyone,,
1521634656294158336,,"{'urls': [{'start': 42, 'end': 65, 'url': 'https://t.co/HdXlwupb7L', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",en,"Wordle (ES)  #117 3/6

⬜⬜⬜⬜🟩
⬜⬜🟩🟩🟩
🟩🟩🟩🟩🟩
 https://t.co/HdXlwupb7L",,2022-05-03T23:35:47.000Z,1521634656294158336,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,41024194,everyone,,
1521634643321438209,,,en,"Wordle 319 3/6

🟨⬜⬜🟩⬜
⬜⬜🟩⬜⬜
🟩🟩🟩🟩🟩",,2022-05-03T23:35:44.000Z,1521634643321438209,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,1352139224934322176,everyone,,
1521634641932869632,,,en,"Wordle 318 5/6

⬜⬜⬜⬜⬜
⬜🟩⬜⬜🟨
🟨🟩⬜🟨⬜
🟩🟩🟨🟨⬜
🟩🟩🟩🟩🟩",,2022-05-03T23:35:43.000Z,1521634641932869632,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for Android,2304745127,everyone,,
1521634631564640256,,"{'urls': [{'start': 60, 'end': 83, 'url': 'https://t.co/E08wVpLwXn', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",es,"Wordle (ES)  #117 6/6

⬛⬛⬛⬛🟩
⬛🟩⬛⬛🟩
🟨🟩⬛⬛🟩
⬛🟩🟩⬛🟩
🟨🟩🟩⬛🟩
🟩🟩🟩🟩🟩
 https://t.co/E08wVpLwXn 

vaya palabra me cago en dios",,2022-05-03T23:35:41.000Z,1521634631564640256,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web App,2884432582,everyone,,
1521634621535842304,,,en,"Wordle 319 3/6

⬛⬛🟩⬛⬛
⬛⬛🟨🟨🟨
🟩🟩🟩🟩🟩",,2022-05-03T23:35:39.000Z,1521634621535842304,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,1703607366,everyone,,
1521634609246658560,,"{'urls': [{'start': 73, 'end': 96, 'url': 'https://t.co/MYeB4o9yoC', 'expanded_url': 'http://quordle.com', 'display_url': 'quordle.com'}, {'start': 123, 'end': 146, 'url': 'https://t.co/vD73kLs5tM', 'expanded_url': 'https://www.heardle.app', 'display_url': 'heardle.app', 'images': [{'url': 'https://pbs.twimg.com/news_img/1519794758557732864/my_hXPpi?format=png&name=orig', 'width': 1200, 'height': 630}, {'url': 'https://pbs.twimg.com/news_img/1519794758557732864/my_hXPpi?format=png&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': 'Heardle', 'description': 'That daily musical intros game', 'unwound_url': 'https://www.heardle.app'}], 'hashtags': [{'start': 98, 'end': 106, 'tag': 'Heardle'}]}",en,"Wordle 319 3/6

🟩⬛⬛🟩🟨
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩
Boooo

Daily Quordle 100
7️⃣6️⃣
8️⃣4️⃣
https://t.co/MYeB4o9yoC

#Heardle #68

🔇⬛️🟥🟥🟥⬛️🟥

https://t.co/vD73kLs5tM
Ffs I hate when they do new ones",,2022-05-03T23:35:36.000Z,1521634609246658560,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,79608017,everyone,,
1521634606977404928,,"{'mentions': [{'start': 3, 'end': 12, 'username': 'RubberQB', 'id': '1288531566474530822'}]}",en,"RT @RubberQB: Wordle 278 4/6

🟩⬜⬜⬜⬜
⬜⬜⬜⬜🟩
⬜🟩⬜⬜🟨
🟩🟩🟩🟩🟩

TF of the day:
Today you are rubber naga.
You are so long, you haven't seen your tai…","[{'type': 'retweeted', 'id': '1506711860481073158'}]",2022-05-03T23:35:35.000Z,1521634606977404928,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 4, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,1407050834454757379,everyone,,
1521634604905545729,,,en,"Wordle 318 5/6

⬜🟩⬜⬜⬜
⬜⬜⬜⬜⬜
⬜🟨🟨⬜⬜
🟨🟩⬜⬜⬜
🟩🟩🟩🟩🟩",,2022-05-03T23:35:35.000Z,1521634604905545729,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web App,1456608675083206668,everyone,,
1521634603420700672,,"{'urls': [{'start': 42, 'end': 65, 'url': 'https://t.co/HXBWdYGgrA', 'expanded_url': 'https://wordle.mega-yadoran.jp/', 'display_url': 'wordle.mega-yadoran.jp'}], 'hashtags': [{'start': 67, 'end': 78, 'tag': 'ポケモンWordle'}]}",ja,"ポケモンWordle 4/10

⬛⬛⬛⬛⬛
⬛⬛⬛⬛🟨
⬛⬛⬛🟩⬛
🟩🟩🟩🟩🟩

https://t.co/HXBWdYGgrA
 #ポケモンWordle",,2022-05-03T23:35:34.000Z,1521634603420700672,False,"[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597218340864', 'name': 'Video Games'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}, {'domain': {'id': '130', 'name': 'Multimedia Franchise', 'description': ""Franchises which span multiple forms of media like 'Harry Potter'""}, 'entity': {'id': '10045599546', 'name': 'Pokémon', 'description': 'This entity includes all conversation about the franchise, as well as any individual installments in the series, if applicable. **NOTE: Annotations redirected to domain 130 ONLY on 8/7/18.'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,157588914,everyone,,
1521634577898295296,1020864995729424384,,en,"Wordle 319 3/6

🟩🟨⬜⬜⬜
🟩⬜🟨🟨⬜
🟩🟩🟩🟩🟩

Bonggaciousness","[{'type': 'replied_to', 'id': '1521310223033520128'}]",2022-05-03T23:35:28.000Z,1499057078807121925,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter for Android,1020864995729424384,everyone,,
1521634571854524416,,,en,"Wordle 319 3/6

⬛🟩⬛⬛⬛
🟩🟩🟨🟨⬛
🟩🟩🟩🟩🟩",,2022-05-03T23:35:27.000Z,1521634571854524416,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web App,1271476752146223104,everyone,,
1521634563642077184,,,en,"Wordle 319 4/6

⬛🟩⬛🟨⬛
🟨🟩⬛⬛⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩",,2022-05-03T23:35:25.000Z,1521634563642077184,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for iPhone,1520145150072311810,everyone,,
1521634557677936640,,,en,"Wordle 319 4/6

⬛⬛🟨🟩⬛
🟩⬛⬛⬛⬛
⬛🟩🟩⬛⬛
🟩🟩🟩🟩🟩",,2022-05-03T23:35:23.000Z,1521634557677936640,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,40885220,everyone,,
1521634542334918657,,,en,"Oh Lord! 😁

Wordle 319 3/6

⬜⬜🟩⬜⬜
⬜🟩🟩🟨⬜
🟩🟩🟩🟩🟩",,2022-05-03T23:35:20.000Z,1521634542334918657,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",Twitter for iPad,195366253,everyone,,
1521634539852165120,,,en,"Again🤓

Wordle 319 3/6

⬛⬛⬛⬛⬛
🟩⬛🟩🟨⬛
🟩🟩🟩🟩🟩",,2022-05-03T23:35:19.000Z,1521634539852165120,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,1250568768159268864,everyone,,
1521634533338009600,,,ja,"Wordle 319 4/6

⬜🟩⬜🟨⬜
🟨🟩⬜⬜🟩
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩 
おはようございます🌞",,2022-05-03T23:35:18.000Z,1521634533338009600,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 5, 'quote_count': 0}",Twitter for Android,1007314166682513410,everyone,,
1521634518771245056,,,en,"phew indeed

Wordle 318 6/6

⬛⬛🟩⬛⬛
⬛⬛🟩⬛⬛
🟨⬛⬛🟨⬛
⬛🟩🟩🟩🟩
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩",,2022-05-03T23:35:14.000Z,1521634518771245056,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,1286201349877596161,everyone,,
1521634516695191557,,"{'urls': [{'start': 60, 'end': 83, 'url': 'https://t.co/qNrwmewQgs', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",en,"Wordle (ES)  #117 6/6

⬜⬜🟨⬜🟩
⬜🟩⬜⬜🟩
⬜🟩⬜⬜🟩
🟨🟩⬜⬜🟩
🟨🟩🟨⬜🟩
🟩🟩🟩🟩🟩
 https://t.co/qNrwmewQgs",,2022-05-03T23:35:14.000Z,1521634516695191557,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,50444210,everyone,,
