,verified,description,profile_image_url,public_metrics,url,username,id,name,protected,pinned_tweet_id,location,entities
60,False,เราคือเมี้ยวทอดเอง ☻︎ TBZ LEE JUYEON I WOODZ ☻︎ || INFP,https://pbs.twimg.com/profile_images/1509933993218633731/vuJy6A2H_normal.jpg,"{'followers_count': 388, 'following_count': 688, 'tweet_count': 100863, 'listed_count': 1}",,Mameayow,388308798,.*✿ 🍳🐱 ‎*. ꕀ,False,,,
61,False,#YOONGI: what a relief that we are seven. • @BTS_twt fan acc 💣 ptdos lv 4/8+9 ✨,https://pbs.twimg.com/profile_images/1433645525086126086/uvRooodP_normal.jpg,"{'followers_count': 149, 'following_count': 190, 'tweet_count': 8233, 'listed_count': 2}",https://t.co/ssygbEqOpU,bisexualagustd,1333449924575375362,bts misser,False,1354581151193640960,shar • she/her • ‘97 • desi,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/ssygbEqOpU', 'expanded_url': 'http://bisexualrapline.tumblr.com', 'display_url': 'bisexualrapline.tumblr.com'}]}, 'description': {'hashtags': [{'start': 0, 'end': 7, 'tag': 'YOONGI'}], 'mentions': [{'start': 44, 'end': 52, 'username': 'BTS_twt'}]}}"
62,False,Raceday spotter for @ReedyRacing17. Public Relations and Marketing for Reedy Racing. Old NASCAR LMS and Modified picture lover! @railyarddawgs fanatic.,https://pbs.twimg.com/profile_images/1520094574676516865/sSNppFyb_normal.jpg,"{'followers_count': 1275, 'following_count': 1742, 'tweet_count': 16836, 'listed_count': 10}",https://t.co/uPRgBEYJTa,KennyLang1775,104256890,Kenny Lang,False,,"ÜT: 37.264381,-79.894801","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/uPRgBEYJTa', 'expanded_url': 'https://www.facebook.com/ReedyRacing17', 'display_url': 'facebook.com/ReedyRacing17'}]}, 'description': {'mentions': [{'start': 20, 'end': 34, 'username': 'ReedyRacing17'}, {'start': 128, 'end': 142, 'username': 'railyarddawgs'}]}}"
63,False,사랑 하자 https://t.co/MPGbZvG3GA ot9,https://pbs.twimg.com/profile_images/1518867686620418050/tphVdVY1_normal.jpg,"{'followers_count': 643, 'following_count': 385, 'tweet_count': 223990, 'listed_count': 2}",,tthnyyw,1394197514,navis ft.exo10y,False,,,"{'description': {'urls': [{'start': 6, 'end': 29, 'url': 'https://t.co/MPGbZvG3GA', 'expanded_url': 'https://youtu.be/2IkoKhr6Tss', 'display_url': 'youtu.be/2IkoKhr6Tss'}]}}"
64,False,اَنْتَ/ هُوَ / فَعَلَ / يَفْعَلُ 26,https://pbs.twimg.com/profile_images/1463432484171878400/aORY68vQ_normal.jpg,"{'followers_count': 78, 'following_count': 71, 'tweet_count': 28657, 'listed_count': 0}",,daboella,1025848796842868736,daniel.,False,1154382421200007169,"New South Wales, Australia",
65,False,the girl who's always been half goddess and half hell • instagram: @kimxlady •,https://pbs.twimg.com/profile_images/1519004963430563840/u02Tx3p2_normal.jpg,"{'followers_count': 594, 'following_count': 640, 'tweet_count': 44186, 'listed_count': 5}",,asdfghjkimxx,151828847,🖤,False,976623595735543808,,"{'description': {'mentions': [{'start': 67, 'end': 76, 'username': 'kimxlady'}]}}"
66,False,vaporwave aesthetic,https://pbs.twimg.com/profile_images/1521763015775121410/Lf_z8vPa_normal.jpg,"{'followers_count': 34, 'following_count': 349, 'tweet_count': 3977, 'listed_count': 0}",,ky0_wimble,1117992605764087808,nikku stan,False,1330893399440834560,ham,
67,False,"本と韓国アイドル(時々中国アイドル)と演劇が好き。最近SixTONESさんとSnowManさんにハマりました。三浦大知さんは憧れ。わりとよく海外逃亡します。 日本語,English,한국어",https://pbs.twimg.com/profile_images/1342379239773929473/t79egOQx_normal.jpg,"{'followers_count': 287, 'following_count': 486, 'tweet_count': 45061, 'listed_count': 0}",,i_pnd17,101784860,りけい,False,,神奈川県,
68,False,勘解由使 / ゴツゴツメット / メジロマックイーン,https://pbs.twimg.com/profile_images/1513482625297838083/5arpbvgj_normal.jpg,"{'followers_count': 583, 'following_count': 1298, 'tweet_count': 276341, 'listed_count': 27}",https://t.co/KACwi9YnPt,frontier0084,317051382,🐟深い🔫砲雷科🐬飲み🐢,False,1506269917158719492,,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/KACwi9YnPt', 'expanded_url': 'https://twin-angel.com/', 'display_url': 'twin-angel.com'}]}}"
69,False,¡Qué poco me queda para jubilarme!,https://pbs.twimg.com/profile_images/878298464291106817/vtxbbpe7_normal.jpg,"{'followers_count': 222, 'following_count': 251, 'tweet_count': 23875, 'listed_count': 7}",https://t.co/mYC6VxtaRw,ieseccnn,45636560,Juanjo Romero,False,,España,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/mYC6VxtaRw', 'expanded_url': 'http://about.me/ieseccnn', 'display_url': 'about.me/ieseccnn'}]}}"
70,False,"Do you cross the bridge or fade away. (From The Bridge by Elton John) 
Cross it to see what is on the other side.",https://pbs.twimg.com/profile_images/1498193588827885568/fseBJQJD_normal.jpg,"{'followers_count': 2093, 'following_count': 2328, 'tweet_count': 24761, 'listed_count': 35}",,WildBayNZ,31355411,Wildbaynz 🌞💉💉 💉 Two Jabs and Booster,False,,"Lyall Bay,Wellington,NZ",
71,False,"Querer una mejor Venezuela, NO es un delito!!!",https://pbs.twimg.com/profile_images/1044381806018072578/_pIEf_qx_normal.jpg,"{'followers_count': 97, 'following_count': 465, 'tweet_count': 1416, 'listed_count': 3}",,arelope,108747822,Arelis Lopez,False,,Maracaibo - Venezuela,
72,False,,https://pbs.twimg.com/profile_images/1273801352951369728/Mp5FuexS_normal.jpg,"{'followers_count': 16, 'following_count': 165, 'tweet_count': 506, 'listed_count': 1}",,rolaesca,198801448,rolando escamilla,False,,,
73,False,20↑ | ด่าเราได้แต่ไปดูรุกกี้คอปส์ด้วย,https://pbs.twimg.com/profile_images/1520369594900561920/cMGS94X-_normal.jpg,"{'followers_count': 959, 'following_count': 320, 'tweet_count': 305233, 'listed_count': 6}",https://t.co/S4S7ZYyQ9d,ipeachyouu,279005581,อพย🐶·˚ ༘ ♡ #thestory 24/5,False,1495343970372943874,daniel seongwu nayeon ♡︎ 댕댕커플,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/S4S7ZYyQ9d', 'expanded_url': 'https://konnectent.com', 'display_url': 'konnectent.com'}]}}"
74,False,Racing | Life-Loyal ΤΚΕ-PE #295 | Northwood OHHS ‘14,https://pbs.twimg.com/profile_images/1481222857120264192/xrjODzez_normal.jpg,"{'followers_count': 294, 'following_count': 733, 'tweet_count': 4223, 'listed_count': 0}",https://t.co/C3sv2K1ljb,toddjr2014,218254690,Todd Henry Jr.,False,,Michigan,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/C3sv2K1ljb', 'expanded_url': 'http://nascar.com', 'display_url': 'nascar.com'}]}}"
75,False,"Mom to 3 awesome cats, all adopted from local shelter. Retired RN. Love audiobooks, animals, & kindness 💕",https://pbs.twimg.com/profile_images/1356339087779782658/_2udSm9m_normal.jpg,"{'followers_count': 858, 'following_count': 900, 'tweet_count': 6421, 'listed_count': 6}",,lisathern,190048377,"Jack, Topher, & Abby 🐈‍⬛🐾",False,,Wisconsin,
76,False,カトレアちゃん,https://pbs.twimg.com/profile_images/1087346071490068482/VlhgkGrK_normal.jpg,"{'followers_count': 91, 'following_count': 110, 'tweet_count': 43408, 'listed_count': 5}",,12ktnb23,278066405,狐火,False,,,
77,False,22 • she/her • okie • artist sometimes • mostly here for madeon + the knocks but also get up to other shenanigans • safe space 🖤,https://pbs.twimg.com/profile_images/1507203930060738561/A_cWGNjw_normal.jpg,"{'followers_count': 294, 'following_count': 544, 'tweet_count': 21678, 'listed_count': 8}",,cut_the_codec,2815945111,kristin ⚡️ LYB ⚡️HISTORY,False,1159976808613339136,Oklahoma,
78,False,"Miskatonic University alum, curator Ravnica Historical Society,
Professional ""The Cones of Dunshire"" player, and Content Creator at https://t.co/8HzVmEzr5b…",https://pbs.twimg.com/profile_images/1202965151156252674/Iqx3Ong8_normal.jpg,"{'followers_count': 59, 'following_count': 84, 'tweet_count': 2833, 'listed_count': 1}",https://t.co/oShPUJSceC,PBeetheFox,3410423752,Patrick Becerra,False,1413602055311306754,"Hazel Park, MI","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/oShPUJSceC', 'expanded_url': 'http://twitch.tv/pbeethefox', 'display_url': 'twitch.tv/pbeethefox'}]}, 'description': {'urls': [{'start': 132, 'end': 155, 'url': 'https://t.co/8HzVmEzr5b', 'expanded_url': 'http://youtube.com/channel/UCYMpQ', 'display_url': 'youtube.com/channel/UCYMpQ'}]}}"
79,False,Office mgr/activist/performer/writer/content creator/Yanks & Isles fan/Disney lover/armchair detective. @BronxBomberBall & @NSBizNetwork. She/Her #MeToo ✊🏼💉💍,https://pbs.twimg.com/profile_images/1438169369004085251/-Hx4Vs9r_normal.jpg,"{'followers_count': 391, 'following_count': 1131, 'tweet_count': 16380, 'listed_count': 17}",,TheRealGracieD,4072375960,Mary Grace Donaldson,False,1501264744975683595,"Glen Cove, NY, dreaming of WDW","{'description': {'hashtags': [{'start': 146, 'end': 152, 'tag': 'MeToo'}], 'mentions': [{'start': 104, 'end': 120, 'username': 'BronxBomberBall'}, {'start': 123, 'end': 136, 'username': 'NSBizNetwork'}]}}"
80,False,"""For all our outward differences, we all share the same proud title: Citizen."" — President Barack Obama 🇺🇸",https://pbs.twimg.com/profile_images/1314050120338505728/lx0s25Pq_normal.jpg,"{'followers_count': 684, 'following_count': 1699, 'tweet_count': 2478, 'listed_count': 1}",,Zerina00,1250633906,Z,False,1325144017202450432,United States,
81,False,Akun sambat mahasiswa tingkat akhir yang masih berjuang untuk lulus,https://pbs.twimg.com/profile_images/1511654767059423235/l9ZTdeOm_normal.jpg,"{'followers_count': 0, 'following_count': 170, 'tweet_count': 2356, 'listed_count': 0}",,danfinklerr,1419167434645278720,Daniel Finkler,False,,,
82,False,Just a kid who likes the Arrowverse and gaming ya know! Wants to join Wordle eSports! XD He/him. Teenager. I AM BORED!,https://pbs.twimg.com/profile_images/1504905647522951168/vws4uPqu_normal.jpg,"{'followers_count': 74, 'following_count': 465, 'tweet_count': 5330, 'listed_count': 4}",https://t.co/FkBwDOggBJ,ZestyZeusYT,1281865304549625856,ZestyZeus,False,1368540830718328833,"I could be anywhere, hehe.","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/FkBwDOggBJ', 'expanded_url': 'https://youtube.com/channel/UCh11anvyKMeh2NmomWtvLZQ?sub_confirmation=1', 'display_url': 'youtube.com/channel/UCh11a…'}]}}"
83,False,"Traductora de inglés | Correctora | Blogger literaria | Escritora
Correo personal: soleblanco77@hotmail.com 
Correo laboral: https://t.co/c3S3jdTJKW.s.ling@gmail.",https://pbs.twimg.com/profile_images/1407733588901122057/i_7-pcD9_normal.jpg,"{'followers_count': 869, 'following_count': 1302, 'tweet_count': 7361, 'listed_count': 13}",https://t.co/7RYS9E5FgG,soldeechesortu,634992205,Soledad Blanco Conesa,False,1128340621037637632,"Rosario, Argentina","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/7RYS9E5FgG', 'expanded_url': 'https://linktr.ee/soleblanco23', 'display_url': 'linktr.ee/soleblanco23'}]}, 'description': {'urls': [{'start': 125, 'end': 148, 'url': 'https://t.co/c3S3jdTJKW', 'expanded_url': 'http://soledad.blanco', 'display_url': 'soledad.blanco'}]}}"
84,False,アニメとゲームと,https://pbs.twimg.com/profile_images/1200628497108099072/dtUXC0ND_normal.jpg,"{'followers_count': 35, 'following_count': 102, 'tweet_count': 22250, 'listed_count': 2}",https://t.co/dgG5wTCwqP,kuru_shimio,2780670366,久留 四味男,False,,東京都,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/dgG5wTCwqP', 'expanded_url': 'http://twpf.jp/kuru_shimio', 'display_url': 'twpf.jp/kuru_shimio'}]}}"
85,False,Something earnest.,https://pbs.twimg.com/profile_images/1502511012729303042/8P2Hcusd_normal.jpg,"{'followers_count': 55, 'following_count': 773, 'tweet_count': 3407, 'listed_count': 0}",,Aesthete99,28291435,3ConedCaptain,False,,"New Mexico, USA",
86,False,"Life is a journey not a destination...
my place in this World #London... #avgeek ✈ #dracarys",https://pbs.twimg.com/profile_images/1222579431052541952/nw6_qgzi_normal.jpg,"{'followers_count': 312, 'following_count': 576, 'tweet_count': 37949, 'listed_count': 3}",,carlitaffuentes,188170581,Carlita,False,1197250046074507266,All over the world,"{'description': {'hashtags': [{'start': 62, 'end': 69, 'tag': 'London'}, {'start': 73, 'end': 80, 'tag': 'avgeek'}, {'start': 83, 'end': 92, 'tag': 'dracarys'}]}}"
87,False,"ジェスミンが男の名前でなんで悪いんだ！
TCGとかボドゲが好き、かも？
可愛いイラストRTしまくり、呟く時と呟かない時の差が激しいのでご注意を。",https://pbs.twimg.com/profile_images/1476927658793775109/kMzFC6Bd_normal.jpg,"{'followers_count': 86, 'following_count': 654, 'tweet_count': 41403, 'listed_count': 4}",,jestaway,176005635,ジェスミン🌲🐺🐻💿🖤,False,,㈱神羅電気動力愛知支部,
88,False,Asst Professor @UNC_Colorado | Gamify Your Classroom https://t.co/LCdXbuxnxj | GBL in Action https://t.co/aTGh3XNa2y | NEW!! Gaming SEL https://t.co/5gWvooXgky,https://pbs.twimg.com/profile_images/1337795753557721088/2Qv7YvBv_normal.jpg,"{'followers_count': 7908, 'following_count': 7686, 'tweet_count': 31572, 'listed_count': 540}",https://t.co/Ia95CfORUK,MatthewFarber,16165288,"Matthew Farber, Ed.D.",False,1415072676058591233,"Fort Collins, CO","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/Ia95CfORUK', 'expanded_url': 'http://matthewfarber.com', 'display_url': 'matthewfarber.com'}]}, 'description': {'urls': [{'start': 53, 'end': 76, 'url': 'https://t.co/LCdXbuxnxj', 'expanded_url': 'http://a.co/b4BpHDR', 'display_url': 'a.co/b4BpHDR'}, {'start': 93, 'end': 116, 'url': 'https://t.co/aTGh3XNa2y', 'expanded_url': 'http://bit.ly/GBLinAction', 'display_url': 'bit.ly/GBLinAction'}, {'start': 136, 'end': 159, 'url': 'https://t.co/5gWvooXgky', 'expanded_url': 'http://bit.ly/GamingSEL', 'display_url': 'bit.ly/GamingSEL'}], 'mentions': [{'start': 15, 'end': 28, 'username': 'UNC_Colorado'}]}}"
89,False,"Who I am is complicated. What I am is simple.
Random thoughts.

Memento vivere quia memento mori. 

Lyka/IG: willzetroc",https://pbs.twimg.com/profile_images/1510908299587121153/tFv90HT__normal.jpg,"{'followers_count': 41, 'following_count': 87, 'tweet_count': 791, 'listed_count': 0}",,willzetroc,1260917497135423491,Will Zetroc,False,1447753345871998982,Republic of the Philippines,
90,False,Civic Nationalist | 🇭🇰🇺🇸 | Liberal Hawk | (Accused) 🌐,https://pbs.twimg.com/profile_images/1518081047556091905/9It-h6fe_normal.jpg,"{'followers_count': 389, 'following_count': 591, 'tweet_count': 7318, 'listed_count': 6}",,hongkong_ball,2698660483,Ball 🇭🇰🇺🇦🦅🌐,False,1504864225713393665,Niemandsland,
91,False,널 생각만 해도 난 강해져 :: 영원히 소녀시대 💗 권유리 / 김민경 / 손주연 / 안유진 / 内永えり / aimsatida / applelapisara / dc comics,https://pbs.twimg.com/profile_images/1513924589398917121/-GbpFMOW_normal.jpg,"{'followers_count': 4444, 'following_count': 564, 'tweet_count': 379774, 'listed_count': 27}",,tamatron,19439947,ทามะตรอน,False,,ดาวแมวหง่าว,
92,False,,https://pbs.twimg.com/profile_images/1480592904502579203/VEf3sy7Q_normal.jpg,"{'followers_count': 8, 'following_count': 147, 'tweet_count': 645, 'listed_count': 0}",,Ydkmrtn,1286298700243972096,Ydkmrtn,False,,,
93,False,,https://pbs.twimg.com/profile_images/1249177022372470784/M7Hv_b_6_normal.jpg,"{'followers_count': 3127, 'following_count': 240, 'tweet_count': 65620, 'listed_count': 21}",,harryscornea,623443645,viv ☀️,False,676173898816229376,21 | she/her,
94,False,"Sarcástico, ateo (con la ayuda de Dios), no comulgo con ningún extremo y ninguna ideología.",https://pbs.twimg.com/profile_images/1488350061834690560/NP_JIAzs_normal.jpg,"{'followers_count': 1346, 'following_count': 1813, 'tweet_count': 67317, 'listed_count': 9}",,mdaniel74,89211511,Marcos,False,,Chile,
95,False,"Idealist, full-hearted President Obama supporter & die-hard Roger Federer fan. Blue girl in a blue state. she/her Proudly RT @darth & @Lin_Manuel",https://pbs.twimg.com/profile_images/1469847355381862401/aoqLxoI5_normal.jpg,"{'followers_count': 1442, 'following_count': 2892, 'tweet_count': 286269, 'listed_count': 56}",,marciw10,462673299,Marci Wright,False,,Seattle,"{'description': {'mentions': [{'start': 125, 'end': 131, 'username': 'darth'}, {'start': 134, 'end': 145, 'username': 'Lin_Manuel'}]}}"
96,False,le beau est toujours bizarre//,https://pbs.twimg.com/profile_images/725983109733343232/2iymV-qA_normal.jpg,"{'followers_count': 49, 'following_count': 416, 'tweet_count': 57, 'listed_count': 0}",,thangjamm,1010705480,Loya Thangjam,False,,,
97,False,沼底か空の上にいますね。,https://pbs.twimg.com/profile_images/1485413653998637060/ncHcvJN1_normal.jpg,"{'followers_count': 358, 'following_count': 349, 'tweet_count': 42299, 'listed_count': 6}",https://t.co/ozW78NRhRF,minyaneko,56050127,みなちゃん,False,1499294679720148997,Tokyo,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/ozW78NRhRF', 'expanded_url': 'https://minyaneko.com/', 'display_url': 'minyaneko.com'}]}}"
98,False,"Online marketer de profesión, comunicador por devoción. Deportista en construcción. Hombre orquesta por momentos. Neosoltero. Cuenta personal.",https://pbs.twimg.com/profile_images/1498006012565069825/D7TLz3yU_normal.jpg,"{'followers_count': 221, 'following_count': 242, 'tweet_count': 14916, 'listed_count': 47}",https://t.co/UlOAJs1k9d,eloyportilla,180871623,Eloy Portilla Aja,False,1337447659330826242,Cantabria,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/UlOAJs1k9d', 'expanded_url': 'http://about.me/eloyportilla', 'display_url': 'about.me/eloyportilla'}]}}"
