,description,id,url,name,profile_image_url,public_metrics,location,verified,username,protected,entities,pinned_tweet_id
1163456483067158528,"Mom of Many, Devoted Disciple, Aspiring Author, Genealogy Geek, Terrible at Alliteration. #WCT",,,"Weary Traveler, Restless Soul",https://pbs.twimg.com/profile_images/1437742719410003976/C3P96P0Y_normal.jpg,"{'followers_count': 536, 'following_count': 2007, 'tweet_count': 2126, 'listed_count': 0}",Maine,False,yankeebelle85,False,"{'description': {'hashtags': [{'start': 90, 'end': 94, 'tag': 'WCT'}]}}",
473242723,Cocreta,,,Lerele. Madafaka:) ⚓,https://pbs.twimg.com/profile_images/893397484311064576/JkGRgNW8_normal.jpg,"{'followers_count': 383, 'following_count': 370, 'tweet_count': 35908, 'listed_count': 0}",Ecualia,False,MariiVidal5,False,,1417591211448143873
401331259,,,,Ali,https://pbs.twimg.com/profile_images/1001756928186437632/wTmDGGhK_normal.jpg,"{'followers_count': 232, 'following_count': 1018, 'tweet_count': 7485, 'listed_count': 1}",Valladolid (España),False,Alicia_Neri85,False,,
27552627,"Fandom, Fantasy Sports, PSN Gamer, Master of Criminals, TV Oracle, Gainer of Mass,Minimalist, Roadman in da Mandem, GreyWizard, Bookworm, True Crime Enthusiast",,,Kstiz713 🫥,https://pbs.twimg.com/profile_images/1505214125441527810/3KUWI567_normal.jpg,"{'followers_count': 86, 'following_count': 305, 'tweet_count': 16215, 'listed_count': 8}","Boston, MA ",False,KStiz713,False,,
1046333064199229440,hay que creer en lo imposible,,https://t.co/Ywlo1Cpgit,carla tejuelo ❄️,https://pbs.twimg.com/profile_images/1492887697437999104/hrRO48wC_normal.jpg,"{'followers_count': 57, 'following_count': 124, 'tweet_count': 3325, 'listed_count': 0}",Alicante,False,caarliii_23,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/Ywlo1Cpgit', 'expanded_url': 'https://www.youtube.com/channel/UCTGoQ83AwGnKFEw35rM5A2A', 'display_url': 'youtube.com/channel/UCTGoQ…'}]}}",1497936520296214535
457872664,Italy 🇮🇹 // language student 📚🇬🇧🇵🇹🇧🇷 // travel.                   https://t.co/lsosBo2SrU // 17/20 of #xsfms,,,Claire 🧚🏻‍♀️ | Slytherin,https://pbs.twimg.com/profile_images/2978391456/ae0d105383e2413e3a208dd4297c99e6_normal.png,"{'followers_count': 2674, 'following_count': 1392, 'tweet_count': 25479, 'listed_count': 6}",London,False,SoCallMeBabe,False,"{'description': {'urls': [{'start': 66, 'end': 89, 'url': 'https://t.co/lsosBo2SrU', 'expanded_url': 'https://secreto.site/it/a3axl3', 'display_url': 'secreto.site/it/a3axl3'}], 'hashtags': [{'start': 102, 'end': 108, 'tag': 'xsfms'}]}}",
1498236136392699908,,,,Elizabeth Manning,https://pbs.twimg.com/profile_images/1498237672388767744/ewb0d10f_normal.jpg,"{'followers_count': 2, 'following_count': 12, 'tweet_count': 63, 'listed_count': 0}",,False,carpefelem123,False,,
112404280,Esta soy yo... una paradoja en persona!,,https://t.co/TZXlS8gQx0,B e r t a ♔,https://pbs.twimg.com/profile_images/923488318905638913/5bv2WHGO_normal.jpg,"{'followers_count': 326, 'following_count': 756, 'tweet_count': 8715, 'listed_count': 4}",Santiago DC,False,BertUski,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/TZXlS8gQx0', 'expanded_url': 'http://loisblois.tumblr.com', 'display_url': 'loisblois.tumblr.com'}]}}",
184378222,"El color esperanza es el rojo, jamás el verde. Soy una perroflauta pero con pedigree. Borroka da bide bakarra. ♀♀",,https://t.co/WZljSYce4Q,Mo Cuishle™,https://pbs.twimg.com/profile_images/670208512845357056/mg1XqQxL_normal.jpg,"{'followers_count': 1326, 'following_count': 4054, 'tweet_count': 67568, 'listed_count': 12}",Ciudad del viento y de leones,False,ChavalitaEme,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/WZljSYce4Q', 'expanded_url': 'https://ask.fm/EstibalizPereza', 'display_url': 'ask.fm/EstibalizPereza'}]}}",662163329935388672
637206202,"Bachelor of Psychology & Health Science 📚
-Arrogant & Offensive.Can you imagine having to work for these truth twisters?- UK Civil Service 
(Views are my own)",,,Sarah 🌹🟨🟩🇪🇺🇬🇧🕊🌍,https://pbs.twimg.com/profile_images/1227611255046836226/31UCkFb-_normal.jpg,"{'followers_count': 409, 'following_count': 709, 'tweet_count': 17899, 'listed_count': 5}",Europe ,False,Sarahbirnie74,False,,1337684552488275970
3019913229,shawty imma only tell you dis once u da illest,,https://t.co/RGtr5JitpL,protect trans women,https://pbs.twimg.com/profile_images/1522190312512360451/iY5eG-C2_normal.jpg,"{'followers_count': 2174, 'following_count': 300, 'tweet_count': 79126, 'listed_count': 34}",Citizen of the world dahhhling,False,MarcoOutCured,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/RGtr5JitpL', 'expanded_url': 'https://www.instagram.com/showmeurmarco/?hl=en', 'display_url': 'instagram.com/showmeurmarco/…'}]}}",625487780454494208
2942003824,"Amante de los libros y del buen vino. Incansable lectora, hasta que me entra sueño.Donde se ponga un clásico...Decimonónica.",,https://t.co/rPwjfNRf7r,Lady Wichita👩🏼‍🏫📚📖,https://pbs.twimg.com/profile_images/588790511168839680/l5gL8Rb9_normal.jpg,"{'followers_count': 103, 'following_count': 291, 'tweet_count': 5232, 'listed_count': 7}",,False,lidialengua,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/rPwjfNRf7r', 'expanded_url': 'https://about.me/lidiaaragon', 'display_url': 'about.me/lidiaaragon'}]}}",1005470362698764294
1448323880205103114,An elite High School shootout in one of the top environments in the country,,https://t.co/SWILFhLVqE,Quincy Shootout,https://pbs.twimg.com/profile_images/1448325930913615878/NOXF8byy_normal.jpg,"{'followers_count': 504, 'following_count': 226, 'tweet_count': 614, 'listed_count': 0}","Quincy, IL",False,QHSshootout,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/SWILFhLVqE', 'expanded_url': 'http://www.quincyshootout.com', 'display_url': 'quincyshootout.com'}]}}",
95632958,nvm,,https://t.co/ImMJFqP4KA,Aaron,https://pbs.twimg.com/profile_images/1499201051680903169/-npGLi2u_normal.jpg,"{'followers_count': 281, 'following_count': 227, 'tweet_count': 25305, 'listed_count': 4}",San Mateo,False,eeyrawn,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/ImMJFqP4KA', 'expanded_url': 'http://Instagram.com/eeyrawn', 'display_url': 'Instagram.com/eeyrawn'}]}}",1417015645745553413
124743884,,,,Prabhu,https://pbs.twimg.com/profile_images/798151676477640704/P8NUgQUQ_normal.jpg,"{'followers_count': 5, 'following_count': 35, 'tweet_count': 41, 'listed_count': 0}","Bengaluru, India",False,Prabhug17,False,,
337218340,"Education leadership specialist, Mentor/coach. Passionate about personal development. Keen interest in traveling. Believes in honesty, fairness, and compassion",,https://t.co/o1rJzHmbQG,chixue,https://pbs.twimg.com/profile_images/1380109324387778561/PobooS4P_normal.jpg,"{'followers_count': 155, 'following_count': 384, 'tweet_count': 2341, 'listed_count': 1}","Windsor, South East",False,Madam_W_,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/o1rJzHmbQG', 'expanded_url': 'http://www.chisueki.co.uk', 'display_url': 'chisueki.co.uk'}]}}",
1123455565,"We are Richard of Hollins, ambling beardsman, & Spaniel L. Jackson, The Dog. Together we dismantle the neoliberal hegemony one experience of nature at a time.",,https://t.co/7PKaQeB2YY,Hollins EcoAnarchist Collective💙🌻,https://pbs.twimg.com/profile_images/1180776949293162497/Rgt44mm6_normal.jpg,"{'followers_count': 302, 'following_count': 706, 'tweet_count': 16973, 'listed_count': 7}",Outside,False,meer_salt,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/7PKaQeB2YY', 'expanded_url': 'http://gf.me/u/x9rdut', 'display_url': 'gf.me/u/x9rdut'}]}}",1273653838839414785
53380413,,,,SolitonMan,https://pbs.twimg.com/profile_images/797168145979080704/GY6v9-P9_normal.jpg,"{'followers_count': 8, 'following_count': 265, 'tweet_count': 195, 'listed_count': 0}",,False,SolitonMan,False,,
261650971,Bu zor ülkede yaşam mücadelesi veren bir vatandaş...,,,Serkan Özarpacı,https://pbs.twimg.com/profile_images/1263631685/vesikal_k_normal.png,"{'followers_count': 129, 'following_count': 333, 'tweet_count': 3741, 'listed_count': 0}",Istanbul,False,serkanozarpaci,False,,
557452751,contact/booking info OfficialHolyterror@gmail.com,,https://t.co/OUTfShFXYP,_,https://pbs.twimg.com/profile_images/968539490250907649/QtoD6qNN_normal.jpg,"{'followers_count': 3923, 'following_count': 4723, 'tweet_count': 49228, 'listed_count': 36}",,False,_holyterror,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/OUTfShFXYP', 'expanded_url': 'https://www.mixcloud.com/DJHolyTerror/', 'display_url': 'mixcloud.com/DJHolyTerror/'}]}}",
1356597418888998912,"Standing. On the edge of forever. At the start of whatever 🧡

#Gisher #bridgies #roadfoodie #D2M",,,Ꭰeッ,https://pbs.twimg.com/profile_images/1521899468471345152/MCOC8Yey_normal.jpg,"{'followers_count': 298, 'following_count': 421, 'tweet_count': 9129, 'listed_count': 0}",Italy ,False,heyDe__,False,"{'description': {'hashtags': [{'start': 62, 'end': 69, 'tag': 'Gisher'}, {'start': 70, 'end': 79, 'tag': 'bridgies'}, {'start': 80, 'end': 91, 'tag': 'roadfoodie'}, {'start': 92, 'end': 96, 'tag': 'D2M'}]}}",1391113207847211013
277711100,,,,T. Wayne Scolpini II,https://pbs.twimg.com/profile_images/1375423794332979203/gORlekQy_normal.jpg,"{'followers_count': 158, 'following_count': 1721, 'tweet_count': 5914, 'listed_count': 4}",New York,False,twscolpini,False,,
1510486255955443713,Fast 🏎️💨 and distortion,,,Ben,https://pbs.twimg.com/profile_images/1510486457009332224/DpNCa6WI_normal.jpg,"{'followers_count': 8, 'following_count': 52, 'tweet_count': 71, 'listed_count': 0}",,False,friedavies,False,,1510899110911823876
3438280552,🐧,,,Piykiy,https://pbs.twimg.com/profile_images/1488444090677182466/qv-dI-Fn_normal.jpg,"{'followers_count': 18, 'following_count': 204, 'tweet_count': 1633, 'listed_count': 0}",,False,Piykiy7,False,,
967926047382568960,"Padre de Blu, Mia, Cher y Oliver",,,Absolut M,https://pbs.twimg.com/profile_images/1521930289676578816/KRA575Xu_normal.jpg,"{'followers_count': 589, 'following_count': 628, 'tweet_count': 25418, 'listed_count': 0}",Ciudad Autónoma de Buenos Aire,False,FrankitoAprea,False,,
325292057,Been fucking deaf women and watching Martin with the captions since 92.,,,MC Gusto,https://pbs.twimg.com/profile_images/1510736804789563393/eWRqhb4J_normal.jpg,"{'followers_count': 1970, 'following_count': 1912, 'tweet_count': 346213, 'listed_count': 35}",,False,neckofdwoods,False,,1008331363332907008
755599413024874497,I’m going insane….does anyone want anything??? | MCU/JJK/Nintendo | 25 | She/They,,https://t.co/W2usnjnALa,♥️ Natalie ♥️ (37),https://pbs.twimg.com/profile_images/1466646455053996033/nwk4ITEb_normal.png,"{'followers_count': 206, 'following_count': 206, 'tweet_count': 45023, 'listed_count': 2}",West Virginia,False,nononchan_,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/W2usnjnALa', 'expanded_url': 'https://twitter.com/nononchanart', 'display_url': 'twitter.com/nononchanart'}]}}",1318403022846906369
896566556,,,,Nancy Livingston,https://pbs.twimg.com/profile_images/1298257907755098112/Kb-_0uWf_normal.jpg,"{'followers_count': 81, 'following_count': 270, 'tweet_count': 770, 'listed_count': 1}","Nashville, TN",False,Nalivingston,False,,
21011970,Just a collection of random thoughts. Approximately 140 characters at a time. Husband. Father. Minister/Mentor. Techie. Sports fan.,,,Ryan Day came up 73 short,https://pbs.twimg.com/profile_images/3179110288/2b84891b3d96da8082da45b924bcdd75_normal.jpeg,"{'followers_count': 207, 'following_count': 673, 'tweet_count': 7285, 'listed_count': 5}",The Spiderverse,False,lucell,False,,
3802703715,Actor | Product Manager | Car enthusiast. Daily @saab 9-5 Aero wagon @Rovers ST holder. Rep’d by @mintcasting Views are my own,,https://t.co/d6UCf7Z1OI,Thom 💙,https://pbs.twimg.com/profile_images/964207551356252160/7ysAIETU_normal.jpg,"{'followers_count': 551, 'following_count': 2743, 'tweet_count': 6839, 'listed_count': 1}",London/ North West UK,False,ThomJaymes,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/d6UCf7Z1OI', 'expanded_url': 'https://www.mandy.com/uk/a/thom-donnelly', 'display_url': 'mandy.com/uk/a/thom-donn…'}]}, 'description': {'mentions': [{'start': 48, 'end': 53, 'username': 'saab'}, {'start': 69, 'end': 76, 'username': 'Rovers'}, {'start': 97, 'end': 109, 'username': 'mintcasting'}]}}",
950754455573749762,,,,José Pineda,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,"{'followers_count': 2, 'following_count': 62, 'tweet_count': 270, 'listed_count': 0}",,False,JosPine65102514,False,,
123183015,"Nacín e crecín. Reproducín casettes, discos, cedeses e deuvedeses. Que eu saiba, polo de agora non morrín. Se hai algunha novidade, xa irei actualizando.",,,Sure Show,https://pbs.twimg.com/profile_images/1158668434730864640/UfjCK0PQ_normal.jpg,"{'followers_count': 236, 'following_count': 575, 'tweet_count': 21831, 'listed_count': 3}",Al final del camino,False,Xurxo_Barcala,False,,1477429994133630976
601081893,"22.
Un pie en la tierra, a veces.",,,Tomás Padrino,https://pbs.twimg.com/profile_images/1403068926179807232/quC-_nWf_normal.jpg,"{'followers_count': 95, 'following_count': 213, 'tweet_count': 1490, 'listed_count': 4}",,False,LeoXG_,False,,
2359708092,Official,,,Denis Raimbault,https://pbs.twimg.com/profile_images/720003758651019264/og8OnyOI_normal.jpg,"{'followers_count': 24, 'following_count': 110, 'tweet_count': 2278, 'listed_count': 4}","Angers, France",False,DenisRaimbault,False,,
606174692,She/Her | Personal Pamf Pizza | 18+,,,Quinn,https://pbs.twimg.com/profile_images/1484022396663205889/iyeREXGC_normal.jpg,"{'followers_count': 28, 'following_count': 209, 'tweet_count': 3704, 'listed_count': 0}",Vancouver,False,sparklemew,False,,1500905600766468097
1496528160753537032,,,https://t.co/V5l00WbePX,Athilia Crowe,https://pbs.twimg.com/profile_images/1496528305398243333/XY0GqEgE_normal.jpg,"{'followers_count': 9, 'following_count': 16, 'tweet_count': 76, 'listed_count': 0}",,False,AthiliaCrowe,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/V5l00WbePX', 'expanded_url': 'https://www.facebook.com/Mntlkitty', 'display_url': 'facebook.com/Mntlkitty'}]}}",
825703280214896640,"Homebody, omnivert, books/music/movies/coffee-holic....",,,Honey Chaturvedi,https://pbs.twimg.com/profile_images/1490250440956694532/xsb0GOBO_normal.jpg,"{'followers_count': 11, 'following_count': 82, 'tweet_count': 190, 'listed_count': 0}","Dublin City, Ireland",False,hanu_mantra,False,,
711779504176414720,me criaron a punta de guarapo. mmki sacreblu frank ocean es mi marido,,,juanelauto,https://pbs.twimg.com/profile_images/1420978788964446215/symJQBDj_normal.jpg,"{'followers_count': 202, 'following_count': 1030, 'tweet_count': 11638, 'listed_count': 0}","Bucaramanga, Colombia",False,juanelauto,False,,1297581663334076416
895662174990778368,くそざこメンタル 夜行性,,,いふ,https://pbs.twimg.com/profile_images/1377277527283048448/kQ7JQroX_normal.jpg,"{'followers_count': 614, 'following_count': 1772, 'tweet_count': 5199, 'listed_count': 1}",鳥白島,False,If_Xiki,False,,
123411285,"New York City (is there anywhere else?) or maybe Lake Ariel, PA #The7LineArmy",,,Ron Bruning,https://pbs.twimg.com/profile_images/1355365532946608129/8GXM7G9E_normal.jpg,"{'followers_count': 276, 'following_count': 857, 'tweet_count': 25656, 'listed_count': 13}",I'm probably at Citi Field,False,bruning_ron,False,"{'description': {'hashtags': [{'start': 64, 'end': 77, 'tag': 'The7LineArmy'}]}}",
87889481,"Crossword geek, guitar addict and cyclist.",,http://t.co/MTdpd5muNk,Derek Harrison,https://pbs.twimg.com/profile_images/378800000031319190/47e98b7b45758e99df5c42e08b882758_normal.jpeg,"{'followers_count': 379, 'following_count': 231, 'tweet_count': 2597, 'listed_count': 11}",,False,dzharrison,False,"{'url': {'urls': [{'start': 0, 'end': 22, 'url': 'http://t.co/MTdpd5muNk', 'expanded_url': 'http://www.crossword.org.uk', 'display_url': 'crossword.org.uk'}]}}",
2485052913,,,,clair 🏴󠁧󠁢󠁷󠁬󠁳󠁿,https://pbs.twimg.com/profile_images/873965613101797376/fLgUVsPW_normal.jpg,"{'followers_count': 0, 'following_count': 44, 'tweet_count': 455, 'listed_count': 0}","Ammanford, Wales",False,ClairClairwalsh,False,,968084271129821184
1027375310,Orensano de 1966. Marido y padre. Médico Anestesiólogo,,,Sergio Garrido Villarino,https://pbs.twimg.com/profile_images/1423936450236751876/BGJlmnpT_normal.jpg,"{'followers_count': 30, 'following_count': 12, 'tweet_count': 3616, 'listed_count': 0}","Santiago de Compostela, España",False,sgarridov,False,,
1113871575395262464,Ten cuidado a quien pises cuando subas porque al bajar te lo puedes encontrar. Interino Admón Local y opositor AGE.,,,Sergio Cooper 🖖🏻,https://pbs.twimg.com/profile_images/1503506838263840777/10TWcG2U_normal.jpg,"{'followers_count': 112, 'following_count': 663, 'tweet_count': 1474, 'listed_count': 0}","Granada, Andalucía",False,SergioPeraltaG5,False,,
218853152,,,,Xavier Pineda,https://pbs.twimg.com/profile_images/758350058647609345/zhOfHYdd_normal.jpg,"{'followers_count': 200, 'following_count': 298, 'tweet_count': 2209, 'listed_count': 2}",Salt,False,Xavier_Pixo,False,,
322061479,Playful literatures • The Digital Storygame Project (https://t.co/azYiKBydnB)• Systemic Dramaturgy (@siupress) • Ready Reader One (@lsupress) • he/him,,https://t.co/pVEVyPRNxN,Dr. Mike Sell,https://pbs.twimg.com/profile_images/1520734849782452225/Hr9ADUB3_normal.jpg,"{'followers_count': 3025, 'following_count': 2248, 'tweet_count': 51236, 'listed_count': 32}",Personal inversion turnstile,False,mike_sell,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/pVEVyPRNxN', 'expanded_url': 'http://iblog.iup.edu/thisprofessorplays/', 'display_url': 'iblog.iup.edu/thisprofessorp…'}]}, 'description': {'urls': [{'start': 53, 'end': 76, 'url': 'https://t.co/azYiKBydnB', 'expanded_url': 'http://youtu.be/5Q0R_MlvrdQ', 'display_url': 'youtu.be/5Q0R_MlvrdQ'}], 'mentions': [{'start': 100, 'end': 109, 'username': 'siupress'}, {'start': 131, 'end': 140, 'username': 'lsupress'}]}}",987410812494139392
1349886565871460352,"Defensora de la singularidad. Se puede seguir a alguien sin estar de acuerdo en todo.
Hay tantos matices...
Colaboro con @MiercolesRepubl",,,Ttrifasika,https://pbs.twimg.com/profile_images/1349886827654766592/lb_WTj5l_normal.jpg,"{'followers_count': 3013, 'following_count': 2688, 'tweet_count': 36069, 'listed_count': 3}",España,False,Ttrifasika,False,"{'description': {'mentions': [{'start': 121, 'end': 137, 'username': 'MiercolesRepubl'}]}}",1386923692182102019
