,name,url,protected,profile_image_url,id,username,public_metrics,description,verified,location,entities,pinned_tweet_id
1444477074308153347,Fnx426,,False,https://pbs.twimg.com/profile_images/1466946518938644483/bTt1UzLO_normal.jpg,,fnx426,"{'followers_count': 95, 'following_count': 1150, 'tweet_count': 507, 'listed_count': 0}",I'm here for memes and to support SWer's and I'm all out of memes. Client/buyer/husband.,False,"Queensland, Australia",,
1126118258640187392,Basset,https://t.co/cHSXuiaARe,False,https://pbs.twimg.com/profile_images/1512849452398448641/cYOHTnp4_normal.jpg,,Tachigawara257,"{'followers_count': 215, 'following_count': 205, 'tweet_count': 7919, 'listed_count': 0}",お手軽ハイキングでんしゃするちびもやし 撮影地までの道を間違えがち きしあん,False,セイコーマート北23条店⇔セブンイレブン甲斐大和店,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/cHSXuiaARe', 'expanded_url': 'https://www.flickr.com/photos/186230320@N04/', 'display_url': 'flickr.com/photos/1862303…'}]}}",1451098107282792453
1163862835,ここた🐯,,False,https://pbs.twimg.com/profile_images/1430928371991474180/b5uceGOe_normal.jpg,,ebitiriiiii,"{'followers_count': 402, 'following_count': 161, 'tweet_count': 81550, 'listed_count': 13}",カンガエルーは卑怯。#美少女に踏まれたいシリーズ #1日1回無料ガチャ絵　#日本カンガエルー協会,False,リデルのパンツ,"{'description': {'hashtags': [{'start': 10, 'end': 24, 'tag': '美少女に踏まれたいシリーズ'}, {'start': 25, 'end': 36, 'tag': '1日1回無料ガチャ絵'}, {'start': 37, 'end': 48, 'tag': '日本カンガエルー協会'}]}}",1425446085435166723
20184964,Kim Thompson,,False,https://pbs.twimg.com/profile_images/892549440174784513/OojJVjuR_normal.jpg,,kimethompson,"{'followers_count': 56, 'following_count': 423, 'tweet_count': 602, 'listed_count': 0}",,False,,,
905009352238448640,店長7,,False,https://pbs.twimg.com/profile_images/1081885441295433728/KUe8BvdR_normal.jpg,,tentyo_seven,"{'followers_count': 10, 'following_count': 17, 'tweet_count': 94, 'listed_count': 0}",お酒とゲームとラーメンと映画と小説（特にお酒）が好きなおじさん,False,,,
54877073,ruvyn‎,,False,https://pbs.twimg.com/profile_images/946162073242804224/2fsBc3_d_normal.jpg,,ruvyn,"{'followers_count': 296, 'following_count': 19, 'tweet_count': 644645, 'listed_count': 28}","책덕, 드덕, 영덕",False,here and now,,
1268552640771682304,Hikari*@絵仕事募集中,https://t.co/gOX0bO1yjz,False,https://pbs.twimg.com/profile_images/1521186239160139776/PP4NGNP5_normal.jpg,,mkmt04,"{'followers_count': 733, 'following_count': 553, 'tweet_count': 68246, 'listed_count': 11}","◇イラストレーター◇ 
◆SDVX採用 ◆NU-KO10周年デザイン 
◆依頼受付中○
◆contact：hikari7268@gmail.com
◆HP:https://t.co/pGHu3oQmqf
◆Skeb:https://t.co/tPDjZ6RGrb
◆DDRがすき ◇無断転載禁止◇",False,ご依頼や趣味傾向についてくわしくは→,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/gOX0bO1yjz', 'expanded_url': 'https://maronnie.me/mkmt04/', 'display_url': 'maronnie.me/mkmt04/'}]}, 'description': {'urls': [{'start': 78, 'end': 101, 'url': 'https://t.co/pGHu3oQmqf', 'expanded_url': 'http://hikari7268.tumblr.com', 'display_url': 'hikari7268.tumblr.com'}, {'start': 108, 'end': 131, 'url': 'https://t.co/tPDjZ6RGrb', 'expanded_url': 'http://skeb.jp/@mkmt04', 'display_url': 'skeb.jp/@mkmt04'}]}}",1518797438496088065
1099892178543771649,しゃる。,,False,https://pbs.twimg.com/profile_images/1100046622724055040/50_4AHcB_normal.png,,illustration_c_,"{'followers_count': 25, 'following_count': 298, 'tweet_count': 4503, 'listed_count': 1}","乃木坂46/FF14/YOASOBI/ﾐｽﾁﾙ/Vtuber/etc
FF14→mana/Ixion
ﾗｼﾞｵ/ｲﾗｽﾄ/ﾌｫﾄ/ｹﾞｰﾑ/ﾗｲﾌﾞ/声優/音楽/漫画/小説
推マ▷🍥✨/🐤🔥/🧸☕/❄️/🌈🐾/💫🌸/🌿/🖤🐧/🐟🌸/💉🔫💕etc
頂いたフォローはあらかた返します。",False,YouTubeライブチャット欄/関東,,1509591311975780353
432268356,Toshiya Yatagawa,,False,https://pbs.twimg.com/profile_images/1065444418222583808/lRPDri1o_normal.jpg,,Media_trician,"{'followers_count': 440, 'following_count': 143, 'tweet_count': 43853, 'listed_count': 13}",東京都内某所で働いている小児科医です。二児の父です。暇があると囲碁を打ったりしています。詰め物好きです。,False,東京都,,1363260362741587968
758689112610201605,Mabel Orofino,,False,https://pbs.twimg.com/profile_images/1509223872633073665/li40pu3i_normal.jpg,,MabelOrofino,"{'followers_count': 3, 'following_count': 74, 'tweet_count': 75, 'listed_count': 0}",,False,,,
84333619,Dev.Rainy,https://t.co/Ue0yKP5OrG,False,https://pbs.twimg.com/profile_images/1019584586655780866/fJokiQnA_normal.jpg,,dev_rainy,"{'followers_count': 265, 'following_count': 231, 'tweet_count': 29118, 'listed_count': 8}",RainyRizzle's Director / e-mail : oh123you@gmail.com / Official : @RainyRizzle,False,Seoul,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/Ue0yKP5OrG', 'expanded_url': 'https://devrainy.wordpress.com/', 'display_url': 'devrainy.wordpress.com'}]}, 'description': {'mentions': [{'start': 66, 'end': 78, 'username': 'RainyRizzle'}]}}",
1185514046771974144,とうり,https://t.co/MVpSFiMkXi,False,https://pbs.twimg.com/profile_images/1510103492190384129/jisLI17p_normal.jpg,,tourisugaru,"{'followers_count': 138, 'following_count': 112, 'tweet_count': 16580, 'listed_count': 3}",生き物とポケモンがすき。ホロウナイト川柳。うさぎと魚とエビを飼育中。とても雑多垢です。,False,バグアリア,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/MVpSFiMkXi', 'expanded_url': 'https://marshmallow-qa.com/tourisugaru?utm_medium=url_text&utm_source=promotion', 'display_url': 'marshmallow-qa.com/tourisugaru?ut…'}]}}",1505764611718467590
1066354616768462848,空空,,False,https://pbs.twimg.com/profile_images/1066367213718822912/1k4Dn43s_normal.jpg,,EmptyEvent,"{'followers_count': 14, 'following_count': 510, 'tweet_count': 72, 'listed_count': 0}",,False,,,
1668151616,ファイナルゆう君,,False,https://pbs.twimg.com/profile_images/1515995680312991746/4BkhGoW7_normal.jpg,,final__you,"{'followers_count': 933, 'following_count': 734, 'tweet_count': 10852, 'listed_count': 15}",ソシャゲやYouTubeや漫画アニメが好きです 誰でも気軽に絡んでください,False,,,1494208084251611136
1097038414220836865,m℮x,,False,https://pbs.twimg.com/profile_images/1510119714248622081/zQQyOZ2s_normal.jpg,,djtexmex69,"{'followers_count': 139, 'following_count': 569, 'tweet_count': 3412, 'listed_count': 0}","despite all my rage, i am still just a rat in a cage. (they/them) 🏳️‍⚧️🏳️‍🌈",False,sumeru,,
1339256730597744641,ChaR.mp4,https://t.co/boI2HzgjBH,False,https://pbs.twimg.com/profile_images/1472837962719133700/bQijuMHD_normal.jpg,,SirCharmander2,"{'followers_count': 32, 'following_count': 359, 'tweet_count': 977, 'listed_count': 1}","I am well known for my romantic issues.
He/They. 
Minor asshole. 
Somewhat mature. 
Somewhere in Mexico probably.. 
Fucking your mom.",False,Watching Hentai,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/boI2HzgjBH', 'expanded_url': 'http://hanime.tv', 'display_url': 'hanime.tv'}]}}",1514269062200713223
92180608,大矢博子,,False,https://pbs.twimg.com/profile_images/1509819415172640768/_K8BgoG1_normal.jpg,,ohyeah1101,"{'followers_count': 5318, 'following_count': 436, 'tweet_count': 94166, 'listed_count': 306}",書評家。 本と野球とジャニーズでできています。『歴史・時代小説 縦横無尽の読みくらべガイド』（文春文庫）、『読み出したら止まらない！女子ミステリーマストリード100』（日経文芸文庫）、『脳天気にもホドがある。』（東洋経済新報社）発売中。,False,"NAGOYA, Japan",,1506517686133665792
1448072888418983939,mikitty,,False,https://pbs.twimg.com/profile_images/1448073229835325441/pNoyKdrr_normal.jpg,,mikitty__0831,"{'followers_count': 3, 'following_count': 146, 'tweet_count': 1308, 'listed_count': 0}",懸賞応募用♡観覧用♡当選報告します♡,False,,,
2491466656,Henry Nguyen,https://t.co/f3zuNGSPdi,False,https://pbs.twimg.com/profile_images/866091457542852613/8wUYbd92_normal.jpg,,KingHenrythe13,"{'followers_count': 279, 'following_count': 634, 'tweet_count': 11468, 'listed_count': 4}",Die Hard Atlanta Fan. Braves. Hawks. Falcons. Cali baby but raised in Atlanta.,False,,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/f3zuNGSPdi', 'expanded_url': 'http://Instagram.com/kinghenry13th', 'display_url': 'Instagram.com/kinghenry13th'}]}}",
80867234,Kanako,,False,https://pbs.twimg.com/profile_images/1291599717017649152/jmLG7VAZ_normal.jpg,,belseles,"{'followers_count': 73, 'following_count': 110, 'tweet_count': 9240, 'listed_count': 0}",東京→長崎→アメリカ→神奈川→福島→東京。お仕事は元音楽業界から今はIT業界の中で翻訳系。趣味はゲームするのと音楽聴くのとYoutube見ること。買い物も好き。物集めるのも好き。広く浅く色々経験してるよーな、そうでもないよーな。考えるの好きです。でも言葉にするの苦手です。だからここでつぶやくのだ。,False,,,
32325175,B Suupa’s Burner account,,False,https://pbs.twimg.com/profile_images/1504957396644511751/kxEECY4d_normal.jpg,,Suupa_Eazy,"{'followers_count': 457, 'following_count': 413, 'tweet_count': 37748, 'listed_count': 5}",I let her brag about me to her friends,False,9th st sidewalk Durham NC,,1055968395433263104
100898356,Tanaka Masato(じんべえ),,False,https://pbs.twimg.com/profile_images/378800000726496853/cc3787e47a798fdcfbf80a688918f447_normal.jpeg,,zine_bay,"{'followers_count': 117, 'following_count': 655, 'tweet_count': 355, 'listed_count': 5}","ジーンズソムリエ。アメカジ初心者。MBラボ9期生。
本業では人工衛星つくってます。",False,,,
1646270113,Joan,,False,https://pbs.twimg.com/profile_images/378800000328215823/c983380908fee1d318d6b4a3201d61bb_normal.jpeg,,joandotca,"{'followers_count': 186, 'following_count': 142, 'tweet_count': 7336, 'listed_count': 0}",Christian (not the mean kind) // forever learner // artist // language geek // INFP // encourager // occasional reprover of the ruthless (Is. 1:17),False,"Ontario, Canada",,1512827467505049602
5013671,arton,https://t.co/vnJUbDejKv,False,https://pbs.twimg.com/profile_images/1150619791670951936/2FzCCV06_normal.jpg,,arton,"{'followers_count': 3024, 'following_count': 1088, 'tweet_count': 46651, 'listed_count': 150}",metrics,False,Tokyo,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/vnJUbDejKv', 'expanded_url': 'https://www.artonx.org', 'display_url': 'artonx.org'}]}}",
179094004,東川和泉🐧🛃,https://t.co/KeN4t5HoWi,False,https://pbs.twimg.com/profile_images/1103216435537403904/hpDKwiZs_normal.jpg,,hAru_iJuMi,"{'followers_count': 72, 'following_count': 297, 'tweet_count': 55431, 'listed_count': 4}",久しぶりに見たその顔は、記憶のそれとは違いすぎて。僕は生まれて初めて会う君に、なんと言葉をかけて良いかが分からなかった。君が、僕しかいないと言うのなら、僕も君を唯一無二だと宣言しよう。【キリク・スタント/アルバの丘】,False,夕鶴市,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/KeN4t5HoWi', 'expanded_url': 'http://slib.net/a/11656/', 'display_url': 'slib.net/a/11656/'}]}}",1355542663160688642
15711325,冬樹蛉 Ray FUYUKI,https://t.co/5vIe7d8rwA,False,https://pbs.twimg.com/profile_images/591064509/twitter_normal.jpg,,ray_fyk,"{'followers_count': 6983, 'following_count': 7679, 'tweet_count': 255052, 'listed_count': 386}",ＳＦが好きな初老男@京都市。好きな言葉は「生きてるだけで丸儲け」。指原莉乃、大家志津香、高柳明音、須田亜香里、渋谷凪咲、峯岸みなみ、若槻千夏、朝日奈央、佐武宇綺、高城れに、でか美ちゃん、福田麻貴、高山一実、松岡茉優、伊藤沙莉、有村藍里、百川晴香、岡副麻希推し。 https://t.co/kK39Vn0xhH,False,Kyoto,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/5vIe7d8rwA', 'expanded_url': 'http://ray-fuyuki.air-nifty.com/', 'display_url': 'ray-fuyuki.air-nifty.com'}]}, 'description': {'urls': [{'start': 131, 'end': 154, 'url': 'https://t.co/kK39Vn0xhH', 'expanded_url': 'http://twilog.org/ray_fyk/', 'display_url': 'twilog.org/ray_fyk/'}]}}",1517167594335531010
2887491392,Felice,,False,https://pbs.twimg.com/profile_images/1078241465321570309/RIxnZq5e_normal.jpg,,feliche555,"{'followers_count': 127, 'following_count': 199, 'tweet_count': 32808, 'listed_count': 6}",🎾 ♡RF🐐♡🐶🐱🐦♡Travel🧳,False,🌍,,
1012710647820267527,Thomas Young,,False,https://pbs.twimg.com/profile_images/1498704796928266241/EGOQQLMo_normal.jpg,,emiyashirou2002,"{'followers_count': 34, 'following_count': 68, 'tweet_count': 711, 'listed_count': 0}",願中國青年都擺脫冷氣，只是向上走，不必聽自暴自棄者流的話。能做事的做事，能發聲的發聲。有一分熱，發一分光，就令螢火一般，也可以在黑暗裡發一點光，不必等候炬火。 此後如竟沒有炬火：我便是唯一的光。,False,第３新東京市,,
30213801,Shan,,False,https://pbs.twimg.com/profile_images/1508135762188976139/gwweS25d_normal.jpg,,shan1978,"{'followers_count': 47, 'following_count': 260, 'tweet_count': 2005, 'listed_count': 1}","Not here to fight. Please don't try. If you're that miserable, please go find some joy (and I don't mean that sarcastically).",False,"Danville, VA",,
1270145996,Julie Hendry,,False,https://pbs.twimg.com/profile_images/1430521749066633220/LQ4pvqoT_normal.jpg,,Julie_radschool,"{'followers_count': 1455, 'following_count': 2100, 'tweet_count': 7593, 'listed_count': 12}","therapy radiographer, associate professor, associate dean, doctor of education student, vegan cat lover. socialist, feminist, peace not war, all my own views",False,,,
1390995521871908870,dotorri114,,False,https://pbs.twimg.com/profile_images/1391032280726999040/maf1YBoU_normal.jpg,,dotorri114,"{'followers_count': 5, 'following_count': 122, 'tweet_count': 2634, 'listed_count': 0}",,False,,,1392053484778713094
139721136,とみながたけひろ,,False,https://pbs.twimg.com/profile_images/875395726/face_normal.jpg,,takehiro_t,"{'followers_count': 1778, 'following_count': 925, 'tweet_count': 24005, 'listed_count': 65}",科学技術一般とフィギュアスケートを愛する物好きエンジニアです。エンジンはいじれませんが。LAME（mp3エンコーダでない何か、https://t.co/JGWDbDhhTu）のかなりの部分を書いてたりしました。既婚子有り1974年生まれメーカー勤務。呟きは個人のもので所属団体他に関係しません。アイコン写真はバンクーバー五輪観戦時のもの,False,"Ohta, Tokyo, Japan","{'description': {'urls': [{'start': 63, 'end': 86, 'url': 'https://t.co/JGWDbDhhTu', 'expanded_url': 'http://lame.sf.net', 'display_url': 'lame.sf.net'}]}}",
880081670442958848,🍛ｶﾂｶﾚ-汚れ松🔥,,False,https://pbs.twimg.com/profile_images/1520624053903523840/9iOHvmPi_normal.jpg,,DIRTYPINE45002,"{'followers_count': 296, 'following_count': 157, 'tweet_count': 14260, 'listed_count': 2}",常にバイクと焚き火のことを考えている。かつてはどこの町内にもいた生き字引の末裔らしい。周囲からの風当たりは強い。,False,京都市 左京区 イチジョージア,,
147286996,トゥ△（半袖）,https://t.co/uq5t44gXd1,False,https://pbs.twimg.com/profile_images/779380238786506752/ptTOWoaO_normal.jpg,,t_____o,"{'followers_count': 824, 'following_count': 976, 'tweet_count': 164279, 'listed_count': 20}",半額で寿司を買うタイプの舞台少女。,False,業務スーパー,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/uq5t44gXd1', 'expanded_url': 'https://note.com/t_____o', 'display_url': 'note.com/t_____o'}]}}",
125958845,ぷろとん,,False,https://pbs.twimg.com/profile_images/772220528/DSCF0406_normal.JPG,,proton_lattice,"{'followers_count': 278, 'following_count': 2156, 'tweet_count': 26349, 'listed_count': 4}",博士卒(素粒子)。都内の会社で、画像処理関連(画像解析、異常検知、動画処理、点群処理)をやっており、業務外で機械学習・深層学習の勉強。転職検討中。藤田麻衣子のファン(2008年頃？〜)。,False,地上,,
