,public_metrics,url,profile_image_url,protected,entities,verified,name,id,pinned_tweet_id,username,description,location
65076749,"{'followers_count': 1367, 'following_count': 695, 'tweet_count': 22144, 'listed_count': 0}",https://t.co/FOq8wawNk5,https://pbs.twimg.com/profile_images/1514629717751738371/2Es73UJS_normal.jpg,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/FOq8wawNk5', 'expanded_url': 'http://shigdioxin.deviantart.com/', 'display_url': 'shigdioxin.deviantart.com'}]}}",False,Josh Mohr,,,Shigdioxin,I myself am strange and unusual,"Nashua, NH USA"
1549333296,"{'followers_count': 37, 'following_count': 175, 'tweet_count': 1492, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1423828634171846656/iw-Y7KgI_normal.jpg,False,,False,Nanaue’s Fake Stache,,,the_realfatsax,Nomnoms,
213988156,"{'followers_count': 391, 'following_count': 674, 'tweet_count': 31698, 'listed_count': 20}",https://t.co/EKXYhpM73y,https://pbs.twimg.com/profile_images/958330249531375616/f2cxFMqp_normal.png,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/EKXYhpM73y', 'expanded_url': 'https://www.google.co.jp/search?q=Norwegian%20Forest%20Cat&hl=ja&tbm=isch', 'display_url': 'google.co.jp/search?q=Norwe…'}]}}",False,ねこおやき ΛのωのΛ,,493766303757242368,makouton,合言葉はにゅぃにゅぃにゅっいー☆ / うん うん それもまた 人生だね / ほら！ やっぱり民意じゃん！ やった〜！,ちばらき
3834951509,"{'followers_count': 21, 'following_count': 43, 'tweet_count': 698, 'listed_count': 2}",,https://pbs.twimg.com/profile_images/1520869445912125440/gV5_kQrm_normal.jpg,False,,False,andresiki,,,_Andresiki_,.,
1218846730709397505,"{'followers_count': 48, 'following_count': 445, 'tweet_count': 6454, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1514216338499473409/NTTVa6yx_normal.jpg,False,,False,Dipti_ka_padav,,1427389210181308437,Dipti_ka_padav,पापा की परी. wish I looked like her:,
26668472,"{'followers_count': 1268, 'following_count': 572, 'tweet_count': 76892, 'listed_count': 36}",https://t.co/kzVsA1LWTT,https://pbs.twimg.com/profile_images/1521735959716372480/1lN9wRoq_normal.jpg,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/kzVsA1LWTT', 'expanded_url': 'http://instagram.com/__rymac', 'display_url': 'instagram.com/__rymac'}]}}",False,Ryan,,1509034099561811968,__rymac,I wish John Hughes directed my life | Kiwi 🇳🇿 | 📷: __rymac / ryan_peter | he/they,"Sydney, Australia"
415732114,"{'followers_count': 183, 'following_count': 208, 'tweet_count': 4166, 'listed_count': 1}",,https://pbs.twimg.com/profile_images/1218954270306979841/KPEAKY8l_normal.png,False,"{'description': {'hashtags': [{'start': 36, 'end': 47, 'tag': '29YearsOld'}]}}",False,Graffo,,949051323672121344,ElGraffoMc,Jugador desde 9 9 9 9 9 9...-*bzzt* #29YearsOld,"Buenos Aires, Argentina"
52952764,"{'followers_count': 1575, 'following_count': 1547, 'tweet_count': 68821, 'listed_count': 8}",,https://pbs.twimg.com/profile_images/1506400845805490178/w5xM34u9_normal.jpg,False,,False,Hey Miki,,,Hey_Miki_,Hay que decirlo y no omitirlo,"Santiago, Chile"
946835848892469248,"{'followers_count': 41, 'following_count': 213, 'tweet_count': 1148, 'listed_count': 1}",,https://pbs.twimg.com/profile_images/1510226130531459084/Vk8lkkgg_normal.jpg,False,,False,Nabil Fekir,,,armintanzarian6,,
82797865,"{'followers_count': 125, 'following_count': 211, 'tweet_count': 4888, 'listed_count': 3}",,https://pbs.twimg.com/profile_images/378800000542860203/ba179de3f1820c2a59c587133bc2e7e5_normal.jpeg,False,,False,Tetsuo K,,,tetsuo_k,Web・アプリのユーザー体験の設計やUI実装、外国語を含むUXライティングといったお仕事をしています。関心は料理、ワイン、ビール、コーヒー、ドラムンベース、写真、旅行、子育てなど。Warping Allergenの中の人のひとり。※アイコンはコロナ禍以前からのもので他意はありません。,Tokyo
260108117,"{'followers_count': 1234, 'following_count': 1953, 'tweet_count': 76597, 'listed_count': 5}",,https://pbs.twimg.com/profile_images/1326056831224045569/tiEuOplM_normal.jpg,False,"{'description': {'hashtags': [{'start': 20, 'end': 29, 'tag': 'Arkansas'}]}}",False,ᴊᴇᴍ ʜᴀʟʟ  🌊,,1519668958860877824,ruraldogs,50+ Yankee in rural #Arkansas living w/a good man & a passel of quirky old dogs. 🇺🇦  Stands w/Ukraine 🇺🇦 Democracy First.,"Arkansas, USA"
26860910,"{'followers_count': 27, 'following_count': 379, 'tweet_count': 469, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1676729912/Bit_Me_normal.png,False,,False,Donovan DiPasquale,,,donovanad,,"Chicago, IL"
3301870805,"{'followers_count': 37, 'following_count': 355, 'tweet_count': 3030, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1211634776165306369/3eTeFHz3_normal.jpg,False,"{'description': {'hashtags': [{'start': 50, 'end': 63, 'tag': 'TeamInvierno'}]}}",False,Carolyn Cavill,,,1CaroBellamy,"Escorpiana 🦂, fan de MUSE y The Rolling Stones 👄, #TeamInvierno, siempre con las uñas afiladas","Hurlingham, Argentina"
41990466,"{'followers_count': 1714, 'following_count': 4984, 'tweet_count': 142665, 'listed_count': 6}",,https://pbs.twimg.com/profile_images/1498422036330213376/K97q0wi-_normal.jpg,False,,False,Rizzo # It's President Biden!,,,RizzosCookies,,
838188168713232386,"{'followers_count': 2132, 'following_count': 3167, 'tweet_count': 35311, 'listed_count': 2}",,https://pbs.twimg.com/profile_images/838190158574981121/Xx0s0TVG_normal.jpg,False,,False,SkeeterBombay,,,SkeeterBombay,"I am gorgeous. Don't you think? Prowling 'Tweets' & Towns to help avoid a Political CATastrophe. Where logic & common sense fail, a good nap really helps!","Pennsylvania, USA"
342735854,"{'followers_count': 2252, 'following_count': 2214, 'tweet_count': 66734, 'listed_count': 21}",,https://pbs.twimg.com/profile_images/1520638392207233025/QrFwnFoJ_normal.jpg,False,"{'description': {'hashtags': [{'start': 19, 'end': 25, 'tag': 'Taken'}, {'start': 27, 'end': 35, 'tag': 'Dodgers'}, {'start': 37, 'end': 47, 'tag': 'GoKingsGo'}, {'start': 49, 'end': 54, 'tag': 'LAFC'}, {'start': 56, 'end': 66, 'tag': 'DubNation'}, {'start': 68, 'end': 76, 'tag': 'FightOn'}]}}",False,Kershaw22🐐⚾️,,1413584594339713024,DodgersVida22,"👩‍👦‍👦 Mom to boys. #Taken, #Dodgers, #GoKingsGo, #LAFC, #DubNation, #FightOn✌🏼",Somewhere 
1058124567238111232,"{'followers_count': 162, 'following_count': 137, 'tweet_count': 1922, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1462173328353992714/Z-4oBR-x_normal.jpg,False,"{'description': {'hashtags': [{'start': 52, 'end': 65, 'tag': 'WeAreCarroll'}]}}",False,Maddie Heintzelman,,,HeintzeHistory,8th grade Social Studies at Carroll Magnet Middle🌎📜 #WeAreCarroll,
827311104,"{'followers_count': 212, 'following_count': 338, 'tweet_count': 2807, 'listed_count': 1}",https://t.co/N9Pxd7DCvw,https://pbs.twimg.com/profile_images/1475601111465832453/_dHWZSX5_normal.jpg,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/N9Pxd7DCvw', 'expanded_url': 'https://blacklivesmatters.carrd.co/', 'display_url': 'blacklivesmatters.carrd.co'}]}, 'description': {'mentions': [{'start': 90, 'end': 106, 'username': 'OfficialPamRehn'}]}}",False,Brandon Rehn,,1431298206315552769,bjrehn24,Just trying to be more like Jesus. Future children's therapist. Married to my best friend @OfficialPamRehn. He|Him,"Cincinnati, Ohio "
1287800431851126784,"{'followers_count': 33, 'following_count': 181, 'tweet_count': 2539, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1325211983956729856/DVekwdQi_normal.jpg,False,,False,lazerine,,1490372402953347072,lazerrine,proud creator of emmatopia,
1220110452266434560,"{'followers_count': 12, 'following_count': 42, 'tweet_count': 166, 'listed_count': 2}",https://t.co/kKFxTPXtIt,https://pbs.twimg.com/profile_images/1315686069875232771/2FBIVIHj_normal.jpg,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/kKFxTPXtIt', 'expanded_url': 'https://aldenfaville.com', 'display_url': 'aldenfaville.com'}]}}",False,Alden Faville,,,ajfaville,Graphic Designer | Hobbyist Photographer,"Greenville, SC"
1184996648969261057,"{'followers_count': 87, 'following_count': 279, 'tweet_count': 4332, 'listed_count': 0}",https://t.co/yNBmBt7VC7,https://pbs.twimg.com/profile_images/1518624163518464000/dw9MQq5L_normal.jpg,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/yNBmBt7VC7', 'expanded_url': 'https://youtu.be/a_WIst9UxSQ', 'display_url': 'youtu.be/a_WIst9UxSQ'}]}}",False,Marv,,,theadymethod,Based on a true story. For demonstration purposes only.,"Miami, FL"
1318606915,"{'followers_count': 377, 'following_count': 255, 'tweet_count': 8515, 'listed_count': 3}",https://t.co/ovVBnu3gS1,https://pbs.twimg.com/profile_images/1465406942222991368/poA_N-6n_normal.jpg,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/ovVBnu3gS1', 'expanded_url': 'http://www.twitch.tv/bri_hunter123', 'display_url': 'twitch.tv/bri_hunter123'}]}}",False,Bri 🌈,,,Bri_hunter1231,"MC @ Bennett Grad 2k19 🎓 /
UNCG '23 💛💙",
2366996970,"{'followers_count': 36, 'following_count': 18, 'tweet_count': 281, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1369092907790036994/hfxMGAQu_normal.jpg,False,,False,Noel Esguerra,,,njcesguerra,,Australia
25100623,"{'followers_count': 4083, 'following_count': 2997, 'tweet_count': 117619, 'listed_count': 101}",https://t.co/gM7teyrIkB,https://pbs.twimg.com/profile_images/1503481387306913796/vySVRKF7_normal.jpg,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/gM7teyrIkB', 'expanded_url': 'http://www.linkedin.com/in/danlevey', 'display_url': 'linkedin.com/in/danlevey'}]}, 'description': {'hashtags': [{'start': 123, 'end': 130, 'tag': 'Denver'}, {'start': 131, 'end': 137, 'tag': 'Vegas'}, {'start': 138, 'end': 141, 'tag': 'LA'}, {'start': 142, 'end': 151, 'tag': 'SanDiego'}, {'start': 152, 'end': 160, 'tag': 'Chicago'}], 'mentions': [{'start': 60, 'end': 74, 'username': 'HashtagsAGoGo'}, {'start': 106, 'end': 121, 'username': 'hashtagroundup'}]}}",False,Dan Levey,,1412567330190729223,iamdanlevey,"I’m a simple man making his way through the galaxy. Host of @HashtagsAGoGo on Thursdays @ 2pm ET, part of @hashtagroundup. #Denver #Vegas #LA #SanDiego #Chicago",The Windy Apple
142536981,"{'followers_count': 7229, 'following_count': 1150, 'tweet_count': 78437, 'listed_count': 54}",https://t.co/ACaV02wxb8,https://pbs.twimg.com/profile_images/1503079054244601858/meMuJ23Q_normal.jpg,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/ACaV02wxb8', 'expanded_url': 'http://iasick.com', 'display_url': 'iasick.com'}]}, 'description': {'mentions': [{'start': 150, 'end': 159, 'username': 'SIChiefs'}]}}",False,Bird Law Expert 🇺🇦,,1511894374384295940,RealBirdLawyer,"Lawyer. Chiefs fan. Corgi dad. Co-host of It’s Always Sunny in Chiefs Kingdom, formerly #3 rated NFL pod in Poland. Available now, Sports Illustrated/@SIChiefs","Colorado, USA"
1041358348623458304,"{'followers_count': 39, 'following_count': 132, 'tweet_count': 2671, 'listed_count': 1}",https://t.co/NmMl3a0eTa,https://pbs.twimg.com/profile_images/1498594522586099714/NH_DqiHd_normal.jpg,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/NmMl3a0eTa', 'expanded_url': 'https://linktr.ee/afa1425', 'display_url': 'linktr.ee/afa1425'}]}, 'description': {'mentions': [{'start': 57, 'end': 70, 'username': 'fake_afa1425'}]}}",False,afa1425 | CW: Fate/Apocrypha + Nichijou,,1477040901377638400,real_afa1425,epic ar57 genshit player and anime watcher - totally not @fake_afa1425,18 | 🇸🇦 (UTC +3)
376421887,"{'followers_count': 182, 'following_count': 298, 'tweet_count': 8159, 'listed_count': 2}",,https://pbs.twimg.com/profile_images/852417629251923970/ZiV0LrYX_normal.jpg,False,,False,Pam Rostron,,1141826512750096384,GottaBake,"Got paid for watching old television programmes, spend all my spare time baking. And I do like to listen to a nice bit of yodelling.  ✝️🏴󠁧󠁢󠁳󠁣󠁴󠁿",London
2882401286,"{'followers_count': 7, 'following_count': 150, 'tweet_count': 131, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1484133625067184130/qiwjg6qw_normal.jpg,False,,False,Ginger,,,Krissjebe,,
1384078991196233737,"{'followers_count': 37, 'following_count': 109, 'tweet_count': 1448, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1499793200168390656/hmRVHQRr_normal.jpg,False,"{'description': {'mentions': [{'start': 24, 'end': 33, 'username': 'fcbayern'}]}}",False,𝑇AJ,,,Tajdeed13,𝙴𝚡𝚊𝚖𝚜 𝚊𝚛𝚎 𝚌𝚘𝚖𝚒𝚗𝚐 𝚞𝚙 𝚋𝚞𝚝 @fcbayern 𝚒𝚜 𝚙𝚛𝚘𝚋𝚊𝚋𝚕𝚢 𝚖𝚘𝚛𝚎 𝚒𝚖𝚙𝚘𝚛𝚝𝚊𝚗𝚝 𝚝𝚘 𝚖𝚢 𝚖𝚎𝚗𝚝𝚊𝚕 𝚑𝚎𝚊𝚕𝚝𝚑.,
87937244,"{'followers_count': 1941, 'following_count': 1719, 'tweet_count': 10948, 'listed_count': 91}",https://t.co/rIVPhHr3fV,https://pbs.twimg.com/profile_images/1447577255207575559/y7CQCvt5_normal.jpg,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/rIVPhHr3fV', 'expanded_url': 'https://slashie.net', 'display_url': 'slashie.net'}]}, 'description': {'urls': [{'start': 126, 'end': 149, 'url': 'https://t.co/rIVPhHr3fV', 'expanded_url': 'https://slashie.net', 'display_url': 'slashie.net'}]}}",False,Slashie,,1381987873545682945,slashie_,"Founder of Slashware Interactive - Lead Developer of NovaMundi, FormulaProc and Ananias - Maker of over one hundred things at https://t.co/rIVPhHr3fV","Medellín, Colombia"
1481876025563049995,"{'followers_count': 194, 'following_count': 284, 'tweet_count': 12076, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1485446411475091457/2nEsjyMo_normal.jpg,False,,False,Shirl,,,Shirl83949594,"80 years old , married. One daughter, two grandchildren. Left leaning. .Avid reader and love crossword puzzles, sudoku, crypto quotes.(no DM please)",Tassie
400670323,"{'followers_count': 13, 'following_count': 88, 'tweet_count': 186, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1223213248159408130/wJarGqQU_normal.jpg,False,,False,Alicia,,,aliciagarlo,Fortuna audaces iuvat. Res non verba.,
109949279,"{'followers_count': 3233, 'following_count': 1652, 'tweet_count': 44122, 'listed_count': 68}",https://t.co/5ZCXJnuDHz,https://pbs.twimg.com/profile_images/1503256994748284929/86dlB8lY_normal.jpg,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/5ZCXJnuDHz', 'expanded_url': 'https://instagram.com/villavicencioi', 'display_url': 'instagram.com/villavicencioi'}]}}",False,"Iván ""Fulano"" Villavicencio",,1123799180756037635,IvanSanchezV,Periodista nacido en el país de las verdades a medias. Todo lo que se escribe aquí es opinión personal.,CDMX
524944878,"{'followers_count': 4751, 'following_count': 647, 'tweet_count': 14540, 'listed_count': 43}",,https://pbs.twimg.com/profile_images/1512853793259593735/m1w2QkH7_normal.jpg,False,"{'description': {'hashtags': [{'start': 32, 'end': 39, 'tag': 'RIVALS'}, {'start': 57, 'end': 72, 'tag': 'IntelWorldOpen'}], 'mentions': [{'start': 21, 'end': 31, 'username': 'RLEsports'}, {'start': 87, 'end': 103, 'username': 'BlackBearNation'}, {'start': 121, 'end': 134, 'username': 'AthleticsMCI'}]}}",False,Sean Stackhouse,,1137320091882807296,StaxRL,"Commentator/Host for @RLEsports #RIVALS & RLCS, CRL, and #IntelWorldOpen. PA Announcer @BlackBearNation; Coach/Announcer @AthleticsMCI

Contact: stax@csa.gg","Pittsfield, Maine"
394171741,"{'followers_count': 18, 'following_count': 112, 'tweet_count': 108, 'listed_count': 1}",,https://pbs.twimg.com/profile_images/1596534963/297561_10100261363202983_14228506_49181724_7623693_n_normal.jpg,False,,False,Ashley Wiegand,,,ashleynwiegand,,"Pittsburgh, Pennsylvania"
1321178701262950400,"{'followers_count': 5, 'following_count': 109, 'tweet_count': 1002, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1471252617087143940/uZmHggVc_normal.jpg,False,,False,Alejo,,1502055193718013959,SonsOfZasko,Con un cero en la actitud y con un diez en el dorsal.,España
328844595,"{'followers_count': 1030, 'following_count': 1737, 'tweet_count': 3522, 'listed_count': 20}",,https://pbs.twimg.com/profile_images/1044935635105009664/wcF7T7JB_normal.jpg,False,"{'description': {'mentions': [{'start': 66, 'end': 78, 'username': 'WestmountJH'}]}}",False,Kalli Lirette,,1490656721588555776,KalliLirette,"French as a Second Language, Social Studies, ELA, and CTF teacher @WestmountJH. Teachers are not simply lecturers. They are architects of learning experiences.","Edmonton, Alberta"
1450072790,"{'followers_count': 178, 'following_count': 640, 'tweet_count': 8835, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1261889016892284928/oc-35Gld_normal.jpg,False,,False,Kay Lesley (dee34) ✳️✳️✳️,,459603298723442689,determined34au,Foodie - Photographer - Mother³ - Academic Literacy teacher - Book Worm - Sports Voyeur and Political Muser.,
49226344,"{'followers_count': 1061, 'following_count': 1972, 'tweet_count': 98976, 'listed_count': 17}",,https://pbs.twimg.com/profile_images/1516897944779296770/AXzwlSbn_normal.jpg,False,,False,joleen-Wombat Superfan🌻,,1121794545820127235,Kathmandu513,for truth is truth To th’ end of reck’ning.”  - William Shakespeare,DubC
2744908016,"{'followers_count': 365, 'following_count': 1661, 'tweet_count': 10139, 'listed_count': 6}",https://t.co/VEW6nial5D,https://pbs.twimg.com/profile_images/1429442173460787202/u9IOLLIb_normal.jpg,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/VEW6nial5D', 'expanded_url': 'http://www.standardcamerarepair.com', 'display_url': 'standardcamerarepair.com'}]}}",False,Stacey Chiampas,,,TASDAGREEK,NASCAR fan. Love Chicago Cubs and Chicago Blackhawks,
230897123,"{'followers_count': 13, 'following_count': 68, 'tweet_count': 77, 'listed_count': 0}",,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,False,,False,Victor Aiza,,,vicaiz,,
