,protected,verified,id,description,name,profile_image_url,url,public_metrics,username,entities,location,pinned_tweet_id
62,False,False,1221456897645084672,He/Him Fat guy I watch wrestling and make things,Dustin Wysong,https://pbs.twimg.com/profile_images/1500943726369284096/QlMjsS5b_normal.jpg,https://t.co/EBvczj5bwj,"{'followers_count': 150, 'following_count': 768, 'tweet_count': 3706, 'listed_count': 1}",painfulknees,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/EBvczj5bwj', 'expanded_url': 'https://youtube.com/channel/UCEbP7tTXjSfG3VD1KY4NhvA', 'display_url': 'youtube.com/channel/UCEbP7…'}]}}","Kentucky, USA",
63,False,False,420464838,"Grantham Town season ticket holder, Nottingham Forest & England. Bit of a twitter troll after a few Merlots on a Saturday night but its all good banter.",Jarrod Smith,https://pbs.twimg.com/profile_images/1218455204535861248/3rnEH5f1_normal.jpg,,"{'followers_count': 416, 'following_count': 312, 'tweet_count': 7923, 'listed_count': 4}",RetroGTFC,,Nottingham,
64,False,False,104879044,¯\_(ツ)_/¯ Es lo que hay! snapchat- skraelings,Pabs,https://pbs.twimg.com/profile_images/1249323400977436675/y154flCU_normal.jpg,https://t.co/MBmu9VFZrB,"{'followers_count': 233, 'following_count': 392, 'tweet_count': 37363, 'listed_count': 8}",skraelings,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/MBmu9VFZrB', 'expanded_url': 'http://instagram.com/skraelings', 'display_url': 'instagram.com/skraelings'}]}}","Madrid, Comunidad de Madrid",
65,False,True,15387839,West coast editor for New York Mag's Vulture. Child of television. YouTube archaeologist.,TVMoJoe,https://pbs.twimg.com/profile_images/1278754379512705024/a_PvoZV8_normal.jpg,https://t.co/56lLycnuac,"{'followers_count': 45792, 'following_count': 7013, 'tweet_count': 122624, 'listed_count': 1552}",TVMoJoe,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/56lLycnuac', 'expanded_url': 'http://www.tvmojoe.com', 'display_url': 'tvmojoe.com'}]}}",Hollywood/Henderson,1216796576233844746
66,False,False,4791995087,,mike stephens,https://pbs.twimg.com/profile_images/687197871561682944/-LtB6BGP_normal.jpg,,"{'followers_count': 30, 'following_count': 31, 'tweet_count': 534, 'listed_count': 0}",mikeste91124317,,,
67,False,False,126882163,"Lo más importante, la familia. Pamplona y Zaragoza en el corazón",Jesus Glez. Amador 🇪🇸,https://pbs.twimg.com/profile_images/1144632128455491584/YkYEArRD_normal.jpg,,"{'followers_count': 85, 'following_count': 1201, 'tweet_count': 2183, 'listed_count': 1}",jesus_amador23,,Zaragoza,
68,False,False,31685992,Not everyone likes me but not everyone matters!,Julie Stokes,https://pbs.twimg.com/profile_images/1500023538450894853/-PAHl_ts_normal.jpg,,"{'followers_count': 17, 'following_count': 29, 'tweet_count': 284, 'listed_count': 0}",JULISTOKES,,United Kingdom,
69,False,False,1156743950713131009,"Hi, I’m UltraCboy, your local gamer, artist, trumpet player, and wannabe game designer. Pronouns: he/him. Timezone: US Eastern (UTC-4/-5)",UltraCboy,https://pbs.twimg.com/profile_images/1156744508069076993/XhaPBUQL_normal.jpg,https://t.co/xBVMkM98Eo,"{'followers_count': 15, 'following_count': 16, 'tweet_count': 749, 'listed_count': 0}",UltraCboy,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/xBVMkM98Eo', 'expanded_url': 'https://ultracboy.carrd.co/', 'display_url': 'ultracboy.carrd.co'}]}}",Somewhere in Pennsylvania,1443712703923695616
70,False,False,1713974328,A person.  He/him.,Devin 🏳️‍🌈,https://pbs.twimg.com/profile_images/1399606191588667393/7-sPhRPk_normal.jpg,,"{'followers_count': 54, 'following_count': 187, 'tweet_count': 10752, 'listed_count': 1}",ddeevvinn,,,
71,False,False,139182266,"Ex-A-Tec Obregón , ISC ITESM, Master en Gestión Directiva en Salud",Maru Rojas,https://pbs.twimg.com/profile_images/1353076870175019010/dOZ_mWAa_normal.jpg,,"{'followers_count': 550, 'following_count': 1180, 'tweet_count': 12688, 'listed_count': 9}",MarucRojas,,Hermosillo,
72,False,False,23602086,,Phil,https://pbs.twimg.com/profile_images/1268512803712839681/cAPMl9Lf_normal.jpg,,"{'followers_count': 110, 'following_count': 151, 'tweet_count': 8472, 'listed_count': 4}",PhilB76,,Merseyside,
73,False,False,32337531,I am now done with ppl just done. Don’t come creeping follow or go away. I am here for the good and am trying to be better myself. be nice.,KG Stands with Ukraine. F U Putin,https://pbs.twimg.com/profile_images/3537558740/fd546237eb97ce1098356209985dfb28_normal.png,,"{'followers_count': 334, 'following_count': 681, 'tweet_count': 15347, 'listed_count': 2}",CanuckKris,,"White Rock, BC, Canada",1488002519049461763
74,False,False,291834282,Multimèdia i fotògrafa aficionada… i ara també pujo muntanyes… m’agrada veure-ho tot amb perspectiva. Treballo a TV3.,Maika Risquez Fiestas,https://pbs.twimg.com/profile_images/1520775622666203136/lyUaYATW_normal.jpg,https://t.co/So1Sw8Qx26,"{'followers_count': 306, 'following_count': 551, 'tweet_count': 5653, 'listed_count': 9}",kezpunk,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/So1Sw8Qx26', 'expanded_url': 'http://instagram.com/kezpunk', 'display_url': 'instagram.com/kezpunk'}]}}",,
75,False,False,1385818076,"The typos are part of my charm. You might say I'm typo positive.

I'd rather be at a b̶a̶s̶e̶b̶a̶l̶l̶ basketball game. she/her",Judge Judy and Executioner,https://pbs.twimg.com/profile_images/1454519582304059392/8a66NQdG_normal.jpg,,"{'followers_count': 798, 'following_count': 553, 'tweet_count': 71159, 'listed_count': 22}",JudgyJoodz,,,920090896665755648
76,False,False,208753892,"Poet & Author: ""My Travels With a Dead Man."" Dad. Disabled by autoimmune disorder. Supports #Medicare4All so no one has to rely on their employer for healthcare",Steven Searls,https://pbs.twimg.com/profile_images/943640863007232001/obIlgClN_normal.jpg,https://t.co/PE2oACVUYx,"{'followers_count': 2455, 'following_count': 1980, 'tweet_count': 38169, 'listed_count': 24}",StevenDBT,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/PE2oACVUYx', 'expanded_url': 'http://www.stevesearls.com/', 'display_url': 'stevesearls.com'}]}, 'description': {'hashtags': [{'start': 92, 'end': 105, 'tag': 'Medicare4All'}]}}",Western NY State,1193225075245408257
77,False,False,278069872,Twitter Oficial de Valeriko. Seguidor del @RealZaragoza Lö Chämîzö si no existiera habria que inventarlo. @ValpalmasFC,Valeriko,https://pbs.twimg.com/profile_images/881352203281330177/xDw5HDmV_normal.jpg,,"{'followers_count': 197, 'following_count': 526, 'tweet_count': 3984, 'listed_count': 0}",valeriko_,"{'description': {'mentions': [{'start': 42, 'end': 55, 'username': 'RealZaragoza'}, {'start': 106, 'end': 118, 'username': 'ValpalmasFC'}]}}","Aragón, España",
78,False,False,4707430889,,Lauravy1,https://pbs.twimg.com/profile_images/1075838310440931328/JPbnMAvd_normal.jpg,,"{'followers_count': 36, 'following_count': 138, 'tweet_count': 904, 'listed_count': 0}",lauravy555,,,
79,False,False,538057855,Graduado en CAFE UV. Máster Formación del Profesorado de Educación Secundaria UB. Nivel 2 Entrenador Fútbol. Docente CENAFE Escuelas.,Ximo Montero,https://pbs.twimg.com/profile_images/1367150546495418375/2gvofAtj_normal.jpg,,"{'followers_count': 200, 'following_count': 143, 'tweet_count': 639, 'listed_count': 0}",Ximo_Montero,,,
80,False,False,269713442,Sori-maña de pro.,🌈Ana Palomar Monge🌈 🌹🇪🇸🇪🇺🇺🇦🔻,https://pbs.twimg.com/profile_images/1500206980375457796/KJejYcAs_normal.jpg,,"{'followers_count': 578, 'following_count': 1000, 'tweet_count': 66541, 'listed_count': 13}",AnisaMarzo2011,,Zaragoza,
81,False,False,221759681,Amante de Los Musicales - Fan de Andrew Lloyd Webber y JK Rowling,Manuel Chavez,https://pbs.twimg.com/profile_images/732656395930083328/cja--lMZ_normal.jpg,,"{'followers_count': 138, 'following_count': 262, 'tweet_count': 4696, 'listed_count': 2}",severus_potter1,,"Lima, Perú",
82,False,False,2821730767,Happy Go Lucky,Jyothi Menon,https://pbs.twimg.com/profile_images/1521750289002364928/0dRiWOqJ_normal.jpg,,"{'followers_count': 1910, 'following_count': 880, 'tweet_count': 68185, 'listed_count': 62}",JyothiNair76,,🌴Kannur - Bangalore ☔,
83,False,False,3335774104,Head Athletic Trainer for Highland High School and outreach AT for TOSH! #ilovemyjob #gorams,"Mitch McKay, MS, LAT, ATC",https://pbs.twimg.com/profile_images/612036661946527744/Ed4icdfC_normal.jpg,,"{'followers_count': 382, 'following_count': 591, 'tweet_count': 2970, 'listed_count': 0}",Mitchmckay5,"{'description': {'hashtags': [{'start': 73, 'end': 84, 'tag': 'ilovemyjob'}, {'start': 85, 'end': 92, 'tag': 'gorams'}]}}","Utah, USA",1188150966580760577
84,False,False,2432893933,"Drivel, appreciation of beauty. Villain connoisseur, actor buff. She/they.",Elysia Macht,https://pbs.twimg.com/profile_images/794880192690982912/kNSYZ90s_normal.jpg,,"{'followers_count': 318, 'following_count': 100, 'tweet_count': 219602, 'listed_count': 1}",ElysiaMacht,,"Europe, occasionally UK.",1245512331917918208
85,False,False,147939888,"Que levante el país quien lo haya tirado. Pragmatismo como forma de vida.      
Compañeras💚",Tania {تانيا},https://pbs.twimg.com/profile_images/1439829687337988097/sHYZsJ2F_normal.jpg,,"{'followers_count': 353, 'following_count': 402, 'tweet_count': 108096, 'listed_count': 11}",tkvl9,,Madrid,572422960922943489
86,False,False,1201947114282115073,she/her,cat,https://pbs.twimg.com/profile_images/1516475122269532161/jWG9nTrx_normal.jpg,,"{'followers_count': 519, 'following_count': 285, 'tweet_count': 5525, 'listed_count': 0}",odeioalternas,,fcsh,1493316244736561153
87,False,False,235502139,Running | Krav Maga | Paddling | Boxing | Squash | Guitars | Marketeer/Designer/Inventor | Reasonably Gifted Procrastinator,Paul v.47.8 🥊 🎸 🏄🏻‍♂️,https://pbs.twimg.com/profile_images/1495146499524775936/JyErRY3A_normal.jpg,https://t.co/LCqAxsgVbv,"{'followers_count': 439, 'following_count': 816, 'tweet_count': 18370, 'listed_count': 5}",headphonejudas,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/LCqAxsgVbv', 'expanded_url': 'http://www.google.com', 'display_url': 'google.com'}]}}",S Yorks | N Notts | Lincs,
88,False,False,327977172,Electronic engineer,☆ SaNcHeeZz ★,https://pbs.twimg.com/profile_images/1454200916547153920/DlBWSf94_normal.jpg,,"{'followers_count': 270, 'following_count': 228, 'tweet_count': 12809, 'listed_count': 3}",DiiegoSanchez13,,IX,
89,False,False,3634565774,do you see this shit haechan?,͏ 🪷,https://pbs.twimg.com/profile_images/1513081603114864641/tHc5tPTb_normal.jpg,https://t.co/3eYUdrneud,"{'followers_count': 1716, 'following_count': 381, 'tweet_count': 77827, 'listed_count': 18}",ehovoist,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/3eYUdrneud', 'expanded_url': 'http://soundcloud.com/taeoxo', 'display_url': 'soundcloud.com/taeoxo'}]}}",22 |🇲🇽| she/her,1438663809518870528
90,False,False,968769462,,Chris Bolton,https://pbs.twimg.com/profile_images/2924751964/69b42c581fe58b2b8d6c3a97b95daf77_normal.jpeg,,"{'followers_count': 74, 'following_count': 332, 'tweet_count': 413, 'listed_count': 0}",boltoncg,,,
91,False,False,254405945,Ajudant del que toca el bombo,Pep Jordà,https://pbs.twimg.com/profile_images/1513210278225321987/uMoRpMj5_normal.jpg,https://t.co/W6A70ZHVvw,"{'followers_count': 185, 'following_count': 191, 'tweet_count': 5498, 'listed_count': 1}",pepjorda,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/W6A70ZHVvw', 'expanded_url': 'http://www.tipografialamoderna.com', 'display_url': 'tipografialamoderna.com'}]}}",Alcoi D.F.,1185830042707869697
92,False,False,1179989410198228992,Runner | mother | Married to a wonderful Martian,Mrs Martian,https://pbs.twimg.com/profile_images/1516533444737749002/1kxHeSs3_normal.jpg,,"{'followers_count': 495, 'following_count': 494, 'tweet_count': 32451, 'listed_count': 3}",La_Fee_Verte__,,"South East, England",1188557313877139456
93,False,False,15490108,I'm not that interesting.,seanwithaw,https://pbs.twimg.com/profile_images/56890668/Movie_0001_normal.jpg,,"{'followers_count': 132, 'following_count': 745, 'tweet_count': 9099, 'listed_count': 8}",seanwithaw,,"Chicago, IL",1182395528430133249
94,False,False,3147098257,"가끔 에혀랍니다 ❝᷀ົཽ≀ˍ̮ ❝᷀ົཽ 
프로필 아기짜장이 내 생각나서 사준 구데타마 피규어
헤더 터치! 구데타마 일 플로땅뜨 대사 스크린샷",머랭,https://pbs.twimg.com/profile_images/1473183299179008000/SJQjtuhW_normal.jpg,,"{'followers_count': 32, 'following_count': 41, 'tweet_count': 56395, 'listed_count': 4}",hardmeringue,,,1462700659195596804
95,False,False,903631338640728067,I can be your manic pixie they / them✨🧚🏼‍♀️💫,april ♡,https://pbs.twimg.com/profile_images/1098739182028115969/ufPNNYPv_normal.jpg,,"{'followers_count': 382, 'following_count': 920, 'tweet_count': 10728, 'listed_count': 2}",anxious_asian_,,THEY/THEM,1158173241900486658
96,False,False,1604921550,Just a bun doin’ bun things | 25 | she/they | Reading too many webcomics and fanfics,:⋆ 𝓑𝓊𝓃𝓈 & 𝓗𝓊𝓃𝓈 ⋆:,https://pbs.twimg.com/profile_images/1503613381525356556/k9f2dy9D_normal.jpg,,"{'followers_count': 131, 'following_count': 79, 'tweet_count': 30028, 'listed_count': 4}",StudiousRaven,,"Bumfuck No Where, Minnesota",1203910762839920640
210648307,False,False,,I had Andre the Giant hands at 10 yrs old,A.D,https://pbs.twimg.com/profile_images/760106040994045953/s3MXbEiC_normal.jpg,,"{'followers_count': 65, 'following_count': 203, 'tweet_count': 17494, 'listed_count': 4}",blurstinshow,,Toronto Ontario Canada,
2232042069,False,False,,,Onur Heper,https://pbs.twimg.com/profile_images/1431665455954071554/mEXk1QJ5_normal.jpg,,"{'followers_count': 32, 'following_count': 142, 'tweet_count': 108, 'listed_count': 4}",HeperOnur,,ANTALYA,
20991060,False,False,,,Celtic Warrior ✝️🏴󠁧󠁢󠁥󠁮󠁧󠁿🇺🇦🇮🇪,https://pbs.twimg.com/profile_images/1335440416959848449/pmBAq08R_normal.jpg,,"{'followers_count': 116, 'following_count': 828, 'tweet_count': 2076, 'listed_count': 0}",DJcatdad16,,,
143613614,False,False,,,Philippe Dreesen,https://pbs.twimg.com/profile_images/1203483287316025344/W0KpaVWz_normal.jpg,,"{'followers_count': 475, 'following_count': 3786, 'tweet_count': 2919, 'listed_count': 17}",philippedreesen,,,
12661312,False,False,,Beatlefan. Gardener. Cat lover. Socialist. Vegan. Amateur genealogist. Professional tea drinker. she/her,Nina Douglas-Bain,https://pbs.twimg.com/profile_images/1228430407059877888/jONIvbC6_normal.jpg,,"{'followers_count': 595, 'following_count': 1067, 'tweet_count': 9429, 'listed_count': 16}",ninalouise1975,,"Nottingham, England",
107864899,False,False,,OG Robert Pattinson stan. LTTP Adam Driver stan. Hijacked by politics since 2016.,Gemgirl65,https://pbs.twimg.com/profile_images/1435353673442418688/Z6boCkEf_normal.jpg,,"{'followers_count': 1532, 'following_count': 1332, 'tweet_count': 56142, 'listed_count': 48}",Gemgirl6565,,USA,
2064031,False,False,,"Passionate Father, VWS Firefighter, Wildfire Consultant & Trainer, Fire Investigator https://t.co/yp0NdltITJ",Rouvanne v. d. Berg,https://pbs.twimg.com/profile_images/1365575316329148417/i-wbBzPS_normal.jpg,https://t.co/w9i9tlciF3,"{'followers_count': 663, 'following_count': 676, 'tweet_count': 5309, 'listed_count': 14}",Rouvanne,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/w9i9tlciF3', 'expanded_url': 'http://vulcantraining.co.za/', 'display_url': 'vulcantraining.co.za'}]}, 'description': {'urls': [{'start': 85, 'end': 108, 'url': 'https://t.co/yp0NdltITJ', 'expanded_url': 'http://vulcanwildfire.co.za', 'display_url': 'vulcanwildfire.co.za'}]}}","Cape Town, South Africa",
887906292,False,False,,aspiring himbo | if i see a red panda i retweet it,steviebaby,https://pbs.twimg.com/profile_images/1465861136415436804/wTP6sYeG_normal.png,,"{'followers_count': 872, 'following_count': 980, 'tweet_count': 44986, 'listed_count': 11}",wolverhamp10,,red pandas,1521370153392422912
2304237629,False,False,,"Love eels, crayfish,allotment, 
gardening and walking. UEA Ecology. 
🇿🇦",Ursula Juta,https://pbs.twimg.com/profile_images/1321035746531282945/vWjY-mST_normal.jpg,,"{'followers_count': 1112, 'following_count': 1463, 'tweet_count': 6901, 'listed_count': 7}",ursula_juta,,"East, England",
54253329,False,False,,,Marcos A. Garcia,https://pbs.twimg.com/profile_images/1613565931/House_normal.jpg,,"{'followers_count': 62, 'following_count': 345, 'tweet_count': 9671, 'listed_count': 0}",flaxberg,,VALLADOLID,
1448476224,False,False,,"Discovery, Creativity & Adventure. Residential Summer Camps 8-17yrs. #STEAM #AdventureSports #CreativeTech info@ConnemaraMathsAcademy.com Facebook & Instagram",CMA SUMMER CAMPS🇪🇺,https://pbs.twimg.com/profile_images/1297121732109701121/dzoxwuDb_normal.jpg,https://t.co/rN3twvBi5q,"{'followers_count': 4131, 'following_count': 4995, 'tweet_count': 24969, 'listed_count': 138}",cmasummercamps,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/rN3twvBi5q', 'expanded_url': 'http://www.connemaramathsacademy.com', 'display_url': 'connemaramathsacademy.com'}]}, 'description': {'hashtags': [{'start': 69, 'end': 75, 'tag': 'STEAM'}, {'start': 76, 'end': 92, 'tag': 'AdventureSports'}, {'start': 93, 'end': 106, 'tag': 'CreativeTech'}]}}",Ph 353 (0)95 31925,1445142453389041667
1080155275343081477,False,False,,"""How can you be my Godmother if you don't have a wand?""  - Number One Goddaughter, ca 1995. (Great question!)",Thrin - Official Keeper Of Your Permanent Record.,https://pbs.twimg.com/profile_images/1279642689441419267/EaeKUsgq_normal.jpg,,"{'followers_count': 1176, 'following_count': 1378, 'tweet_count': 13929, 'listed_count': 2}",Thrinworks,,Beautiful NE Minneapolis ,1225337895793225728
2551027758,False,False,,hot takes (cogidas calientes)  |  💕💘💖 @gothmarkiii 💖💘💕,-1 (menosuno),https://pbs.twimg.com/profile_images/1461811942243422208/WMHUTA4p_normal.jpg,,"{'followers_count': 228, 'following_count': 251, 'tweet_count': 8078, 'listed_count': 3}",MainusOne,"{'description': {'mentions': [{'start': 38, 'end': 50, 'username': 'gothmarkiii'}]}}",wordle,1442248824815300609
