id,profile_image_url,url,public_metrics,username,protected,name,description,location,verified,entities,pinned_tweet_id
33335460,https://pbs.twimg.com/profile_images/1303424870181736449/YeNv7Uz6_normal.jpg,,"{'followers_count': 106, 'following_count': 213, 'tweet_count': 2097, 'listed_count': 1}",MissMillsTA,False,Susan Mills,"Mum, Nursery TA, leader in Baden-Powell Scout Association.","England, United Kingdom",False,,
520125485,https://pbs.twimg.com/profile_images/1475793070507839495/7bDSDnni_normal.jpg,https://t.co/IfLje3GMGX,"{'followers_count': 401, 'following_count': 598, 'tweet_count': 44041, 'listed_count': 2}",nukich1,False,ちょいん,華舞鬼蜂🐝⋆*。▶@hanamai_onibach の踊る妖怪ウタウタイ 今は踊り子休憩中なので探してもいません 趣味でやってるゲーム実況垢☞@nearmeow333,紺碧の海に小さく浮かぶ島国のどこか,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/IfLje3GMGX', 'expanded_url': 'https://note.com/choin3nonote', 'display_url': 'note.com/choin3nonote'}]}, 'description': {'mentions': [{'start': 9, 'end': 25, 'username': 'hanamai_onibach'}, {'start': 71, 'end': 83, 'username': 'nearmeow333'}]}}",1.462367875348398e+18
15590150,https://pbs.twimg.com/profile_images/504838206924554241/d9CykPQ2_normal.jpeg,https://t.co/Kzi6Ba2TsW,"{'followers_count': 614, 'following_count': 2130, 'tweet_count': 27729, 'listed_count': 17}",LazyLikeHoy,False,Maxinne Vergara,Musician/Aspiring Music Supervisor | @USC '14 | I love music 🎶 | #WINarts | 1 Cor 16:14 | (she/her) 🇵🇭🇺🇸,Chino Hills • Los Angeles,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/Kzi6Ba2TsW', 'expanded_url': 'https://beacons.ai/lazylikehoy', 'display_url': 'beacons.ai/lazylikehoy'}]}, 'description': {'hashtags': [{'start': 65, 'end': 73, 'tag': 'WINarts'}], 'mentions': [{'start': 37, 'end': 41, 'username': 'USC'}]}}",1.0999688285392527e+18
527485870,https://pbs.twimg.com/profile_images/1499803265223036928/i0VNYPe5_normal.jpg,,"{'followers_count': 3604, 'following_count': 3080, 'tweet_count': 84829, 'listed_count': 55}",vwcecil,False,Jasmine 🐶🌱🐝,Hi I'm Jasmine a Springerdoodle. Honorary member of #SausageArmy. ‘TTJ' aka 'The Tiger Jasmine' & ride with #TheRuffRiderz & a member of #pigposse,"East Yorkshire, UK",False,"{'description': {'hashtags': [{'start': 52, 'end': 64, 'tag': 'SausageArmy'}, {'start': 108, 'end': 122, 'tag': 'TheRuffRiderz'}, {'start': 137, 'end': 146, 'tag': 'pigposse'}]}}",1.1573681941951857e+18
62905182,https://pbs.twimg.com/profile_images/1477351276526587915/XjBeDcE5_normal.jpg,https://t.co/7oBYZviPR3,"{'followers_count': 668, 'following_count': 2776, 'tweet_count': 114318, 'listed_count': 30}",crazymurdav,False,Dav,"I’ve Fist-Bumped Stan Lee. Yes, that one sentence does prove that I’m more awesome than you.",Scotland,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/7oBYZviPR3', 'expanded_url': 'https://mobile.twitter.com/search?q=from%3A%40crazymurdav%20exclude%3Areplies&s=09', 'display_url': 'mobile.twitter.com/search?q=from%…'}]}}",1.315759520715604e+18
1352171328221143040,https://pbs.twimg.com/profile_images/1519998483448664071/ZGUlbUOc_normal.jpg,,"{'followers_count': 301, 'following_count': 355, 'tweet_count': 9033, 'listed_count': 0}",SalvaTLM,False,Salva 🏴󠁧󠁢󠁥󠁮󠁧󠁿,Català i del Barça,,False,,
189371518,https://pbs.twimg.com/profile_images/1368751297571123204/WKAYQouG_normal.jpg,,"{'followers_count': 50, 'following_count': 89, 'tweet_count': 23163, 'listed_count': 0}",Hotatenko,False,夜霧のほたて,,,False,,
1565795808,https://pbs.twimg.com/profile_images/1417886918856085507/JSlBWZVR_normal.jpg,,"{'followers_count': 2696, 'following_count': 4997, 'tweet_count': 63694, 'listed_count': 20}",BDevlin1,False,Brian Devlin,Author of ‘Cardinal Sin- Challenging Power Abuse in the Catholic Church’ Profoundly deaf. Collapsed Catholic. CochraneUk Consumer Champion Views are mine,"Scotland, United Kingdom",False,,1.4178846344745902e+18
47749019,https://pbs.twimg.com/profile_images/1412145498547437579/VqRDLPf-_normal.jpg,,"{'followers_count': 473, 'following_count': 1646, 'tweet_count': 135449, 'listed_count': 9}",penismightier_,False,Dong Ranato 🍝,Waluigi enthusiast. Bills/Sabres fan.,,False,,8.863683683783803e+17
1297230282647654400,https://pbs.twimg.com/profile_images/1459109272323825693/cOJt1iP1_normal.jpg,,"{'followers_count': 55, 'following_count': 703, 'tweet_count': 125, 'listed_count': 0}",emmasouthern81,False,Emma Southern,,,False,,
1344722893389742080,https://pbs.twimg.com/profile_images/1521328007696191489/EM6wiTcO_normal.jpg,,"{'followers_count': 1266, 'following_count': 53, 'tweet_count': 10322, 'listed_count': 0}",sspidermanzz,False,PIPe,,,False,,1.4848495973738865e+18
25745508,https://pbs.twimg.com/profile_images/1135110934547095552/D-rDSjeB_normal.jpg,,"{'followers_count': 94, 'following_count': 446, 'tweet_count': 4448, 'listed_count': 5}",badnewstune,False,Bad news Tune,,,False,,
1338910907674599424,https://pbs.twimg.com/profile_images/1338911238546403332/0AY55D36_normal.jpg,,"{'followers_count': 5, 'following_count': 38, 'tweet_count': 502, 'listed_count': 0}",CapassoEmilie,False,emycap,,,False,,
251604695,https://pbs.twimg.com/profile_images/1272957723739656193/7w6-gR1z_normal.jpg,,"{'followers_count': 91, 'following_count': 252, 'tweet_count': 4743, 'listed_count': 2}",Javilitou,False,Javier Garcia,Gamertag: JavilitouMLG  PSN: Javilitou,,False,,1.3450929122840986e+18
108241432,https://pbs.twimg.com/profile_images/1248652540989734912/x6QmBoa0_normal.jpg,,"{'followers_count': 626, 'following_count': 559, 'tweet_count': 2962, 'listed_count': 1}",jyothi_js,False,Jyothi Joshi #SaveSoil,English language and Certified IELTS trainer.,"Bengaluru, India",False,,
966792588618620928,https://pbs.twimg.com/profile_images/1386423468791668738/eUhE30G-_normal.jpg,,"{'followers_count': 90, 'following_count': 143, 'tweet_count': 1361, 'listed_count': 0}",amayadelolmo,False,🔅amaya🔅,🧞‍♀️,,False,,
1390760021261176832,https://pbs.twimg.com/profile_images/1391289265103986689/fI58zmjf_normal.jpg,,"{'followers_count': 52, 'following_count': 517, 'tweet_count': 1121, 'listed_count': 0}",HerveKav_,False,Hervé,,"Marseille, France",False,,
60666063,https://pbs.twimg.com/profile_images/1360125840047173632/GJr_acVA_normal.jpg,,"{'followers_count': 514, 'following_count': 761, 'tweet_count': 13268, 'listed_count': 6}",Redheadwytch,False,Laura,"Asexual cat slave. Enjoys history, gin, ale, reading fantasy, sci-fi, dystopian futures #StarTrek #Babylon5  (she/her) Banner by @NottingHillNerd",Mercia,False,"{'description': {'hashtags': [{'start': 88, 'end': 97, 'tag': 'StarTrek'}, {'start': 98, 'end': 107, 'tag': 'Babylon5'}], 'mentions': [{'start': 129, 'end': 145, 'username': 'NottingHillNerd'}]}}",
104384358,https://pbs.twimg.com/profile_images/1309134841666035713/dgOaOIOJ_normal.jpg,https://t.co/eqc8f0dBWT,"{'followers_count': 406, 'following_count': 368, 'tweet_count': 18049, 'listed_count': 17}",ink_just_ink,False,Ink (just Ink),"Failure personified, fictionalized. Poet. Editor. Recovering drunkard. Founder and EIC of @stanzacannon. 61 Central out now: https://t.co/BL8W6qxanJ…","New Jersey, USA",False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/eqc8f0dBWT', 'expanded_url': 'http://affairsofink.com', 'display_url': 'affairsofink.com'}]}, 'description': {'urls': [{'start': 125, 'end': 148, 'url': 'https://t.co/BL8W6qxanJ', 'expanded_url': 'http://finishinglinepress.com/product/61-cen', 'display_url': 'finishinglinepress.com/product/61-cen'}], 'mentions': [{'start': 90, 'end': 103, 'username': 'stanzacannon'}]}}",1.500340001959207e+18
2334982074,https://pbs.twimg.com/profile_images/1351461532991954946/bs_rph-a_normal.jpg,,"{'followers_count': 733, 'following_count': 1448, 'tweet_count': 6899, 'listed_count': 1}",bn2crop,False,DC63 ⚽️🏳️‍🌈,"Gay bloke. Love football (Wrexham & Everton), former London Stonewall FC player, cycling, gym, reading, music, TV. also craft ales & coffee snob.","Rottingdean, Brighton UK",False,,
3743628493,https://pbs.twimg.com/profile_images/1338086466006597633/dfnmnod5_normal.jpg,,"{'followers_count': 109, 'following_count': 373, 'tweet_count': 61001, 'listed_count': 0}",PPJ333,False,หมีน้อยหาทางไป,"หมี อนิเมะ ของกิน คดน. วาย Disguised Toast และ ""การเมือง"" คือสิ่งที่น้องจะโพส 😂 ENFP",,False,,
1278436775665504256,https://pbs.twimg.com/profile_images/1428665028828438540/c4bWlwNn_normal.jpg,https://t.co/2EeGXfwXlz,"{'followers_count': 960, 'following_count': 362, 'tweet_count': 3750, 'listed_count': 25}",_contrafoque,False,Contrafoque ⛵,"Finanzas, ahorro e inversión",,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/2EeGXfwXlz', 'expanded_url': 'https://contrafoque.com', 'display_url': 'contrafoque.com'}]}}",1.4920151520943473e+18
4921251556,https://pbs.twimg.com/profile_images/1501539720672776195/pmFlQV5I_normal.jpg,,"{'followers_count': 708, 'following_count': 444, 'tweet_count': 7782, 'listed_count': 1}",stu_taylor173,False,Stu Taylor,"Husband, Father and former Royal Marine. Telemark Skiing @RNWSA. @Hockey_Navy Coach @LeightonBuzzHC Coach. I have an opinion, it’s my own.",,False,"{'description': {'mentions': [{'start': 57, 'end': 63, 'username': 'RNWSA'}, {'start': 65, 'end': 77, 'username': 'Hockey_Navy'}, {'start': 84, 'end': 99, 'username': 'LeightonBuzzHC'}]}}",1.0827336838141338e+18
1187414887082971136,https://pbs.twimg.com/profile_images/1411053679059292167/iKw6RlC2_normal.jpg,,"{'followers_count': 205, 'following_count': 195, 'tweet_count': 11619, 'listed_count': 2}",Joanna77446636,False,Joanna,,Norway,False,,
174450561,https://pbs.twimg.com/profile_images/1501812577071943680/c8GnHSbK_normal.jpg,,"{'followers_count': 1166, 'following_count': 4412, 'tweet_count': 41694, 'listed_count': 1}",AprueboAprobar,False,#UsaBienLaMascarilla ✨✨✨✨✨✨✨,"🎆🎆🎆🎆🎇🎇🎇🎊🌄🌅
https://t.co/YNLtr5ydMf…",Chile ,False,"{'description': {'urls': [{'start': 11, 'end': 34, 'url': 'https://t.co/YNLtr5ydMf', 'expanded_url': 'http://m.youtube.com/channel/UCqfCJ', 'display_url': 'm.youtube.com/channel/UCqfCJ'}]}}",
17617478,https://pbs.twimg.com/profile_images/1475396698004414464/ANDiFNSm_normal.jpg,,"{'followers_count': 276, 'following_count': 140, 'tweet_count': 9485, 'listed_count': 1}",Liberdevil,False,Mon,Tradicionalista. Estudio economía en la UOC.,,False,,
1710513264,https://pbs.twimg.com/profile_images/1512476105579499522/PNzsaAUM_normal.jpg,,"{'followers_count': 212, 'following_count': 232, 'tweet_count': 2910, 'listed_count': 0}",peslow,False,pablo,uo 22,"Los Angeles, CA",False,,
866271914,https://pbs.twimg.com/profile_images/1450774784170774532/D8OX5z1F_normal.jpg,,"{'followers_count': 265, 'following_count': 257, 'tweet_count': 4296, 'listed_count': 0}",danibernardin,False,this is a wordle fan account,All I know is fine dining and breathing.        and wordle.,"Philadelphia, PA",False,,
1960843686,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,"{'followers_count': 23, 'following_count': 256, 'tweet_count': 290, 'listed_count': 0}",juan_pasivo_dto,False,Juan Pas Discreto,Buscando biberones,"Eivissa, Spain",False,,
1044163790,https://pbs.twimg.com/profile_images/1421946007806300163/kXGuSOl2_normal.jpg,,"{'followers_count': 201, 'following_count': 274, 'tweet_count': 11204, 'listed_count': 4}",EbyIsland,False,nick,"UW grad. Kyle Seager apologist. Has been compared to: Coach Steve, Seth Rogen, Post Malone, Jon Snow, Luigi, others.","Phoenix, AZ",False,,1.4111328553719767e+18
128263473,https://pbs.twimg.com/profile_images/1319277398890692608/jtHqjgqk_normal.jpg,,"{'followers_count': 615, 'following_count': 305, 'tweet_count': 114541, 'listed_count': 18}",be_ko_245,False,べえこ,"境界線をたいせつに。
リプ返やフォロバは期待しないでください。フォロー外鍵垢の方から話しかけられてもこちらからは見えません。引用RTは平気ですが自分が無関係な会話の巻き込みリプは苦手。
朝ドラ好きですが、作品に偏りあり。カムカムエヴリバディは愛すべき作品でした。",,False,,
3051142800,https://pbs.twimg.com/profile_images/1504076842667372552/FcJlPMk5_normal.jpg,,"{'followers_count': 156, 'following_count': 1841, 'tweet_count': 87667, 'listed_count': 1}",Kegger1998,False,"Judge Dredd Sermoniser, Pending",Twitter Serf. Kraig (He/Him). Ill read my books eventually. 23 years old. Profile by @Riot_Belle. Read Judge Dredd. https://t.co/hOz5a3udVq,,False,"{'description': {'urls': [{'start': 116, 'end': 139, 'url': 'https://t.co/hOz5a3udVq', 'expanded_url': 'https://www.patreon.com/kraiggoss', 'display_url': 'patreon.com/kraiggoss'}], 'mentions': [{'start': 85, 'end': 96, 'username': 'Riot_Belle'}]}}",
63863600,https://pbs.twimg.com/profile_images/1451042593932984320/2DcI-bvq_normal.jpg,,"{'followers_count': 732, 'following_count': 2790, 'tweet_count': 12770, 'listed_count': 38}",LifeOfCahill,False,Andy Cahill,Filmmaker and Photographer. Sharing mostly Celtics content.,"Los Angeles, CA",False,,
606649555,https://pbs.twimg.com/profile_images/1515361479318462470/uzYAZLIC_normal.jpg,https://t.co/E7DUoOao0F,"{'followers_count': 236, 'following_count': 233, 'tweet_count': 26117, 'listed_count': 8}",StatiSteve,False,Steve,Môman en bannière • DM ouverts • In love with Iceland 🇮🇸♥️,"Strasbourg, Alsace",False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/E7DUoOao0F', 'expanded_url': 'http://Instagram.com/statisteve', 'display_url': 'Instagram.com/statisteve'}]}}",1.1612690916483113e+18
753600588588412928,https://pbs.twimg.com/profile_images/1504845119714902030/bq__S3vR_normal.jpg,,"{'followers_count': 76, 'following_count': 161, 'tweet_count': 2251, 'listed_count': 0}",_ibaigonzalez_,False,ibai🥶,|17| Rente | Deja de mirar esto y sígueme en insta @_ibaigonzalez_,Mi Casa,False,"{'description': {'mentions': [{'start': 51, 'end': 66, 'username': '_ibaigonzalez_'}]}}",
58309889,https://pbs.twimg.com/profile_images/1494302335648112643/I6LYpLU-_normal.jpg,,"{'followers_count': 437, 'following_count': 594, 'tweet_count': 9894, 'listed_count': 2}",ZoeForGood,False,Zoe,"Author of queer and trans stories, marathon runner, generally a huge weirdo.
#BlackLivesMatter #TransRightsAreHumanRights
Patreon: https://t.co/BbTIhdqcDQ",🏳️‍⚧️ she/her,False,"{'description': {'urls': [{'start': 131, 'end': 154, 'url': 'https://t.co/BbTIhdqcDQ', 'expanded_url': 'http://patreon.com/zoewriting', 'display_url': 'patreon.com/zoewriting'}], 'hashtags': [{'start': 77, 'end': 94, 'tag': 'BlackLivesMatter'}, {'start': 95, 'end': 121, 'tag': 'TransRightsAreHumanRights'}]}}",1.5211419306415677e+18
1563440179,https://pbs.twimg.com/profile_images/1053710314729099264/XCHUJARo_normal.jpg,,"{'followers_count': 57, 'following_count': 162, 'tweet_count': 2365, 'listed_count': 1}",VasPetrou,False,Vasos Petrou,"Optimist.
All opinions are someone else's.
Doing agile things digitally @HomesEngland. #MakingHomesHappen","Essex, England",False,"{'description': {'hashtags': [{'start': 87, 'end': 105, 'tag': 'MakingHomesHappen'}], 'mentions': [{'start': 72, 'end': 85, 'username': 'HomesEngland'}]}}",
1449769436,https://pbs.twimg.com/profile_images/1026743450924974082/HZOsTHXT_normal.jpg,,"{'followers_count': 206, 'following_count': 475, 'tweet_count': 14979, 'listed_count': 0}",pinarteb,False,pinar 😷,"Bu ülkede dört şey olmayacaksın,kadın,çocuk,ağaç,sokak hayvanı Y.Kemal",,False,,
47426533,https://pbs.twimg.com/profile_images/953923007289978880/pVD3URDj_normal.jpg,https://t.co/OnksyF58HJ,"{'followers_count': 452, 'following_count': 89, 'tweet_count': 35082, 'listed_count': 45}",mart_brooks,False,Martin A. Brooks 🇺🇦,"Daddy, atheist, science, evidence, facts, student pilot, flyer of drones, loves cooking. RT ≠ endorsement.","London, UK",False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/OnksyF58HJ', 'expanded_url': 'http://hinterlands.org', 'display_url': 'hinterlands.org'}]}}",
250585071,https://pbs.twimg.com/profile_images/1491544400685588481/b3yHdYoW_normal.jpg,,"{'followers_count': 733, 'following_count': 1279, 'tweet_count': 19818, 'listed_count': 22}",MARYBARREIRO,False,Mary barreiro,Siempre buscando algo positivo que me dé fuerzas y ganas para seguir construyendo y caminando hacia un futuro incierto.,,False,,
1388983291718557696,https://pbs.twimg.com/profile_images/1388983618752729100/rIOBYLjA_normal.jpg,,"{'followers_count': 65, 'following_count': 205, 'tweet_count': 3586, 'listed_count': 1}",kitnanazero1,False,kit-nana-zero,"✝️🤘💅♐
#FreedBritney #Justice4Britney 
Mathew Rosengart: attorney with heart 💘⚘
🎶 Every act of kindness, is a little bit of love we leave behind 🎶",,False,"{'description': {'hashtags': [{'start': 6, 'end': 19, 'tag': 'FreedBritney'}, {'start': 20, 'end': 36, 'tag': 'Justice4Britney'}]}}",1.3890180775647396e+18
225383853,https://pbs.twimg.com/profile_images/1339506207208464384/UyWUVs8H_normal.jpg,,"{'followers_count': 133, 'following_count': 150, 'tweet_count': 1308, 'listed_count': 0}",hardyHL,False,Hardyzongoman,aint got da stomach for sparring but i assure u i am very good fighter,Right here..,False,,
1167522088007192576,https://pbs.twimg.com/profile_images/1498778767904415748/pwgmSE03_normal.jpg,https://t.co/OPCj1ZzeJH,"{'followers_count': 303, 'following_count': 605, 'tweet_count': 11921, 'listed_count': 6}",coy8te,False,zebra cakes♡︎,SW-0760 3125 6238 | ♌︎♎︎♏︎ | #standwithukraine,she/xe/they 17,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/OPCj1ZzeJH', 'expanded_url': 'https://casan8va.carrd.co/', 'display_url': 'casan8va.carrd.co'}]}, 'description': {'hashtags': [{'start': 29, 'end': 46, 'tag': 'standwithukraine'}]}}",1.4685003547361362e+18
3012787295,https://pbs.twimg.com/profile_images/1439188148534263809/cFLNMDuB_normal.jpg,https://t.co/bqYAFmFOP6,"{'followers_count': 2647, 'following_count': 498, 'tweet_count': 21414, 'listed_count': 50}",OneCuriousNurse,False,Oscar Romeu,"28. RN, MSc. L(G)BT 🏳️‍🌈 He/Él. Chansey, Baymax 🏥 Gatólico 🐱 Gaymer 🕹️ Enfermera con mucha vocación pero si no gano dinero no me divierto 📸 IG: oskarietu.","Biscay, Basque Country",False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/bqYAFmFOP6', 'expanded_url': 'http://twitch.tv/kawaiibears2', 'display_url': 'twitch.tv/kawaiibears2'}]}}",1.4233741063098982e+18
