,protected,name,id,description,username,url,verified,profile_image_url,pinned_tweet_id,public_metrics,location,entities
63,False,Valme🌙,1006863680154357762,"looking like a movie, sounding like a song🌻
  Enfermería 💉",valme19_,https://t.co/WzhcFNebcR,False,https://pbs.twimg.com/profile_images/1493645860739203079/_qxXDI8o_normal.jpg,1218621197358899206,"{'followers_count': 148, 'following_count': 167, 'tweet_count': 7818, 'listed_count': 0}","Cádiz, España","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/WzhcFNebcR', 'expanded_url': 'https://www.instagram.com/valme95/', 'display_url': 'instagram.com/valme95/'}]}}"
64,False,Sahir.,103033842,"Reasons to believe in Sulh-e-Kul. Also, subscribe to my film review newsletter at https://t.co/TTGZzfVewl!",sahiravik,https://t.co/phMFli1JNo,False,https://pbs.twimg.com/profile_images/1495309516350660615/zq6jYm69_normal.jpg,1429812818652450824,"{'followers_count': 234, 'following_count': 57, 'tweet_count': 6770, 'listed_count': 2}",Bombay/Edinburgh.,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/phMFli1JNo', 'expanded_url': 'http://sahiravik.wordpress.com', 'display_url': 'sahiravik.wordpress.com'}]}, 'description': {'urls': [{'start': 82, 'end': 105, 'url': 'https://t.co/TTGZzfVewl', 'expanded_url': 'http://tinyletter.com/movie', 'display_url': 'tinyletter.com/movie'}]}}"
65,False,Takamasa,702731018843717632,NAATTUUUREEE,tkmskicks,,False,https://pbs.twimg.com/profile_images/867382209157758978/yTXFbbyi_normal.jpg,755027676948209664,"{'followers_count': 81, 'following_count': 130, 'tweet_count': 1415, 'listed_count': 0}",,
66,False,TB,36781003,Wolf on Broad St.,MidTownMogul,https://t.co/T4oMo0yHXM,False,https://pbs.twimg.com/profile_images/1422543035729076225/XLCSggVV_normal.jpg,,"{'followers_count': 197, 'following_count': 179, 'tweet_count': 26397, 'listed_count': 4}",Somerset ,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/T4oMo0yHXM', 'expanded_url': 'http://www.MidTownMogul.com', 'display_url': 'MidTownMogul.com'}]}}"
67,False,Ares,876413752060502021,random bloke in your neighborhood,harizseferovic,,False,https://pbs.twimg.com/profile_images/1366769898278461441/G7RZz2ZZ_normal.jpg,,"{'followers_count': 70, 'following_count': 247, 'tweet_count': 8231, 'listed_count': 0}",,
68,False,patrimuu,906307867,,patrimuu,,False,https://pbs.twimg.com/profile_images/890702135976964099/TgsLlmZv_normal.jpg,,"{'followers_count': 329, 'following_count': 357, 'tweet_count': 3312, 'listed_count': 6}",,
69,False,オニワ,1019815146,"女優 菜々緒さんの嫁です。
@NANAO1028
@miuraharuma_jp
@JedlyBedly",Oobachaaan,https://t.co/7recUgkS5B,False,https://pbs.twimg.com/profile_images/1264812684580552706/_8EQ1wPj_normal.jpg,1508336760342065160,"{'followers_count': 513, 'following_count': 462, 'tweet_count': 29056, 'listed_count': 4}",,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/7recUgkS5B', 'expanded_url': 'http://www.ntv.co.jp/missdevil/', 'display_url': 'ntv.co.jp/missdevil/'}]}, 'description': {'mentions': [{'start': 14, 'end': 24, 'username': 'NANAO1028'}, {'start': 25, 'end': 40, 'username': 'miuraharuma_jp'}, {'start': 41, 'end': 52, 'username': 'JedlyBedly'}]}}"
70,False,pequitass,901779751920132096,ERES TONTA? TE GUSTA SER TONTA?,Carlotaagr,,False,https://pbs.twimg.com/profile_images/1518344331790372865/b491oSV7_normal.jpg,1488275968704004097,"{'followers_count': 587, 'following_count': 491, 'tweet_count': 4390, 'listed_count': 0}",El Entrego,
71,False,Tom Everitt,53888426,Today is a good day to have a GREAT day!,Tom_Everitt,,False,https://pbs.twimg.com/profile_images/876744388092862464/PE6y5Wxr_normal.jpg,,"{'followers_count': 274, 'following_count': 1180, 'tweet_count': 2470, 'listed_count': 1}","High Wycombe, England",
72,False,駒井 (a.k.a ｾﾞﾝﾀﾞｰ),705323684416737280,"ドルヲタから転職したカメコ2年生。フィロのス、虹コン、アイカレ、ゼロイチファミリア。編曲者推し(鈴木俊介,ダンス☆マン,宮野弦士)。アイドルファンクDD(主現場サブスク)。撮影データ積みすぎて詰んでる。",chmcr_hp,,False,https://pbs.twimg.com/profile_images/1502997167656513536/L8kbRgXL_normal.jpg,1438439211477073926,"{'followers_count': 826, 'following_count': 2158, 'tweet_count': 45788, 'listed_count': 27}","白いTOKYO,おへその国",
73,False,Caroline,87176271,,cvp2,,False,https://pbs.twimg.com/profile_images/1279521277963833346/z_JBPkp3_normal.jpg,,"{'followers_count': 16, 'following_count': 134, 'tweet_count': 1067, 'listed_count': 1}",Chepstow,
74,False,momma lion🇺🇦,434134722,🇨🇦 Wacky eclectic Mom of four beautiful girls!,mooshkinmama,,False,https://pbs.twimg.com/profile_images/1497185951319150592/RvzdSA9E_normal.jpg,1497054600582492163,"{'followers_count': 216, 'following_count': 693, 'tweet_count': 4446, 'listed_count': 8}","Alberta, Canada",
75,False,Lady S.,251268853,"Impressive, but I'm not impressed.",SarahElKhodary,https://t.co/1wr2zG9dnw,False,https://pbs.twimg.com/profile_images/1505798529612226562/1IPz9p9m_normal.jpg,879811430240964608,"{'followers_count': 11207, 'following_count': 237, 'tweet_count': 53959, 'listed_count': 23}","Cairo, Egypt","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/1wr2zG9dnw', 'expanded_url': 'https://www.instagram.com/sarahelkhodary/', 'display_url': 'instagram.com/sarahelkhodary/'}]}}"
76,False,𝐶𝑟𝑖𝑠𝑠✨,993166931795595264,VΞN♀M,crissiierra,https://t.co/RjBO0S47iy,False,https://pbs.twimg.com/profile_images/1245342529228361728/5jXmVSqO_normal.jpg,1499374204721975297,"{'followers_count': 335, 'following_count': 337, 'tweet_count': 11006, 'listed_count': 0}",madriz,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/RjBO0S47iy', 'expanded_url': 'https://instagram.com/crissiierra?igshid=1cz1705zsarqy', 'display_url': 'instagram.com/crissiierra?ig…'}]}}"
77,False,Erica,992003371,,ladyschrapnell,,False,https://pbs.twimg.com/profile_images/547100191757967360/U3vzZFKq_normal.jpeg,,"{'followers_count': 19, 'following_count': 478, 'tweet_count': 359, 'listed_count': 0}",,
78,False,Hoxpers,113033468,DTNファンボ ZETAファンボ　StylishNoobファンボ twitch:murasaki_kou (紫咲コウ),Hoxpers,,False,https://pbs.twimg.com/profile_images/1481035021070733312/-AlolV1A_normal.jpg,1099279708095533056,"{'followers_count': 2232, 'following_count': 2925, 'tweet_count': 107544, 'listed_count': 39}",,
79,False,lina 🌙,1451022662575263747,(taylor’s version),itschammiee,,False,https://pbs.twimg.com/profile_images/1517134152910340096/_LKxxZRd_normal.jpg,,"{'followers_count': 23, 'following_count': 268, 'tweet_count': 6232, 'listed_count': 0}",25 she/her,
80,False,Sean Quaint,53900988,Husband. Dad. Non meat eater. IT worker for way longer than one wants to think about. Definitely anti fascist.,Squaint,,False,https://pbs.twimg.com/profile_images/1436801146409164805/832zHQW-_normal.jpg,,"{'followers_count': 215, 'following_count': 625, 'tweet_count': 3582, 'listed_count': 3}","St. Catharines, Ontario",
81,False,cindy nero,2154594536,(cries in andalusian),westenrita,https://t.co/Ljvf7wtE7O,False,https://pbs.twimg.com/profile_images/1425951377444966403/x_vO5xZy_normal.jpg,,"{'followers_count': 183, 'following_count': 814, 'tweet_count': 8246, 'listed_count': 1}",Cantora,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/Ljvf7wtE7O', 'expanded_url': 'http://visxrys.tumblr.com', 'display_url': 'visxrys.tumblr.com'}]}}"
82,False,ck,1483623203012595714,still: a tornado in heels. swears like a sailor. unhinged film commentary. she/her. now: trying this whole public thing again.,ckhasthoughts,,False,https://pbs.twimg.com/profile_images/1484615485459214344/g_jC6zmC_normal.jpg,1517315076809707527,"{'followers_count': 133, 'following_count': 234, 'tweet_count': 1010, 'listed_count': 1}",,
83,False,KeithBlair,319989744,Needs to stretch,44bizzness,,False,https://pbs.twimg.com/profile_images/1157674560789143553/clu-LmWp_normal.jpg,1202607571674243072,"{'followers_count': 122, 'following_count': 102, 'tweet_count': 15880, 'listed_count': 9}",,
84,False,Susana Sarmiento,1389396542,,susicsarmiento,,False,https://pbs.twimg.com/profile_images/1204347089435742209/sJJIGaTC_normal.jpg,,"{'followers_count': 83, 'following_count': 110, 'tweet_count': 15059, 'listed_count': 0}",,
85,False,anita Aşk var,2230448125,"Me gusta shawmila, rbd, hanker, edser",anitvic2,,False,https://pbs.twimg.com/profile_images/1404415008189079557/NLYECw4u_normal.jpg,,"{'followers_count': 601, 'following_count': 601, 'tweet_count': 1094, 'listed_count': 0}",Las Palmas de Gran Canaria,
86,False,Armadillo,1206000711819038721,Enough already,culturalRmadilo,,False,https://pbs.twimg.com/profile_images/1358895147400986624/SIgd6EXO_normal.jpg,,"{'followers_count': 434, 'following_count': 806, 'tweet_count': 26011, 'listed_count': 0}",,
87,False,Sally.,405608652,Si me seguís que sepáis que no tengo ni idea de a dónde voy.,Wihtiko_,,False,https://pbs.twimg.com/profile_images/1510910378464718854/wPz_J6s2_normal.jpg,,"{'followers_count': 4454, 'following_count': 1220, 'tweet_count': 142820, 'listed_count': 27}",Cornellà escuchando a Estopa,
88,False,Deven Thompson,221679466,"@Sam_Bonny ❤️ Norwich City ST holder home and away 🔰👍🏻 The dreams we have as children, fade away..",DevennT,,False,https://pbs.twimg.com/profile_images/1343890118835400706/S2lmOZvn_normal.jpg,,"{'followers_count': 460, 'following_count': 1044, 'tweet_count': 3291, 'listed_count': 5}",Wisbech,"{'description': {'mentions': [{'start': 0, 'end': 10, 'username': 'Sam_Bonny'}]}}"
89,False,Ray Mohney,279366057,"Yes, I'm a male nurse. Laugh it up. I've stuck my hand in things that would give most people nightmares!",mohnerd,,False,https://pbs.twimg.com/profile_images/2510810091/image_normal.jpg,,"{'followers_count': 17, 'following_count': 147, 'tweet_count': 3625, 'listed_count': 0}",Wellsville Ohio,
90,False,Sandi,1215976554,hellow,anaicaljasan,,False,https://pbs.twimg.com/profile_images/1229849818794790915/MzGhEpHm_normal.jpg,,"{'followers_count': 104, 'following_count': 162, 'tweet_count': 1519, 'listed_count': 5}",,
91,False,TheJJarromar,939956696994152448,"| @mery_pq ♥ | 𝐋𝐒𝐏𝐃 POIII Brasen Grant en @OverlifeRP, 𝐋𝐒𝐏𝐃 POII Martin Scope en @despistaosrp - Kimani Chikae en @ForasterosRP - https://t.co/8F5oFnZtvx",TheJJarromar,https://t.co/sYFrnsLL0L,False,https://pbs.twimg.com/profile_images/1430509785393283074/WSvHEYlh_normal.jpg,1456778021432594434,"{'followers_count': 98, 'following_count': 58, 'tweet_count': 1202, 'listed_count': 0}","Murcia, España","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/sYFrnsLL0L', 'expanded_url': 'https://www.twitch.tv/thejjarromar', 'display_url': 'twitch.tv/thejjarromar'}]}, 'description': {'urls': [{'start': 130, 'end': 153, 'url': 'https://t.co/8F5oFnZtvx', 'expanded_url': 'http://twitch.tv/thejjarromar', 'display_url': 'twitch.tv/thejjarromar'}], 'mentions': [{'start': 2, 'end': 10, 'username': 'mery_pq'}, {'start': 42, 'end': 53, 'username': 'OverlifeRP'}, {'start': 81, 'end': 94, 'username': 'despistaosrp'}, {'start': 114, 'end': 127, 'username': 'ForasterosRP'}]}}"
92,False,AJC,2206519307,,girl_inafankle,,False,https://pbs.twimg.com/profile_images/720253985182113792/U5IJjgno_normal.jpg,,"{'followers_count': 4, 'following_count': 120, 'tweet_count': 239, 'listed_count': 0}",,
93,False,Lambs.,752535482073026561,"25. Pues me molaría ser profe. Me gusta dar los buenos días. Retwitteo comida y organizo jueguicos. Si lees esto, que sepas que vales mucho.",TheGreatLambs,https://t.co/eZ053nm6Pt,False,https://pbs.twimg.com/profile_images/1515467425080397829/wrqRmacY_normal.jpg,1477257726694772737,"{'followers_count': 1436, 'following_count': 1474, 'tweet_count': 110369, 'listed_count': 18}",,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/eZ053nm6Pt', 'expanded_url': 'https://elrincondellambo.blogspot.com/', 'display_url': 'elrincondellambo.blogspot.com'}]}}"
94,False,Rre Boikanyo,1141775896258457602,Ricky’s Amantombazane verse ❤️ ig: https://t.co/HkJxxC1eSk,NotThato,https://t.co/pWRnXxtl9o,False,https://pbs.twimg.com/profile_images/1345700281191903233/6P0kExJX_normal.jpg,1158688684037857280,"{'followers_count': 771, 'following_count': 470, 'tweet_count': 53790, 'listed_count': 0}",,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/pWRnXxtl9o', 'expanded_url': 'http://www.borutho.energy', 'display_url': 'borutho.energy'}]}, 'description': {'urls': [{'start': 35, 'end': 58, 'url': 'https://t.co/HkJxxC1eSk', 'expanded_url': 'https://instagram.com/thatoallday?r=nametag', 'display_url': 'instagram.com/thatoallday?r=…'}]}}"
95,False,Cᴜᴇɴᴛᴀ ᴘᴀ́ɢɪɴᴀs,4835065918,"📚 Blog literario 📚
https://t.co/157UYyEeie",cuentapaginasb,https://t.co/OKjqszOT5K,False,https://pbs.twimg.com/profile_images/1517872860102017025/4ctXEnFE_normal.jpg,1477605219773161474,"{'followers_count': 3014, 'following_count': 2539, 'tweet_count': 14292, 'listed_count': 41}",,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/OKjqszOT5K', 'expanded_url': 'http://cuentapaginas.blogspot.com.es/', 'display_url': 'cuentapaginas.blogspot.com.es'}]}, 'description': {'urls': [{'start': 19, 'end': 42, 'url': 'https://t.co/157UYyEeie', 'expanded_url': 'http://campsite.bio/cuentapaginas', 'display_url': 'campsite.bio/cuentapaginas'}]}}"
96,False,John Medley,1492941852,Author,TheAuthorsMind,,False,https://pbs.twimg.com/profile_images/843616640805851136/GUSs0Wj__normal.jpg,,"{'followers_count': 162, 'following_count': 927, 'tweet_count': 3770, 'listed_count': 1}","Baltimore, Maryland",
733454890463318016,False,Ana meyer,,,Anameye83756538,,False,https://pbs.twimg.com/profile_images/1102541328360067073/u4higOOG_normal.jpg,,"{'followers_count': 11, 'following_count': 100, 'tweet_count': 88, 'listed_count': 0}",,
965739227890765824,False,AmyB #AllRise season 3 coming to OWN!!!,,"""These kits on a shelf are human beings."" ""Every survivor matters."" -Mariska Hargitay",AmazoniaMH,,False,https://pbs.twimg.com/profile_images/1001426345539309568/GqXG8z3s_normal.jpg,,"{'followers_count': 303, 'following_count': 709, 'tweet_count': 8180, 'listed_count': 0}",,
16947387,False,laparca,,,laparca,https://t.co/pKmbxrrG3Q,False,https://pbs.twimg.com/profile_images/1733729622/4043316411_206e6683f9_b_normal.jpg,,"{'followers_count': 229, 'following_count': 544, 'tweet_count': 20935, 'listed_count': 12}",Madrid - Madrid - Spain,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/pKmbxrrG3Q', 'expanded_url': 'http://blog.laparca.es/', 'display_url': 'blog.laparca.es'}]}}"
174335715,False,Rhentt,,"I ❤️ Freedom. #exjw #stoic 
@JustDadd on #Roblox",rhentt,https://t.co/AggsnWxy2N,False,https://pbs.twimg.com/profile_images/1474137925369544719/KO5d_AhR_normal.jpg,1482732293504516105,"{'followers_count': 1479, 'following_count': 3745, 'tweet_count': 19365, 'listed_count': 8}","San Antonio, TX","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/AggsnWxy2N', 'expanded_url': 'https://jwfacts.com', 'display_url': 'jwfacts.com'}]}, 'description': {'hashtags': [{'start': 14, 'end': 19, 'tag': 'exjw'}, {'start': 20, 'end': 26, 'tag': 'stoic'}, {'start': 41, 'end': 48, 'tag': 'Roblox'}], 'mentions': [{'start': 28, 'end': 37, 'username': 'JustDadd'}]}}"
42639282,False,House of Optometrista,,,Twapsy,,False,https://pbs.twimg.com/profile_images/1404846809390931973/lBZpZlVG_normal.jpg,1239253008791339008,"{'followers_count': 850, 'following_count': 785, 'tweet_count': 6484, 'listed_count': 4}",Namibia,
600591059,False,pandorf475,,"Husband, Father, Steamfitter",pandorf475,,False,https://pbs.twimg.com/profile_images/775516312772542464/gyp5J_fE_normal.jpg,,"{'followers_count': 41, 'following_count': 108, 'tweet_count': 897, 'listed_count': 2}",jersey,
1443030760353456131,False,【推】平成ふしみぽんぽこ🔌Vtuber【せ】,,ふしみです(о´∀`о)Twitchで配信してます。https://t.co/KgkZkhLpVP 推してくれる人は名前に「🔌」つけてくれると悦びます(о´∀`о)プロ乞食目指してます。ネタをネタと思える人とのみ絡みたいです(о´∀`о) 将来の夢：天皇 (H8)1996/12/14　Twitch2021/7/22,fushimi_twitch,https://t.co/fDz7LlX71T,False,https://pbs.twimg.com/profile_images/1511593965652680708/u7wnMPeO_normal.jpg,1519485272542842880,"{'followers_count': 266, 'following_count': 257, 'tweet_count': 8484, 'listed_count': 3}",,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/fDz7LlX71T', 'expanded_url': 'https://www.amazon.jp/hz/wishlist/ls/6T3XBD36LU5R?ref_=wl_share', 'display_url': 'amazon.jp/hz/wishlist/ls…'}]}, 'description': {'urls': [{'start': 26, 'end': 49, 'url': 'https://t.co/KgkZkhLpVP', 'expanded_url': 'http://twitch.tv/fushimi_twitch', 'display_url': 'twitch.tv/fushimi_twitch'}]}}"
14642068,False,BAT[],,"Iron Man 
1-212-970-4133 | 
1-310-564-0506 | 
1-561-567-8431",batistamr,,False,https://pbs.twimg.com/profile_images/1478183597416886272/85S1UPlO_normal.jpg,1207646064553156609,"{'followers_count': 847, 'following_count': 1622, 'tweet_count': 102798, 'listed_count': 0}",National District,
19353386,False,Tanya 🇪🇺 🇺🇦 🙀,,,tamaranth,https://t.co/aSMmkejANz,False,https://pbs.twimg.com/profile_images/1186668061044158465/R9PUZgup_normal.png,1518861684953255936,"{'followers_count': 264, 'following_count': 768, 'tweet_count': 9748, 'listed_count': 14}","Greenwich, London","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/aSMmkejANz', 'expanded_url': 'http://tamaranth.dreamwidth.org', 'display_url': 'tamaranth.dreamwidth.org'}]}}"
528721221,False,butternut⁷ 😼,,queer // 23 // INFJ ~*~ fe3h • sports anime • BTS • mdzs • bsd • genshin • hades • etc! 🔞 minors dni!! 💜,butternotbutter,,False,https://pbs.twimg.com/profile_images/1410734975872225283/aTknAwkT_normal.jpg,1461561073862021124,"{'followers_count': 446, 'following_count': 1022, 'tweet_count': 139511, 'listed_count': 23}",california • they/them,
209840471,False,Andr६a ∞ 😜,,II.X.MMXVI ~ FCB♥ SR♥ 20,Andr3a_N02,,False,https://pbs.twimg.com/profile_images/1409457943641198592/zEoiuQ0z_normal.jpg,,"{'followers_count': 229, 'following_count': 104, 'tweet_count': 17850, 'listed_count': 2}","Barcelona, Cataluña",
522297779,False,Joselexti,,"Padre, marido, psicólogo educativo, músico a ratos, informático aficionado, viajero en el andén!",Joselexti,https://t.co/CSz5dyfg6Q,False,https://pbs.twimg.com/profile_images/1506601852934275079/jipqIMn3_normal.jpg,,"{'followers_count': 69, 'following_count': 100, 'tweet_count': 736, 'listed_count': 1}","Illescas, Spain","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/CSz5dyfg6Q', 'expanded_url': 'http://joselexti.blogspot.com', 'display_url': 'joselexti.blogspot.com'}]}}"
