,description,url,verified,profile_image_url,location,id,pinned_tweet_id,username,entities,name,protected,public_metrics
54,"スプラ2を中心に遊んでいるゲームエンジョイ勢　
Sp↓部(スペシャル抱え落ち部) 
ヘッダーはあつむ様（@athumu0911）、アイコンはるるち様（@supusupibot）より頂きました！",,False,https://pbs.twimg.com/profile_images/1451811290142310400/Wt2Wdoqh_normal.jpg,,1002945404525207552,,_N_spl_game,"{'description': {'mentions': [{'start': 52, 'end': 63, 'username': 'athumu0911'}, {'start': 75, 'end': 87, 'username': 'supusupibot'}]}}",-N-,False,"{'followers_count': 166, 'following_count': 184, 'tweet_count': 1785, 'listed_count': 1}"
55,"academia has 4 facets: teaching, research, service & politics.
i got the first 3 right.
tweets are mine; rt might be for info.
my passport says i'm 183cm tall.",https://t.co/g2d65HbWCL,False,https://pbs.twimg.com/profile_images/902572954768179202/hkJ_pHIR_normal.jpg,I'm not going anywhere.,304252873,1086301004516212736,burnedprof,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/g2d65HbWCL', 'expanded_url': 'https://forvo.com/word/ouellette/#fr', 'display_url': 'forvo.com/word/ouellette…'}]}}",Marc A. Ouellette,False,"{'followers_count': 978, 'following_count': 1606, 'tweet_count': 31737, 'listed_count': 22}"
56,SOSU 2021’ish | Retired Athlete | Strength and Conditioning,,False,https://pbs.twimg.com/profile_images/1514278877501267972/4ZGdmF31_normal.jpg,,1087795752,1467974823452327941,C_weatherford79,,Caleb weatherford,False,"{'followers_count': 544, 'following_count': 597, 'tweet_count': 10117, 'listed_count': 2}"
57,2️⃣推し見る専｜成人済,,False,https://pbs.twimg.com/profile_images/1438724997917200394/L3B8BO97_normal.jpg,,1431645366600884230,,__2xf,,こいけ,False,"{'followers_count': 0, 'following_count': 161, 'tweet_count': 10, 'listed_count': 3}"
58,21 | ☉cap ☽scorpio ⇡ leo,https://t.co/6ALRTjbGSm,False,https://pbs.twimg.com/profile_images/1503173192252203008/Tu3U_4BP_normal.jpg,ucsb | she/her,991106028065341440,1470593602631831560,b1tchcraft666,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/6ALRTjbGSm', 'expanded_url': 'https://blacklivesmatters.carrd.co/', 'display_url': 'blacklivesmatters.carrd.co'}]}}",lynette 🏠,False,"{'followers_count': 1127, 'following_count': 887, 'tweet_count': 78988, 'listed_count': 1}"
59,家の周りはいつも霧。  https://t.co/wm4kLwnY2g,,False,https://pbs.twimg.com/profile_images/1528988333/image_normal.jpg,人造港湾の畔 JPN,316922845,,CL_01,"{'description': {'urls': [{'start': 12, 'end': 35, 'url': 'https://t.co/wm4kLwnY2g', 'expanded_url': 'https://twitter.com/search?q=from%3ACl_01%20%23Listening&src=typed_query&f=live', 'display_url': 'twitter.com/search?q=from%…'}]}}",(morph),False,"{'followers_count': 684, 'following_count': 4999, 'tweet_count': 11708, 'listed_count': 8}"
60,"Ingeniero de estudios, HR de vocación. A veces twitteo cosas interesantes. Gryffindor 🦁",,False,https://pbs.twimg.com/profile_images/1511514947561349122/f4bBYwDj_normal.jpg,,89236611,1263290176601800704,juanpablo1991,,Juan Pablo Mesa V.,False,"{'followers_count': 259, 'following_count': 754, 'tweet_count': 14901, 'listed_count': 3}"
61,彷徨者。クラゲ飼育お休み中。長年「海月媛」を名乗っております。 海が好き。歌ったり作ったりとぼちぼち。思いつきで呟き散らかします。ポリプ欲しい…。,,False,https://pbs.twimg.com/profile_images/378800000783063956/355b2e0c33a586ad42a62922d7197085_normal.jpeg,"Kanagawa,Japan",15306294,,KurageHime,,KurageHime,False,"{'followers_count': 231, 'following_count': 338, 'tweet_count': 13055, 'listed_count': 3}"
62,Just your average everyday naughty unicorn trying to make sense of you wacky hoomans!🤪,,False,https://pbs.twimg.com/profile_images/1420635574059233283/ZCIVhJNB_normal.jpg,,861404538,,UnicrnShtMttrs,,The Naughty Unicorn,False,"{'followers_count': 87, 'following_count': 333, 'tweet_count': 1767, 'listed_count': 0}"
63,There are things known and things unknown and in between are the doors. All opinions expressed are mine and mine alone. 🤷🏼‍♂️,,False,https://pbs.twimg.com/profile_images/1510713269534797840/mqZNaxY6_normal.jpg,"C/nauld.Jock Stein Stand, ",150455002,,Yossarian_sco,,Alexander C 🇺🇦💪🏻,False,"{'followers_count': 1636, 'following_count': 2901, 'tweet_count': 40086, 'listed_count': 23}"
64,メラルバ一生光らん 叡智絵RT多 気まぐれで配信したりボイロ実況作ったりしてる,,False,https://pbs.twimg.com/profile_images/1509728492551692292/-94jZT1y_normal.jpg,,3448833328,1494647816341565443,h_k0_,,がの,False,"{'followers_count': 122, 'following_count': 249, 'tweet_count': 118178, 'listed_count': 4}"
65,2019年夏生まれの息子を育てるインドアおかん👶💕時短なアラサー🐻無言フォローします&歓迎です☺️#2019_baby #2019aug_baby ママアカ・育児🐣メモ→ #ひよこくんゴハン ピヨくん呼び🐥 アルバス招待コード：X4T8B,,False,https://pbs.twimg.com/profile_images/1110864179622084608/2psLwgdR_normal.jpg,🗾関西,1110066762999971841,,mmmshiho,"{'description': {'hashtags': [{'start': 49, 'end': 59, 'tag': '2019_baby'}, {'start': 60, 'end': 73, 'tag': '2019aug_baby'}, {'start': 86, 'end': 95, 'tag': 'ひよこくんゴハン'}]}}",しっぽ@2y,False,"{'followers_count': 369, 'following_count': 372, 'tweet_count': 2586, 'listed_count': 4}"
66,競馬好き。ラジオ好き。あゆみくりかまき、元アイドリング!!!predia応援中。Fx慣らし運転中。,,False,https://pbs.twimg.com/profile_images/619140158453997568/ec18rwlv_normal.jpg,,93415220,,iD13metalpeach,,iD13MP,False,"{'followers_count': 193, 'following_count': 542, 'tweet_count': 8479, 'listed_count': 7}"
67,"Maestra de Educación Infantil y Primaria. Orgullosa de los míos. Ante todo, madre.",,False,https://pbs.twimg.com/profile_images/1192171237017042945/oyK9a3Lf_normal.jpg,Salamanca,2577451076,,LourdesCriado_,,Lourdes Criado,False,"{'followers_count': 402, 'following_count': 567, 'tweet_count': 10736, 'listed_count': 1}"
68,超寡作な音楽ユニット(一人)。一応活動中。,https://t.co/sdG5r7MFvS,False,https://pbs.twimg.com/profile_images/508544661682524160/K8OLTlE4_normal.png,Japan,66321166,,EJto,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/sdG5r7MFvS', 'expanded_url': 'http://www.sixsquares.info/', 'display_url': 'sixsquares.info'}]}}",SIX SQUARES,False,"{'followers_count': 310, 'following_count': 262, 'tweet_count': 13164, 'listed_count': 13}"
69,ゆりまつです 松 成人済雑食腐 まほしょ 26/62/31/13など 相棒推し リバ厨雑食 地雷は自衛 RT非表示推奨 卓もする アイコンまぐろさま【@violence0405 】よりお借りしています ヘッダぴろりきんさんより【@pirorikin_trpg】お借りしてます,https://t.co/TZb7DohLbb,False,https://pbs.twimg.com/profile_images/1519273962030592000/i9ax5bKR_normal.jpg,,4241069893,1185182074845552641,yurimatsu6,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/TZb7DohLbb', 'expanded_url': 'https://fusetter.com/u/yurimatsu6', 'display_url': 'fusetter.com/u/yurimatsu6'}]}, 'description': {'mentions': [{'start': 75, 'end': 88, 'username': 'violence0405'}, {'start': 114, 'end': 129, 'username': 'pirorikin_trpg'}]}}",愚かRTbot,False,"{'followers_count': 409, 'following_count': 530, 'tweet_count': 337874, 'listed_count': 38}"
70,口の悪いｷmｰﾀ,,False,https://pbs.twimg.com/profile_images/1334090349367607296/RU4AWnJo_normal.jpg,トイレ,113280479,,A_HOJIN,,深呼吸させるほーじん,False,"{'followers_count': 75, 'following_count': 82, 'tweet_count': 218851, 'listed_count': 13}"
71,Design Methodology // Small Brand Owner,https://t.co/NN5tKfJNLK,False,https://pbs.twimg.com/profile_images/1521289385639124998/mhyxanbF_normal.jpg,United States,24454550,,masala_adi,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/NN5tKfJNLK', 'expanded_url': 'http://chaigate.com', 'display_url': 'chaigate.com'}]}}",Adi🌻,False,"{'followers_count': 410, 'following_count': 1496, 'tweet_count': 3587, 'listed_count': 6}"
72,"リンリン@lingling_bishテレフォンズですこんにちは。
他のWACKとかはあんまりわかんないのでリンリンとBiSHのことだけ呟きます
絶海の地、四国は徳島より愛をこめて
よろしくお願いします(^-^) 21歳の大学生です",https://t.co/EcfiulpwFf,False,https://pbs.twimg.com/profile_images/1505930302102728707/Roa7xKTb_normal.jpg,,1056917836407300096,1501787324489039872,Kokatsu778141,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/EcfiulpwFf', 'expanded_url': 'https://youtube.com/shorts/GXrI65LZWCw?feature=share', 'display_url': 'youtube.com/shorts/GXrI65L…'}]}, 'description': {'mentions': [{'start': 4, 'end': 18, 'username': 'lingling_bish'}]}}",枯渇(こかつ),False,"{'followers_count': 119, 'following_count': 199, 'tweet_count': 367, 'listed_count': 1}"
73,"人の形をした人以外の何かが好き．今使っているThinkPadはT14 Gen 1 (AMD)．趣味はプログラミング, 電子工作, ジャンク漁り, おうちラック, ネットワークインフラなど．某人力飛行機サークルの電装OB",,False,https://pbs.twimg.com/profile_images/378800000441879004/568f9c75cef2af5a8f5d072588f39993_normal.jpeg,PCの前,128503784,,v2ndev,,狐耳娘と添い寝したい,False,"{'followers_count': 714, 'following_count': 661, 'tweet_count': 63403, 'listed_count': 32}"
74,双子の修羅の方 、たまに絵を描いたりします。スマブラが好き。 https://t.co/uog9VGixqW,,False,https://pbs.twimg.com/profile_images/1081567951558340613/F-3VMsJR_normal.jpg,,218492675,1513309246934614018,komani_106,"{'description': {'urls': [{'start': 31, 'end': 54, 'url': 'https://t.co/uog9VGixqW', 'expanded_url': 'https://www.pixiv.net/member.php?id=2300849', 'display_url': 'pixiv.net/member.php?id=…'}]}}",こまむら,False,"{'followers_count': 281, 'following_count': 4949, 'tweet_count': 56293, 'listed_count': 8}"
75,ぴろりきん🥖 しばらく低浮上！新規❌ hd：タイノエさん(@Tainoe_chan) #ぴろぐ,https://t.co/ZxQDaL17XK,False,https://pbs.twimg.com/profile_images/1499956146131857408/KDfEiLjU_normal.jpg,ヒスイ地方,4839632197,,pirorikin_trpg,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/ZxQDaL17XK', 'expanded_url': 'https://profcard.info/u/IGH7jDM0XebvVTsVu19zn2A4sHq2', 'display_url': 'profcard.info/u/IGH7jDM0Xebv…'}]}, 'description': {'hashtags': [{'start': 43, 'end': 47, 'tag': 'ぴろぐ'}], 'mentions': [{'start': 29, 'end': 41, 'username': 'Tainoe_chan'}]}}",ぴ💊5/9,False,"{'followers_count': 172, 'following_count': 191, 'tweet_count': 97403, 'listed_count': 42}"
76,=LOVE 全国ツアー「どう考えても、ちひろってイコラブのこと好きじゃん」  #佐々木舞香さんを救いたい,,False,https://pbs.twimg.com/profile_images/1513219126348886016/BH5IDhOG_normal.jpg,,863046500972019712,1512376441861656577,c44da3,"{'description': {'hashtags': [{'start': 39, 'end': 52, 'tag': '佐々木舞香さんを救いたい'}]}}",ち ひ ろ,False,"{'followers_count': 474, 'following_count': 519, 'tweet_count': 58220, 'listed_count': 4}"
77,All views are my own.,,False,https://pbs.twimg.com/profile_images/1425907691537448968/KnILTfbO_normal.jpg,newmarket,501926175,,lordsarah67,,Sarah Lord,False,"{'followers_count': 217, 'following_count': 688, 'tweet_count': 7036, 'listed_count': 4}"
78,i only have twitter for paddington notifs |they/she | 🇭🇹 | ♊️ | 21 |,,False,https://pbs.twimg.com/profile_images/1279526705691004928/cwR_5hZs_normal.jpg,,2249418328,,CASSTASTR0PHE,,prince hotbod,False,"{'followers_count': 349, 'following_count': 801, 'tweet_count': 10101, 'listed_count': 3}"
79,น้อนออนย่าเปนคนโชคดีคับ lll no god no king only human 💖2PM•SJ•woodz lover💖 2PM เท่ตลอดกาลคั้บ,,False,https://pbs.twimg.com/profile_images/1412407670355771398/gpMMieIN_normal.jpg,,754903360239575040,1200046488715284485,komudolar,,(੭•̀ᴗ•̀)੭ ออนย่าโคอาย่าคับ🐨 lll,False,"{'followers_count': 39, 'following_count': 335, 'tweet_count': 23658, 'listed_count': 0}"
80,"🔞 She/her. MtF. @TheFuzzFactory suiter. Cream-filled ghost pepper! Sometimes #NSFW. 日本語OK! 'Go forth, and be a fox!' - F. Scott Fitzgerald",https://t.co/ZN5sKetteT,False,https://pbs.twimg.com/profile_images/1443929919587856387/JqEp8q3N_normal.jpg,Tailfeather Skyden,2791124660,657614591682154496,Metric_fox,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/ZN5sKetteT', 'expanded_url': 'http://shouldibefursuitingnow.com', 'display_url': 'shouldibefursuitingnow.com'}]}, 'description': {'hashtags': [{'start': 77, 'end': 82, 'tag': 'NSFW'}], 'mentions': [{'start': 16, 'end': 31, 'username': 'TheFuzzFactory'}]}}",Metric Fox(ing)ton,False,"{'followers_count': 3032, 'following_count': 2181, 'tweet_count': 65068, 'listed_count': 30}"
81,"Weaving myth & magic into my portal fantasy novels 

~ World Traveler, Tea Lover, Photographer & Cellist. #WritingCommunity #BookLover",,False,https://pbs.twimg.com/profile_images/1345651072820420608/2zM5DuTV_normal.jpg,Pacific Northwest ,117872561,1167078239639990273,me_brady,"{'description': {'hashtags': [{'start': 106, 'end': 123, 'tag': 'WritingCommunity'}, {'start': 124, 'end': 134, 'tag': 'BookLover'}]}}",Maryellen Brady 💗📚🇺🇦,False,"{'followers_count': 15319, 'following_count': 11479, 'tweet_count': 56293, 'listed_count': 325}"
82,"🌊 🇺🇸ALOHA🏳️‍🌈 love my dogs,love my island home, sunsets,potty mouth🤬friend of Bill 7/26/93 resist! I don’t open DM’s 🚫list please✌🏼",,False,https://pbs.twimg.com/profile_images/1285461629300170757/ViSmkmWF_normal.jpg,"Hawaii, USA",1004415843617333248,1419363236525137921,Jeffreyaasen5,,DOGSRULE,False,"{'followers_count': 13904, 'following_count': 13657, 'tweet_count': 43601, 'listed_count': 2}"
83,"Manchester United supporter, Brighton and Hove Albion enthusiast, soccer fanatic #GlazersOut #TenHagIn #Brogba",,False,https://pbs.twimg.com/profile_images/1502752063146500098/EE4oEb8L_normal.jpg,"Phoenix, AZ",1034290505092231168,1506014006749765641,ConnorHanrahan3,"{'description': {'hashtags': [{'start': 81, 'end': 92, 'tag': 'GlazersOut'}, {'start': 93, 'end': 102, 'tag': 'TenHagIn'}, {'start': 103, 'end': 110, 'tag': 'Brogba'}]}}",suck the life outta viewers fc,False,"{'followers_count': 53, 'following_count': 290, 'tweet_count': 6233, 'listed_count': 0}"
84,"Actor, voice talent, gamer, ADHD-er. Always learning. (she/her)",https://t.co/0SfzeTOnL6,False,https://pbs.twimg.com/profile_images/1325613786196107264/JmM2VR-t_normal.jpg,"Los Angeles, CA",34724371,1486525624390864896,jocretella,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/0SfzeTOnL6', 'expanded_url': 'http://linktr.ee/jocretella', 'display_url': 'linktr.ee/jocretella'}]}}",Joanna Cretella,False,"{'followers_count': 319, 'following_count': 661, 'tweet_count': 4711, 'listed_count': 18}"
85,平成2年式の失われた世代。趣味は「広く浅く」がモットー：ゲーム（DOAシリーズ・全員好きだけど特にマリー、閃乱カグラPBS、ミリシタ、デレステ）、たまーに公共交通機関,https://t.co/9KjTYBNYxL,False,https://pbs.twimg.com/profile_images/1501932621109989380/8pEIp3Y9_normal.jpg,,1868004865,1523299302655012864,s_day_dream,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/9KjTYBNYxL', 'expanded_url': 'http://blog.livedoor.jp/new_jobanline/', 'display_url': 'blog.livedoor.jp/new_jobanline/'}]}}",SnJB,False,"{'followers_count': 956, 'following_count': 280, 'tweet_count': 214171, 'listed_count': 15}"
86,"東方手書き動画をつくってたりした。アイマスの絵を書いたりVtuberのロゴを作ったりする。
フォローする前にツイート数を確認しよう。あなたのTLを埋めるぞ。",https://t.co/XW9PVAVOzB,False,https://pbs.twimg.com/profile_images/1462401023310712835/3r0JPSWf_normal.png,スクナビコナ神社本殿,108015168,,holy_bitch,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/XW9PVAVOzB', 'expanded_url': 'http://www.pixiv.net/member.php?id=571111', 'display_url': 'pixiv.net/member.php?id=…'}]}}",スクナビコナ@びっちさん,False,"{'followers_count': 2492, 'following_count': 509, 'tweet_count': 360560, 'listed_count': 133}"
87,available for work! illustrator/designer 🖥 co-host of @norepeatpod 🎙 he/him Business Inquiries ➡️ rudepetsclub@gmail.com,https://t.co/LBmgameZ2R,False,https://pbs.twimg.com/profile_images/1482032908458237956/TwcDRFB8_normal.jpg,"Cincinnati, OH",16078308,1516099895672938498,rudepetsclub,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/LBmgameZ2R', 'expanded_url': 'http://www.rudepets.club', 'display_url': 'rudepets.club'}]}, 'description': {'mentions': [{'start': 54, 'end': 66, 'username': 'norepeatpod'}]}}",Tyler Reed ✨,False,"{'followers_count': 1302, 'following_count': 1660, 'tweet_count': 18502, 'listed_count': 36}"
88,,,False,https://pbs.twimg.com/profile_images/602813545789534208/zdrEYGdY_normal.jpg,huhhhh?,229552579,,pipplr,,pippa,False,"{'followers_count': 30, 'following_count': 143, 'tweet_count': 469, 'listed_count': 2}"
89,20↑/ まずはお手元の犬の、耳の匂いをお嗅ぎください/放流用垢→@s9uashes,https://t.co/RkF6yB4kW3,False,https://pbs.twimg.com/profile_images/1497460535356706822/sZf4ZAHx_normal.jpg,,1125741984193208323,,karim0r,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/RkF6yB4kW3', 'expanded_url': 'https://potofu.me/twixt-twists?pub_id=twixt-twists', 'display_url': 'potofu.me/twixt-twists?p…'}]}, 'description': {'mentions': [{'start': 33, 'end': 42, 'username': 's9uashes'}]}}",蟹🦀盛,False,"{'followers_count': 100, 'following_count': 114, 'tweet_count': 14754, 'listed_count': 2}"
90,"Composer, Artistic Director of Pacific Serenades, UCLA Adj. Prof. of Music, retired, Flutist, he/him",https://t.co/k1Vyb7Grp1,False,https://pbs.twimg.com/profile_images/558868296036913153/ARhvBMhp_normal.jpeg,"Palm Springs, CA",1335683978,1389423466835628034,mcarlsonmusic,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/k1Vyb7Grp1', 'expanded_url': 'http://markcarlsonmusic.com', 'display_url': 'markcarlsonmusic.com'}]}}",Mark Carlson,False,"{'followers_count': 1614, 'following_count': 2310, 'tweet_count': 9342, 'listed_count': 11}"
