,username,url,profile_image_url,location,id,verified,description,name,protected,public_metrics,pinned_tweet_id,entities
52713853,TisdaleJunior,https://t.co/sNMhan0cJ2,https://pbs.twimg.com/profile_images/742628914678403072/HlVJl4ib_normal.jpg,"Portugal, but 1 day in L.A!",,False,"Sunny / Kensi Blye’s Little Sister / BatGirl / Pokemon Trainer! Creator of the #Ruahtic word! Sunny, 27 🏳️‍🌈 Dreamer! Natasha Romanoff 😢 Achele She/Her #FLUL",Sónia Pereira ⧗,False,"{'followers_count': 676, 'following_count': 3005, 'tweet_count': 94340, 'listed_count': 35}",1283383686541586433,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/sNMhan0cJ2', 'expanded_url': 'https://www.instagram.com/sunnypereira/', 'display_url': 'instagram.com/sunnypereira/'}]}, 'description': {'hashtags': [{'start': 79, 'end': 87, 'tag': 'Ruahtic'}, {'start': 152, 'end': 157, 'tag': 'FLUL'}]}}"
98986749,sharkman1967,,https://pbs.twimg.com/profile_images/1501768030111825920/gzhdXDg4_normal.jpg,KOREA,,False,korean. male. I'm not an actor.,金在元,False,"{'followers_count': 634, 'following_count': 339, 'tweet_count': 78378, 'listed_count': 0}",,
29381752,ShantaFabulous,,https://pbs.twimg.com/profile_images/1505313312594145288/V0W242yk_normal.jpg,,,False,💄Beauty blogger🎧Podcaster 🔮Tarot reader✒Handletterer 🗣Lots of opinions but they're mostly about #kpop She/Her 📚Learning Korean 샨테입니다,K-Pop Auntie⁷,False,"{'followers_count': 2657, 'following_count': 949, 'tweet_count': 186748, 'listed_count': 91}",1336402364895531016,"{'description': {'hashtags': [{'start': 96, 'end': 101, 'tag': 'kpop'}]}}"
335975431,madenjamaica,https://t.co/gGMr3fQhpU,https://pbs.twimg.com/profile_images/1516274637776297984/aUDbrCoR_normal.jpg,"Alabama, USA",,False,live. laugh. love. liah,🧜🏾‍♀️,False,"{'followers_count': 4711, 'following_count': 1563, 'tweet_count': 180548, 'listed_count': 3}",1514599130693206025,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/gGMr3fQhpU', 'expanded_url': 'http://instagram.com/madenjamaica', 'display_url': 'instagram.com/madenjamaica'}]}}"
34992299,BillMccuddy,,https://pbs.twimg.com/profile_images/572848244229554176/ekfKO2dF_normal.jpeg,NYC,,False,"Movie Critic, freelance journalist, Voice Over, Funny Auctioneer and Stand Up guy",bill mccuddy,False,"{'followers_count': 1548, 'following_count': 243, 'tweet_count': 5911, 'listed_count': 19}",682930802469015553,
312134808,pmk99,,https://pbs.twimg.com/profile_images/1929805398/peter_normal.jpg,,,False,,Peter M. Kruse,False,"{'followers_count': 275, 'following_count': 233, 'tweet_count': 16964, 'listed_count': 64}",,
394533358,alfonsomosco,,https://pbs.twimg.com/profile_images/1032331781478010880/t0Oplvqf_normal.jpg,"Corunna, Galicia",,False,Sueño cumplido!!! Ceip Abanqueiro Top!!,CMA,False,"{'followers_count': 116, 'following_count': 516, 'tweet_count': 2539, 'listed_count': 3}",766938903735590912,
20101614,sportzprofessor,https://t.co/SXj4M0HeCC,https://pbs.twimg.com/profile_images/1126274104263229440/NQi2nC3U_normal.png,"Melbourne, Australia",,False,"Lawyer, host @SportzfanRadio Sundays 12pm-1pm on our @YouTube page, past Board Chair @SouthernFNL. @Packers @melbournefc @arsenal @Mets @nyknicks @Gravitas fan",The Professor,False,"{'followers_count': 1115, 'following_count': 1232, 'tweet_count': 20118, 'listed_count': 52}",,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/SXj4M0HeCC', 'expanded_url': 'http://sportzfanradio.com', 'display_url': 'sportzfanradio.com'}]}, 'description': {'mentions': [{'start': 13, 'end': 28, 'username': 'SportzfanRadio'}, {'start': 53, 'end': 61, 'username': 'YouTube'}, {'start': 85, 'end': 97, 'username': 'SouthernFNL'}, {'start': 99, 'end': 107, 'username': 'Packers'}, {'start': 108, 'end': 120, 'username': 'melbournefc'}, {'start': 121, 'end': 129, 'username': 'arsenal'}, {'start': 130, 'end': 135, 'username': 'Mets'}, {'start': 136, 'end': 145, 'username': 'nyknicks'}, {'start': 146, 'end': 155, 'username': 'Gravitas'}]}}"
114055700,gewoonpeet,https://t.co/C08bATGaBx,https://pbs.twimg.com/profile_images/1479508908163088385/dPsiYHMh_normal.jpg,"Alkmaar, The Netherlands",,False,"Online-Sherlock Holmes, marketeer, copywriter, moeder, hobbykok, no-nonsense, alle ballen in de lucht en getrouwd met grrd70",Petra,False,"{'followers_count': 33, 'following_count': 31, 'tweet_count': 2978, 'listed_count': 9}",,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/C08bATGaBx', 'expanded_url': 'http://almeloaanzee.nl', 'display_url': 'almeloaanzee.nl'}]}}"
109020558,Sanagli,,https://pbs.twimg.com/profile_images/1486403473058971653/dL3PwtwG_normal.jpg,Caldes de Montbui/Barcelona,,False,"Caldes de Montbui/Barcelona. No tinc Netflix i no he vist ni Joc de Trons, ni La casa de papel ni El juego del calamar.  A Instagram sóc sanagli.64",Santi Navarro Anglí 🎗,False,"{'followers_count': 555, 'following_count': 1110, 'tweet_count': 18689, 'listed_count': 0}",1404490302119944195,
1389471976356343809,olive102hn,,https://pbs.twimg.com/profile_images/1389472401549758465/3WouzfxQ_normal.jpg,,,False,神戸生まれ。大学卒業後、23年間社畜。郵便局にて、リハビリし、現在、駆け出し警備員。金無し、地位無し、経歴無し。でも、家族に恵まれ、身体健康。明るく、前向きに生きてます。献血が唯一の社会貢献。10年落ちの愛車が宝物。庶民のお金と暮らしについて、つぶやきます。,なかやひでとし,False,"{'followers_count': 3, 'following_count': 37, 'tweet_count': 62, 'listed_count': 2}",,
745136508,JoseCar_F1,,https://pbs.twimg.com/profile_images/1391176361847529474/zuD5o4Hr_normal.jpg,"Marbella, Spain",,False,"Gamer, estudiante de informatica...",Joseliyo6035,False,"{'followers_count': 224, 'following_count': 2396, 'tweet_count': 4791, 'listed_count': 7}",,
76321283,layfizbiytiful,,https://pbs.twimg.com/profile_images/1178434916054380545/fIrP7d9k_normal.jpg,Neverland,,False,"At, Avrat, Excel",Suedehead,False,"{'followers_count': 302, 'following_count': 750, 'tweet_count': 13141, 'listed_count': 2}",1201609142819053570,
2295689768,LisaByrnes2,,https://pbs.twimg.com/profile_images/1167198272202498049/puKeMl5M_normal.jpg,Sydney Australia,,False,Follower of Jesus | Refugee Advocate,Lisa Byrnes 🌻 😷,False,"{'followers_count': 284, 'following_count': 684, 'tweet_count': 11322, 'listed_count': 2}",,
2438584820,Raseconomics,https://t.co/ACkBqLz3N7,https://pbs.twimg.com/profile_images/1512252318275751960/AdjeDWoy_normal.jpg,"Lima, Peru",,False,🇵🇪 | BA in Economics - @UNMSM_ | Econ nerd 🤓👨🏻‍💻,César García,False,"{'followers_count': 561, 'following_count': 1871, 'tweet_count': 29844, 'listed_count': 8}",1440505994358919185,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/ACkBqLz3N7', 'expanded_url': 'https://github.com/raseconomics', 'display_url': 'github.com/raseconomics'}]}, 'description': {'mentions': [{'start': 23, 'end': 30, 'username': 'UNMSM_'}]}}"
336504453,asenasenol,,https://pbs.twimg.com/profile_images/1381710026843230213/3OyEv6fR_normal.jpg,,,False,,Ase,False,"{'followers_count': 349, 'following_count': 334, 'tweet_count': 12084, 'listed_count': 0}",,
1123560560094842882,ammarmangala,,https://pbs.twimg.com/profile_images/1521503249383235584/CnWUavdy_normal.jpg,"Ukkel, België",,False,.NET Developer / Architect,Аммар,False,"{'followers_count': 27, 'following_count': 106, 'tweet_count': 1340, 'listed_count': 0}",,
2282211292,AndrewMacphers9,,https://pbs.twimg.com/profile_images/672392778677141504/9t1XypAO_normal.jpg,,,False,,Andrew Macpherson,False,"{'followers_count': 64, 'following_count': 679, 'tweet_count': 265, 'listed_count': 0}",,
1175001222702612485,hayaletgol,,https://pbs.twimg.com/profile_images/1513247553755750406/7AeJhYkC_normal.jpg,Kadıköy,,False,,Tchapler,False,"{'followers_count': 174, 'following_count': 142, 'tweet_count': 7440, 'listed_count': 1}",1235489783369158661,
1372186009702567936,saruhashy,,https://pbs.twimg.com/profile_images/1372320807385407489/hfkp72mc_normal.jpg,,,False,,猿橋,False,"{'followers_count': 25, 'following_count': 118, 'tweet_count': 1808, 'listed_count': 1}",,
391703557,DeeCee451,,https://pbs.twimg.com/profile_images/972040089147617280/gXhflNYI_normal.jpg,Australia,,False,I am beer.,🇦🇺 🇺🇦 DeeCee 🇺🇦🇦🇺,False,"{'followers_count': 796, 'following_count': 1489, 'tweet_count': 35248, 'listed_count': 10}",1515245576853803008,
111654622,gricious,https://t.co/f7BzPDo01b,https://pbs.twimg.com/profile_images/1521201833880006658/5GIZRnzG_normal.jpg,"Hauts-de-Seine, Ile-de-France",,False,"23, she/her, I talk about video games and history most of the time and music, books, royalty, animals, castles and tv shows regularly get in the way…",Léna,False,"{'followers_count': 2060, 'following_count': 493, 'tweet_count': 321401, 'listed_count': 34}",1454938599850487818,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/f7BzPDo01b', 'expanded_url': 'https://www.wishlistr.com/nicious', 'display_url': 'wishlistr.com/nicious'}]}}"
151258846,Malgolath,https://t.co/RlU6VhQ4xQ,https://pbs.twimg.com/profile_images/1074775640774107136/nma3gPUR_normal.jpg,,,False,Software Developer. Retired Raid Leader. Space Junkie. Dragons.,Malgolath💙,False,"{'followers_count': 276, 'following_count': 468, 'tweet_count': 10045, 'listed_count': 17}",,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/RlU6VhQ4xQ', 'expanded_url': 'http://twitch.tv/malgolath', 'display_url': 'twitch.tv/malgolath'}]}}"
501761181,naamuli84,,https://pbs.twimg.com/profile_images/1412441157221691397/IgP8jJcF_normal.jpg,Tel aviv,,False,"‏‏‏‏‏‏‏‏‏אדריכלית וכתבת האדריכלות של הארץ. כותבת גם על אמנות, עיצוב ותחצ. 
תחביבים: נאצים, בתי מלוכה
Architecture, Design & Art Correspondent of @Haaretz",🐋🦔 🐑 🐵 naama riba,False,"{'followers_count': 7667, 'following_count': 1878, 'tweet_count': 32936, 'listed_count': 32}",1264887590207082496,"{'description': {'mentions': [{'start': 145, 'end': 153, 'username': 'Haaretz'}]}}"
290859194,Akatsuki_Akiho,,https://pbs.twimg.com/profile_images/1417053365918257153/YkWJ2oxu_normal.jpg,ヒワダタウン ヤドンのいど,,False,鍵盤🎹と謎解き💡の人。 使用機材/YAMAHA CP4STAGE・Roland JUNO-Di。SCRAP団。テンション上がるとブレーキ効きません！ ヤドン/謎解き/リアル脱出ゲーム,あきほ,False,"{'followers_count': 543, 'following_count': 1213, 'tweet_count': 28306, 'listed_count': 7}",1514080427954569217,
85458574,The_Silent_T,,https://pbs.twimg.com/profile_images/1478718298963550212/1cfzdEQ1_normal.jpg,Florida,,False,,Tyler Schofield,False,"{'followers_count': 103, 'following_count': 997, 'tweet_count': 485, 'listed_count': 1}",,
117022276,02rainyday,http://t.co/P4WXU4VUyI,https://pbs.twimg.com/profile_images/761507090032500736/PF-_luG8_normal.jpg,山梨県,,False,貧メダリスト。 極貧祖母子家庭で育つ。 2006年～仕事・家事・祖母自宅介護を独りでこなし2012年祖母より先に自身が倒れる。鬱・不安障害、胃・十二指腸潰瘍、右腎萎縮、顎関節症同時発症。2013年祖母他界（享年94歳）後も通院。現在年収60万円程で半農半病生活中。 生活保護は貰ったことありません。家族ナシ。著書アリ。,麗爺,False,"{'followers_count': 62, 'following_count': 55, 'tweet_count': 7584, 'listed_count': 0}",,"{'url': {'urls': [{'start': 0, 'end': 22, 'url': 'http://t.co/P4WXU4VUyI', 'expanded_url': 'http://www.amazon.co.jp/dp/4990384601', 'display_url': 'amazon.co.jp/dp/4990384601'}]}}"
55558675,dominocats,,https://pbs.twimg.com/profile_images/307033806/IMG_0513_normal.jpg,,,False,壁を登ったり、自転車に乗ったり、太極剣したりしてます。,domino ☆,False,"{'followers_count': 141, 'following_count': 258, 'tweet_count': 27879, 'listed_count': 20}",,
435355551,tiffanysbooker,https://t.co/EGRznQ7c1Z,https://pbs.twimg.com/profile_images/1351244835764768769/gb2KfI1s_normal.jpg,"Montclair, NJ",,False,"What's Your Legacy?
#REALTOR #MsMontclair","Tiffany Booker, REALTOR®",False,"{'followers_count': 72, 'following_count': 202, 'tweet_count': 2581, 'listed_count': 6}",,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/EGRznQ7c1Z', 'expanded_url': 'http://www.tiffanybooker.com', 'display_url': 'tiffanybooker.com'}]}, 'description': {'hashtags': [{'start': 20, 'end': 28, 'tag': 'REALTOR'}, {'start': 29, 'end': 41, 'tag': 'MsMontclair'}]}}"
97253412,juanf_moreno,,https://pbs.twimg.com/profile_images/490456419435839488/K_3nUlMo_normal.jpeg,Madrid (Unión Europea) 🇪🇺,,False,"Docente. Tengo alumnos, no clientes. «Detesto i fanatici con tutta l'anima» (Norberto Bobbio). «Ridentem dicere verum quid vetat?» (Horatius).🔻💉",Juan F. Moreno,False,"{'followers_count': 245, 'following_count': 819, 'tweet_count': 17271, 'listed_count': 12}",,
1380319640664952832,BBBITHIKA,https://t.co/m7IBb5nwQ7,https://pbs.twimg.com/profile_images/1520229757845065728/dI3b-PP2_normal.jpg,She/They,,False,"I feel like I'm observing my life instead of actually living
Bengali 🇧🇩 & I like basketball 🏀",Bithika Barua 🍂,False,"{'followers_count': 12, 'following_count': 77, 'tweet_count': 164, 'listed_count': 0}",1510425730118656001,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/m7IBb5nwQ7', 'expanded_url': 'https://www.instagram.com/bithikabarua_/', 'display_url': 'instagram.com/bithikabarua_/'}]}}"
3083584777,cblaker20,,https://pbs.twimg.com/profile_images/986056187669106688/XoYQp8wU_normal.jpg,"Ohio, USA",,False,,ILikeToast,False,"{'followers_count': 224, 'following_count': 2435, 'tweet_count': 925, 'listed_count': 1}",,
113598333,de__n,https://t.co/I70v8aBy3c,https://pbs.twimg.com/profile_images/1510107335565647877/hhqKMS2Q_normal.jpg,,,False,今にも崩れそうな石橋をダッシュで渡ろうとして３歩目くらいで橋とともに谷底へ消えるタイプの小心者、の、脳内ダダ漏れライフログ。自分からはリムらないよ。,でんでん（吉祥寺在住や言うてまんがな）,False,"{'followers_count': 3333, 'following_count': 811, 'tweet_count': 144609, 'listed_count': 75}",676971083753504770,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/I70v8aBy3c', 'expanded_url': 'http://togetter.com/li/894218', 'display_url': 'togetter.com/li/894218'}]}}"
213146042,bettina923,,https://pbs.twimg.com/profile_images/1389812791725289475/3_FymsU0_normal.jpg,"Jacksonville, FL ",,False,,Bettina🌻,False,"{'followers_count': 37, 'following_count': 945, 'tweet_count': 461, 'listed_count': 1}",,
1242556019236122627,PepMagraneta,,https://pbs.twimg.com/profile_images/1242557139362742273/cwcnSIrt_normal.jpg,,,False,,Pep Magraneta,False,"{'followers_count': 38, 'following_count': 151, 'tweet_count': 631, 'listed_count': 0}",,
1295410377174528000,BREKKER0FCHAINS,,https://pbs.twimg.com/profile_images/1497285107253760006/hR6cTU4n_normal.jpg,,,False,#EVELYNHUGO: «I’m bisexual. Don’t ignore half of me so you can fit me into a box...» || she/her || entp,gigia⸆⸉ 🧚🏾‍♀️,False,"{'followers_count': 716, 'following_count': 573, 'tweet_count': 17553, 'listed_count': 30}",1481027421977653249,"{'description': {'hashtags': [{'start': 0, 'end': 11, 'tag': 'EVELYNHUGO'}]}}"
527866301,oboelizzy,,https://pbs.twimg.com/profile_images/3208324338/2652295b949a1a8217892e6d6f41dd52_normal.jpeg,"Bugbrooke, Northants, UK",,False,"Sci/Chem Educator, MASci Ed, 25+yrs in classroom, doing PhD-chem curric pri-sec. Amateur oboist passionate about children's music+in love with Outer Hebrides 🥰",Liz Coppard,False,"{'followers_count': 1888, 'following_count': 1831, 'tweet_count': 25573, 'listed_count': 41}",,
265204553,Toya_Johnson_,,https://pbs.twimg.com/profile_images/1382345240137375747/Mq_d9ICR_normal.jpg,"Augusta, GA",,False,REALTOR®️ GA 📍 SC | Investor | Entrepreneur | Phil 4:13 | ΔΣΘ | Cae’s Mommy💕,Toya J®️,False,"{'followers_count': 687, 'following_count': 830, 'tweet_count': 20363, 'listed_count': 4}",1454431277680111617,
127858799,mammadileon,,https://pbs.twimg.com/profile_images/1357658424641789954/3Ml6Ue-U_normal.jpg,Milano,,False,🇯🇵音楽事務所マネージャー→🇬🇧遅ればせながら留学生→🇮🇹嫁＆母・ときどき労働者,やす,False,"{'followers_count': 527, 'following_count': 192, 'tweet_count': 39967, 'listed_count': 37}",,
924201446719016960,leebitlvr,https://t.co/nGhtWGbX3N,https://pbs.twimg.com/profile_images/1521202226168881152/6kuo2xtE_normal.png,natalja♡!!!!!!!!,,False,fighting my demons (rewatching heartstopper),seyn 🍂,False,"{'followers_count': 323, 'following_count': 460, 'tweet_count': 43381, 'listed_count': 2}",1510424136660750344,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/nGhtWGbX3N', 'expanded_url': 'http://txti.es/hj-slump', 'display_url': 'txti.es/hj-slump'}]}}"
1120694779795386369,darthgraqe,https://t.co/Ei707WQ2uZ,https://pbs.twimg.com/profile_images/1487290828871675904/lbPFqnIk_normal.jpg,Shiganshina,,False,"father, husband, Pokémon Unite Snorlax Main, Minecraft Player, winter enthusiast, Among Us Level 7, Among Us Cream Main, the favorite color green, 2 cats, SSN:9",bepis,False,"{'followers_count': 16, 'following_count': 186, 'tweet_count': 3966, 'listed_count': 0}",1401497669370093568,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/Ei707WQ2uZ', 'expanded_url': 'http://goku.com', 'display_url': 'goku.com'}]}}"
2224470701,veiledmama,https://t.co/aBWLSnlikE,https://pbs.twimg.com/profile_images/1500251498491613188/BUYsilff_normal.jpg,manc,,False,Formerly known as Princess Handesh. Now I’m a mum of two 👧🏽👶🏽 insta: @aminadominican,ambam🫧,False,"{'followers_count': 546, 'following_count': 392, 'tweet_count': 202478, 'listed_count': 27}",1517277062863720448,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/aBWLSnlikE', 'expanded_url': 'http://instagram.com/muslimahsinthemids', 'display_url': 'instagram.com/muslimahsinthe…'}]}, 'description': {'mentions': [{'start': 69, 'end': 84, 'username': 'aminadominican'}]}}"
809412062124195841,ningguang__simp,,https://pbs.twimg.com/profile_images/1521245911661359104/cKVzrysF_normal.jpg,,,False,❤️ 🦌 :::: Normalize knowing nothing abt your own major,soy ☆ milk @ study mode,False,"{'followers_count': 2182, 'following_count': 494, 'tweet_count': 393, 'listed_count': 3}",1521221090525253633,
