,location,verified,description,username,url,protected,pinned_tweet_id,name,id,public_metrics,profile_image_url,entities
67,22 y/o  ,False,she/xe/they/he • Indian • queer • non-binary • ~lispian crouch~ ll co-ceo of Abel Morales’ hair @bwayfalsettos || Anti-Caste.,dragonfudge,,False,890232129832890368,S ✿ 🌈,4290148092,"{'followers_count': 821, 'following_count': 999, 'tweet_count': 97892, 'listed_count': 28}",https://pbs.twimg.com/profile_images/1399594729298292736/Dca3i4vO_normal.png,"{'description': {'mentions': [{'start': 96, 'end': 110, 'username': 'bwayfalsettos'}]}}"
68,Mexico,False,"Chilango, historiador y programador, ando en bici y veo muchas películas 🌶️ TDAH - ADHD brain 🧠",Chile_Morita_,https://t.co/RHmeI1HI8H,False,1345545517481271299,Elias Herrera,587904472,"{'followers_count': 205, 'following_count': 367, 'tweet_count': 3191, 'listed_count': 0}",https://pbs.twimg.com/profile_images/1505591979157200906/jCt6Y_-j_normal.jpg,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/RHmeI1HI8H', 'expanded_url': 'http://www.twitch.tv/chile_morita', 'display_url': 'twitch.tv/chile_morita'}]}}"
69,"La Plata, Argentina",False,"Un Pueblo sin educación no conoce sus derechos ni las obligaciones de quienes gobiernan.
Educación para ser libres!!
No al Comunismo.",FrankZappa_,,False,716443099749289985,K l a u s 🇦🇷🇺🇦,169721922,"{'followers_count': 6152, 'following_count': 3135, 'tweet_count': 94735, 'listed_count': 26}",https://pbs.twimg.com/profile_images/1427256061573181440/OVwjbtQG_normal.jpg,
70,"Fresno,  CA",False,General strike anybody?  #BLM,Krist1212,https://t.co/V8ftS1Eu07,False,796262551617085440,Chris Morin,118963908,"{'followers_count': 63, 'following_count': 466, 'tweet_count': 2122, 'listed_count': 6}",https://pbs.twimg.com/profile_images/1479141679374299138/BmVh99R1_normal.jpg,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/V8ftS1Eu07', 'expanded_url': 'http://snopes.com', 'display_url': 'snopes.com'}]}, 'description': {'hashtags': [{'start': 25, 'end': 29, 'tag': 'BLM'}]}}"
71,"St Paul, MN",False,Mentality of a 19 year old who lives like a 64 year old.,kerzday,,False,1395370637313683456,B.K.,292698152,"{'followers_count': 78, 'following_count': 237, 'tweet_count': 4355, 'listed_count': 1}",https://pbs.twimg.com/profile_images/1494921002836443136/BJ2GRseC_normal.jpg,
72,United Kingdom,False,"I Tweet stuff
My house Tweets stuff #homeassistant #No47",AbsoluteChaos18,,False,1350391005145608192,Chaos,1349399553372516352,"{'followers_count': 34, 'following_count': 901, 'tweet_count': 134, 'listed_count': 0}",https://pbs.twimg.com/profile_images/1485608505130291210/TARkK6AW_normal.jpg,"{'description': {'hashtags': [{'start': 36, 'end': 50, 'tag': 'homeassistant'}, {'start': 51, 'end': 56, 'tag': 'No47'}]}}"
73,,False,📷 Instagram: @GelanDLN 🔴 Twitch: https://t.co/GatL2C4iQ0 🎥YouTube: https://t.co/Sme9fEzyle,GelanDLN,https://t.co/9UarLGpBDi,False,1356026751760166913,“The Night Kid”,1356022013584953351,"{'followers_count': 2, 'following_count': 133, 'tweet_count': 231, 'listed_count': 0}",https://pbs.twimg.com/profile_images/1484346924404641794/9h7mmz41_normal.jpg,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/9UarLGpBDi', 'expanded_url': 'http://twitch.tv/gelandln', 'display_url': 'twitch.tv/gelandln'}]}, 'description': {'urls': [{'start': 33, 'end': 56, 'url': 'https://t.co/GatL2C4iQ0', 'expanded_url': 'http://Twitch.tv/gelandln', 'display_url': 'Twitch.tv/gelandln'}, {'start': 67, 'end': 90, 'url': 'https://t.co/Sme9fEzyle', 'expanded_url': 'https://m.youtube.com/channel/UChj9JGXj9Yp42X6KXEsWi2Q', 'display_url': 'm.youtube.com/channel/UChj9J…'}], 'mentions': [{'start': 13, 'end': 22, 'username': 'GelanDLN'}]}}"
74,あさねぼういぞんしょう,False,POOOWWEEEERRRRRRRRRRRR,hanakara_milk,,False,,鼻からミルク a.k.a hana(ry / fully vaccinated,105200459,"{'followers_count': 738, 'following_count': 687, 'tweet_count': 20792, 'listed_count': 35}",https://pbs.twimg.com/profile_images/625471620732194816/V3ycPw-O_normal.jpg,
75,"Sydney, Australia",False,,jubaeg,,False,,jubaeg,14112178,"{'followers_count': 28, 'following_count': 136, 'tweet_count': 1097, 'listed_count': 0}",https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,
76,@Madrid,False,"Mucho lío, TDA auto diagnosticado.",FerBespen,,False,,Fernando Viñuales ,1079387208,"{'followers_count': 190, 'following_count': 652, 'tweet_count': 4879, 'listed_count': 5}",https://pbs.twimg.com/profile_images/3094474986/437d8eb6379335adf3260c94ed3733fa_normal.jpeg,
77,"Wales, United Kingdom",False,"Adult human female - wannabe cat lady.
💚🤍💜🦖
Pro nouns, verbs, adjectives and a whole panoply of grammatical structures.",annthomas2012,,False,,Ann Thomas,579010739,"{'followers_count': 506, 'following_count': 1474, 'tweet_count': 8117, 'listed_count': 1}",https://pbs.twimg.com/profile_images/984938454663475200/IsBdhYbw_normal.jpg,
78,第三養豚場,False,,kurobuta2525,,False,,くろぶた、,69565686,"{'followers_count': 134, 'following_count': 214, 'tweet_count': 46554, 'listed_count': 9}",https://pbs.twimg.com/profile_images/767527355426279424/3LpWmWEP_normal.jpg,
79,"Necochea, Argentina",False,Mamá de Coni - Farmacéutica - Escorpiana - Embarazada de un niño sin nombre,naiechevarria,,False,,Naiara Echevarria Beldomenico,1222873260481810432,"{'followers_count': 37, 'following_count': 69, 'tweet_count': 368, 'listed_count': 0}",https://pbs.twimg.com/profile_images/1353198759405084673/UmdjvbX1_normal.jpg,
80,Does not exist,False,ชอบกินถั่วฝักยาว แครอท และหอมใหญ่ ขอบคุณค่ะ,katoonix,https://t.co/ANjRl1TIaO,False,1520441108093825024,แมวมือซุกกลับดาวก่อนแล้วคับ 💫,44910471,"{'followers_count': 4317, 'following_count': 1291, 'tweet_count': 106794, 'listed_count': 40}",https://pbs.twimg.com/profile_images/835553264439435264/skTfqdpW_normal.jpg,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/ANjRl1TIaO', 'expanded_url': 'http://katoonix.com', 'display_url': 'katoonix.com'}]}}"
81,Egypt,False,BTS💜a.c.e💛singto❤️jungkook💚 yibo💙sehyoon {wangxiao -taekook-wowkwan-singtokrist-zeenunew-suamchan/army/choice/peraya}-I bias all the introverted puppies,noda19911,,False,,🎨wow🤖🌹sing🦁🏍️bo🐷🎶kook🐰,1691043751,"{'followers_count': 758, 'following_count': 847, 'tweet_count': 543405, 'listed_count': 31}",https://pbs.twimg.com/profile_images/1523412607310442496/wIlaBoX-_normal.jpg,
82,New Zealand,False,Entitled,HoneyInAotearoa,,False,1511611428125683712,Honey 🌈,1328504322703847424,"{'followers_count': 8363, 'following_count': 6287, 'tweet_count': 68678, 'listed_count': 2}",https://pbs.twimg.com/profile_images/1519446305139228673/T1mK0kHs_normal.jpg,
83,Colombia,False,Contable y Asesor Fiscal | @Platzi 💚 📉 Data Science Student |📱💻🎧,Jon_cnaissir,,False,,Jony ,398072890,"{'followers_count': 970, 'following_count': 3233, 'tweet_count': 21998, 'listed_count': 10}",https://pbs.twimg.com/profile_images/1311744684629340161/n6zcZJit_normal.jpg,"{'description': {'mentions': [{'start': 27, 'end': 34, 'username': 'Platzi'}]}}"
84, Argentina,False,"“si eres neutral en las situaciones de injusticia, has elegido el lado del opresor”.(D. Tutu)",MaritaLom,,False,,Marita Lom,137689128,"{'followers_count': 1548, 'following_count': 2091, 'tweet_count': 10194, 'listed_count': 1}",https://pbs.twimg.com/profile_images/1321140826299314177/EfNEbbW3_normal.jpg,
85,,False,へ(´ω｀) へ,KonnoH_Y,,False,,紺野兵衛,379858338,"{'followers_count': 109, 'following_count': 135, 'tweet_count': 14398, 'listed_count': 5}",https://pbs.twimg.com/profile_images/566086651307233281/emCzOZcI_normal.jpeg,
86,she / they ; wiz*engene,False,,aerasthesia,https://t.co/rTbgs1lJbU,False,1482586836744605698,el,1094431123235434496,"{'followers_count': 337, 'following_count': 395, 'tweet_count': 9803, 'listed_count': 0}",https://pbs.twimg.com/profile_images/1522937721643094018/2ARVVTm6_normal.jpg,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/rTbgs1lJbU', 'expanded_url': 'http://blessed-cursed.xn--6ii', 'display_url': 'blessed-cursed.⠀'}]}}"
87,He/Him,False,Football. UFC. Boxing. Boston Celtics. Denver Broncos. Always returns his shopping trolley to the trolley bay.,Bloobird87,,False,749736763384528896,CymruGav,28590716,"{'followers_count': 230, 'following_count': 1051, 'tweet_count': 13593, 'listed_count': 4}",https://pbs.twimg.com/profile_images/1496865688996229132/yvmg0LzR_normal.jpg,
88,อันตราย เขตมัมหมีเหี้ย,False,- @hf_dreamcatcher -⠀#เชอแมวรีวิว | EN/TH | fub free | LCF / Dreamcatcher / Natsume Yuujinchou | mostly lcf | บ่นจุกจิก+หยาบคายมาก,pchermaew2,,False,1427269070848626691,เชอแมวไอโอจุงเคลดก มือชงเบอหนึ่งเพราะยืนชงคนเดียว,1227617128255111174,"{'followers_count': 277, 'following_count': 1561, 'tweet_count': 89660, 'listed_count': 8}",https://pbs.twimg.com/profile_images/1517364025796878336/WGvxjIQ6_normal.png,"{'description': {'hashtags': [{'start': 21, 'end': 33, 'tag': 'เชอแมวรีวิว'}], 'mentions': [{'start': 2, 'end': 18, 'username': 'hf_dreamcatcher'}]}}"
89,,False,great vegetables,orangesweaterz,,False,,아딜🕴️,886963430682370048,"{'followers_count': 109, 'following_count': 860, 'tweet_count': 73322, 'listed_count': 1}",https://pbs.twimg.com/profile_images/1466798292965097475/DWfaLVMO_normal.jpg,
90,🌅🍁 sunset park bk,False,see you space cowboy 🤠,tnhua_,,False,,Hyperballin Time Chamber,2677417237,"{'followers_count': 300, 'following_count': 1003, 'tweet_count': 7383, 'listed_count': 6}",https://pbs.twimg.com/profile_images/1505591795413131269/v64OwEHG_normal.jpg,
91,"Austin, TX",False,@medievalsnails  He/Him.,TNashGVA,https://t.co/87t3mhj9n8,False,1390676078943997963,Supreme Court Illegitimate,3315380342,"{'followers_count': 267, 'following_count': 949, 'tweet_count': 13262, 'listed_count': 3}",https://pbs.twimg.com/profile_images/1484596419763871747/ThK_Wfmo_normal.jpg,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/87t3mhj9n8', 'expanded_url': 'https://linktr.ee/medievalsnails', 'display_url': 'linktr.ee/medievalsnails'}]}, 'description': {'mentions': [{'start': 0, 'end': 15, 'username': 'medievalsnails'}]}}"
92,"Connecticut, USA",False,"A hubby & dog dad plus A to be legend! I CrossFit too! Give food to the hungry, water to the thirsty, and clothes to the naked. Then God will be pleased.-SSB",2howyalldoing,https://t.co/aqUaLqoqVk,False,871375944140951553,अमित /A S,27129854,"{'followers_count': 3895, 'following_count': 1072, 'tweet_count': 44336, 'listed_count': 16}",https://pbs.twimg.com/profile_images/1513345840471019521/2W6hSPnb_normal.jpg,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/aqUaLqoqVk', 'expanded_url': 'http://www.themanmorandum.com', 'display_url': 'themanmorandum.com'}]}}"
93,,False,Enfermera                           R2 de Enfermería del Trabajo 👷🏻‍♀️,Sofisticada87,,False,1452352093365456904,Sofia E.G,376388398,"{'followers_count': 985, 'following_count': 468, 'tweet_count': 14558, 'listed_count': 12}",https://pbs.twimg.com/profile_images/1442442292233523212/H6sBGqDW_normal.jpg,
94,,False,I felt so much that I started to feel nothing🤷🏾‍https://t.co/o2IIq05QmB,_mylex_,,False,1190539070096596992,😁🇬🇭,427210309,"{'followers_count': 684, 'following_count': 563, 'tweet_count': 38716, 'listed_count': 8}",https://pbs.twimg.com/profile_images/1521101051541270533/tUQKf2SR_normal.jpg,"{'description': {'urls': [{'start': 48, 'end': 71, 'url': 'https://t.co/o2IIq05QmB', 'expanded_url': 'http://instagram.com/mylex_creps?r', 'display_url': 'instagram.com/mylex_creps?r'}]}}"
95,410📍,False,Aspiring trophy husband. Left-handed unicorn. Check out my OnlyFans... on YouTube :),Jasperisms,,False,1473294362528387072,3rd BobChild 🎥📺✨✨,539339120,"{'followers_count': 186, 'following_count': 182, 'tweet_count': 21546, 'listed_count': 3}",https://pbs.twimg.com/profile_images/1498738158913130496/z-A7Hz9b_normal.jpg,
96,"San Jose, CA",False,"Planetary scientist, podcast host. Comms specialist for @SETIInstitute and @planetarysci. Member @WSHCrew. Co-host of the Grudge Report. She/her. #scicomm",planetarypan,https://t.co/xGDiwWFwrJ,False,1448179658382397442,Beth Johnson 🔭☄️🌋🏳️‍🌈,40180051,"{'followers_count': 1398, 'following_count': 2381, 'tweet_count': 19780, 'listed_count': 102}",https://pbs.twimg.com/profile_images/1214605311362781185/LF0RCJhb_normal.jpg,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/xGDiwWFwrJ', 'expanded_url': 'https://planetarypan.medium.com/', 'display_url': 'planetarypan.medium.com'}]}, 'description': {'hashtags': [{'start': 146, 'end': 154, 'tag': 'scicomm'}], 'mentions': [{'start': 56, 'end': 70, 'username': 'SETIInstitute'}, {'start': 75, 'end': 88, 'username': 'planetarysci'}, {'start': 97, 'end': 105, 'username': 'WSHCrew'}]}}"
97,Trinidad and Tobago,False,"•A big hearted girl, with hips to match • What the trunk didn't do, may the branches do!• https://t.co/fTSV2kQqF3
 🇹🇹🐞",kyng_jen,https://t.co/pMzorii8bR,False,1486156990674046976,Crotch Fruit owner🍉🍌🍍,595793181,"{'followers_count': 711, 'following_count': 577, 'tweet_count': 21971, 'listed_count': 5}",https://pbs.twimg.com/profile_images/1502775825346842625/F8PueLsU_normal.jpg,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/pMzorii8bR', 'expanded_url': 'https://instagram.com/polishpalace_byjen?utm_medium=copy_link', 'display_url': 'instagram.com/polishpalace_b…'}]}, 'description': {'urls': [{'start': 90, 'end': 113, 'url': 'https://t.co/fTSV2kQqF3', 'expanded_url': 'https://instagram.com/jen.belle868?utm_medium=copy_link', 'display_url': 'instagram.com/jen.belle868?u…'}]}}"
98,,False,"ソシャゲメインの雑多垢
ウマ＞ブルアカ＝プリコネ＞FEHくらいの頻度でウマ以外はゆるりとやってます",fe_efi,,False,1512853904085909504,ほえふぃ,815836421474766851,"{'followers_count': 535, 'following_count': 434, 'tweet_count': 21650, 'listed_count': 8}",https://pbs.twimg.com/profile_images/1223813353723678720/dV0lsi9c_normal.jpg,
99,,False,"うたプリをごり押しする翁

うたプリ、シャニライ成分強め、箱推し寄りのセシル、ヴァン推し。
QuizKnockも好き、ふくらP、乾さん推し。下らないツイートが多め。",N_Ncla,https://t.co/4b4CcY2sc8,False,1469585309021405186,noyk,1170528373,"{'followers_count': 75, 'following_count': 192, 'tweet_count': 44942, 'listed_count': 1}",https://pbs.twimg.com/profile_images/1451964583308972035/leyZpYS7_normal.png,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/4b4CcY2sc8', 'expanded_url': 'https://www.pixiv.net/users/2127058', 'display_url': 'pixiv.net/users/2127058'}]}}"
336374649,Auckland,False,PE/Health and outdoor ed teacher.  Author of 2 senior physical education textbooks. App developer and pegeek,Jbreeno1,,False,,Julia breen,,"{'followers_count': 1154, 'following_count': 1384, 'tweet_count': 4221, 'listed_count': 125}",https://pbs.twimg.com/profile_images/2494722900/4m5d3kizhfb0zu36sqvg_normal.jpeg,
105800457,Plymouth,False,Becoming a grumpy old man,Biggius,,False,,Alf Cullen,,"{'followers_count': 5, 'following_count': 18, 'tweet_count': 1139, 'listed_count': 1}",https://pbs.twimg.com/profile_images/3109366219/e15e931d34a026e3d3705c926e388f0c_normal.jpeg,
42642180,"Dhaka, Bangladesh",False,loading....,bigpsfan,https://t.co/aUgvGJdm3Y,False,1504357169961238532,Akbar Hossain,,"{'followers_count': 7211, 'following_count': 3768, 'tweet_count': 74070, 'listed_count': 465}",https://pbs.twimg.com/profile_images/1522869550915547136/mThMijce_normal.jpg,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/aUgvGJdm3Y', 'expanded_url': 'https://linktr.ee/akbarbabu', 'display_url': 'linktr.ee/akbarbabu'}]}}"
1267847782355865600,"Dallas, TX",False,Pioneering Naturalist & Feminist 🌱🌿 I'm your bro,lobitachola,,False,,Wolgang,,"{'followers_count': 60, 'following_count': 469, 'tweet_count': 588, 'listed_count': 0}",https://pbs.twimg.com/profile_images/1267848048249655297/YebUZ1EZ_normal.jpg,
963237968,"Pallet Town, Kanto Region",False,| Pokémon Master | Twitch Streamer | AllElite | Best UNO player you know | Storyteller | Pokémon Versus Record: 2-1 | Fuecoco Crew 🔥 |,thelordzypher,https://t.co/zsLynONuIs,False,,Lord Zypher,,"{'followers_count': 235, 'following_count': 1189, 'tweet_count': 14390, 'listed_count': 2}",https://pbs.twimg.com/profile_images/1371494204493361153/_C643smo_normal.jpg,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/zsLynONuIs', 'expanded_url': 'http://twitch.tv/lordzypher', 'display_url': 'twitch.tv/lordzypher'}]}}"
1168529108176760836,พระเอกปัดขวา,False,19🆙 Pround of you guys @JYPETWICE #bjyx #Adrinette รอ หาญท้าชะตาฟ้า2 & ถังซาน2 & TUA SS3,BeMySana,,False,1490917076545933313,ลัลลัลล้า ft.อ่านสอบไฟนอล June22☂️,,"{'followers_count': 40, 'following_count': 940, 'tweet_count': 302189, 'listed_count': 30}",https://pbs.twimg.com/profile_images/1452545221628030977/AFcfoQSb_normal.png,"{'description': {'hashtags': [{'start': 34, 'end': 39, 'tag': 'bjyx'}, {'start': 40, 'end': 50, 'tag': 'Adrinette'}], 'mentions': [{'start': 23, 'end': 33, 'username': 'JYPETWICE'}]}}"
