,entities,verified,description,profile_image_url,public_metrics,url,username,id,name,protected,location,pinned_tweet_id
95285226,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/O7222Vr5Qx', 'expanded_url': 'https://vm.tiktok.com/ZM8tHn7Nk/', 'display_url': 'vm.tiktok.com/ZM8tHn7Nk/'}]}, 'description': {'mentions': [{'start': 22, 'end': 31, 'username': 'udgcucei'}, {'start': 52, 'end': 58, 'username': 'ITESO'}, {'start': 97, 'end': 104, 'username': 'JPhysA'}, {'start': 106, 'end': 117, 'username': 'JPhysComms'}, {'start': 122, 'end': 130, 'username': 'JPhysCM'}]}}",False,"Mexican Researcher at @udgcucei. Physics teacher at @ITESO. Fannibal. Ministérico. Добрый демон. @JPhysA, @JPhysComms and @JPhysCM referee",https://pbs.twimg.com/profile_images/1520116479538208768/H8bQ0EpV_normal.jpg,"{'followers_count': 2141, 'following_count': 5001, 'tweet_count': 651848, 'listed_count': 153}",https://t.co/O7222Vr5Qx,ferminacevesd,,𝔉𝔢𝔯𝔪𝔦𝔫 𝔄𝔠𝔢𝔳𝔢𝔰,False,"Guadalajara, Mexico",
45934339,,False,,https://pbs.twimg.com/profile_images/1300008526/Image011_normal.jpg,"{'followers_count': 19, 'following_count': 145, 'tweet_count': 1395, 'listed_count': 0}",,yafe66,,Faye,False,,
921349807,,False,"Game dev, creative, reader, writer, butcher, baker, candlestick maker.",https://pbs.twimg.com/profile_images/2797743828/052aa5172fd6166dd8b8661ff361bc5a_normal.jpeg,"{'followers_count': 2, 'following_count': 4, 'tweet_count': 169, 'listed_count': 0}",,Tacosnake,,Tacosnake,False,Edge of known space,
3233630583,,False,"Estudio...cosas...and defend like a lion. Anortografofílico😳, mmm...",https://pbs.twimg.com/profile_images/1464626588876779521/poTZWJ2M_normal.jpg,"{'followers_count': 19, 'following_count': 275, 'tweet_count': 1444, 'listed_count': 0}",,SaNtiRyG,,.santi,False,"Lejos, Extremadamente Lejos",1462486613682970629
729253951992926208,,False,they'll love me when i'm dead,https://pbs.twimg.com/profile_images/1500765634438868994/2A3DqcIo_normal.jpg,"{'followers_count': 911, 'following_count': 1009, 'tweet_count': 30003, 'listed_count': 8}",,parcatoteu,,𝒜𝓃𝒶,False,,1147127892666699776
135138914,,False,"bikes, radio, cider, games, electronics and liverpool",https://pbs.twimg.com/profile_images/1253273120225583106/_8zFBZrO_normal.jpg,"{'followers_count': 131, 'following_count': 381, 'tweet_count': 9164, 'listed_count': 12}",,smurphboy,,"Simon ""#19"" Murphy",False,Indoors,629355717967900677
3013828980,,False,she/they | i tweet alot about different things :D totemtwt & shark tank my beloved,https://pbs.twimg.com/profile_images/1517638989162815488/pSFmfxuT_normal.jpg,"{'followers_count': 560, 'following_count': 897, 'tweet_count': 13194, 'listed_count': 42}",,lovechey20,,chey🦈 loves heartstopper,False,Probably reading fanfic,1488383187646488576
40871661,,False,"Interested in Romani and Traveller Rights, Italy, Food, Humour, Education, the Eurovision and Liverpool Football Club.",https://pbs.twimg.com/profile_images/1372213040687542278/Ss4RRzRI_normal.jpg,"{'followers_count': 1166, 'following_count': 2610, 'tweet_count': 37149, 'listed_count': 20}",,soconfhaola,,Sean O Confhaola,False,Connemara Man.,
598837670,,False,"Android developer by day.  Homebrewer, home cook, runner, and android developer by night.  Be Excellent To Each Other",https://pbs.twimg.com/profile_images/1005049953629110272/eaJ0FCDd_normal.jpg,"{'followers_count': 177, 'following_count': 344, 'tweet_count': 6238, 'listed_count': 1}",,thederril,,Derril Lucci,False,at my desk,
206645422,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/ixl9IKF9i8', 'expanded_url': 'https://dissidentgymnastics.blogspot.com/?m=0', 'display_url': 'dissidentgymnastics.blogspot.com/?m=0'}]}}",False,"Retired, but actively. I want to be a lady who wears colourful tunics, has paint in her hair, snippets of fabric everywhere. At ‘work’, still a writer at 💜.",https://pbs.twimg.com/profile_images/1404919994673242128/C5ZEZjLE_normal.jpg,"{'followers_count': 1343, 'following_count': 1732, 'tweet_count': 23690, 'listed_count': 53}",https://t.co/ixl9IKF9i8,RussianGymnast,,Elizabeth Booth,False,"Kettering, England",
1488473987105497091,,False,Masculine Male that hasn't been emasculated by societal norms.,https://pbs.twimg.com/profile_images/1488482579531456521/BbeNXlnN_normal.jpg,"{'followers_count': 172, 'following_count': 116, 'tweet_count': 1150, 'listed_count': 0}",,SensiblePerson7,,The Voice Of The World,False,,1507252484435152899
1194178495712256005,,False,"we all have two lives, the second begins when you realized you only have one",https://pbs.twimg.com/profile_images/1515708088535425024/2YbHHiFL_normal.jpg,"{'followers_count': 104, 'following_count': 147, 'tweet_count': 2425, 'listed_count': 0}",,mariinarosas02,,melasuda,False,tony stark,1322717920972201984
404624686,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/gojZ496Zl0', 'expanded_url': 'https://www.agresearch.co.nz/', 'display_url': 'agresearch.co.nz'}]}}",False,Agroecosystem modeller at AgResearch; Editor-in-Chief for Agricultural Systems,https://pbs.twimg.com/profile_images/1177723951042064384/0W6l0mL0_normal.jpg,"{'followers_count': 163, 'following_count': 478, 'tweet_count': 568, 'listed_count': 2}",https://t.co/gojZ496Zl0,ValSnowNZ,,Val Snow,False,"Selwyn District, New Zealand",
16020072,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/jlNKw48J3b', 'expanded_url': 'https://linktr.ee/MiyagiMario', 'display_url': 'linktr.ee/MiyagiMario'}]}}",False,"Musician,Air Guitarist. Boys on the beach、宮城マリオと彼のスクールメイツ、ザ・スリーメン、とうきょうふぃるむず、UNICO、mamma-goat、まぼろしのみぎ。お問い合わせ、連絡は miyagitsuyoshi@hotmail.com まで。",https://pbs.twimg.com/profile_images/1359742770760437760/qRJWoxDD_normal.jpg,"{'followers_count': 2742, 'following_count': 902, 'tweet_count': 49864, 'listed_count': 153}",https://t.co/jlNKw48J3b,icecreamdaisuki,,宮̆̈城̆̈マ̆̈リ̆̈オ̆̈,False,板橋,
482433244,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/zFzZgg2xDD', 'expanded_url': 'http://aroundthehills.wordpress.com', 'display_url': 'aroundthehills.wordpress.com'}]}}",False,"Walking, camping, taking it easy",https://pbs.twimg.com/profile_images/980346142520160256/LZcSrpcl_normal.jpg,"{'followers_count': 1164, 'following_count': 255, 'tweet_count': 20468, 'listed_count': 16}",https://t.co/zFzZgg2xDD,aroundthehills,,Judith 🇺🇦,False,⚽️ TRFC 🏟️ 75/92,
506433859,,False,Técnico superior en imagen para el diagnóstico. ☢️,https://pbs.twimg.com/profile_images/620286413184106497/8Ezwka9P_normal.jpg,"{'followers_count': 86, 'following_count': 85, 'tweet_count': 2353, 'listed_count': 1}",,river_8,,Patricia Garcia,False,,
21740902,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/4Xh21hA43O', 'expanded_url': 'http://www.diebedra.de', 'display_url': 'diebedra.de'}]}, 'description': {'hashtags': [{'start': 71, 'end': 91, 'tag': 'BenedictCumberbatch'}, {'start': 92, 'end': 109, 'tag': 'Cumbercollective'}, {'start': 111, 'end': 120, 'tag': 'TomBurke'}, {'start': 121, 'end': 128, 'tag': 'Strike'}, {'start': 129, 'end': 139, 'tag': 'Endeavour'}, {'start': 140, 'end': 151, 'tag': 'ShaunEvans'}]}}",False,"Bücher, Filme, Technik, Neuland. Bloggerin. Journalistin. Proud fan of #BenedictCumberbatch #Cumbercollective  #TomBurke #Strike #Endeavour #ShaunEvans",https://pbs.twimg.com/profile_images/1056171595780317184/iWcRj5Ry_normal.jpg,"{'followers_count': 1194, 'following_count': 1285, 'tweet_count': 166491, 'listed_count': 73}",https://t.co/4Xh21hA43O,DieBedra,,Petra Breunig,False,"Germany, Bamberg",1514951794077708293
254144586,,False,"the ballad of songbirds and snakes                       
she/her",https://pbs.twimg.com/profile_images/1486448150277758988/bjaiuMb__normal.jpg,"{'followers_count': 1087, 'following_count': 2077, 'tweet_count': 55079, 'listed_count': 21}",,elevenblues,,devote your heart,False,Barcelona,1477401048205701120
555362528,,False,,https://pbs.twimg.com/profile_images/899711905153118208/qdf39NSO_normal.jpg,"{'followers_count': 40, 'following_count': 236, 'tweet_count': 513, 'listed_count': 0}",,ainat00tania,,Tania,False,,
48478457,,False,,https://pbs.twimg.com/profile_images/1532595773/150858_489097914112_735369112_5458466_5068352_n_normal.jpg,"{'followers_count': 206, 'following_count': 251, 'tweet_count': 9230, 'listed_count': 3}",,ikmalafif,,Ikmal Afif,False,,
3053106650,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/ppgcphcNVL', 'expanded_url': 'https://www.instagram.com/marta.jf/', 'display_url': 'instagram.com/marta.jf/'}]}}",False,Mi corazón está dividido entre el vino y auron.,https://pbs.twimg.com/profile_images/1508820090862587916/PhI-wo3n_normal.jpg,"{'followers_count': 257, 'following_count': 222, 'tweet_count': 15345, 'listed_count': 22}",https://t.co/ppgcphcNVL,martajf_,,Marti🥵,False,"Xàtiva, Spain",
809261,,False,"This stub is the worst, except for Wordle.",https://pbs.twimg.com/profile_images/443230182/twit_head_normal.JPG,"{'followers_count': 68, 'following_count': 626, 'tweet_count': 1212, 'listed_count': 0}",,loneill,,lorenzo neill,False,Dublin,
722856556480634880,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/0HeZUnlL8A', 'expanded_url': 'https://youtu.be/qHoN-lWjf9Q', 'display_url': 'youtu.be/qHoN-lWjf9Q'}]}}",False,"26 • T-Ryoutoutsukai 💗💜💙🏳️‍🌈 • Any pronouns • Buff women connoisseur • FFXIV, Critical Role, memes, shitpost and other fandoms (RT heavy) • Hic svnt grypes",https://pbs.twimg.com/profile_images/1516886198475792384/S4FvC44F_normal.jpg,"{'followers_count': 232, 'following_count': 1177, 'tweet_count': 76589, 'listed_count': 7}",https://t.co/0HeZUnlL8A,Valarjar,,Might & main 🏰,False,Stasis loop,1516885143377649671
1354665131628630017,,False,Under Construction,https://pbs.twimg.com/profile_images/1499070375849697282/kQ7SOIp-_normal.jpg,"{'followers_count': 5, 'following_count': 54, 'tweet_count': 166, 'listed_count': 0}",,LarsLar34601859,,Lars Larson,False,United States,
406425523,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/wBmBjr5XdL', 'expanded_url': 'http://www.twitch.tv/imchristaylor', 'display_url': 'twitch.tv/imchristaylor'}]}}",False,,https://pbs.twimg.com/profile_images/909878890503577600/yK4mTrnz_normal.jpg,"{'followers_count': 61, 'following_count': 280, 'tweet_count': 383, 'listed_count': 1}",https://t.co/wBmBjr5XdL,imchristaylor,,Chris Taylor,False,England,
1188122326392541184,,False,"Just a boy, looking at a tweet",https://pbs.twimg.com/profile_images/1188122465890918402/fnIdXzow_normal.jpg,"{'followers_count': 59, 'following_count': 108, 'tweet_count': 759, 'listed_count': 0}",,BabyYodaTea,,ScubaGeekFL,False,"weeki wachee, fl",
1515280634394341376,,False,학점 하락 그래프를 그리는 컴공학부생...,https://pbs.twimg.com/profile_images/1515280753395122178/ny91VzBG_normal.jpg,"{'followers_count': 3, 'following_count': 104, 'tweet_count': 85, 'listed_count': 0}",,buungSa,,붕어빵사재기,False,,
23308146,,False,,https://pbs.twimg.com/profile_images/1310095929/twit_normal.jpg,"{'followers_count': 540, 'following_count': 585, 'tweet_count': 2599, 'listed_count': 10}",,Solsticebaby,,KLee,False,Cheshire ,
37903950,,False,"Veterinarian, scientist, passionate natural historian, environmentalist, and basketball tragic!  Takes some photographs as well. he/him",https://pbs.twimg.com/profile_images/746981744553820160/-vNd8BH7_normal.jpg,"{'followers_count': 917, 'following_count': 3952, 'tweet_count': 24717, 'listed_count': 25}",,Marksah,,Mark Simpson,False,Awabakal Land,
2446102038,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/rdc3youBKr', 'expanded_url': 'https://wakelet.com/@PeoplesGameAlex', 'display_url': 'wakelet.com/@PeoplesGameAl…'}]}, 'description': {'mentions': [{'start': 9, 'end': 20, 'username': 'DublinLive'}, {'start': 24, 'end': 33, 'username': 'stpatsfc'}, {'start': 36, 'end': 43, 'username': 'Wolves'}, {'start': 46, 'end': 59, 'username': 'Timberwolves'}, {'start': 62, 'end': 76, 'username': 'AstonMartinF1'}]}}",True,"🇮🇪🇮🇹🇮🇪 
📝@DublinLive
🔴⚪ @stpatsfc
🐺 @Wolves
🏀 @Timberwolves
🟢 @AstonMartinF1
🏠 The People's Republic of Dublin South Central
🐦 Views my own
🐦 ifb",https://pbs.twimg.com/profile_images/1460281694167179274/J401DLdI_normal.jpg,"{'followers_count': 1277, 'following_count': 2070, 'tweet_count': 44883, 'listed_count': 11}",https://t.co/rdc3youBKr,alexdunnesf,,Alex,False,Ballyfermot,988694161300819969
363045476,,False,"I like to laugh. Reality TV junkie, X Phile, 80’s tragic. Frequently anxious.",https://pbs.twimg.com/profile_images/1477196605912616960/b8kSgUDg_normal.jpg,"{'followers_count': 725, 'following_count': 904, 'tweet_count': 52909, 'listed_count': 17}",,MichelleMackey1,,Michelle 🐿💨💉x3,False,Australia,910121965200982016
870397667725242369,,False,"""Y vivía sin creerme que el equilibrio estaba en el oído. Y entonces me dijiste ""Te Quiero"" y tambaleaste mis cimientos con dos palabras homicidas""",https://pbs.twimg.com/profile_images/1496590977334751236/DGbECsZr_normal.jpg,"{'followers_count': 116, 'following_count': 139, 'tweet_count': 13091, 'listed_count': 0}",,malapecorina,,Yuly,False,,1074370917810221056
1096432166,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/OqXYHFIkoM', 'expanded_url': 'https://www.youtube.com/c/GenuineRockstars', 'display_url': 'youtube.com/c/GenuineRocks…'}]}, 'description': {'hashtags': [{'start': 76, 'end': 89, 'tag': 'Paleontology'}, {'start': 90, 'end': 103, 'tag': 'MomInScience'}, {'start': 104, 'end': 122, 'tag': 'Firstgenscientist'}]}}",False,"PhD Student Virtual Palaeontology of Early Tetrapods at Uppsala University.
#Paleontology #MomInScience #Firstgenscientist. BLM  🏳️‍🌈Ally🏳️‍⚧️. Dutch/English",https://pbs.twimg.com/profile_images/1138884037072867330/pS5Fb5bZ_normal.jpg,"{'followers_count': 2881, 'following_count': 1495, 'tweet_count': 23749, 'listed_count': 77}",https://t.co/OqXYHFIkoM,MelanieDuring,,"🇺🇦Melanie During, MSc. ⛏🦖🇺🇦",False,Uppsala Sweden,1497955627959791621
1052203051,,False,"bumbling servant of Jesus, parent, granddad",https://pbs.twimg.com/profile_images/1064178742208139264/ku2pEJrf_normal.jpg,"{'followers_count': 44, 'following_count': 53, 'tweet_count': 4467, 'listed_count': 2}",,PhilipPlatt,,Philip Platt,False,,
1116654806481895424,,False,Non Bio,https://pbs.twimg.com/profile_images/1515585639575695361/eCQtaUg3_normal.jpg,"{'followers_count': 83, 'following_count': 1096, 'tweet_count': 176, 'listed_count': 0}",,mreesharris,,Marcus Rees-Harris,False,Wherever,
356020882,,False,Huge Laker and Niner fan. Proud father and loving husband. Born and raised on the beautiful island of Guam. Now addicted to SDCC.,https://pbs.twimg.com/profile_images/3424139803/859613bc14bddb1caaac802c62756c8e_normal.jpeg,"{'followers_count': 240, 'following_count': 973, 'tweet_count': 7712, 'listed_count': 2}",,Is7ander671,,Ferd,False,SF,
126076247,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/kFlMZwz0mF', 'expanded_url': 'https://sharbeattie.com/', 'display_url': 'sharbeattie.com'}]}}",False,video editor 🎥,https://pbs.twimg.com/profile_images/1520714320740507648/6K8Lfr5L_normal.jpg,"{'followers_count': 186, 'following_count': 193, 'tweet_count': 1529, 'listed_count': 0}",https://t.co/kFlMZwz0mF,Coolhwip_,,Sharmaine Beattie,False,Northamptonshire ,
153057814,,False,"Husband to Rhian, Dad to Gruff and Elis - and part time bass player in Newport's Burning Ferns.",https://pbs.twimg.com/profile_images/1189660325081210883/t7irverV_normal.jpg,"{'followers_count': 142, 'following_count': 456, 'tweet_count': 2169, 'listed_count': 0}",,brychantodd,,Brychan Todd,False,"Abercarn, Wales",
534797269,,False,,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,"{'followers_count': 16, 'following_count': 362, 'tweet_count': 1916, 'listed_count': 0}",,JVerstynen,,Jacob Verstynen,False,,
115374181,,False,"Expert in Product Design and development,  Engineering Services, Injection molding.",https://pbs.twimg.com/profile_images/773117216728514560/EMw1D79w_normal.jpg,"{'followers_count': 53, 'following_count': 75, 'tweet_count': 254, 'listed_count': 0}",,Sanjeev26May,,Sanjeev Kulkarni,False,"Pune, India",
957687928892817408,,False,Eğitim - senli  ihraç Matematikçi,https://pbs.twimg.com/profile_images/1488583044768358401/_EHJAOoL_normal.jpg,"{'followers_count': 79, 'following_count': 864, 'tweet_count': 3153, 'listed_count': 0}",,engindemiro,,engin,False,İstanbul-İzmir,1311243993586507776
913408524897669121,,False,He/Hehehehehe,https://pbs.twimg.com/profile_images/1520184249365590017/R4HksxYD_normal.jpg,"{'followers_count': 93, 'following_count': 86, 'tweet_count': 5025, 'listed_count': 0}",,whatispilates2,,KA,False,"Denver, CO",1048325018604601344
235924397,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/3v0vM21KUk', 'expanded_url': 'http://Instagram.com/jodiehall_', 'display_url': 'Instagram.com/jodiehall_'}]}}",False,Professional Dancer.,https://pbs.twimg.com/profile_images/1250142472967270401/IK0eCOa0_normal.jpg,"{'followers_count': 725, 'following_count': 136, 'tweet_count': 33913, 'listed_count': 4}",https://t.co/3v0vM21KUk,jodiehall_,,JH ♡,False,,1495356072927932421
115405873,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/CRKlgkICJY', 'expanded_url': 'http://www.sendoutcards.com/sandrakennedy', 'display_url': 'sendoutcards.com/sandrakennedy'}]}}",False,Lover of life ! Connecting and Supporting business through Trade Show Marketing and sharing a customer relationship tool !  Your Success is my Goal!,https://pbs.twimg.com/profile_images/594906759094874112/q692wuCy_normal.jpg,"{'followers_count': 1681, 'following_count': 2606, 'tweet_count': 11440, 'listed_count': 81}",https://t.co/CRKlgkICJY,SandraKennedy1,,Sandra Kennedy,False,"Mississauga, Ontario",1237092921696010243
554570807,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/DzxVgMA6Mv', 'expanded_url': 'https://www.instagram.com/pedromotmad/', 'display_url': 'instagram.com/pedromotmad/'}]}}",False,Homo Homini Lupus. Valar Morghulis. Turismo en la UA.,https://pbs.twimg.com/profile_images/1178730416620101632/m_axJGT9_normal.jpg,"{'followers_count': 242, 'following_count': 397, 'tweet_count': 11686, 'listed_count': 0}",https://t.co/DzxVgMA6Mv,pedromotmad,,Pedro,False,Novelda. La Azohía.,1321739053423878144
