,location,name,protected,url,verified,public_metrics,description,profile_image_url,username,id,pinned_tweet_id,entities
58,she/they (transgener),lavvindar 💫,False,https://t.co/by0JjBJGg2,False,"{'followers_count': 57, 'following_count': 699, 'tweet_count': 1266, 'listed_count': 0}",🌌 art maker and enjoyer ✨ star/cat lover ✨ big sonic fan ✨ 17 ys/o 🌌,https://pbs.twimg.com/profile_images/1516958785968873472/Jjhad-B-_normal.jpg,lavvindar,1211125129708572672,1520825363999256576,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/by0JjBJGg2', 'expanded_url': 'https://instagram.com/starboundcastle', 'display_url': 'instagram.com/starboundcastle'}]}}"
59,,Cranky Aussie,False,,False,"{'followers_count': 18, 'following_count': 29, 'tweet_count': 1351, 'listed_count': 0}","It’s not a nom de plume, it’s a lifestyle.",https://pbs.twimg.com/profile_images/882834496269275137/r7sEzJ8X_normal.jpg,CrankyAussie,98591961,,
60,,nilgün dimen,False,,False,"{'followers_count': 10, 'following_count': 41, 'tweet_count': 86, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/378800000275861728/ef6d01913cb42d91b3c5c16986b6d199_normal.jpeg,bluenilex,1005101136,,
61,,ラッキーモンスター,False,,False,"{'followers_count': 5, 'following_count': 24, 'tweet_count': 67, 'listed_count': 0}",浪人生です。駿台大阪校　スーパー国立医系,https://pbs.twimg.com/profile_images/1430865282541621253/4chm2P3E_normal.png,BzZz9d,1430865151780024326,,
62,成人済/フォロー外通知off,Shio🐻,False,https://t.co/H8NtiyO0oM,False,"{'followers_count': 1121, 'following_count': 184, 'tweet_count': 69542, 'listed_count': 32}",たまに女の子メインにお絵かきするゲームアカウント■NL・GL・BLなんでも好き■イラストの転載・アイコン等への使用は許可していません■イラストの依頼は受け付けていません。■ゲームのマルチプレイは相互フォロー内の方のみ■ツイプロhttps://t.co/tl9b1AFyC6,https://pbs.twimg.com/profile_images/1276428773529751552/G9qF8FcG_normal.jpg,Hinagi_Shio,797651662022131712,1458102937788588040,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/H8NtiyO0oM', 'expanded_url': 'https://marshmallow-qa.com/hinagi_shio?utm_medium=url_text&utm_source=promotion', 'display_url': 'marshmallow-qa.com/hinagi_shio?ut…'}]}, 'description': {'urls': [{'start': 113, 'end': 136, 'url': 'https://t.co/tl9b1AFyC6', 'expanded_url': 'http://twpf.jp/Hinagi_Shio', 'display_url': 'twpf.jp/Hinagi_Shio'}]}}"
63,,😺力シ夕一🐾,False,,False,"{'followers_count': 100, 'following_count': 295, 'tweet_count': 16640, 'listed_count': 5}",過去の栄光にすがって生きる。,https://pbs.twimg.com/profile_images/1518234564564447232/6Dtv97MG_normal.jpg,takasshey,286461076,,
64,,tezzle,False,,False,"{'followers_count': 14, 'following_count': 214, 'tweet_count': 289, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1359458508949790721/yZ7JLeZU_normal.jpg,tezzleann_ann,292879203,,
65,"Petaling Jaya, Selangor",Let’s elope! 🌈🏃🏽‍♂️🏃,False,,False,"{'followers_count': 21, 'following_count': 55, 'tweet_count': 3155, 'listed_count': 0}",early riser/salad jihadist,https://pbs.twimg.com/profile_images/1397679165977944069/SWJHL2yw_normal.jpg,yusrituals,237114145,1103207205573021696,
66, Canada 🇨🇦,Frank,False,,False,"{'followers_count': 50, 'following_count': 104, 'tweet_count': 1285, 'listed_count': 0}","Stand with the Ukraine 🇺🇦 against tyranny, oppression and dictatorship. Canada 🇨🇦 stands with the Ukraine 🇺🇦.",https://pbs.twimg.com/profile_images/1521349188633735168/3CQdbCvU_normal.jpg,castillo2349,1307405245971140610,,
67,日本,nagato@おでかけ,False,https://t.co/WGZh6mJOF2,False,"{'followers_count': 468, 'following_count': 489, 'tweet_count': 78399, 'listed_count': 18}",nagatoっていいます。社会の枠に戻りました。JR乗車率99.858%。鉄道/ポケモン/眼鏡っ娘/キハ183 詳細はツイプロhttps://t.co/96tKz4oP9L,https://pbs.twimg.com/profile_images/1817712616/7989_normal.jpg,nagatoNLF,484642634,1091562147392286720,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/WGZh6mJOF2', 'expanded_url': 'http://penguin-dash.hatenablog.com', 'display_url': 'penguin-dash.hatenablog.com'}]}, 'description': {'urls': [{'start': 63, 'end': 86, 'url': 'https://t.co/96tKz4oP9L', 'expanded_url': 'http://twpf.jp/nagatoNLF', 'display_url': 'twpf.jp/nagatoNLF'}]}}"
68,,Cazador,False,,False,"{'followers_count': 1484, 'following_count': 2300, 'tweet_count': 134806, 'listed_count': 15}","🎶Bs As, El Cóndor, Mar del Plata🎶
La milanesa es el material más noble del universo.
Me quejo de todo.
Sin Diego no hay más fútbol.
Plutón es un planeta.",https://pbs.twimg.com/profile_images/1477815565259620359/nLC-N_lO_normal.jpg,CazadorFG,1951691017,717768391717683200,
69,"Wakefield, England",Brent Read,False,,False,"{'followers_count': 101, 'following_count': 291, 'tweet_count': 705, 'listed_count': 0}","Music teacher by day. Musician 24/7. DoM with @hpconcertband. Sax/Clarinet player with @thefireband, @pure4tet and Humber Stein Stompers. Wakefield Trinity fan!",https://pbs.twimg.com/profile_images/948615413277118466/LTMUJVzg_normal.jpg,BrentRead2,948602698068365318,,"{'description': {'mentions': [{'start': 46, 'end': 60, 'username': 'hpconcertband'}, {'start': 87, 'end': 99, 'username': 'thefireband'}, {'start': 101, 'end': 110, 'username': 'pure4tet'}]}}"
70,"Monterrey, Nuevo León",Fernando Soprano,False,,False,"{'followers_count': 34, 'following_count': 384, 'tweet_count': 996, 'listed_count': 0}","Entusiasta del cine, música, deportes y televisión",https://pbs.twimg.com/profile_images/1345978654111768577/Y4rzxQ3R_normal.jpg,FerSoprano,1345955331931856898,1431659046214459395,
71,in your heart,Cosmicchicken.kc,False,,False,"{'followers_count': 119, 'following_count': 2000, 'tweet_count': 5194, 'listed_count': 3}","--COMMISSIONS OPEN-- 
Artist 🎨 🇲🇽
He/She / meow
18 / I like cats and anime (•ө•)♡ 
I can make you a drawing ✨ instagram: cosmicchicken.kc",https://pbs.twimg.com/profile_images/1472662953291829257/gM10piuj_normal.jpg,soybato_kc,1304773103491440640,1501788658537582597,
72,"Brooklyn, NY",Kara 🌹,False,,False,"{'followers_count': 114, 'following_count': 208, 'tweet_count': 1760, 'listed_count': 1}",Brooklyn Middle School Teacher. Brooklyn Public School Parent. MORE UFT Caucus member. She/her.,https://pbs.twimg.com/profile_images/1396559668915458049/njnXHTnq_normal.jpg,LookItsKara,106096591,,
73,"Napier, NZ via Milford Haven",Chris Webb,False,https://t.co/HSdUbqtnW9,False,"{'followers_count': 393, 'following_count': 580, 'tweet_count': 23950, 'listed_count': 2}","Welsh Kiwi. Nice ear lobes. 
Often talk nonsense on @StillAnyGoodPod. Very occasionally appear on #OnThisDay90s",https://pbs.twimg.com/profile_images/1511847201852772356/568oYpfk_normal.jpg,chrisporkerwebb,2907752695,1405269388509401089,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/HSdUbqtnW9', 'expanded_url': 'https://bit.ly/2IrXNIz', 'display_url': 'bit.ly/2IrXNIz'}]}, 'description': {'hashtags': [{'start': 98, 'end': 111, 'tag': 'OnThisDay90s'}], 'mentions': [{'start': 52, 'end': 68, 'username': 'StillAnyGoodPod'}]}}"
74,Republic of Mauritius,Nitish Ramnohur,False,,False,"{'followers_count': 29, 'following_count': 198, 'tweet_count': 281, 'listed_count': 0}","IT enthusiast, Technology passionate",https://pbs.twimg.com/profile_images/1419693007599673348/AJTC_PXO_normal.jpg,N1T15H,93241354,,
75,"Hyogo, KOBE",3LOBB3K1,False,https://t.co/NXts4pfcnV,False,"{'followers_count': 212, 'following_count': 220, 'tweet_count': 19081, 'listed_count': 19}",Twitterクライアント：夜フクロウ、MacBook Pro(2020銀)／macOS Monterey 12、iPod nano 7th 16G宙灰、iPad Pro 11 3rdG銀M1 256GB Wi-Fi、Pencil 2、tv,https://pbs.twimg.com/profile_images/1513068208173240325/30skNod3_normal.png,3K1,40451406,,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/NXts4pfcnV', 'expanded_url': 'http://blog.3LOBB.jp', 'display_url': 'blog.3LOBB.jp'}]}}"
76,⁽⁽꜀(:3꜂ ꜆)꜄⁾⁾,ゆず❀k,False,https://t.co/KuG8OVWYU7,False,"{'followers_count': 1298, 'following_count': 1842, 'tweet_count': 25830, 'listed_count': 8}",Kouzuki.yuzu。主に写真とサッカーと鉄。多趣味混合垢なのでTLに色々流れます。セレッソ試合時は叫びます。フォロー/リム/ブロックはお互い自由で,https://pbs.twimg.com/profile_images/1512924622127534080/Otr5Rh8w_normal.png,yukouduki,1284969713462730752,1520358285257637890,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/KuG8OVWYU7', 'expanded_url': 'https://instagram.com/kouzuki.yuzu', 'display_url': 'instagram.com/kouzuki.yuzu'}]}}"
77,mi andalusía,Sara H 𓃰,False,https://t.co/nDOzd2lalM,False,"{'followers_count': 94, 'following_count': 202, 'tweet_count': 4896, 'listed_count': 1}","she/her || ojitos rasgaos, ojitos achinaos✨ ||                              kapoper y últimamente con la música tradicional jaja no kapasao",https://pbs.twimg.com/profile_images/1484541270496272393/QWPILCfr_normal.jpg,shpb_,765228113840201728,1329926547789258752,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/nDOzd2lalM', 'expanded_url': 'https://youtu.be/juBEwYDCTWQ', 'display_url': 'youtu.be/juBEwYDCTWQ'}]}}"
78,"Granada, España",⁣𓆩♡𓆪,False,https://t.co/CtgypkX8EN,False,"{'followers_count': 185, 'following_count': 1150, 'tweet_count': 4930, 'listed_count': 0}",˚✧˓(⊃｡•́‿-｡)⊃︻┳═一 °•☆ﾟ*･｡*･:˓˒⁎⁺˳✧༚,https://pbs.twimg.com/profile_images/1457753809384525828/Dopf_94r_normal.jpg,adggart,4159222234,,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/CtgypkX8EN', 'expanded_url': 'https://www.instagram.com/a.dgart/', 'display_url': 'instagram.com/a.dgart/'}]}}"
79,ぼくのふるさとシュテルンビルト,🌹佐渡🌹,False,https://t.co/3yKac6wqX2,False,"{'followers_count': 179, 'following_count': 305, 'tweet_count': 126086, 'listed_count': 6}",成人済腐｜fate四次金槍ギルディル｜マシュマロ→https://t.co/FaQKQZpp6N,https://pbs.twimg.com/profile_images/1512778842058162181/MNwcm150_normal.jpg,sado_234,232442305,1393781428014379014,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/3yKac6wqX2', 'expanded_url': 'http://pixiv.me/sadonisu', 'display_url': 'pixiv.me/sadonisu'}]}, 'description': {'urls': [{'start': 25, 'end': 48, 'url': 'https://t.co/FaQKQZpp6N', 'expanded_url': 'http://goo.gl/fEF9Kg', 'display_url': 'goo.gl/fEF9Kg'}]}}"
80,,Kailiwaili,False,,False,"{'followers_count': 326, 'following_count': 370, 'tweet_count': 29145, 'listed_count': 2}",Anime in the streets and Hentai in the sheets ✨😏🎌,https://pbs.twimg.com/profile_images/1402481898958385155/tI_n49AJ_normal.jpg,KailiWaili,447699535,1014922262015643649,
81,Barcelona,Noemí,False,https://t.co/dkqs3SIfT1,False,"{'followers_count': 74, 'following_count': 75, 'tweet_count': 4200, 'listed_count': 1}",04🌙🐶❤,https://pbs.twimg.com/profile_images/1458513082456678400/rdlQVmtd_normal.jpg,noemi_pg97,343485916,,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/dkqs3SIfT1', 'expanded_url': 'http://instagram.com/noemipg97', 'display_url': 'instagram.com/noemipg97'}]}}"
82,Philippines,ibong pipit - LENI2022,False,,False,"{'followers_count': 7, 'following_count': 12, 'tweet_count': 665, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1245319485793300481/qbskgTZd_normal.jpg,ibongpipit813,2423252958,,
83,,Super08Eve,False,,False,"{'followers_count': 26, 'following_count': 601, 'tweet_count': 362, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/2436690945/image_normal.jpg,evett08,44123415,,
84,"Texas, USA",Mynno,False,https://t.co/T7izH0JwcZ,False,"{'followers_count': 32, 'following_count': 276, 'tweet_count': 304, 'listed_count': 0}","Freelance artist, author, and cartographer. D&D enthusiast. commissions: CLOSED",https://pbs.twimg.com/profile_images/1519555144098013184/VSrZVdxD_normal.jpg,mynnoart,961337888364531712,,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/T7izH0JwcZ', 'expanded_url': 'https://linktr.ee/mynno_', 'display_url': 'linktr.ee/mynno_'}]}}"
85,３人＋2🐾の声が聞こえるところ,さゆりり,False,,False,"{'followers_count': 47, 'following_count': 485, 'tweet_count': 806, 'listed_count': 1}","高いぞ高いぞ富士山
みみとはなとのどをのぞく人   リズム隊
🐢🐈
Ingredients:クリープハイプ 尾崎世界観 
大河ドラマ　 宮藤官九郎 大根仁 お笑い
仮面ライダーシリーズ　　
怪物山田裕貴　海藤瞬役の吉沢",https://pbs.twimg.com/profile_images/1319644084290555904/opzBk2gA_normal.jpg,saycorn,264837944,,
86,24 | 🇮🇩,eevee 💚🌱,False,https://t.co/YwmmH4GuGl,False,"{'followers_count': 759, 'following_count': 328, 'tweet_count': 25997, 'listed_count': 17}",she/her ┃ scuffed sprout  ┃ 💚💜💗💛💙 Red Velvet ┃ do scuffed arts for fun,https://pbs.twimg.com/profile_images/1508409954268762120/DMhWlyjU_normal.jpg,veeridescent,1048798836066476034,1491974229180706817,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/YwmmH4GuGl', 'expanded_url': 'https://zaqa.net/eeveeri', 'display_url': 'zaqa.net/eeveeri'}]}}"
87,東京都南部＋全国各地,はら◎ち,False,,False,"{'followers_count': 652, 'following_count': 853, 'tweet_count': 69580, 'listed_count': 20}",まるち あちこちでかけたい ワクチン3回済み ／ 競技かるた(A級39点／B級公認読手) サイクリング ・旅行◦散歩・油そば ・担々麺・日本酒・ボドゲ・スプラトゥーン・orasで初めてポケモン始めた／独身卒業した／駅メモ・あるくと◦国盗り 内輪なツイート多いですがご容赦下さい,https://pbs.twimg.com/profile_images/1463516282880663552/XdMnznvl_normal.jpg,haratchatta,135191681,,
88,名古屋,楠樹 暖,False,https://t.co/cLf2uHtnjm,False,"{'followers_count': 914, 'following_count': 1127, 'tweet_count': 17634, 'listed_count': 57}",つづら折本(楠樹式豆本)の考案者。 本が好きですが実は積読派(^^;) ツイッター小説( #twnovel )を書いています。#twremix フリーです。Amazon他にて電子書籍発売中(https://t.co/j84seefTom)。 人工的に創りだした妹分 →@kusunokiai,https://pbs.twimg.com/profile_images/853266496377585664/q7UN9gkh_normal.jpg,kusunokidan,243393927,1337706167355592705,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/cLf2uHtnjm', 'expanded_url': 'http://kusunokidan.hatenablog.jp/', 'display_url': 'kusunokidan.hatenablog.jp'}]}, 'description': {'urls': [{'start': 95, 'end': 118, 'url': 'https://t.co/j84seefTom', 'expanded_url': 'http://www.oritoyo.com/', 'display_url': 'oritoyo.com'}], 'hashtags': [{'start': 45, 'end': 53, 'tag': 'twnovel'}, {'start': 63, 'end': 71, 'tag': 'twremix'}], 'mentions': [{'start': 134, 'end': 145, 'username': 'kusunokiai'}]}}"
89,,DoloresBonk,False,,False,"{'followers_count': 36, 'following_count': 463, 'tweet_count': 1488, 'listed_count': 0}",quisiera hablar un poco,https://pbs.twimg.com/profile_images/1487104174722412555/1CC-Verj_normal.jpg,tenkaikier,1225668976614658049,,
90,Beneath the blue suburban sky.,Bento Mas Daeng,False,,False,"{'followers_count': 249, 'following_count': 663, 'tweet_count': 7257, 'listed_count': 3}",Struggling to make witty remarks.,https://pbs.twimg.com/profile_images/1361504349097103360/6nxZ4p4V_normal.jpg,royalpardon,235526776,524465311727108098,
91,Club At The End Of The Street,Mynie Konstantyn,False,,False,"{'followers_count': 852, 'following_count': 4116, 'tweet_count': 5991, 'listed_count': 5}",Not your average guitar-playing tattooed lawyer with an extra rib. After changes upon changes we are more or less the same.,https://pbs.twimg.com/profile_images/1091663570042044416/TqjjvSXG_normal.jpg,volgensmy,2726331596,1450028461737881601,
92,あかちゃんのみぎほっぺ,ガイアに俺がほっぺかじりたいと囁くbot,False,,False,"{'followers_count': 217, 'following_count': 373, 'tweet_count': 21592, 'listed_count': 8}",1日に1回以上の割合で「ほっぺ」や「ﾎｯﾍﾟ(ﾉ)・ω・(ヾ)ﾑﾆﾑﾆ」などとTweetするだけの無害なbotです,https://pbs.twimg.com/profile_images/1592109789/kamo_normal.jpg,nozomuuuuucho,54106178,,
93,,つばめ,False,,False,"{'followers_count': 0, 'following_count': 0, 'tweet_count': 513, 'listed_count': 0}",にわか競馬用アカウント。好きなものは尾花栗毛と三連複フォーメーション。,https://pbs.twimg.com/profile_images/1503274310210752516/KFLn2-9d_normal.jpg,nvnEvhxYLgz3EZG,1503270612227149827,,
94,,Felipe Muñoz Matamala,False,,False,"{'followers_count': 57, 'following_count': 509, 'tweet_count': 1017, 'listed_count': 0}","'En el camino de los perros mi alma encontró a mi corazón. 
Destrozado, pero vivo,
sucio, mal vestido y lleno de amor.'
~Bolaño",https://pbs.twimg.com/profile_images/1373741265297227776/oJemXZe2_normal.jpg,Matamalx,4404451649,,
95,"Brisbane, Queensland",Luke J Venables,False,https://t.co/truVZxjUMu,False,"{'followers_count': 743, 'following_count': 459, 'tweet_count': 14565, 'listed_count': 8}",Former IT guy.  Newly minted full-time dad.  Board game fan.  Singer.  #LeafsForever.  I will at least attempt to pass opinions off as my own.,https://pbs.twimg.com/profile_images/1403474512914436101/xE0QWu7F_normal.jpg,lukejvenables,22317875,,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/truVZxjUMu', 'expanded_url': 'http://www.facebook.com/lukejvenables', 'display_url': 'facebook.com/lukejvenables'}]}, 'description': {'hashtags': [{'start': 71, 'end': 84, 'tag': 'LeafsForever'}]}}"
96,川崎市大田区,抱きしめ亭トゥナイト,False,https://t.co/VmkyII76M9,False,"{'followers_count': 1180, 'following_count': 1007, 'tweet_count': 143999, 'listed_count': 0}",ちっぽけな自分ℒℴνℯ,https://pbs.twimg.com/profile_images/1157120624386379776/9htbfF4C_normal.jpg,ani_sokotsu,104133206,1334470860845973504,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/VmkyII76M9', 'expanded_url': 'http://ani-sokotsu.tumblr.com/', 'display_url': 'ani-sokotsu.tumblr.com'}]}}"
