,location,name,protected,url,verified,public_metrics,description,profile_image_url,username,id,pinned_tweet_id,entities
64,,Batuhan Yılmaz,False,,False,"{'followers_count': 24, 'following_count': 178, 'tweet_count': 387, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1407472596313124865/xwb8Z_L0_normal.jpg,Bthnylmz_tr,1407470953509097481,,
65,マイコンタウン,Yuya Iwata,False,https://t.co/xQ3rhPJy4m,False,"{'followers_count': 1393, 'following_count': 1952, 'tweet_count': 223044, 'listed_count': 64}",Engineer．FPGA/メカトロ工作/写真撮影/3Dプリンタ/四元数/ドローン私研究/Verilog/Apple/MacBPm2018&iMacL2015&iPhone12mini🐍ユーザ/PENTAX K-3 markⅢ/H8→Arduino&mbed→FPGA㌠/JB64,https://pbs.twimg.com/profile_images/875956147626180608/6aXqbPeX_normal.jpg,H83664,118642020,1456970163387961346,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/xQ3rhPJy4m', 'expanded_url': 'https://scrapbox.io/craftmemo', 'display_url': 'scrapbox.io/craftmemo'}]}}"
66,秋田,とうふ,False,,False,"{'followers_count': 564, 'following_count': 799, 'tweet_count': 239736, 'listed_count': 43}",📛,https://pbs.twimg.com/profile_images/1439255743522242560/KmBFvTqS_normal.jpg,83Toufu,963527480,1450449652885573634,
67,"Milano, Lombardia",LG,False,,False,"{'followers_count': 47, 'following_count': 139, 'tweet_count': 2026, 'listed_count': 2}",,https://pbs.twimg.com/profile_images/1433866722470137856/cBQ95407_normal.jpg,Dr1up,411561267,,
68,"Melbourne, Victoria",nick_,False,,False,"{'followers_count': 321, 'following_count': 389, 'tweet_count': 9906, 'listed_count': 15}",Marketing & Comms Professional / stay at home astronaut. Going at it with the vigour of a wartime radio operator.,https://pbs.twimg.com/profile_images/1234598498311405568/9XKHlxp1_normal.jpg,nickjcasey,31362753,1353551762918051841,
69,"Secret Science CIty #4, USSR",Micah War Dog Wright,False,https://t.co/SE9ICvYfRI,False,"{'followers_count': 227, 'following_count': 2144, 'tweet_count': 3341, 'listed_count': 3}","Muscogee writer/director of film, TV, videogames; Shaman, Call of Duty, Transformers, They're Watching, Angry Beavers, Team Achilles, Duster, FNX, and more.",https://pbs.twimg.com/profile_images/1440395453967728646/AxEzssi5_normal.jpg,MicahWarDog33,1440357302574321681,1521408579986632704,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/SE9ICvYfRI', 'expanded_url': 'http://MicahWright.com', 'display_url': 'MicahWright.com'}]}}"
70,Brisbane,Hounds R Us,False,,False,"{'followers_count': 464, 'following_count': 870, 'tweet_count': 15309, 'listed_count': 31}",Cats sleep on me. Opinions expressed are my own and not those of my employer,https://pbs.twimg.com/profile_images/540436744458354688/DHhb9IpL_normal.jpeg,seanpryor,23291252,,
71,"Düsseldorf, Alemania",Badass Cruella,False,,False,"{'followers_count': 231, 'following_count': 661, 'tweet_count': 14148, 'listed_count': 0}",yendo de tauro a aries,https://pbs.twimg.com/profile_images/1512417626789715970/aql3Wwfb_normal.jpg,GMdenada,738966139,1471830884651192321,
72,Israel,🌶️ דן גרינברג 🌐💾,False,https://t.co/LwPYAUiQOP,False,"{'followers_count': 6, 'following_count': 147, 'tweet_count': 576, 'listed_count': 0}",בונה אתרי אינטרנט ועוד שירותים מעניינים | מדי פעם מביע את דעתי על סמך דעתי שאי אפשר לסמוך עליה,https://pbs.twimg.com/profile_images/1505662146130194439/mMIIrBUl_normal.jpg,siteguy9,1153211040366256128,,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/LwPYAUiQOP', 'expanded_url': 'https://siteguy.co.il', 'display_url': 'siteguy.co.il'}]}}"
73,Sydney,Yuko Frost🇯🇵🇦🇺🍾🏃‍♀️,False,https://t.co/kA1J6ej4yP,False,"{'followers_count': 467, 'following_count': 662, 'tweet_count': 18338, 'listed_count': 8}","Full time & Freelance wine worker. Marathonienne (#18), Wine Journalist & Translator 🇦🇺でワイン業界13年目|マラソンランナー|ワインライター&専門通訳翻訳|本が好き|#DipWSET |🇫🇷語学習中",https://pbs.twimg.com/profile_images/1335782147987161091/jn5RcJj0_normal.jpg,yfr05ty,91728256,1467946804666777600,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/kA1J6ej4yP', 'expanded_url': 'https://www.facebook.com/yukofrostwine/', 'display_url': 'facebook.com/yukofrostwine/'}]}, 'description': {'hashtags': [{'start': 127, 'end': 135, 'tag': 'DipWSET'}]}}"
74,"Xalapa, Veracruz de Ignacio de",José Eduardo Acosta✨,False,https://t.co/nYeUXFnVoZ,False,"{'followers_count': 278, 'following_count': 1258, 'tweet_count': 7518, 'listed_count': 2}","(Él/Suyo)
Encuentra mi música en todas las plataformas digitales.

One of iGot7+Una Sangre+Multimamadas+Stay.

Cuenta 🔞: @AcostiXXX",https://pbs.twimg.com/profile_images/1449913311215210496/3LxJ67oS_normal.jpg,JEAcostaMX,3430268409,1425905782332264448,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/nYeUXFnVoZ', 'expanded_url': 'http://Joseeduardoacosta.carrd.co', 'display_url': 'Joseeduardoacosta.carrd.co'}]}, 'description': {'mentions': [{'start': 121, 'end': 131, 'username': 'AcostiXXX'}]}}"
75,"Puigpelat, Catalunya",Roger Guinovart Traguany,False,,False,"{'followers_count': 61, 'following_count': 337, 'tweet_count': 182, 'listed_count': 0}",Pare de la Dúnia i visc en parella. Sóc puigpelatenc i català. M’agrada l’ esport… especialment còrrer per la muntanya.,https://pbs.twimg.com/profile_images/1483438837900664843/TU1T-oMl_normal.jpg,rguinovart,521732808,,
76,Glasgow,Julie,False,,False,"{'followers_count': 251, 'following_count': 1774, 'tweet_count': 2248, 'listed_count': 5}","Love walks with the dog, nature and reading 🐕🌳🐝📚 ....and gin 🍸",https://pbs.twimg.com/profile_images/1489960794771136517/S9hkCL3m_normal.jpg,julsdee69,21898804,,
77,"Novosibirsk, Russia",Развращайте барабан!,False,https://t.co/KhJU5K9PPW,False,"{'followers_count': 732, 'following_count': 42, 'tweet_count': 46978, 'listed_count': 15}",Непонятный молодой человек. Фотографирую фотографии фотоаппаратом,https://pbs.twimg.com/profile_images/1035947202865254402/eUZBZSWz_normal.jpg,s_mordvinov,224387832,836494958576160768,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/KhJU5K9PPW', 'expanded_url': 'http://vk.com/smordvinov', 'display_url': 'vk.com/smordvinov'}]}}"
78,HTX,IDK,False,,False,"{'followers_count': 503, 'following_count': 697, 'tweet_count': 46123, 'listed_count': 6}","UH Alum - Knower of Nothing - #BlueCrew4Ever - Astros, Texans, Rockets 🤘🏻",https://pbs.twimg.com/profile_images/1456272960528867346/uMMoXpjf_normal.jpg,T_J_A31,51522702,1323819195491061761,"{'description': {'hashtags': [{'start': 30, 'end': 44, 'tag': 'BlueCrew4Ever'}]}}"
79,804,nire,False,,False,"{'followers_count': 99, 'following_count': 1166, 'tweet_count': 2549, 'listed_count': 0}",extremely blessed 🌙✨,https://pbs.twimg.com/profile_images/1511147767946747910/SmrLOvhs_normal.jpg,nire1988,1267623012523794440,,
80,,#FreePalestine🇵🇸,False,,False,"{'followers_count': 66, 'following_count': 926, 'tweet_count': 2529, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1512982526473945092/tY0JsxVk_normal.jpg,ameershohaimay,422176068,,
81,"Sylhet, Bangladesh",Anik Chowdhury,False,,False,"{'followers_count': 10, 'following_count': 180, 'tweet_count': 340, 'listed_count': 0}",A Tiny Ant from the Universe😉,https://pbs.twimg.com/profile_images/1465752139662184454/DmTyFOOA_normal.jpg,chow_anik,860789996982329345,,
82,Utah,gavyn,False,,False,"{'followers_count': 28, 'following_count': 35, 'tweet_count': 3417, 'listed_count': 1}","waiting for the pink tape

#GoNiners
#TakeNote",https://pbs.twimg.com/profile_images/1509404759223984133/OTCaNKPf_normal.jpg,gavyntheamericn,1055925565226545152,1492455312988594181,"{'description': {'hashtags': [{'start': 27, 'end': 36, 'tag': 'GoNiners'}, {'start': 37, 'end': 46, 'tag': 'TakeNote'}]}}"
83,Melbourne,Pup Fiction,False,,False,"{'followers_count': 4788, 'following_count': 495, 'tweet_count': 62830, 'listed_count': 15}",I have opinions. I have a sense of humour. I am sometimes delusional re the latter. There will be puns - you have been warned,https://pbs.twimg.com/profile_images/880265019111358464/OiwpuP9t_normal.jpg,jjjove,104758530,1208140014325915648,
84,,Nicolis Cage,False,,False,"{'followers_count': 5, 'following_count': 20, 'tweet_count': 80, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1469772860042452998/eIkSN6ZV_normal.jpg,iraklotses,1469772802165284872,,
85,India (Pune),Srini 🙏🏻🇮🇳,False,,False,"{'followers_count': 420, 'following_count': 2290, 'tweet_count': 20053, 'listed_count': 3}","Proud Indian, Digital marketeer, ops and ready-to-help attitude! Entrepreneurial bug bitten me!! 😋🤘🏻🙏🏻",https://pbs.twimg.com/profile_images/1170339596640518144/4qaSKXj6_normal.jpg,srini_bala,50954938,,
86,"Louisville, KY",Urban Education,False,,False,"{'followers_count': 266, 'following_count': 55, 'tweet_count': 4189, 'listed_count': 9}",,https://pbs.twimg.com/profile_images/436552026776825856/_npDA5Y7_normal.jpeg,ulou_urban_ed,1566554214,,
87,Greece,Frelissimo: Proud KOFXV shill,False,https://t.co/xoc0Oxp3G1,False,"{'followers_count': 141, 'following_count': 168, 'tweet_count': 1784, 'listed_count': 1}","Housewife who loves fighting games, wrestling, Transformers! Streamer/Commentator. EU KOF XV Network https://t.co/qlnmbpVRIJ",https://pbs.twimg.com/profile_images/1509656526394437632/VhaHt3NB_normal.jpg,frelissimo,1014612285745008640,1367437481709338630,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/xoc0Oxp3G1', 'expanded_url': 'https://twitch.tv/frelissimo', 'display_url': 'twitch.tv/frelissimo'}]}, 'description': {'urls': [{'start': 101, 'end': 124, 'url': 'https://t.co/qlnmbpVRIJ', 'expanded_url': 'http://discord.gg/gpTtVGryuv', 'display_url': 'discord.gg/gpTtVGryuv'}]}}"
88,,rakko,False,,False,"{'followers_count': 15, 'following_count': 152, 'tweet_count': 1395, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/2635469795/1820f43ea819783e573b8843b1a8b8ff_normal.png,rakko14,636084589,,
89,"District of Columbia, USA",chuy (he/they).,False,https://t.co/GCOXgBbhXz,False,"{'followers_count': 636, 'following_count': 1129, 'tweet_count': 77776, 'listed_count': 27}",I talk women’s wrestling for @gritglitterpod. Certified Cute by @CandidlyCandy_. Hillperson. @giants_netball and @pafc member.,https://pbs.twimg.com/profile_images/1518241611657924609/Z4mFHubs_normal.jpg,CochinoChuy,26429652,1412963864396845058,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/GCOXgBbhXz', 'expanded_url': 'https://gritglitterpod.podbean.com/', 'display_url': 'gritglitterpod.podbean.com'}]}, 'description': {'mentions': [{'start': 29, 'end': 44, 'username': 'gritglitterpod'}, {'start': 64, 'end': 79, 'username': 'CandidlyCandy_'}, {'start': 93, 'end': 108, 'username': 'giants_netball'}, {'start': 113, 'end': 118, 'username': 'pafc'}]}}"
90,определенно неинтересное место,Дневник Романа,False,,False,"{'followers_count': 381, 'following_count': 223, 'tweet_count': 15381, 'listed_count': 11}","Обломовка, где всего два интереса: сон и еда. Сон сравнивается с мертвым царством, а скрежет ножей предвещает плотный ужин. Неизвестный автор.",https://pbs.twimg.com/profile_images/2457540138/wye90dpa0k2swcz6avfl_normal.jpeg,Taramaan,97614094,,
91,,Bacon Frito 🙃,False,https://t.co/3qegmIjXWJ,False,"{'followers_count': 547, 'following_count': 237, 'tweet_count': 101736, 'listed_count': 9}","Cambié mi bio y ahora no sé qué poner. casi siempre tengo hambre, pero pocas ganas de comer.

https://t.co/tVl7cW8FRK",https://pbs.twimg.com/profile_images/1004014794637299712/Zt4lypjK_normal.jpg,Combeferre_TG,3197137001,1314137582041792512,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/3qegmIjXWJ', 'expanded_url': 'https://www.youtube.com/watch?v=l4HBq452_W8', 'display_url': 'youtube.com/watch?v=l4HBq4…'}]}, 'description': {'urls': [{'start': 94, 'end': 117, 'url': 'https://t.co/tVl7cW8FRK', 'expanded_url': 'http://curiouscat.me/BaconFrito', 'display_url': 'curiouscat.me/BaconFrito'}]}}"
92,Capeside,chels,False,,False,"{'followers_count': 2044, 'following_count': 1038, 'tweet_count': 38015, 'listed_count': 3}",a bunch of movies and tv shows related stuff. also i wish i were a tree. also i like math.,https://pbs.twimg.com/profile_images/1517849460793131009/o0OH_mvv_normal.jpg,notliverpooll,1033452144177885184,1331526959352979456,
93,"Baton Rouge, LA",Stephen Beck,False,https://t.co/vDxkrTCTvs,False,"{'followers_count': 1350, 'following_count': 1689, 'tweet_count': 8699, 'listed_count': 89}","Composer, Prof/Admin @LSU, I cook & wear bowties. #COYS #GeauxTigers #GoPadres All opinions are my own.",https://pbs.twimg.com/profile_images/1411033210138423296/igZBhNmP_normal.jpg,sdbeck,15098388,1380205852246863877,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/vDxkrTCTvs', 'expanded_url': 'http://sdbeck.blog', 'display_url': 'sdbeck.blog'}]}, 'description': {'hashtags': [{'start': 50, 'end': 55, 'tag': 'COYS'}, {'start': 56, 'end': 68, 'tag': 'GeauxTigers'}, {'start': 69, 'end': 78, 'tag': 'GoPadres'}], 'mentions': [{'start': 21, 'end': 25, 'username': 'LSU'}]}}"
94,地球,🛡𝒑𝒐𝒚𝒂𝒔𝒉𝒊𝒎𝒊.🌶(固定ツイ見てね),False,https://t.co/IM7tovxR9j,False,"{'followers_count': 617, 'following_count': 2543, 'tweet_count': 26634, 'listed_count': 7}","𝑨𝒍𝒍'𝒔 𝒓𝒊𝒈𝒉𝒕 𝒘𝒊𝒕𝒉 𝒕𝒉𝒆 𝒘𝒐𝒓𝒍𝒅!(From Pippa Passes)
(フォロバはしてもいいけどしなくてもいいよ(当然))
note：https://t.co/FqNa3PSF4z (※就職しました)",https://pbs.twimg.com/profile_images/1510045563403661312/W-rHHi7E_normal.png,CorelliLaFollia,579869974,1511334887659294723,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/IM7tovxR9j', 'expanded_url': 'https://marshmallow-qa.com/corellilafollia', 'display_url': 'marshmallow-qa.com/corellilafollia'}]}, 'description': {'urls': [{'start': 79, 'end': 102, 'url': 'https://t.co/FqNa3PSF4z', 'expanded_url': 'http://bit.ly/2ZyLWGN', 'display_url': 'bit.ly/2ZyLWGN'}]}}"
95,"Raleigh, NC",Watermelanin 🍉,False,,False,"{'followers_count': 171, 'following_count': 179, 'tweet_count': 13114, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1487637405293240328/8ve0bfcn_normal.jpg,TamBRUH,3927190153,1346305703242321920,
96,,Elizabeth Norris,False,,False,"{'followers_count': 25, 'following_count': 104, 'tweet_count': 1935, 'listed_count': 0}","Love junkie, advocate, unpaid protestor",https://pbs.twimg.com/profile_images/834615686412587011/Cr3tR3ji_normal.jpg,Dreefee,28190900,,
97,日本 関東地方、最近はヒスイ地方,🍊つばさ⛅,False,,False,"{'followers_count': 140, 'following_count': 501, 'tweet_count': 9744, 'listed_count': 3}",物語を書いたり書かなかったり。沼➡📻🎤💿🎚️📀🌰🥜🌉本・手帳・文具売り場なら1日中いられる。📖⇨https://t.co/kSYCioHg8D,https://pbs.twimg.com/profile_images/1477999813371502599/q7bI8ltB_normal.jpg,tsubasa_tkmr,306199736,,"{'description': {'urls': [{'start': 48, 'end': 71, 'url': 'https://t.co/kSYCioHg8D', 'expanded_url': 'http://estar.jp/users/145142683', 'display_url': 'estar.jp/users/145142683'}]}}"
98,,Aiinhoa.v.r🌵,False,,False,"{'followers_count': 29, 'following_count': 69, 'tweet_count': 196, 'listed_count': 0}","borde? Si, gracias",https://pbs.twimg.com/profile_images/1457718816964755461/Hp-W1-GI_normal.jpg,VAiinhoa,1299993523945693184,,
99,19 he/they  ,jo,False,,False,"{'followers_count': 37, 'following_count': 59, 'tweet_count': 1509, 'listed_count': 0}",#GOJO: BUT IF I TELL YOU TO KYS IM THE BAD GUY,https://pbs.twimg.com/profile_images/1496567491950166030/EjhMo-7Q_normal.jpg,gojoboxd,1374764130360508426,1478838990543495169,"{'description': {'hashtags': [{'start': 0, 'end': 5, 'tag': 'GOJO'}]}}"
4074138979,,⭐️彡 びんご ミ⭐️,False,https://t.co/NbzELdwtzN,False,"{'followers_count': 37, 'following_count': 250, 'tweet_count': 191052, 'listed_count': 0}",こうせいのう automatic picture sharing system プラスチックもやります,https://pbs.twimg.com/profile_images/1522132862358929412/7qxQo3UO_normal.jpg,no_c_no,,,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/NbzELdwtzN', 'expanded_url': 'https://obingomemo.hatenablog.com/', 'display_url': 'obingomemo.hatenablog.com'}]}}"
2617676176,Inaba,TM298™ ,False,https://t.co/ImqKm0A1JH,False,"{'followers_count': 1578, 'following_count': 961, 'tweet_count': 111228, 'listed_count': 13}","21 year old who likes to talk about & stream COD, COD Zombies & Other Games | No Time For Retiring When Theres Time For Grinding | #1 Anime Boy Simp | ❤️💜💙",https://pbs.twimg.com/profile_images/1321531464396218370/aF7YsYDO_normal.jpg,TM298_,,1454561941754634241,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/ImqKm0A1JH', 'expanded_url': 'https://allmylinks.com/tm298', 'display_url': 'allmylinks.com/tm298'}]}}"
52787779,Twin Cities,🌻 Jesús 🇺🇦,False,,False,"{'followers_count': 562, 'following_count': 1696, 'tweet_count': 13848, 'listed_count': 33}",Life = 👨‍👩‍👧🐕🐈‍⬛🐈‍⬛🍜🎧... The rest is just details. Thoughts and tweets are my own.,https://pbs.twimg.com/profile_images/1279976150815694850/v-f92s_H_normal.jpg,heyzeusm,,965098294006484992,
