,name,protected,url,verified,public_metrics,description,profile_image_url,username,id,location,pinned_tweet_id,entities
1402174050,R. Bruce Richardson 🇺🇦🇦🇺🇺🇸,False,https://t.co/MZfnJAYeck,False,"{'followers_count': 1555, 'following_count': 1934, 'tweet_count': 11373, 'listed_count': 3}","Author, singer/songwriter, birder. I travelled all of Australia with my wife in a Troopi camper birding for a year & I wrote a book about it.  #LGBTQAlly #BLM",https://pbs.twimg.com/profile_images/1479906424360562690/wxjwtFiI_normal.jpg,RbrucegrpR,,Australia,1418341551202181126,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/MZfnJAYeck', 'expanded_url': 'http://www.rbruce.net', 'display_url': 'rbruce.net'}]}, 'description': {'hashtags': [{'start': 143, 'end': 153, 'tag': 'LGBTQAlly'}, {'start': 154, 'end': 158, 'tag': 'BLM'}]}}"
915601269376548869,Primarch Kaz,False,,False,"{'followers_count': 37, 'following_count': 249, 'tweet_count': 1797, 'listed_count': 0}","“Damnation seize my soul if I give you quarter, or take any from you!”",https://pbs.twimg.com/profile_images/1478548941356638218/Y5D8jy4j_normal.jpg,PrimarchKaz,,,1510979515190808580,
36196568,Kelly D,False,,False,"{'followers_count': 31594, 'following_count': 13612, 'tweet_count': 68262, 'listed_count': 39}",MAGAs tell me I have the IQ of a rock. Woker. Recently learned Greek alphabet. @stephenking’s #1 fan. 🌎☄️ Most likely going to hell. Alarmist. Overeducated 🌻,https://pbs.twimg.com/profile_images/949826612677181441/KzZ34sQF_normal.jpg,KellDA,,Chicago,1422962580298031111,"{'description': {'mentions': [{'start': 79, 'end': 91, 'username': 'stephenking'}]}}"
174643247,Evelyn Gillett-Platt,False,https://t.co/OV98Xz3gEt,False,"{'followers_count': 219, 'following_count': 65, 'tweet_count': 16141, 'listed_count': 44}",Full time Real Estate Sales Representative in Durham Region with RE/MAX Impact Realty,https://pbs.twimg.com/profile_images/1295438090241290240/CHUWvh5i_normal.jpg,EvelynatRemax,,"Durham Region, Ontario",,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/OV98Xz3gEt', 'expanded_url': 'http://www.RealEstatewithEvelyn.com', 'display_url': 'RealEstatewithEvelyn.com'}]}}"
41813951,newyorkjuan 😷,False,,False,"{'followers_count': 143, 'following_count': 597, 'tweet_count': 26430, 'listed_count': 0}","i saw the crescent; you saw the whole of the moon. opinions mine, and do not represent my employers, past or present. totally a Rando Santiago. He/him.

#MaskUp",https://pbs.twimg.com/profile_images/947639379857756160/DBhut9PH_normal.jpg,newyorkjuan,,Anarchist Jurisdiction,1497741083001905153,"{'description': {'hashtags': [{'start': 153, 'end': 160, 'tag': 'MaskUp'}]}}"
1191111874089234433,Jesús Benítez,False,,False,"{'followers_count': 166, 'following_count': 153, 'tweet_count': 5704, 'listed_count': 0}","23. Ing🔧. 
Per Aspera Ad Astra 💫🔭.
Viaje antes que destino.",https://pbs.twimg.com/profile_images/1416864919346106372/SzRAQZDP_normal.jpg,jabf98,,Pzo-Venezuela,1197094829064409088,
391849332,なるかつ,False,,False,"{'followers_count': 309, 'following_count': 293, 'tweet_count': 127723, 'listed_count': 27}",( ꒪⌓꒪) (╹◡╹),https://pbs.twimg.com/profile_images/1522453567172669440/lVZdobgf_normal.jpg,NRKT_GTI,,⁽˙³˙⁾◟(๑•́ ₃ •̀๑)( ˘•ω•˘ )◞,1517331847751303168,
55957151,Mike,False,,False,"{'followers_count': 1390, 'following_count': 1382, 'tweet_count': 16266, 'listed_count': 7}","Reality tv, game shows, movies if you like those three things follow me",https://pbs.twimg.com/profile_images/1435053035571527690/pJDppZU0_normal.jpg,Mikem717,,,,
4753219950,violette,False,,False,"{'followers_count': 36, 'following_count': 186, 'tweet_count': 1491, 'listed_count': 0}",集中治療/看護学D2,https://pbs.twimg.com/profile_images/687266490710532096/1G3_1-f6_normal.jpg,330violetta,,演算子の隙間,,
73829933,Marisol Gomez,False,https://t.co/C0FDEzFvMc,False,"{'followers_count': 582, 'following_count': 859, 'tweet_count': 16919, 'listed_count': 26}",Filmmaker and artist from Puerto Rico. Writer and director of @angelicapeli,https://pbs.twimg.com/profile_images/636171764/Negative0-12-9A_1__normal.jpg,gomezmarisol,,"San Juan, Puerto Rico",,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/C0FDEzFvMc', 'expanded_url': 'http://www.gomezmouakad.com', 'display_url': 'gomezmouakad.com'}]}, 'description': {'mentions': [{'start': 62, 'end': 75, 'username': 'angelicapeli'}]}}"
64499231,Pratik K,False,,False,"{'followers_count': 448, 'following_count': 2123, 'tweet_count': 3998, 'listed_count': 5}","Free Expression - Views personal -NLSIU/CEU - 
Former Lawyer - Currently Sarkari Karmachari at EoN Kuala Lumpur",https://pbs.twimg.com/profile_images/1602508855/28689_428682190802_598560802_5952946_7083874_n_normal.jpg,pcarkey,,🇳🇵 🇮🇳 🇭🇺 🇲🇾 ,,
344660205,PPloy2465,False,,False,"{'followers_count': 211, 'following_count': 86, 'tweet_count': 99321, 'listed_count': 1}",2PM💖❤️💚💙💛💜 l JOHNNY SUH🐻❤️🌻🐱l SKZ❤️HAN🐿 l Itzy💕Yeji l,https://pbs.twimg.com/profile_images/1439375491631177731/nOPjFniW_normal.jpg,xxiiipp,,,,
2699421299,SMiFF,False,,False,"{'followers_count': 189, 'following_count': 526, 'tweet_count': 13864, 'listed_count': 8}",Hi I'm Smitty and I'm a random ass dude. Gaming Enthusiast. Just a man trying to do great things and have fun along the way.,https://pbs.twimg.com/profile_images/1059167690433138688/GaIZXrtF_normal.jpg,SMiFFdot,,"Boston, MA",1231003761121923073,
33651248,Sophie,False,,False,"{'followers_count': 295, 'following_count': 906, 'tweet_count': 10994, 'listed_count': 3}","2 kids, 2 dogs, 2 cats",https://pbs.twimg.com/profile_images/1431591699533402112/m7UXXlRW_normal.jpg,sofeecee,,"Toronto, Ontario",,
23212262,mhayinde (she/her) ✍🏽 ☕️ 😷,False,https://t.co/pI9A2GmhR7,False,"{'followers_count': 465, 'following_count': 721, 'tweet_count': 9046, 'listed_count': 6}",SFF writer. Blerd. Fiction: @fiyahlitmag @dailysf & others. Copy editor: @strangehorizons Winner: @FutureWorldsPrz 2021 Rep: @jenniegoloboy of DMLA @africansfs,https://pbs.twimg.com/profile_images/1007012814127554562/0wxu_nKa_normal.jpg,MHAyinde,,"London, England",1494139777569992705,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/pI9A2GmhR7', 'expanded_url': 'https://linktr.ee/mhayinde', 'display_url': 'linktr.ee/mhayinde'}]}, 'description': {'mentions': [{'start': 28, 'end': 40, 'username': 'fiyahlitmag'}, {'start': 41, 'end': 49, 'username': 'dailysf'}, {'start': 73, 'end': 89, 'username': 'strangehorizons'}, {'start': 98, 'end': 114, 'username': 'FutureWorldsPrz'}, {'start': 125, 'end': 139, 'username': 'jenniegoloboy'}, {'start': 148, 'end': 159, 'username': 'africansfs'}]}}"
123898807,SUNSHINE,False,,False,"{'followers_count': 2189, 'following_count': 2044, 'tweet_count': 126964, 'listed_count': 18}",:),https://pbs.twimg.com/profile_images/1513620343419981824/QaLknVCi_normal.jpg,T_Nash8,,,1291675791755841537,
1106448416052113408,お散歩@TOEIC英語学習,False,,False,"{'followers_count': 6, 'following_count': 20, 'tweet_count': 54, 'listed_count': 0}",そうだ、英語を学んでみよう。,https://pbs.twimg.com/profile_images/1453245247606206468/7pRxehyI_normal.jpg,03po_san,,,,
11445042,Chip Tallent,False,http://t.co/aEle9HKnqz,False,"{'followers_count': 126, 'following_count': 293, 'tweet_count': 913, 'listed_count': 9}",Podcaster Mac Geek married w children,https://pbs.twimg.com/profile_images/1080074683/image_normal.jpg,chiptallent,,Atlanta GA,,"{'url': {'urls': [{'start': 0, 'end': 22, 'url': 'http://t.co/aEle9HKnqz', 'expanded_url': 'http://thelegionoflethargicsupergeeks.com', 'display_url': 'thelegionoflethargicsupergeeks.com'}]}}"
14071526,Poonam Sharma 🇮🇳,False,https://t.co/aMh2OVaOps,False,"{'followers_count': 3309, 'following_count': 607, 'tweet_count': 58907, 'listed_count': 122}","Ex-Blogger, movie, theater, kdrama lover & bibliophile :) Member of @Crashlandedonkdramas podcast
Opinions all mine, no association with my organisation/podcast",https://pbs.twimg.com/profile_images/467738089062797312/xVB2ptJ0_normal.jpeg,_alps,,Delhi/Bangalore,1408826161606512641,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/aMh2OVaOps', 'expanded_url': 'http://alchemistpoonam.wordpress.com', 'display_url': 'alchemistpoonam.wordpress.com'}]}, 'description': {'mentions': [{'start': 68, 'end': 89, 'username': 'Crashlandedonkdramas'}]}}"
121649032,Shayla - The Way Better Commish,False,,False,"{'followers_count': 3024, 'following_count': 2465, 'tweet_count': 52013, 'listed_count': 15}",Minnesota Twins. Nelson Cruz’s biggest fan. Heavy metal. Queen of the BTBAM people. @trevorplouffe said I could be commish once and I’m going with it.,https://pbs.twimg.com/profile_images/1311488080227041280/dHJcDb94_normal.jpg,Shaylarz,,"Minneapolis, MN",1518331378802339841,"{'description': {'mentions': [{'start': 84, 'end': 98, 'username': 'trevorplouffe'}]}}"
1186937443121057792,Reppy 🦄,False,https://t.co/MD6S6VhfwV,False,"{'followers_count': 384, 'following_count': 651, 'tweet_count': 17878, 'listed_count': 3}",Reacting to TV shows and Movies cause it's alot of fun 🤭🤭🤭 probably my bad english makes it even funnier 😂😂,https://pbs.twimg.com/profile_images/1305966376457089024/BlM1RlDY_normal.png,reppy85,,Italia | '85 | she-her | pan🦄,1307361333969641473,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/MD6S6VhfwV', 'expanded_url': 'https://www.youtube.com/channel/UCyd_rzDrG4e8yeYe5H0608g', 'display_url': 'youtube.com/channel/UCyd_r…'}]}}"
1426846575804915718,世界の敵,False,,False,"{'followers_count': 43, 'following_count': 95, 'tweet_count': 1923, 'listed_count': 3}","せかいのてきだよ、なかよくしてね

人類に世界平和はまだ早い",https://pbs.twimg.com/profile_images/1482289624017866753/veEJjTqC_normal.jpg,deadendmonster,,最果て,1462752540383072261,
15251730,Jayasree B,False,https://t.co/8v6GTDlAGG,False,"{'followers_count': 615, 'following_count': 869, 'tweet_count': 27030, 'listed_count': 25}","I ReTweet, I like, I Tweet.  Outside of Twitter, I love to read, dream & smile.

Tech, Marketing & Design, Books, Writing & teaching - all in a day's work.",https://pbs.twimg.com/profile_images/1131213342956183552/fTTz6iVB_normal.jpg,frostatmidnite,,India,761524435727679488,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/8v6GTDlAGG', 'expanded_url': 'http://frostatmidnite.wordpress.com/', 'display_url': 'frostatmidnite.wordpress.com'}]}}"
25714160,Laetitia-Laure B. 🚀,False,https://t.co/L1Tr9u7eSS,False,"{'followers_count': 7061, 'following_count': 5579, 'tweet_count': 63654, 'listed_count': 469}","Work in space, sorta. French expat living la vie en rosé in the US capital. Runner. Reader. #fiersdetrebleus.
Tweets in franglais.",https://pbs.twimg.com/profile_images/863868481313353728/U4VgsRYW_normal.jpg,laetitiabrock,,"Washington, DC",720686958746476544,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/L1Tr9u7eSS', 'expanded_url': 'http://www.frenchtwistdc.com', 'display_url': 'frenchtwistdc.com'}]}, 'description': {'hashtags': [{'start': 92, 'end': 108, 'tag': 'fiersdetrebleus'}]}}"
1270600433048989696,jupi,False,https://t.co/k4C6gdand3,False,"{'followers_count': 276, 'following_count': 277, 'tweet_count': 21427, 'listed_count': 1}",,https://pbs.twimg.com/profile_images/1518470700821929984/Xr4BaStb_normal.jpg,lajupiter_,,"córdoba, arg",,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/k4C6gdand3', 'expanded_url': 'http://lajupiter.carrd.co', 'display_url': 'lajupiter.carrd.co'}]}}"
175368687,Nacho 🖐,False,,False,"{'followers_count': 111, 'following_count': 874, 'tweet_count': 6025, 'listed_count': 2}",BILARDISTA- -PATAGONIA - -ARGENTINA - #ShibaArmy,https://pbs.twimg.com/profile_images/696398759161364480/uILrVB_F_normal.jpg,nachito2311,,"General Roca, Rio Negro, ARG.",,"{'description': {'hashtags': [{'start': 38, 'end': 48, 'tag': 'ShibaArmy'}]}}"
80114716,Noemi Goday,False,,False,"{'followers_count': 44, 'following_count': 115, 'tweet_count': 569, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1471494214/IMG00033-20110611-0031_normal.jpg,noegoday,,Argentina,,
15483456,❤️💙WinchesterstruebrothersusiesSPNWalkerJ2K,False,,False,"{'followers_count': 1257, 'following_count': 1093, 'tweet_count': 90598, 'listed_count': 0}","She/Her 
I love God #24/7, Jesus, family, & friends. #COUNTINGONLOVE #Autism #J2stan #AKF #SPN #Walker #MooseFamily #WIndy #TheShow God Bless the USA, &Troops!",https://pbs.twimg.com/profile_images/1417499671568830469/jPT79gFR_normal.jpg,heritagesoftail,,,1428851689034027010,"{'description': {'hashtags': [{'start': 53, 'end': 68, 'tag': 'COUNTINGONLOVE'}, {'start': 69, 'end': 76, 'tag': 'Autism'}, {'start': 77, 'end': 84, 'tag': 'J2stan'}, {'start': 85, 'end': 89, 'tag': 'AKF'}, {'start': 90, 'end': 94, 'tag': 'SPN'}, {'start': 95, 'end': 102, 'tag': 'Walker'}, {'start': 103, 'end': 115, 'tag': 'MooseFamily'}, {'start': 116, 'end': 122, 'tag': 'WIndy'}, {'start': 123, 'end': 131, 'tag': 'TheShow'}]}}"
1323472413682786304,∞ Infinite Böb ∞,False,,False,"{'followers_count': 72, 'following_count': 651, 'tweet_count': 1630, 'listed_count': 1}","Like Böb, except much less finite!
Popsicle enthusiast",https://pbs.twimg.com/profile_images/1323493939656200192/Ul7xZVUn_normal.jpg,bobobob49379905,,"Arkansas, USA",,
2769477600,Alison Douglas,False,,False,"{'followers_count': 1340, 'following_count': 521, 'tweet_count': 31854, 'listed_count': 50}",Mum. Survived Academia. Archaeology Consultant. Perpetually infuriated. Intensely sweary… own views obvs.,https://pbs.twimg.com/profile_images/1505515210764869632/GTuWGhle_normal.jpg,Alison_Douglaz,,"Glasgow, Scotland",1508381356019097606,
333593498,Pratibha Thorat,False,,False,"{'followers_count': 3, 'following_count': 14, 'tweet_count': 62, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1517352607026712577/GgVARQMf_normal.jpg,pratibhathorat,,"Pune, India",,
964199305803436032,Margaret Kruger,False,,False,"{'followers_count': 1106, 'following_count': 4998, 'tweet_count': 34339, 'listed_count': 2}",Pilot Diver Author Cook Painter,https://pbs.twimg.com/profile_images/1522217035031228418/yICP87nh_normal.jpg,MargaretKruger4,,"Sarasota, FL",,
1457511375719186433,문제아 🍉,False,,False,"{'followers_count': 72, 'following_count': 133, 'tweet_count': 4719, 'listed_count': 0}","we hot, we young.",https://pbs.twimg.com/profile_images/1506984056764116994/5iUqhfHM_normal.jpg,chuckypuffs,,ncity,1516271456061358081,
2314751487,El Extremista,False,,False,"{'followers_count': 633, 'following_count': 469, 'tweet_count': 23137, 'listed_count': 5}","Escribo como el orto.
Sepan disculpar, es que tengo multitudes.
#F1 #Música #CineYSeries De todo un poco. Opino porque es gratis...Todavía.",https://pbs.twimg.com/profile_images/1384101378281275394/PDjbhmVy_normal.jpg,El_Extremixta,,"Villa Urquiza, CABA ",1385386076592877569,"{'description': {'hashtags': [{'start': 64, 'end': 67, 'tag': 'F1'}, {'start': 68, 'end': 75, 'tag': 'Música'}, {'start': 76, 'end': 88, 'tag': 'CineYSeries'}]}}"
275217493,Renee Strnad (she/they),False,,False,"{'followers_count': 553, 'following_count': 721, 'tweet_count': 6125, 'listed_count': 17}","Environmental Educator, wanderer, kayaker, gardener, appreciator of good times, good food, & campfires. Based at NC State University. Opinions my own.",https://pbs.twimg.com/profile_images/713015339970338816/lzlAq8U3_normal.jpg,RLStrnad,,"Durham, NC",,
1218240112439459842,Beth,False,,False,"{'followers_count': 12, 'following_count': 102, 'tweet_count': 542, 'listed_count': 0}",Living life with joy.,https://pbs.twimg.com/profile_images/1465849435246800906/Io2ggB1d_normal.jpg,beth_hicks23,,,,
967429274935447552,Beth Rickert,False,https://t.co/xtNeBPsEqL,False,"{'followers_count': 58, 'following_count': 48, 'tweet_count': 5311, 'listed_count': 2}",Dream as if you will live forever; Live as if you will die today. 🇺🇸,https://pbs.twimg.com/profile_images/1501516082234163201/WoxMrzGZ_normal.jpg,tweepylesson,,"Waldwick, NJ",,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/xtNeBPsEqL', 'expanded_url': 'http://bit.ly/manifest__2022', 'display_url': 'bit.ly/manifest__2022'}]}}"
3393810211,ちり,False,,False,"{'followers_count': 20, 'following_count': 95, 'tweet_count': 10365, 'listed_count': 1}",塵になるまでテニスの王子様☆生涯手塚国光🇩🇪🦅柳蓮二♡永四郎♡忘却バッテリー♡ガンビル無印レイジ♡,https://pbs.twimg.com/profile_images/1244895581702467584/NrD6Duhr_normal.jpg,ebichiri0901,,,1445770835155832840,
25283140,Bianca ⭐️⭐️ #ENDSARS #ENDPoliceBrutality,False,,False,"{'followers_count': 544, 'following_count': 1390, 'tweet_count': 26335, 'listed_count': 17}",Trying to figure it all out....,https://pbs.twimg.com/profile_images/1449832174971129861/QMtQyShi_normal.jpg,sistabloom,,"Mansfield, MA",,
818098577616596992,Mary Iddings,False,https://t.co/VPbxCVzy1G,False,"{'followers_count': 49, 'following_count': 11, 'tweet_count': 4309, 'listed_count': 0}",Education is teaching our children to desire the right things. 🇺🇸,https://pbs.twimg.com/profile_images/1501521499697860609/UOaOFh8S_normal.jpg,assassin28222,,"WINSTON SALEM, NC",,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/VPbxCVzy1G', 'expanded_url': 'http://bit.ly/manifest__2022', 'display_url': 'bit.ly/manifest__2022'}]}}"
262587306,トツ@組長,False,,False,"{'followers_count': 139, 'following_count': 213, 'tweet_count': 142185, 'listed_count': 5}","ポケGOやっています。黄TL46宮城♂
アイコンは真鍋　陽（@manabe822）先生
に描いていただきました✨
距離ポケが手放せないので誰か交換してください🤣
移動可能範囲→青森〜東京",https://pbs.twimg.com/profile_images/1520348997273395200/XRZi4ncP_normal.jpg,To_2_san,,M県K市,,"{'description': {'mentions': [{'start': 30, 'end': 40, 'username': 'manabe822'}]}}"
4166148659,Edward Bottom,False,https://t.co/2kntqqLOn3,False,"{'followers_count': 50, 'following_count': 10, 'tweet_count': 3739, 'listed_count': 0}","Don’t waste your time in anger, regrets, worries, and grudges. Life is too short to be unhappy.💖",https://pbs.twimg.com/profile_images/1491770046930063360/NVTn7EM4_normal.jpg,Ed_Heathcliff,,🇺🇸,,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/2kntqqLOn3', 'expanded_url': 'http://bit.ly/manifest__2022', 'display_url': 'bit.ly/manifest__2022'}]}}"
